CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,Success,Status,ErrorMessage,Runtime_s
13,NoH_baseline,16APSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,0.0001115,NaN,NaN,4.15568221724215,27.627153402157,29.7244704704778,-29.9628849634585,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,138.1079261
14,H_EQ_rawGain_default_ChannelData,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.80610699041456,34.8651305292832,34.8651305292804,3.14611008043593,15.5912032497671,1.92865493310657e-15,5.6909542787064,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.9954379
15,H_EQ_rawGain_default_ChannelData,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,3.20902261353228,29.8725444496282,29.8725444496273,-4.4812084551641,16.3019963487723,1.92865493310657e-15,6.0405964252986,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,6.8626037
16,H_EQ_rawGain_default_ChannelData,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,2.43094659937843,32.2844916240382,32.2844916240366,6.52940185832045,16.2379376950061,1.92865493310657e-15,6.06757655972507,wrap,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.9056079
17,H_EQ_rawGain_default_ChannelData,OQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000297333333333333,0.0112986666666667,0.010704,4.69630603653763,26.5648721975218,26.5648721975214,8.81783714719965,15.6684065480216,1.92865493310657e-15,5.69369944953125,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.5290638
18,H_EQ_rawGain_default_ChannelData,OQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00026784,0.01017792,0.00964224,5.01121648041533,26.0011367137831,26.0011367137828,-0.849339901966799,15.7361354091667,1.92865493310657e-15,5.77481037320778,wrap,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.5241971
19,H_EQ_rawGain_default_ChannelData,OQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000256685714285714,0.00975405714285714,0.00924068571428571,2.69718427732813,31.3817876123381,31.3817876123368,-0.111217916214013,15.8805449491184,1.92865493310657e-15,5.90890068330012,wrap,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.7275386
20,H_EQ_rawGain_default_ChannelData,UQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.17518800028975,38.5978530345286,38.5978530345218,0.152856861573831,15.6684517603676,1.92865493310657e-15,5.69369944953125,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.0138011
21,H_EQ_rawGain_default_ChannelData,UQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,1.49115932427137,36.5295190295955,36.5295190295913,0.0119889209882484,16.132419558564,1.92865493310657e-15,5.86832223523122,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.1930142
22,H_EQ_rawGain_default_ChannelData,UQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,1.705976290733,35.3605401770319,35.3605401770287,-0.16269656450196,16.3019953123044,1.92865493310657e-15,6.0405964252986,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.233113
23,H_EQ_rawGain_default_ChannelData,UQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.35364923641629,37.3698771476403,37.3698771476351,0.22016489640018,15.8006104252762,1.92865493310657e-15,5.70135063383774,wrap,10,0.015912,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,27.9612657
24,H_EQ_rawGain_default_ChannelData,UQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,3.22650894531802,29.8253425299539,29.825342529953,-0.203815352885034,16.0587938756718,1.92865493310657e-15,5.91817039164587,wrap,10,0.014336,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.4408185
25,H_EQ_rawGain_default_ChannelData,UQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.69987195926128,35.3916758016169,35.3916758016137,0.0787413020642359,16.2033555457771,1.92865493310657e-15,6.04778015416882,wrap,10,0.013736,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,14.5730459
26,H_EQ_rawGain_default_ChannelData,16APSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,0.0001115,NaN,NaN,62.9775731692646,4.01628157691223,-15.5440646758126,192260.057092736,17.5980731714362,1.92865493310657e-15,6.68612005078425,wrap,10,0.378297,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,129.2567881
27,H_EQ_rawGain_std2_likely_TDL,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.98322883608584,34.0525434313202,34.0525434313179,6.95533265471768,13.6783269116217,1.92865493310657e-15,4.6841080166737,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.8353602
28,H_EQ_rawGain_std2_likely_TDL,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,2.55278892989408,31.8597018423543,31.8597018423529,-4.15431650472038,14.7583908758268,1.92865493310657e-15,5.26393696534763,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,6.8111447
29,H_EQ_rawGain_std2_likely_TDL,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,2.47040123558821,32.1446500825784,32.1446500825769,2.60599905756588,14.2767660720073,1.92865493310657e-15,4.94348087163615,wrap,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.8930622
30,H_EQ_rawGain_std2_likely_TDL,OQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000297333333333333,0.0112986666666667,0.010704,4.04732481147469,27.8566388122401,27.8566388122395,9.86877470954896,13.5477080259024,1.92865493310657e-15,4.59571122161988,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.376549
31,H_EQ_rawGain_std2_likely_TDL,OQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00026784,0.01017792,0.00964224,3.16851279175276,29.9828907044884,29.9828907044875,-1.43179631716662,13.6435734530872,1.92865493310657e-15,4.66043792896671,wrap,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.4983355
32,H_EQ_rawGain_std2_likely_TDL,OQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000256685714285714,0.00975405714285714,0.00924068571428571,2.39079537658021,32.4291518538864,32.4291518538848,0.658595354030749,13.7705156992655,1.92865493310657e-15,4.74639414382105,wrap,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.6864505
33,H_EQ_rawGain_std2_likely_TDL,UQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.2394170734849,38.1356505111656,38.1356505111595,0.189482057374568,13.5476695618921,1.92865493310657e-15,4.59571122161988,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.1605333
34,H_EQ_rawGain_std2_likely_TDL,UQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,2.96325190496524,30.5646285546975,30.5646285546964,-0.135826880679645,14.9986723259436,1.92865493310657e-15,5.28244824745131,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.1502166
35,H_EQ_rawGain_std2_likely_TDL,UQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,1.59649011360095,35.9366753304248,35.9366753304211,0.0754792505139581,14.7583668132131,1.92865493310657e-15,5.26393696534763,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,40.2349172
36,H_EQ_rawGain_std2_likely_TDL,UQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.2667041572169,37.9464960826126,37.9464960826067,-0.103586288449544,14.5260387836867,1.92865493310657e-15,5.11542246177356,wrap,10,0.015912,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,27.6567961
37,H_EQ_rawGain_std2_likely_TDL,UQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,1.32354896299684,37.5651997579587,37.5651997579533,0.076456218366139,14.4534337246481,1.92865493310657e-15,5.05075833455159,wrap,10,0.014336,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,8.8345499
38,H_EQ_rawGain_std2_likely_TDL,UQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.18765863791719,38.5061673650833,38.5061673650767,-0.0393172967683011,14.3693046242704,1.92865493310657e-15,4.99505385870252,wrap,10,0.013736,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,14.3889135
39,H_EQ_rawGain_std2_likely_TDL,16APSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,0.0001115,NaN,NaN,36.0565268587184,8.86032217941472,9.22751915570386,74704.2804268659,17.6115671658909,1.92865493310657e-15,6.71216222471825,wrap,10,0.378297,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,132.2606227
40,H_EQ_rawGain_std3_likely_CDL,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,2.64999278496815,31.535106169964,31.5351061699627,11.1170097915478,13.8690441031418,1.92865493310657e-15,4.72318272911757,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.0138305
41,H_EQ_rawGain_std3_likely_CDL,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,2.87811420303712,30.8178395466622,30.8178395466611,-1.56839812801891,16.1007958466131,1.92865493310657e-15,5.85082815244608,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,6.8855771
42,H_EQ_rawGain_std3_likely_CDL,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,2.46745811514016,32.1550042140409,32.1550042140394,-0.148020147601132,15.2571522775306,1.92865493310657e-15,5.42514071569369,wrap,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,6.0206627
43,H_EQ_rawGain_std3_likely_CDL,OQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000297333333333333,0.0112986666666667,0.010704,4.66891979541086,26.6156717298211,26.6156717298207,8.01741588731076,14.2429622616799,1.92865493310657e-15,4.92628022072505,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.4887286
44,H_EQ_rawGain_std3_likely_CDL,OQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00026784,0.01017792,0.00964224,3.88074884513743,28.2216892616666,28.221689261666,-0.330797371919142,14.3390791135528,1.92865493310657e-15,4.98620765549392,wrap,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.5309002
45,H_EQ_rawGain_std3_likely_CDL,OQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000256685714285714,0.00975405714285714,0.00924068571428571,2.6925726586747,31.3966513699906,31.3966513699894,3.86080400438615,14.1225528568872,1.92865493310657e-15,4.87344824265656,wrap,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.6875013
46,H_EQ_rawGain_std3_likely_CDL,UQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.34026590241163,37.4561806223455,37.4561806223402,0.0914053403379206,14.2430182560066,1.92865493310657e-15,4.92628022072505,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.25419
47,H_EQ_rawGain_std3_likely_CDL,UQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,1.98521210939069,34.0438616871698,34.0438616871675,-0.159421750819316,15.828345700804,1.92865493310657e-15,5.66713878823609,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.2006119
48,H_EQ_rawGain_std3_likely_CDL,UQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,2.05984805608545,33.7232962803585,33.7232962803563,-0.390247491590488,16.1007963884298,1.92865493310657e-15,5.85082815244608,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,41.04119
49,H_EQ_rawGain_std3_likely_CDL,UQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.22674177333583,38.224936915269,38.2249369152628,-0.211572221377074,15.2340128489705,1.92865493310657e-15,5.37870312699894,wrap,10,0.015912,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,28.3509873
50,H_EQ_rawGain_std3_likely_CDL,UQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,1.36908296355792,37.2714046746657,37.2714046746607,-0.0771959097327972,15.4161947113392,1.92865493310657e-15,5.54124379548385,wrap,10,0.014336,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.4977387
51,H_EQ_rawGain_std3_likely_CDL,UQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.19646923301583,38.4419692941782,38.4419692941717,-0.0886993822120808,15.3503409874585,1.92865493310657e-15,5.48554052556928,wrap,10,0.013736,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.7020412
52,H_EQ_rawGain_std3_likely_CDL,16APSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,0.0001115,NaN,NaN,36.0565268587184,8.86032217941472,7.77929008885637,125150.964652853,17.6409406660673,1.92865493310657e-15,6.74193231674472,wrap,10,0.378297,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,131.8498398
53,H_EQ_rawGain_std4_likely_ITU_P681,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,3.54122072262799,29.0169400605345,29.0169400605337,10.1047013560423,14.4315618958113,1.92865493310657e-15,4.99622386751506,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.015189
54,H_EQ_rawGain_std4_likely_ITU_P681,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,2.77696898751313,31.1285794062704,31.1285794062692,-2.74363039957113,15.8961714769274,1.92865493310657e-15,5.65528363681581,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,6.688992
55,H_EQ_rawGain_std4_likely_ITU_P681,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,3.97346309470682,28.0166163266028,28.0166163266022,1.62302692773067,15.3387385701096,1.92865493310657e-15,5.3024535151063,wrap,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.7382234
56,H_EQ_rawGain_std4_likely_ITU_P681,OQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000297333333333333,0.0112986666666667,0.010704,2.52837652766367,31.9431650024926,31.9431650024912,7.88943381023032,14.4464897000097,1.92865493310657e-15,4.90861269275756,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.5040562
57,H_EQ_rawGain_std4_likely_ITU_P681,OQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00026784,0.01017792,0.00964224,2.88418070998323,30.7995506426454,30.7995506426443,0.78701538060853,14.2690518854854,1.92865493310657e-15,4.80431836782375,wrap,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.3757489
58,H_EQ_rawGain_std4_likely_ITU_P681,OQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000256685714285714,0.00975405714285714,0.00924068571428571,2.09735797048606,33.566548783741,33.5665487837389,1.67056694375139,14.0281298281414,1.92865493310657e-15,4.67752618793605,wrap,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.6868709
59,H_EQ_rawGain_std4_likely_ITU_P681,UQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.15601724183709,38.7407137685023,38.7407137684953,0.136161044313202,14.4465343142782,1.92865493310657e-15,4.90861269275756,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.1652575
60,H_EQ_rawGain_std4_likely_ITU_P681,UQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,3.50703734835627,29.1011921810943,29.1011921810936,-0.376241706372641,16.2106665683328,1.92865493310657e-15,5.78871765635339,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.4544025
61,H_EQ_rawGain_std4_likely_ITU_P681,UQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,1.17214849859591,38.6203472879391,38.6203472879322,-0.0757378478007577,15.8961803325471,1.92865493310657e-15,5.65528363681581,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,41.2882588
62,H_EQ_rawGain_std4_likely_ITU_P681,UQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.50465729004234,36.4512481275453,36.4512481275412,-0.0699855950977696,15.2460035003597,1.92865493310657e-15,5.2843431898548,wrap,10,0.015912,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,28.4737645
63,H_EQ_rawGain_std4_likely_ITU_P681,UQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,1.52298920878329,36.3460634773693,36.3460634773652,0.0740750101571817,15.1803951982736,1.92865493310657e-15,5.19423986238852,wrap,10,0.014336,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,9.1489981
64,H_EQ_rawGain_std4_likely_ITU_P681,UQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,3.51961597139667,29.0700944043114,29.0700944043106,-0.0840895794905866,15.2521673474252,1.92865493310657e-15,5.22723321592982,wrap,10,0.013736,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,15.5713627
65,H_EQ_rawGain_std4_likely_ITU_P681,16APSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.496530723548661,100,NaN,NaN,NaN,0.0001115,NaN,NaN,84.6109310821869,1.45147051652358,-17.6625286668377,-51108.736021058,18.0937631383363,1.92865493310657e-15,7.01523763204583,wrap,10,0.378297,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,134.5043026
66,H_EQ_rawGain_std5_likely_Jakes,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.87878817715816,34.5224436281866,34.522443628184,4.81500836923553,-65.1774407441539,1.92865493310657e-15,0.000547973694991045,wrap,2,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.820001
67,H_EQ_rawGain_std5_likely_Jakes,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,2.4486041891721,32.221628236674,32.2216282366725,-3.12058808741715,-65.3049432766849,1.92865493310657e-15,0.000536944010835308,wrap,2,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,6.8318225
68,H_EQ_rawGain_std5_likely_Jakes,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,2.55261932694884,31.8602789372274,31.860278937226,0.394553191251927,-65.3977889277243,1.92865493310657e-15,0.000532747332590002,wrap,2,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,5.9139418
