CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,Success,Status,ErrorMessage,Runtime_s
11,NoH_baseline,QPSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,40,42,1.50546296128707,36.4465984982288,36.4465984982247,0.00149777593362206,0,NaN,NaN,1,OK,,27.2750779
12,NoH_baseline,QPSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,40,42,1.53420434342544,36.2823358414857,36.2823358414818,-0.00138153853721162,0,NaN,NaN,1,OK,,171.7740192
13,NoH_baseline,8PSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,44,1.52991527223014,36.3066524009265,36.3066524009225,0.00508399925390242,0,NaN,NaN,1,OK,,3.0564102
14,NoH_baseline,8PSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,1.54094107157203,36.2442793837163,36.2442793837124,0.00421757940104268,0,NaN,NaN,1,OK,,3.8781953
15,NoH_baseline,8PSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,1.54759451326722,36.2068563733036,36.2068563732997,-0.00543802667769569,0,NaN,NaN,1,OK,,4.0333103
16,NoH_baseline,8PSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,1.50255595427383,36.4633869232113,36.4633869232072,0.00638024220585024,0,NaN,NaN,1,OK,,3.9633485
17,NoH_baseline,8PSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,40,43,1.51256414707219,36.4057239615595,36.4057239615554,-0.00464338795539511,0,NaN,NaN,1,OK,,4.279095
18,NoH_baseline,8PSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,40,42,1.5137105403457,36.3991432992203,36.3991432992162,-0.00489030964627801,0,NaN,NaN,1,OK,,4.5318637
19,NoH_baseline,16QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,44,2.82943356899449,30.9660099642977,30.9764205441575,0.196327195389845,0,NaN,NaN,1,OK,,2.5251653
20,NoH_baseline,16QAM,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,43,3.16793308132841,29.984480018398,29.9663756847727,0.555895978893462,0,NaN,NaN,1,OK,,3.1887074
21,NoH_baseline,16QAM,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,43,2.99421319062165,30.4743456148336,30.4750404304199,-0.198395474006923,0,NaN,NaN,1,OK,,3.5474299
22,NoH_baseline,16QAM,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,3.25951129719003,29.736950187866,29.7027673278939,-0.679729910774872,0,NaN,NaN,1,OK,,3.4104797
23,NoH_baseline,16QAM,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,40,42,2.69339827060376,31.3939884613898,31.3591051829303,0.0188336822529876,0,NaN,NaN,1,OK,,3.7625845
24,NoH_baseline,16QAM,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,40,42,2.65551705492477,31.5170181000282,31.5065825047317,0.176459177643649,0,NaN,NaN,1,OK,,3.9513235
25,NoH_baseline,32QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,44,4.07572388573552,27.7959049082446,27.8122037580921,-1.81397259193008,0,NaN,NaN,1,OK,,2.3413762
26,NoH_baseline,32QAM,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,3.79092878733677,28.4250874745267,28.4055873688122,1.09590379043959,0,NaN,NaN,1,OK,,3.178109
27,NoH_baseline,32QAM,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,3.49511566720701,29.1307689431527,29.0762279436223,-0.829614679784064,0,NaN,NaN,1,OK,,3.467829
28,NoH_baseline,32QAM,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,43,3.48476809937334,29.1565223513969,29.1121723505754,-0.404227524354849,0,NaN,NaN,1,OK,,3.3084153
29,NoH_baseline,32QAM,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,40,42,3.64837105952469,28.758019958907,28.6890300688973,-0.2775065975388,0,NaN,NaN,1,OK,,3.5968304
30,NoH_baseline,32QAM,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,40,43,3.72132129560146,28.5860566351358,28.5846666703868,0.332668207295435,0,NaN,NaN,1,OK,,3.9128066
31,NoH_baseline,16APSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.15568221724215,27.627153402157,29.7244704704778,-1.49814424817293,0,NaN,NaN,1,OK,,166.0965777
32,NoH_baseline,16APSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.15568221724215,27.627153402157,29.7244704704778,-1.49814424817293,0,NaN,NaN,1,OK,,164.2672284
33,NoH_baseline,16APSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.15568221724215,27.627153402157,29.7244704704778,-1.49814424817293,0,NaN,NaN,1,OK,,164.2110357
34,NoH_baseline,16APSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.15568221724215,27.627153402157,29.7244704704778,-1.49814424817293,0,NaN,NaN,1,OK,,165.0713612
35,NoH_baseline,16APSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.15568221724215,27.627153402157,29.7244704704778,-1.49814424817293,0,NaN,NaN,1,OK,,164.5884009
36,NoH_baseline,16APSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.15568221724215,27.627153402157,29.7244704704778,-1.49814424817293,0,NaN,NaN,1,OK,,164.7864897
37,NoH_baseline,32APSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.21219013542388,27.5098406656774,29.7929017901066,-4.20491477229947,0,NaN,NaN,1,OK,,194.1660611
38,NoH_baseline,32APSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.21219013542388,27.5098406656774,29.7929017901066,-4.20491477229947,0,NaN,NaN,1,OK,,193.9463346
39,NoH_baseline,32APSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.21219013542388,27.5098406656774,29.7929017901066,-4.20491477229947,0,NaN,NaN,1,OK,,194.3879756
40,NoH_baseline,32APSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.21219013542388,27.5098406656774,29.7929017901066,-4.20491477229947,0,NaN,NaN,1,OK,,193.9846162
41,NoH_baseline,32APSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.21219013542388,27.5098406656774,29.7929017901066,-4.20491477229947,0,NaN,NaN,1,OK,,194.2567416
42,NoH_baseline,32APSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,NaN,NaN,NaN,4.21219013542388,27.5098406656774,29.7929017901066,-4.20491477229947,0,NaN,NaN,1,OK,,194.0524869
43,H_EQ_rawGain,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,8.80845611787316e-05,100,0.0952380952380952,42,44,3.93708023793936,28.0965146834221,28.0965146834216,-0.000281048656580288,13.7879331939439,1.92865493310657e-15,4.08609040253356,1,OK,,5.2468267
44,H_EQ_rawGain,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,1.36716613802909e-05,100,0.024390243902439,41,43,9.0996068754861,20.8195473964244,20.8195473964243,0.0203598782174742,14.1595175300399,1.92865493310657e-15,4.26927496228855,1,OK,,28.4899821
45,H_EQ_rawGain,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,2.18746582084655e-05,100,0.024390243902439,41,43,2.72537409276554,31.291477535468,31.2914775354667,0.00611200879904649,13.9769383278366,1.92865493310657e-15,4.20748732733662,1,OK,,6.4087428
46,H_EQ_rawGain,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,3.82806518648146e-05,100,0.0487804878048781,41,43,3.27050312510732,29.7077086308927,29.7077086308919,-0.00316022392832193,13.8161113405958,1.92865493310657e-15,4.11979756372699,1,OK,,94.2350421
47,H_EQ_rawGain,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,8.12051971326165e-05,100,0.05,40,42,3.5603062824546,28.9702527874062,28.9702527874055,0.000491695995377664,13.7222495400565,1.92865493310657e-15,4.06863453274799,1,OK,,20.2772039
48,H_EQ_rawGain,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.000105743544078362,100,0.05,40,42,2.43028086461735,32.2868706522741,32.2868706522726,-0.000452082448667107,13.7362930417856,1.92865493310657e-15,4.06431990250912,1,OK,,279.4346535
49,H_EQ_rawGain,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,2.13538330130258e-05,100,0.0238095238095238,42,44,3.82472176718129,28.3480030500654,28.3480030500647,-0.00185511727144581,14.0969454777835,1.92865493310657e-15,4.31208279649419,1,OK,,6.2729837
50,H_EQ_rawGain,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,7.10926391775129e-05,100,0.024390243902439,41,43,3.98822540028818,27.9844060978038,27.9844060978032,-0.000770351995528133,13.7879859877658,1.92865493310657e-15,4.08609040253356,1,OK,,48.7256516
51,H_EQ_rawGain,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,1.7581233705232,35.0990130601306,35.0990130601276,0.0014513637250146,14.0445438680577,1.92865493310657e-15,4.29431418912407,1,OK,,4.3616631
52,H_EQ_rawGain,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,4.10149841408728e-05,100,0.0487804878048781,41,43,5.52731540071409,25.1497150583498,25.1497150583495,-0.000305177745290411,14.1058812345887,1.92865493310657e-15,4.31310991845517,1,OK,,171.8573594
53,H_EQ_rawGain,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,2.80017921146953e-05,100,0.025,40,42,2.64082105396995,31.5652205249444,31.5652205249431,0.00831434806394508,14.2599921361283,1.92865493310657e-15,4.39514921177039,1,OK,,52.2329779
54,H_EQ_rawGain,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,1.94790739091719e-05,100,0.025,40,42,9.30479502829624,20.6258637866349,20.6258637866348,0.0156079210762778,14.2712163191701,1.92865493310657e-15,4.4061846875635,1,OK,,341.3249293
55,H_EQ_rawGain,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,8.20299682817456e-05,100,0.0975609756097561,41,44,3.2793906119539,29.6841370187767,29.6841370187759,-0.00286326536845826,14.5260037974489,1.92865493310657e-15,4.53317044968685,1,OK,,3.2358495
56,H_EQ_rawGain,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,1.68161434977578e-05,100,0.025,40,42,5.83294711983149,24.6822392153375,24.6822392153373,-0.0188441079396583,14.105884427264,1.92865493310657e-15,4.31310991845517,1,OK,,4.3374168
57,H_EQ_rawGain,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,5.60538116591928e-05,100,0.025,40,42,3.84962554122618,28.291630258081,28.2916302580803,0.00300457442457378,14.0972980573129,1.92865493310657e-15,4.31208279649419,1,OK,,4.4025065
58,H_EQ_rawGain,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,7.847533632287e-05,100,0.025,40,42,1.98121783141992,34.0613554384188,34.0613554384164,-0.00268776730765967,14.1710504848591,1.92865493310657e-15,4.34109228202262,1,OK,,4.3527036
59,H_EQ_rawGain,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.000148409498207885,100,0.025,40,42,6.05253456666167,24.3612544315534,24.3612544315531,-0.0155700565794575,14.2036288939235,1.92865493310657e-15,4.34727174367576,1,OK,,4.5527637
60,H_EQ_rawGain,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.000155832591273375,100,0.025,40,42,7.85706728662833,22.0947905522573,22.0947905522572,-0.0061476635653699,14.2494841369022,1.92865493310657e-15,4.37580296263653,1,OK,,4.8059574
61,H_EQ_rawGain,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.000341791534507273,100,0.170731707317073,41,44,3.93567424864944,28.0996170964226,28.110027676283,0.238054502651146,14.7109075165307,1.92865493310657e-15,4.60014026822617,1,OK,,2.6082435
62,H_EQ_rawGain,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000136716613802909,100,0.0487804878048781,41,43,4.70753106854351,26.5441361013083,26.5260317676835,0.471649242931491,14.0987681639678,1.92865493310657e-15,4.31208279649419,1,OK,,3.5444577
63,H_EQ_rawGain,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.000169528601115608,100,0.024390243902439,41,43,3.59557670618652,28.8846288359288,28.8853236515154,-0.164711881609285,14.2758243594247,1.92865493310657e-15,4.39325553126207,1,OK,,3.7947906
64,H_EQ_rawGain,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.000369955156950673,100,0.075,40,42,4.35197444617398,27.2262732676599,27.1920904076882,-0.653164578949253,14.517499273976,1.92865493310657e-15,4.53317044968685,1,OK,,3.6939585
65,H_EQ_rawGain,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.000532034050179212,100,0.075,40,42,3.63388717932593,28.7925712057043,28.7576879272454,0.00171772847088821,14.6710580883122,1.92865493310657e-15,4.59901719699466,1,OK,,3.9165658
66,H_EQ_rawGain,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.000673419412288513,100,0.075,40,42,4.19188547815895,27.5518118147757,27.5406796207427,0.275008840146805,14.722359990152,1.92865493310657e-15,4.62480262671973,1,OK,,4.2390841
67,H_EQ_rawGain,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.000333588537679099,100,0.24390243902439,41,44,5.39222922591538,25.3646330808117,25.3646330808115,-1.76849498742352,14.9077043950311,1.92865493310657e-15,4.70682566373526,1,OK,,2.5337159
68,H_EQ_rawGain,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000451233183856502,100,0.1,40,42,5.71106835568529,24.865652834809,24.7973688851164,0.968838228694195,14.2077629703589,1.92865493310657e-15,4.34732670108679,1,OK,,3.4671402
69,H_EQ_rawGain,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.00070347533632287,100,0.1,40,42,4.24965601135296,27.4329244503696,27.378735262968,-0.839711068608692,14.6711794967587,1.92865493310657e-15,4.60057800841263,1,OK,,3.6791489
70,H_EQ_rawGain,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.000793161434977578,100,0.1,40,43,4.62234167295789,26.702759112249,26.6559514037966,-0.376957383807608,14.7624828354001,1.92865493310657e-15,4.64245086639359,1,OK,,3.5777428
71,H_EQ_rawGain,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.00150089605734767,100,0.125,40,42,5.17350797304162,25.7242975454544,25.647888345835,-0.239122778445934,14.7755297825119,1.92865493310657e-15,4.63940949273822,1,OK,,3.8447236
72,H_EQ_rawGain,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.00246827693677649,100,0.15,40,42,4.28390465030523,27.3632040822337,27.3618141174849,0.410426138309968,14.8572031634644,1.92865493310657e-15,4.68372271616335,1,OK,,4.082871
73,H_EQ_rawGain,16APSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,37.8970616225707,8.42788924157497,-17.9862685036592,14416.5804488459,5.43542795975752,1.92865493310657e-15,0.572108093131112,1,OK,,164.5697287
74,H_EQ_rawGain,16APSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,37.8970616225707,8.42788924157497,-17.9862685036592,14416.5804488459,5.43542795975752,1.92865493310657e-15,0.572108093131112,1,OK,,163.6251523
75,H_EQ_rawGain,16APSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,37.8970616225707,8.42788924157497,-17.9862685036592,14416.5804488459,5.43542795975752,1.92865493310657e-15,0.572108093131112,1,OK,,162.7267143
76,H_EQ_rawGain,16APSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,37.8970616225707,8.42788924157497,-17.9862685036592,14416.5804488459,5.43542795975752,1.92865493310657e-15,0.572108093131112,1,OK,,162.6011984
77,H_EQ_rawGain,16APSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,37.8970616225707,8.42788924157497,-17.9862685036592,14416.5804488459,5.43542795975752,1.92865493310657e-15,0.572108093131112,1,OK,,163.2008015
78,H_EQ_rawGain,16APSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,37.8970616225707,8.42788924157497,-17.9862685036592,14416.5804488459,5.43542795975752,1.92865493310657e-15,0.572108093131112,1,OK,,163.2985161
79,H_EQ_rawGain,32APSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,29.2802048967336,10.668517770026,-16.8970426994623,6595.75434797154,6.12950224226441,1.92865493310657e-15,0.670658227584134,1,OK,,181.4809225
80,H_EQ_rawGain,32APSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,29.2802048967336,10.668517770026,-16.8970426994623,6595.75434797154,6.12950224226441,1.92865493310657e-15,0.670658227584134,1,OK,,181.2523204
81,H_EQ_rawGain,32APSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,29.2802048967336,10.668517770026,-16.8970426994623,6595.75434797154,6.12950224226441,1.92865493310657e-15,0.670658227584134,1,OK,,181.276265
82,H_EQ_rawGain,32APSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,29.2802048967336,10.668517770026,-16.8970426994623,6595.75434797154,6.12950224226441,1.92865493310657e-15,0.670658227584134,1,OK,,181.1772698
83,H_EQ_rawGain,32APSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,29.2802048967336,10.668517770026,-16.8970426994623,6595.75434797154,6.12950224226441,1.92865493310657e-15,0.670658227584134,1,OK,,181.1211519
84,H_EQ_rawGain,32APSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.5,0,NaN,NaN,NaN,29.2802048967336,10.668517770026,-16.8970426994623,6595.75434797154,6.12950224226441,1.92865493310657e-15,0.670658227584134,1,OK,,181.1460033
