Scenario,ModType,RSName,RSMessageLength,RSInterleavingDepth,InputBytes,CodedBytes,Seed,BER,LockRate_pct,FER,EVM_post_pct,MER_dB,SNR_est_dB,FrameErrors,CountedFrames,MatchedFrames,DecodedFrames,HGain_dB,Pass,Success,ErrorMsg,ElapsedTime_s
std3_CDL,GMSK,"RS(255,239)_D3",239,3,717,765,1,0.00977631155455423,82.3529411764706,0.0384615384615385,3.76661799963519,28.4809684510598,28.4809684510598,1,26,28,34,17.6951263310777,0,1,,2.6180432
std3_CDL,GMSK,"RS(255,239)_D4",239,4,956,1020,1,0.0299273817186997,82.3529411764706,0.0384615384615385,5.45231922646651,25.2683744938923,25.2683744938923,1,26,28,34,17.9107433380661,0,1,,3.0285454
std3_CDL,GMSK,"RS(255,239)_D5",239,5,1195,1275,1,0.0162382944809723,67.6470588235294,0.0952380952380952,5.21688574513735,25.6517734928852,25.6517734928852,2,21,23,34,17.7553922134589,0,1,,3.3135697
std3_CDL,GMSK,"RS(255,239)_D8",239,8,1912,2040,1,0.0550601464435146,64.7058823529412,0.1,4.4503291907344,27.032157261587,27.032157261587,2,20,22,34,17.7868474125977,0,1,,4.1652413
std4_ITU_P681,16QAM,"RS(255,223)_D1",223,1,223,255,1,0.5,0,NaN,3.04226013616365,30.3360730648967,30.4084284403553,0,0,2,34,15.8749564521397,0,1,,1.4020502
std4_ITU_P681,16QAM,"RS(255,223)_D2",223,2,446,510,1,0.5,0,NaN,3.94153405062536,28.0866943449303,28.0998768698786,0,0,5,34,15.896780161317,0,1,,1.6497226
std4_ITU_P681,16QAM,"RS(255,223)_D3",223,3,669,765,1,0.5,0,NaN,5.1394556812489,25.7816574922649,25.7404653589529,0,0,3,34,16.6538642051407,0,1,,1.9116941
std4_ITU_P681,16QAM,"RS(255,223)_D4",223,4,892,1020,1,0.5,0,NaN,3.41820638707911,29.3240343731857,29.4018534321065,0,0,4,34,16.9310974195468,0,1,,2.1179721
std4_ITU_P681,16QAM,"RS(255,223)_D5",223,5,1115,1275,1,0.5,0,NaN,3.73496142917711,28.5542775754029,28.5487150452546,0,0,9,34,16.9192010372615,0,1,,2.2766206
std4_ITU_P681,16QAM,"RS(255,223)_D8",223,8,1784,2040,1,0.5,0,NaN,6.13497920468831,24.2437381006447,24.2707538744892,0,0,6,34,16.9879612631894,0,1,,2.6866699
std4_ITU_P681,16QAM,"RS(255,239)_D1",239,1,239,255,1,0.5,0,NaN,3.81215965270725,28.3765783892268,28.4379857335052,0,0,3,34,15.8848761247091,0,1,,1.4043035
std4_ITU_P681,16QAM,"RS(255,239)_D2",239,2,478,510,1,0.5,0,NaN,3.83716639256175,28.3197873582042,28.377082065036,0,0,13,34,15.922441936639,0,1,,1.649208
std4_ITU_P681,16QAM,"RS(255,239)_D3",239,3,717,765,1,0.5,0,NaN,4.82147949412134,26.3363935192886,26.3461108363464,0,0,6,34,16.6732258860308,0,1,,1.9079819
std4_ITU_P681,16QAM,"RS(255,239)_D4",239,4,956,1020,1,0.5,0,NaN,3.16160104300943,30.0018586763814,30.0714796303304,0,0,4,34,16.944256761555,0,1,,2.09865
std4_ITU_P681,16QAM,"RS(255,239)_D5",239,5,1195,1275,1,0.5,0,NaN,3.67619702999775,28.6920244030217,28.6885486566818,0,0,6,34,16.9460175842876,0,1,,2.2536807
std4_ITU_P681,16QAM,"RS(255,239)_D8",239,8,1912,2040,1,0.5,0,NaN,6.3651540414564,23.923821632681,23.8424591757047,0,0,4,34,16.9985705823073,0,1,,2.6608962
std4_ITU_P681,GMSK,"RS(255,223)_D1",223,1,223,255,1,0.0145553064275037,94.1176470588235,0.0333333333333333,4.0306510003738,27.8924960844385,27.8924960844385,1,30,32,34,16.8898119768501,0,1,,1.7503065
std4_ITU_P681,GMSK,"RS(255,223)_D2",223,2,446,510,1,0.00023542600896861,79.4117647058823,0.04,8.70242104227732,21.2071981682479,21.2071981682479,1,25,27,34,16.9941053457819,0,1,,2.3327034
std4_ITU_P681,GMSK,"RS(255,223)_D3",223,3,669,765,1,0.0513716697441308,55.8823529411765,0.0588235294117647,3.73207383011748,28.5609954673453,28.5609954673453,1,17,19,34,17.6123620513435,0,1,,2.6569061
std4_ITU_P681,GMSK,"RS(255,223)_D4",223,4,892,1020,1,0.0119581464872945,85.2941176470588,0.037037037037037,4.0967109804122,27.7512934816874,27.7512934816874,1,27,29,34,18.0313694271632,0,1,,3.0275051
std4_ITU_P681,GMSK,"RS(255,223)_D5",223,5,1115,1275,1,0.0333800448430493,100,0.0625,3.9031510948078,28.1716927285581,28.1716927285581,2,32,34,34,18.1062596733862,0,1,,3.3145728
std4_ITU_P681,GMSK,"RS(255,223)_D8",223,8,1784,2040,1,0.0787614443198804,52.9411764705882,0.166666666666667,5.46462273959712,25.248796300147,25.248796300147,2,12,18,34,17.8809520846955,0,1,,4.1632157
std4_ITU_P681,GMSK,"RS(255,239)_D2",239,2,478,510,1,0,52.9411764705882,0,9.00066555984448,20.9145075039232,20.9145075039232,0,16,18,34,16.9941053457819,0,1,,2.3253649
std4_ITU_P681,GMSK,"RS(255,239)_D3",239,3,717,765,1,0.0121014283653153,91.1764705882353,0.0344827586206897,3.72945901146546,28.5670832317891,28.5670832317891,1,29,31,34,17.6123620513435,0,1,,2.6759577
