CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,Success,Status,ErrorMessage,Runtime_s
1,H_EQ_rawGain,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.00359291261074046,97.7272727272727,0.804878048780488,41,43,31.8192824628574,9.94619236175553,9.94619236175553,0.0750026003016506,14.0969454777835,1.92865493310657e-15,4.31208279649419,1,OK,,6.4266625
2,H_EQ_rawGain,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.01644700864049,100,0.414634146341463,41,43,30.9267164665776,10.1933237442268,10.1933237442268,0.10450918885358,13.7879859877658,1.92865493310657e-15,4.08609040253356,1,OK,,89.9364069
3,H_EQ_rawGain,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,10,14.9957619853254,16.4806292274799,16.4806292274798,-0.0125783974143636,14.0445438680577,1.92865493310657e-15,4.29431418912407,1,OK,,17.1133127
4,H_EQ_rawGain,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.00539798206278027,100,0.4,40,42,35.2306385871055,9.06158969536314,9.06158969536313,0.112349687701182,14.1058812345887,1.92865493310657e-15,4.31310991845517,1,OK,,162.2836835
5,H_EQ_rawGain,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.020627004338804,100,0.552631578947368,38,42,22.3092346745214,13.030306561453,13.030306561453,0.134132805764482,14.2599921361283,1.92865493310657e-15,4.39514921177039,1,OK,,91.2513422
6,H_EQ_rawGain,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.00990650044523598,100,0.55,40,43,32.2465579375546,9.83033272042308,9.83033272042307,0.0606450222672967,14.2712163191701,1.92865493310657e-15,4.4061846875635,1,OK,,322.3570681
7,H_EQ_rawGain,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.0356875934230194,95.4545454545455,0.923076923076923,39,42,28.9158067926936,10.7772937149845,10.7772937149845,0.148873859013292,14.5260037974489,1.92865493310657e-15,4.53317044968685,1,OK,,25.1730986
8,H_EQ_rawGain,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.00513452914798206,100,0.425,40,42,34.5305367779127,9.23593340962628,9.23593340962628,-0.102143522618173,14.105884427264,1.92865493310657e-15,4.31310991845517,1,OK,,4.3489144
9,H_EQ_rawGain,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.0216511440726687,97.6744186046512,0.461538461538462,39,42,31.3272759202425,10.0815473556324,10.0815473556324,-0.0163946717318908,14.0972980573129,1.92865493310657e-15,4.31208279649419,1,OK,,17.3147444
10,H_EQ_rawGain,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.016402207657813,97.6190476190476,0.615384615384615,39,41,17.5976012955006,15.0909305245396,15.0909305245396,-0.019211858991644,14.1710504848591,1.92865493310657e-15,4.34109228202262,1,OK,,243.3627942
11,H_EQ_rawGain,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0259955460678895,92.8571428571429,0.735294117647059,34,39,30.1559792717439,10.4125312775968,10.4125312775968,0.0807735884716982,14.2036288939235,1.92865493310657e-15,4.34727174367576,1,OK,,52.4636017
12,H_EQ_rawGain,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.041251698926747,95.2380952380952,0.789473684210526,38,40,33.434210557195,9.5161785365863,9.5161785365863,-0.0296209229594111,14.2494841369022,1.92865493310657e-15,4.37580296263653,1,OK,,484.6173892
