CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,Success,Status,ErrorMessage,Runtime_s
11,NoH_baseline,QPSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.0053568,0.2249856,0.214272,1.50546296128707,36.4465984982288,36.4465984982247,0.00149777593362206,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.7498719
12,NoH_baseline,QPSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.00513371428571429,0.215616,0.205348571428571,1.53420434342544,36.2823358414857,36.2823358414818,-0.00138153853721162,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.015762
13,NoH_baseline,8PSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,44,0.00297333333333333,0.130826666666667,0.121906666666667,1.52991527223014,36.3066524009265,36.3066524009225,0.00508399925390242,0,NaN,NaN,,NaN,NaN,0,1,OK,,2.836258
14,NoH_baseline,8PSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.00594666666666667,0.24976,0.237866666666667,1.54094107157203,36.2442793837163,36.2442793837124,0.00421757940104268,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.5693995
15,NoH_baseline,8PSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.00446,0.18732,0.1784,1.54759451326722,36.2068563733036,36.2068563732997,-0.00543802667769569,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.8620751
16,NoH_baseline,8PSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.00396444444444444,0.166506666666667,0.158577777777778,1.50255595427383,36.4633869232113,36.4633869232072,0.00638024220585024,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.7341247
17,NoH_baseline,8PSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,40,43,0.0035712,0.1535616,0.142848,1.51256414707219,36.4057239615595,36.4057239615554,-0.00464338795539511,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.0254496
18,NoH_baseline,8PSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.00342247619047619,0.143744,0.136899047619048,1.5137105403457,36.3991432992203,36.3991432992162,-0.00489030964627801,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.2784414
19,NoH_baseline,16QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,44,0.00223,0.09812,0.09143,2.82943356899449,30.9660099642977,30.9764205441575,0.196327195389845,0,NaN,NaN,,NaN,NaN,0,1,OK,,2.3199805
20,NoH_baseline,16QAM,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,43,0.00446,0.19178,0.1784,3.16793308132841,29.984480018398,29.9663756847727,0.555895978893462,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.0228967
21,NoH_baseline,16QAM,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,43,0.003345,0.143835,0.137145,2.99421319062165,30.4743456148336,30.4750404304199,-0.198395474006923,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.3035462
22,NoH_baseline,16QAM,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.00297333333333333,0.12488,0.118933333333333,3.25951129719003,29.736950187866,29.7027673278939,-0.679729910774872,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.1991038
23,NoH_baseline,16QAM,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.0026784,0.1124928,0.107136,2.69339827060376,31.3939884613898,31.3591051829303,0.0188336822529876,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.460575
24,NoH_baseline,16QAM,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.00256685714285714,0.107808,0.102674285714286,2.65551705492477,31.5170181000282,31.5065825047317,0.176459177643649,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.7236331
25,NoH_baseline,32QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,44,0.001784,0.078496,0.073144,4.07572388573552,27.7959049082446,27.8122037580921,-1.81397259193008,0,NaN,NaN,,NaN,NaN,0,1,OK,,2.1556079
26,NoH_baseline,32QAM,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.003568,0.149856,0.14272,3.79092878733677,28.4250874745267,28.4055873688122,1.09590379043959,0,NaN,NaN,,NaN,NaN,0,1,OK,,2.9174253
27,NoH_baseline,32QAM,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.002676,0.112392,0.10704,3.49511566720701,29.1307689431527,29.0762279436223,-0.829614679784064,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.2097053
28,NoH_baseline,32QAM,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,40,43,0.00237866666666667,0.102282666666667,0.0951466666666667,3.48476809937334,29.1565223513969,29.1121723505754,-0.404227524354849,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.1059373
29,NoH_baseline,32QAM,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,40,42,0.00214272,0.08999424,0.0857088,3.64837105952469,28.758019958907,28.6890300688973,-0.2775065975388,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.3630566
30,NoH_baseline,32QAM,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,40,43,0.00205348571428571,0.0882998857142857,0.0821394285714286,3.72132129560146,28.5860566351358,28.5846666703868,0.332668207295435,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.6472752
31,NoH_baseline,GMSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,42,44,0.00892,0.39248,0.37464,3.71744322673128,28.5951131071254,28.5951131071254,NaN,0,NaN,NaN,,NaN,NaN,0,1,OK,,2.9679325
32,NoH_baseline,GMSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,43,0.01784,0.76712,0.73144,3.73467815930106,28.5549363624442,28.5549363624442,NaN,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.2441134
33,NoH_baseline,GMSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,43,0.01338,0.57534,0.54858,3.74758602788259,28.5249677779679,28.5249677779679,NaN,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.6612656
34,NoH_baseline,GMSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,41,43,0.0118933333333333,0.511413333333333,0.487626666666667,3.74872892428481,28.5223192574194,28.5223192574194,NaN,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.4260647
35,NoH_baseline,GMSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,41,43,0.0107136,0.4606848,0.4392576,3.74426312762717,28.5326727774121,28.5326727774121,NaN,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.3120192
36,NoH_baseline,GMSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,41,43,0.0102674285714286,0.441499428571429,0.420964571428571,3.74932328329752,28.5209422233157,28.5209422233157,NaN,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.2035208
37,H_EQ_rawGain_default_ChannelData,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,8.80845611787316e-05,100,0.0952380952380952,42,44,0.00892,0.39248,0.37464,3.93708023793936,28.0965146834221,28.0965146834216,-0.000281048656580288,13.7879331939439,1.92865493310657e-15,4.08609040253356,wrap,10,0.40284,0,1,OK,,3.5520445
38,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,1.36716613802909e-05,100,0.024390243902439,41,43,0.01784,0.76712,0.73144,9.0996068754861,20.8195473964244,20.8195473964243,0.0203598782174742,14.1595175300399,1.92865493310657e-15,4.26927496228855,wrap,10,0.80568,0,1,OK,,5.817315
39,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,2.18746582084655e-05,100,0.024390243902439,41,43,0.01338,0.57534,0.54858,2.72537409276554,31.291477535468,31.2914775354667,0.00611200879904649,13.9769383278366,1.92865493310657e-15,4.20748732733662,wrap,10,0.60426,0,1,OK,,5.9225207
40,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,3.82806518648146e-05,100,0.0487804878048781,41,43,0.0118933333333333,0.511413333333333,0.487626666666667,3.27050312510732,29.7077086308927,29.7077086308919,-0.00316022392832193,13.8161113405958,1.92865493310657e-15,4.11979756372699,wrap,10,0.53712,0,1,OK,,5.6739013
41,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,8.12051971326165e-05,100,0.05,40,42,0.0107136,0.4499712,0.428544,3.5603062824546,28.9702527874062,28.9702527874055,0.000491695995377664,13.7222495400565,1.92865493310657e-15,4.06863453274799,wrap,10,0.48384,0,1,OK,,6.083736
42,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.000105743544078362,100,0.05,40,42,0.0102674285714286,0.431232,0.410697142857143,2.43028086461735,32.2868706522741,32.2868706522726,-0.000452082448667107,13.7362930417856,1.92865493310657e-15,4.06431990250912,wrap,10,0.46368,0,1,OK,,6.6678173
43,H_EQ_rawGain_default_ChannelData,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,2.13538330130258e-05,100,0.0238095238095238,42,44,0.00446,0.19624,0.18732,3.82472176718129,28.3480030500654,28.3480030500647,-0.00185511727144581,14.0969454777835,1.92865493310657e-15,4.31208279649419,wrap,10,0.20142,0,1,OK,,3.0691463
44,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,7.10926391775129e-05,100,0.024390243902439,41,43,0.00892,0.38356,0.36572,3.98822540028818,27.9844060978038,27.9844060978032,-0.000770351995528133,13.7879859877658,1.92865493310657e-15,4.08609040253356,wrap,10,0.40284,0,1,OK,,4.541694
45,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00669,0.28767,0.27429,1.7581233705232,35.0990130601306,35.0990130601276,0.0014513637250146,14.0445438680577,1.92865493310657e-15,4.29431418912407,wrap,10,0.30213,0,1,OK,,4.128239
46,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,4.10149841408728e-05,100,0.0487804878048781,41,43,0.00594666666666667,0.255706666666667,0.243813333333333,5.52731540071409,25.1497150583498,25.1497150583495,-0.000305177745290411,14.1058812345887,1.92865493310657e-15,4.31310991845517,wrap,10,0.26856,0,1,OK,,4.9264552
47,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,2.80017921146953e-05,100,0.025,40,42,0.0053568,0.2249856,0.214272,2.64082105396995,31.5652205249444,31.5652205249431,0.00831434806394508,14.2599921361283,1.92865493310657e-15,4.39514921177039,wrap,10,0.24192,0,1,OK,,5.4770503
48,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,1.94790739091719e-05,100,0.025,40,42,0.00513371428571429,0.215616,0.205348571428571,9.30479502829624,20.6258637866349,20.6258637866348,0.0156079210762778,14.2712163191701,1.92865493310657e-15,4.4061846875635,wrap,10,0.23184,0,1,OK,,6.0769124
49,H_EQ_rawGain_default_ChannelData,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,8.20299682817456e-05,100,0.0975609756097561,41,44,0.00297333333333333,0.130826666666667,0.121906666666667,3.2793906119539,29.6841370187767,29.6841370187759,-0.00286326536845826,14.5260037974489,1.92865493310657e-15,4.53317044968685,wrap,10,0.13428,0,1,OK,,3.0746513
50,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,1.68161434977578e-05,100,0.025,40,42,0.00594666666666667,0.24976,0.237866666666667,5.83294711983149,24.6822392153375,24.6822392153373,-0.0188441079396583,14.105884427264,1.92865493310657e-15,4.31310991845517,wrap,10,0.26856,0,1,OK,,4.0573801
51,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,5.60538116591928e-05,100,0.025,40,42,0.00446,0.18732,0.1784,3.84962554122618,28.291630258081,28.2916302580803,0.00300457442457378,14.0972980573129,1.92865493310657e-15,4.31208279649419,wrap,10,0.20142,0,1,OK,,4.2014475
52,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,7.847533632287e-05,100,0.025,40,42,0.00396444444444444,0.166506666666667,0.158577777777778,1.98121783141992,34.0613554384188,34.0613554384164,-0.00268776730765967,14.1710504848591,1.92865493310657e-15,4.34109228202262,wrap,10,0.17901,0,1,OK,,4.0820333
53,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.000148409498207885,100,0.025,40,42,0.0035712,0.1499904,0.142848,6.05253456666167,24.3612544315534,24.3612544315531,-0.0155700565794575,14.2036288939235,1.92865493310657e-15,4.34727174367576,wrap,10,0.16128,0,1,OK,,4.3078981
54,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.000155832591273375,100,0.025,40,42,0.00342247619047619,0.143744,0.136899047619048,7.85706728662833,22.0947905522573,22.0947905522572,-0.0061476635653699,14.2494841369022,1.92865493310657e-15,4.37580296263653,wrap,10,0.15453,0,1,OK,,4.5604824
55,H_EQ_rawGain_default_ChannelData,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.000341791534507273,100,0.170731707317073,41,44,0.00223,0.09812,0.09143,3.93567424864944,28.0996170964226,28.110027676283,0.238054502651146,14.7109075165307,1.92865493310657e-15,4.60014026822617,wrap,10,0.10071,0,1,OK,,2.4448606
56,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000136716613802909,100,0.0487804878048781,41,43,0.00446,0.19178,0.18286,4.70753106854351,26.5441361013083,26.5260317676835,0.471649242931491,14.0987681639678,1.92865493310657e-15,4.31208279649419,wrap,10,0.20142,0,1,OK,,3.3315552
57,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.000169528601115608,100,0.024390243902439,41,43,0.003345,0.143835,0.137145,3.59557670618652,28.8846288359288,28.8853236515154,-0.164711881609285,14.2758243594247,1.92865493310657e-15,4.39325553126207,wrap,10,0.151065,0,1,OK,,3.5717306
58,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.000369955156950673,100,0.075,40,42,0.00297333333333333,0.12488,0.118933333333333,4.35197444617398,27.2262732676599,27.1920904076882,-0.653164578949253,14.517499273976,1.92865493310657e-15,4.53317044968685,wrap,10,0.13428,0,1,OK,,3.4879563
59,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.000532034050179212,100,0.075,40,42,0.0026784,0.1124928,0.107136,3.63388717932593,28.7925712057043,28.7576879272454,0.00171772847088821,14.6710580883122,1.92865493310657e-15,4.59901719699466,wrap,10,0.12096,0,1,OK,,3.7903554
60,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.000673419412288513,100,0.075,40,42,0.00256685714285714,0.107808,0.102674285714286,4.19188547815895,27.5518118147757,27.5406796207427,0.275008840146805,14.722359990152,1.92865493310657e-15,4.62480262671973,wrap,10,0.11592,0,1,OK,,4.1796748
61,H_EQ_rawGain_default_ChannelData,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.000333588537679099,100,0.24390243902439,41,44,0.001784,0.078496,0.073144,5.39222922591538,25.3646330808117,25.3646330808115,-1.76849498742352,14.9077043950311,1.92865493310657e-15,4.70682566373526,wrap,10,0.08055,0,1,OK,,2.4899466
62,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000451233183856502,100,0.1,40,42,0.003568,0.149856,0.14272,5.71106835568529,24.865652834809,24.7973688851164,0.968838228694195,14.2077629703589,1.92865493310657e-15,4.34732670108679,wrap,10,0.1611,0,1,OK,,3.3175523
63,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.00070347533632287,100,0.1,40,42,0.002676,0.112392,0.10704,4.24965601135296,27.4329244503696,27.378735262968,-0.839711068608692,14.6711794967587,1.92865493310657e-15,4.60057800841263,wrap,10,0.120825,0,1,OK,,3.5358865
64,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.000793161434977578,100,0.1,40,43,0.00237866666666667,0.102282666666667,0.0951466666666667,4.62234167295789,26.702759112249,26.6559514037966,-0.376957383807608,14.7624828354001,1.92865493310657e-15,4.64245086639359,wrap,10,0.107415,0,1,OK,,3.4075426
65,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.00150089605734767,100,0.125,40,42,0.00214272,0.08999424,0.0857088,5.17350797304162,25.7242975454544,25.647888345835,-0.239122778445934,14.7755297825119,1.92865493310657e-15,4.63940949273822,wrap,10,0.09675,0,1,OK,,3.6738036
66,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.00246827693677649,100,0.15,40,42,0.00205348571428571,0.0862464,0.0821394285714286,4.28390465030523,27.3632040822337,27.3618141174849,0.410426138309968,14.8572031634644,1.92865493310657e-15,4.68372271616335,wrap,10,0.0927,0,1,OK,,3.8725919
67,H_EQ_rawGain_default_ChannelData,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.028819666880205,68.1818181818182,0.178571428571429,28,30,0.00892,0.2676,0.24976,4.76134959716878,26.4453985946339,26.4453985946339,NaN,13.783931048077,1.92865493310657e-15,4.08609040253356,wrap,10,0.40284,0,1,OK,,4.1296797
68,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.0549499827526733,65.1162790697674,0.192307692307692,26,28,0.01784,0.49952,0.46384,9.09907751172887,20.8200527071465,20.8200527071465,NaN,14.154878040773,1.92865493310657e-15,4.26927496228855,wrap,10,0.80568,0,1,OK,,7.2098647
69,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.0407735426008969,88.8888888888889,0.15,20,24,0.01338,0.32112,0.2676,4.11290182749896,27.7170331343208,27.7170331343208,NaN,13.9722279480422,1.92865493310657e-15,4.20748732733662,wrap,10,0.60426,0,1,OK,,5.9667225
70,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.0352316890881913,74.4186046511628,0.2,30,32,0.0118933333333333,0.380586666666667,0.3568,4.3223127476961,27.2856762451933,27.2856762451933,NaN,13.8120498744668,1.92865493310657e-15,4.11979756372699,wrap,10,0.53712,0,1,OK,,5.5979815
71,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0274002721359352,85.2941176470588,0.185185185185185,27,29,0.0107136,0.3106944,0.2892672,4.47564332511608,26.9828906149292,26.9828906149292,NaN,13.7176172267237,1.92865493310657e-15,4.06863453274799,wrap,10,0.48384,0,1,OK,,5.2632481
72,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.0265869482254166,67.6470588235294,0.142857142857143,21,23,0.0102674285714286,0.236150857142857,0.215616,3.969787584919,28.0246546162015,28.0246546162015,NaN,13.7321000410175,1.92865493310657e-15,4.06431990250912,wrap,10,0.46368,0,1,OK,,5.155008
73,H_EQ_rawGain_std2_likely_TDL,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.0120942771727525,100,0.119047619047619,42,44,0.00892,0.39248,0.37464,1.94834033172325,34.2067035848808,34.2067035848784,0.00524012709629586,14.7757466789802,1.92865493310657e-15,4.74593113239045,wrap,10,0.40284,0,1,OK,,3.6038313
74,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,3.55463195887564e-05,100,0.024390243902439,41,43,0.01784,0.76712,0.73144,2.82031582402949,30.9940451176324,30.9940451176312,-0.000535715391834045,15.1205407940904,1.92865493310657e-15,4.91541584053394,wrap,10,0.80568,0,1,OK,,5.7905134
75,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,5.46866455211637e-05,100,0.0487804878048781,41,43,0.01338,0.57534,0.54858,2.98637594841956,30.4971104154974,30.4971104154963,0.00395983770249104,14.9070933843887,1.92865493310657e-15,4.82290533674388,wrap,10,0.60426,0,1,OK,,5.990046
76,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.000128923766816143,100,0.1,40,42,0.0118933333333333,0.49952,0.475733333333333,3.28078561536268,29.6804429576978,29.680442957697,-0.00265911013001223,14.6743845134136,1.92865493310657e-15,4.69255862362686,wrap,10,0.53712,0,1,OK,,5.7975284
77,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0001311303435615,100,0.0731707317073171,41,43,0.0107136,0.4606848,0.4392576,2.76010475888897,31.1814886822898,31.1814886822886,-0.00986774794361069,14.5794469299557,1.92865493310657e-15,4.63253416018065,wrap,10,0.48384,0,1,OK,,6.2000983
78,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.000172528940338379,100,0.1,40,42,0.0102674285714286,0.431232,0.410697142857143,1.9867498000467,34.0371364403989,34.0371364403966,-0.00379559782468421,14.6859582324772,1.92865493310657e-15,4.69614915877763,wrap,10,0.46368,0,1,OK,,6.7707566
79,H_EQ_rawGain_std2_likely_TDL,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.000176169122357463,100,0.142857142857143,42,44,0.00446,0.19624,0.18732,2.00714770409168,33.9484133403682,33.9484133403659,0.00935696256603918,14.7756661743181,1.92865493310657e-15,4.82751306279333,wrap,10,0.20142,0,1,OK,,3.0918171
80,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000137331838565022,97.6744186046512,0.075,40,42,0.00892,0.37464,0.3568,1.90811114885421,34.3879266185492,34.3879266185466,-2.01645643782892e-05,14.7761016359575,1.92865493310657e-15,4.74593113239045,wrap,10,0.40284,0,1,OK,,4.6065656
81,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.0123646505523351,100,0.0731707317073171,41,43,0.00669,0.28767,0.27429,1.89952765240677,34.4270875962756,34.427087596273,0.00445800625815088,14.966364669577,1.92865493310657e-15,4.93653451561457,wrap,10,0.30213,0,1,OK,,35.1540032
82,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,5.17419799931011e-05,97.6190476190476,0.0512820512820513,39,41,0.00594666666666667,0.243813333333333,0.23192,4.00003229349127,27.9587300492985,27.9587300492979,-0.00151868925150837,14.9709504476244,1.92865493310657e-15,4.92999308248209,wrap,10,0.26856,0,1,OK,,4.9206241
