CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,Success,Status,ErrorMessage,Runtime_s
14,H_EQ_rawGain,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,8.55558177956101e-05,100,0.0263157894736842,38,59,3.13788451716394,30.0672608738811,30.0672608738802,0.00267725426591466,13.8163473639196,1.92865493310657e-15,4.11979756372699,1,OK,,47.2762834
15,H_EQ_rawGain,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0.000152351385535242,100,0.0256410256410256,39,58,3.84846918453388,28.2942397314753,28.2942397314747,-0.00139783309227991,13.7876655620173,1.92865493310657e-15,4.08609040253356,1,OK,,28.8176459
16,H_EQ_rawGain,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,1,12.4107424941987,18.1240447060653,18.1240447060653,-0.0698003367862556,13.8796550176726,1.92865493310657e-15,4.14074205008995,1,OK,,43.6874963
17,H_EQ_rawGain,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0,100,0,37,56,2.32082377639503,32.6871566983764,32.6871566983747,-0.000714974081033812,14.1503872191847,1.92865493310657e-15,4.32525723496705,1,OK,,11.4908385
18,H_EQ_rawGain,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.5,26.9230769230769,NaN,0,14,4.67980833338327,26.5954386712464,26.595438671246,-0.00205047425412131,14.0091211728525,1.92865493310657e-15,4.27739967682664,1,OK,,33.5526525
19,H_EQ_rawGain,8PSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.000152351385535242,100,0.205128205128205,39,60,2.01787041622009,33.9021345352976,33.9021345352953,-0.000259826878786509,14.1707277045588,1.92865493310657e-15,4.34079811108856,1,OK,,14.4750123
20,H_EQ_rawGain,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0,100,0,37,56,12.1136551925193,18.3344958482527,18.3344958482527,-0.0158562486787505,13.8793013945524,1.92865493310657e-15,4.14074205008995,1,OK,,48.3571188
21,H_EQ_rawGain,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,4.24191007150648e-05,100,0.027027027027027,37,56,5.61417530435766,25.0142806102107,25.0142806102104,-0.0100751982767163,14.1062764144619,1.92865493310657e-15,4.31310991845517,1,OK,,29.8989964
22,H_EQ_rawGain,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0.000112107623318386,100,0.027027027027027,37,58,5.54981776571599,25.1144255434683,25.114425543468,0.00699335491356417,14.2191507521345,1.92865493310657e-15,4.37548035041122,1,OK,,24.4376023
23,H_EQ_rawGain,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0.000118061609997094,100,0.027027027027027,37,56,1.83925902576044,34.7071420815054,34.7071420815027,-0.00294985888780879,14.1820803215847,1.92865493310657e-15,4.36027468015644,1,OK,,20.610713
24,H_EQ_rawGain,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.000123342398498231,100,0.0540540540540541,37,56,7.12169108995218,22.9483373636951,22.9483373636949,0.0216004378962158,14.1139740187986,1.92865493310657e-15,4.31872330425511,1,OK,,19.1064726
