CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,EqualizerMode,Success,Status,ErrorMessage,Runtime_s
78,H_EQ_rawGain_std3_CDL,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0102674285714286,0.441499428571429,0.420964571428571,3.74932331723042,28.5209421447049,28.5209421447049,NaN,12.9586232144342,1.92865493310657e-15,3.43368001405357,wrap,10,0.46368,0,afterEqualizer,zf,1,OK,,3.8581508
79,H_EQ_rawGain_std3_CDL,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,44,0.00297333333333333,0.130826666666667,0.121906666666667,1.52990436995812,36.3067142973404,36.3067142973364,0.00508401917322914,12.8806711233788,1.92865493310657e-15,3.39650399104524,wrap,10,0.13428,0,afterEqualizer,zf,1,OK,,3.0232116
80,H_EQ_rawGain_std3_CDL,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00594666666666667,0.24976,0.237866666666667,1.54094126743147,36.244278279707,36.244278279703,0.00421757240538628,13.0793352990533,1.92865493310657e-15,3.48967914150479,wrap,10,0.26856,0,afterEqualizer,zf,1,OK,,3.9855181
81,H_EQ_rawGain_std3_CDL,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00446,0.18732,0.1784,1.54759511087239,36.2068530192393,36.2068530192354,-0.00543802617137222,12.8905997024871,1.92865493310657e-15,3.40981947296505,wrap,10,0.20142,0,afterEqualizer,zf,1,OK,,4.0969055
82,H_EQ_rawGain_std3_CDL,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00396444444444444,0.166506666666667,0.158577777777778,1.50255592512064,36.4633870917384,36.4633870917343,0.00638024311872292,12.7820666445168,1.92865493310657e-15,3.36013616305894,wrap,10,0.17901,0,afterEqualizer,zf,1,OK,,3.9718717
83,H_EQ_rawGain_std3_CDL,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,40,43,0.0035712,0.1535616,0.142848,1.51256594188893,36.4057136548423,36.4057136548382,-0.00464341954554056,12.7172739917696,1.92865493310657e-15,3.33309171911017,wrap,10,0.16128,0,afterEqualizer,zf,1,OK,,4.2289759
84,H_EQ_rawGain_std3_CDL,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00342247619047619,0.143744,0.136899047619048,1.51778893740989,36.3757723381287,36.3757723381247,-0.00565146437311555,12.7371589862282,1.92865493310657e-15,3.34604623155858,wrap,10,0.15453,0,afterEqualizer,zf,1,OK,,4.4923387
85,H_EQ_rawGain_std3_CDL,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,42,44,0.00446,0.19624,0.18732,2.85099302547563,30.9000769025035,30.9000769025024,-0.128037641681479,12.8826236744985,1.92865493310657e-15,3.40981947296505,wrap,10,0.20142,0,afterEqualizer,zf,1,OK,,4.9841112
86,H_EQ_rawGain_std3_CDL,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00892,0.38356,0.36572,2.69483792158959,31.3893469982349,31.3893469982336,0.162143367528085,13.0462086224398,1.92865493310657e-15,3.46365608910899,wrap,10,0.40284,0,afterEqualizer,zf,1,OK,,8.1812816
87,H_EQ_rawGain_std3_CDL,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00669,0.28767,0.27429,4.15008408724317,27.6388620741642,27.6388620741637,0.0503649938049308,13.1164014489009,1.92865493310657e-15,3.51560370435143,wrap,10,0.30213,0,afterEqualizer,zf,1,OK,,7.1925743
88,H_EQ_rawGain_std3_CDL,OQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00594666666666667,0.255706666666667,0.243813333333333,2.40260543177703,32.3863509082824,32.3863509082808,-0.0594164562949118,13.0724840185749,1.92865493310657e-15,3.48967914150479,wrap,10,0.26856,0,afterEqualizer,zf,1,OK,,6.7512251
89,H_EQ_rawGain_std3_CDL,OQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0053568,0.2303424,0.2196288,1.9721531962983,34.1011870442568,34.1011870442545,-0.137902291838868,13.2226104647347,1.92865493310657e-15,3.54399141455417,wrap,10,0.24192,0,afterEqualizer,zf,1,OK,,6.7310346
90,H_EQ_rawGain_std3_CDL,OQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00513371428571429,0.220749714285714,0.210482285714286,1.97961039670801,34.0684054797083,34.0684054797059,0.0358833084424238,13.1498406158716,1.92865493310657e-15,3.51484771108006,wrap,10,0.23184,0,afterEqualizer,zf,1,OK,,6.8980623
91,H_EQ_rawGain_std3_CDL,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,44,0.00223,0.09812,0.09143,2.82942966051807,30.9660219626774,30.9764325425372,0.196284408159539,12.8556122667498,1.92865493310657e-15,3.36429062935578,wrap,10,0.10071,0,afterEqualizer,zf,1,OK,,2.4154174
92,H_EQ_rawGain_std3_CDL,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,43,0.00446,0.19178,0.1784,3.16793330144649,29.9844794148748,29.9663750812494,0.555895993159373,12.8899408736622,1.92865493310657e-15,3.40981947296505,wrap,10,0.20142,0,afterEqualizer,zf,1,OK,,3.2141939
93,H_EQ_rawGain_std3_CDL,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.003345,0.143835,0.137145,2.99421337481508,30.4743450805083,30.4750398960946,-0.198395279305507,12.6991274987514,1.92865493310657e-15,3.33203289172149,wrap,10,0.151065,0,afterEqualizer,zf,1,OK,,3.5144384
94,H_EQ_rawGain_std3_CDL,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00297333333333333,0.12488,0.118933333333333,3.2595113251894,29.7369501132538,29.7027672532817,-0.679729638683837,12.86870700464,1.92865493310657e-15,3.39650399104524,wrap,10,0.13428,0,afterEqualizer,zf,1,OK,,3.4040754
95,H_EQ_rawGain_std3_CDL,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.0026784,0.1124928,0.107136,2.69339814003642,31.3939888824539,31.3591056039945,0.0188336840185345,12.9167736163865,1.92865493310657e-15,3.41506192317686,wrap,10,0.12096,0,afterEqualizer,zf,1,OK,,3.6030964
96,H_EQ_rawGain_std3_CDL,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00256685714285714,0.107808,0.102674285714286,2.65551696440445,31.5170183961097,31.5065828008133,0.176459162944408,12.982627174166,1.92865493310657e-15,3.43803938560641,wrap,10,0.11592,0,afterEqualizer,zf,1,OK,,3.870785
97,H_EQ_rawGain_std4_ITU_P681,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,42,44,0.00892,0.39248,0.37464,3.71744323272006,28.5951130931324,28.5951130931324,NaN,14.7781980999581,1.92865493310657e-15,4.62850677360954,wrap,10,0.40284,0,afterEqualizer,zf,1,OK,,3.5045893
98,H_EQ_rawGain_std4_ITU_P681,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.01784,0.76712,0.73144,3.73467815859651,28.5549363640828,28.5549363640828,NaN,14.6631660894143,1.92865493310657e-15,4.60336003293469,wrap,10,0.80568,0,afterEqualizer,zf,1,OK,,5.4022979
99,H_EQ_rawGain_std4_ITU_P681,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.01338,0.57534,0.54858,3.74758602704064,28.5249677799193,28.5249677799193,NaN,14.5275157437889,1.92865493310657e-15,4.51145169684886,wrap,10,0.60426,0,afterEqualizer,zf,1,OK,,4.5297052
100,H_EQ_rawGain_std4_ITU_P681,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0118933333333333,0.511413333333333,0.487626666666667,3.74875915574873,28.5222492107167,28.5222492107167,NaN,14.5337865662424,1.92865493310657e-15,4.51286525443159,wrap,10,0.53712,0,afterEqualizer,zf,1,OK,,4.2580118
101,H_EQ_rawGain_std4_ITU_P681,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0107136,0.4606848,0.4392576,3.74429284185875,28.5326038470235,28.5326038470235,NaN,14.5596709437005,1.92865493310657e-15,4.52118257927777,wrap,10,0.48384,0,afterEqualizer,zf,1,OK,,4.0121625
102,H_EQ_rawGain_std4_ITU_P681,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0102674285714286,0.441499428571429,0.420964571428571,3.74932327402686,28.5209422447926,28.5209422447926,NaN,14.6306606847622,1.92865493310657e-15,4.55515033918418,wrap,10,0.46368,0,afterEqualizer,zf,1,OK,,3.9436165
103,H_EQ_rawGain_std4_ITU_P681,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,44,0.00297333333333333,0.130826666666667,0.121906666666667,1.52991527610111,36.3066523789496,36.3066523789456,0.00508399922392669,13.75802721221,1.92865493310657e-15,4.09066341373018,wrap,10,0.13428,0,afterEqualizer,zf,1,OK,,3.0286504
104,H_EQ_rawGain_std4_ITU_P681,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00594666666666667,0.24976,0.237866666666667,1.54094107094527,36.2442793872492,36.2442793872452,0.00421757939222031,14.3680915708245,1.92865493310657e-15,4.40752561004859,wrap,10,0.26856,0,afterEqualizer,zf,1,OK,,4.0070581
105,H_EQ_rawGain_std4_ITU_P681,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00446,0.18732,0.1784,1.54759452708898,36.2068562957288,36.2068562957249,-0.00543802674107844,14.0963105848312,1.92865493310657e-15,4.28871004418695,wrap,10,0.20142,0,afterEqualizer,zf,1,OK,,4.1280275
106,H_EQ_rawGain_std4_ITU_P681,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00396444444444444,0.166506666666667,0.158577777777778,1.50255595355132,36.463386927388,36.4633869273838,0.00638024225122597,13.9902812377659,1.92865493310657e-15,4.22995971557287,wrap,10,0.17901,0,afterEqualizer,zf,1,OK,,4.0073323
107,H_EQ_rawGain_std4_ITU_P681,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,40,43,0.0035712,0.1535616,0.142848,1.51256415289825,36.4057239281034,36.4057239280993,-0.00464338801130276,13.6624496050702,1.92865493310657e-15,4.07239613624565,wrap,10,0.16128,0,afterEqualizer,zf,1,OK,,4.2591403
108,H_EQ_rawGain_std4_ITU_P681,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00342247619047619,0.143744,0.136899047619048,1.513710549831,36.3991432447923,36.3991432447882,-0.0048903096733747,13.6145229270007,1.92865493310657e-15,4.03110689860789,wrap,10,0.15453,0,afterEqualizer,zf,1,OK,,4.4767429
109,H_EQ_rawGain_std4_ITU_P681,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,42,44,0.00446,0.19624,0.18732,2.84345441493691,30.9230745956429,30.9230745956418,-0.127055057179676,14.0916826181411,1.92865493310657e-15,4.28871004418695,wrap,10,0.20142,0,afterEqualizer,zf,1,OK,,4.9770345
110,H_EQ_rawGain_std4_ITU_P681,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00892,0.38356,0.36572,2.70348455721232,31.3615221369816,31.3615221369804,0.156284244754256,14.7781284720097,1.92865493310657e-15,4.62850677360954,wrap,10,0.40284,0,afterEqualizer,zf,1,OK,,8.1881212
111,H_EQ_rawGain_std4_ITU_P681,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00669,0.28767,0.27429,4.15009460366391,27.6388400639224,27.6388400639219,0.0503649891989985,14.6350063081946,1.92865493310657e-15,4.54993656619429,wrap,10,0.30213,0,afterEqualizer,zf,1,OK,,7.5959471
112,H_EQ_rawGain_std4_ITU_P681,OQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00594666666666667,0.255706666666667,0.243813333333333,2.40260504531509,32.3863523054182,32.3863523054166,-0.0594166937283705,14.3639149928445,1.92865493310657e-15,4.40752561004859,wrap,10,0.26856,0,afterEqualizer,zf,1,OK,,6.9877664
113,H_EQ_rawGain_std4_ITU_P681,OQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0053568,0.2303424,0.2196288,1.97570379633372,34.0855633129872,34.0855633129849,-0.136326438012203,14.4303982725579,1.92865493310657e-15,4.42745000840667,wrap,10,0.24192,0,afterEqualizer,zf,1,OK,,8.5996787
114,H_EQ_rawGain_std4_ITU_P681,OQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00513371428571429,0.220749714285714,0.210482285714286,1.98164869301481,34.0594666963912,34.0594666963888,0.0327195381176019,14.4699882663499,1.92865493310657e-15,4.45291241319676,wrap,10,0.23184,0,afterEqualizer,zf,1,OK,,24.362647
115,H_EQ_rawGain_std4_ITU_P681,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,44,0.00223,0.09812,0.09143,2.82943357685777,30.9660099401587,30.9764205200185,0.19632718628093,13.4006618926501,1.92865493310657e-15,3.92559133782807,wrap,10,0.10071,0,afterEqualizer,zf,1,OK,,6.4016333
116,H_EQ_rawGain_std4_ITU_P681,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,43,0.00446,0.19178,0.1784,3.16793309809732,29.9844799724208,29.9663756387955,0.555895980118472,14.0937159927743,1.92865493310657e-15,4.28871004418695,wrap,10,0.20142,0,afterEqualizer,zf,1,OK,,7.227727
117,H_EQ_rawGain_std4_ITU_P681,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.003345,0.143835,0.137145,2.99421319700383,30.4743455963196,30.4750404119059,-0.198395472394553,13.5819543219129,1.92865493310657e-15,4.0130367622546,wrap,10,0.151065,0,afterEqualizer,zf,1,OK,,8.6651168
118,H_EQ_rawGain_std4_ITU_P681,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00297333333333333,0.12488,0.118933333333333,3.25951129946569,29.7369501818018,29.7027673218297,-0.67972990884283,13.7522722169423,1.92865493310657e-15,4.09066341373018,wrap,10,0.13428,0,afterEqualizer,zf,1,OK,,20.7003403
119,H_EQ_rawGain_std4_ITU_P681,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.0026784,0.1124928,0.107136,2.69339826164405,31.3939884902838,31.3591052118243,0.018833680474954,13.6442773201311,1.92865493310657e-15,4.04608478765473,wrap,10,0.12096,0,afterEqualizer,zf,1,OK,,8.3838462
120,H_EQ_rawGain_std4_ITU_P681,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00256685714285714,0.107808,0.102674285714286,2.65551704964712,31.5170181172908,31.5065825219943,0.176459179027499,13.558974972161,1.92865493310657e-15,4.00194075387965,wrap,10,0.11592,0,afterEqualizer,zf,1,OK,,7.470375
121,H_EQ_rawGain_std5_Jakes,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,42,44,0.00892,0.39248,0.37464,4.15946376202612,27.6192530999852,27.6192530999852,NaN,-67.8102436823243,1.92865493310657e-15,0.000392304436144811,wrap,2,0.40284,0,afterEqualizer,zf,1,OK,,6.565042
122,H_EQ_rawGain_std5_Jakes,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.01784,0.76712,0.73144,5.33431561966364,25.4584258328287,25.4584258328287,NaN,-67.6624313217244,1.92865493310657e-15,0.000398920569808332,wrap,2,0.80568,0,afterEqualizer,zf,1,OK,,10.0189381
123,H_EQ_rawGain_std5_Jakes,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.01338,0.57534,0.54858,5.27838180061238,25.5499839840924,25.5499839840924,NaN,-67.7346971543443,1.92865493310657e-15,0.000395819951612142,wrap,2,0.60426,0,afterEqualizer,zf,1,OK,,8.4229929
124,H_EQ_rawGain_std5_Jakes,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0118933333333333,0.511413333333333,0.487626666666667,6.17532028726992,24.1868102499921,24.1868102499921,NaN,-67.8007132545341,1.92865493310657e-15,0.000392829870377256,wrap,2,0.53712,0,afterEqualizer,zf,1,OK,,7.8351201
125,H_EQ_rawGain_std5_Jakes,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0107136,0.4606848,0.4392576,4.56673363151506,26.8078863837428,26.8078863837428,NaN,-67.8350393223191,1.92865493310657e-15,0.000391506300797782,wrap,2,0.48384,0,afterEqualizer,zf,1,OK,,7.3986921
126,H_EQ_rawGain_std5_Jakes,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0102674285714286,0.441499428571429,0.420964571428571,4.34346124409372,27.2432809852707,27.2432809852707,NaN,-67.8403177817731,1.92865493310657e-15,0.000391128604415744,wrap,2,0.46368,0,afterEqualizer,zf,1,OK,,7.2390332
127,H_EQ_rawGain_std5_Jakes,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,44,0.00297333333333333,0.130826666666667,0.121906666666667,3.74056401459472,28.5412581701176,28.541258170117,0.00543561068699738,-67.686911649831,1.92865493310657e-15,0.000399395034393838,wrap,2,0.13428,0,afterEqualizer,zf,1,OK,,6.0992849
128,H_EQ_rawGain_std5_Jakes,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00594666666666667,0.24976,0.237866666666667,3.19560715355933,29.9089323063591,29.9089323063582,0.00128522901467321,-67.8188766403996,1.92865493310657e-15,0.000392178343268361,wrap,2,0.26856,0,afterEqualizer,zf,1,OK,,7.7993017
129,H_EQ_rawGain_std5_Jakes,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00446,0.18732,0.1784,3.85410375054518,28.2815319706596,28.281531970659,-0.00288170406787493,-67.8831600448168,1.92865493310657e-15,0.000389692202162383,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,8.0500708
130,H_EQ_rawGain_std5_Jakes,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00396444444444444,0.166506666666667,0.158577777777778,5.0032165970317,26.0150139085141,26.0150139085138,0.00624247648128436,-67.9285311528255,1.92865493310657e-15,0.000387829194375038,wrap,2,0.17901,0,afterEqualizer,zf,1,OK,,7.7625125
131,H_EQ_rawGain_std5_Jakes,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.0035712,0.1499904,0.142848,6.29539008400944,24.0195470868681,24.0195470868679,0.000789763714544528,-67.8623818326248,1.92865493310657e-15,0.000391097794611501,wrap,2,0.16128,0,afterEqualizer,zf,1,OK,,8.1831803
132,H_EQ_rawGain_std5_Jakes,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00342247619047619,0.143744,0.136899047619048,3.88327536032476,28.2160362569155,28.2160362569149,-0.00367931350437028,-67.8008512070633,1.92865493310657e-15,0.000394082798767411,wrap,2,0.15453,0,afterEqualizer,zf,1,OK,,8.7944464
133,H_EQ_rawGain_std5_Jakes,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,42,44,0.00446,0.19624,0.18732,4.53966656086954,26.8595208992123,26.8595208992119,-0.16005207012467,-67.885928109663,1.92865493310657e-15,0.000389692202162383,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,13.3759066
134,H_EQ_rawGain_std5_Jakes,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00892,0.38356,0.36572,4.73814366687905,26.4878355004336,26.4878355004332,0.167469921870644,-67.8104534342529,1.92865493310657e-15,0.000392304436144811,wrap,2,0.40284,0,afterEqualizer,zf,1,OK,,23.2880899
135,H_EQ_rawGain_std5_Jakes,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00669,0.28767,0.27429,5.1256060984803,25.8050954457883,25.805095445788,-0.0485862566104275,-67.7467500380583,1.92865493310657e-15,0.000395399891143138,wrap,2,0.30213,0,afterEqualizer,zf,1,OK,,19.3477364
136,H_EQ_rawGain_std5_Jakes,OQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00594666666666667,0.255706666666667,0.243813333333333,3.83889577023305,28.3158735848316,28.3158735848309,-0.0872899608944082,-67.8211538022083,1.92865493310657e-15,0.000392178343268361,wrap,2,0.26856,0,afterEqualizer,zf,1,OK,,17.8972202
137,H_EQ_rawGain_std5_Jakes,OQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0053568,0.2303424,0.2196288,8.94360008956201,20.9697525674612,20.9697525674611,-0.132915681671115,-67.7986657323503,1.92865493310657e-15,0.000393110897803361,wrap,2,0.24192,0,afterEqualizer,zf,1,OK,,17.0145593
138,H_EQ_rawGain_std5_Jakes,OQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00513371428571429,0.220749714285714,0.210482285714286,6.61589038786822,23.5882339758161,23.5882339758159,0.136775467261286,-67.827910748643,1.92865493310657e-15,0.00039184770866702,wrap,2,0.23184,0,afterEqualizer,zf,1,OK,,17.4426197
139,H_EQ_rawGain_std5_Jakes,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.000549600787487696,100,0.024390243902439,41,44,0.00223,0.09812,0.09143,6.9376688667347,23.1757286554076,23.1861392352684,0.208294246041862,-67.7393254978289,1.92865493310657e-15,0.000396994409946664,wrap,2,0.10071,0,afterEqualizer,zf,1,OK,,4.5952035
140,H_EQ_rawGain_std5_Jakes,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,43,0.00446,0.19178,0.1784,4.82598420704729,26.3282820729269,26.3101777393021,0.56638568634163,-67.8812309552437,1.92865493310657e-15,0.000389692202162383,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,6.0133529
141,H_EQ_rawGain_std5_Jakes,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.000311713879470633,100,0.024390243902439,41,43,0.003345,0.143835,0.137145,4.3915384012844,27.1476663051777,27.1483611207645,-0.173118313050026,-67.7909051479419,1.92865493310657e-15,0.000394586945408891,wrap,2,0.151065,0,afterEqualizer,zf,1,OK,,6.5239628
142,H_EQ_rawGain_std5_Jakes,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.000972533632286995,100,0.025,40,42,0.00297333333333333,0.12488,0.118933333333333,4.68692824428386,26.5822339074072,26.5480510474356,-0.687890330565721,-67.6872931380496,1.92865493310657e-15,0.000399395034393838,wrap,2,0.13428,0,afterEqualizer,zf,1,OK,,6.2493648
143,H_EQ_rawGain_std5_Jakes,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.000476748460619428,97.6190476190476,0.0256410256410256,39,41,0.0026784,0.1098144,0.1044576,4.86620950184497,26.2561839519321,26.2213006734735,0.0410666313103969,-67.7410348406501,1.92865493310657e-15,0.00039697566106767,wrap,2,0.12096,0,afterEqualizer,zf,1,OK,,6.6449595
144,H_EQ_rawGain_std5_Jakes,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.001878339269813,100,0.05,40,42,0.00256685714285714,0.107808,0.102674285714286,4.67093470189766,26.6119240792229,26.6014884839273,0.162299526063977,-67.7170878995197,1.92865493310657e-15,0.000398234032424641,wrap,2,0.11592,0,afterEqualizer,zf,1,OK,,7.1178776
145,H_EQ_rawGain_std6_CLoo,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.0297377656463248,56.8181818181818,0.217391304347826,23,25,0.00892,0.223,0.20516,20.475247526582,13.7754167864386,13.7754167864386,NaN,-70.9626100601834,1.92865493310657e-15,0.000246706193522819,wrap,2,0.40284,0,afterEqualizer,zf,1,OK,,7.6254074
146,H_EQ_rawGain_std6_CLoo,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.160808194048104,65.1162790697674,0.409090909090909,22,28,0.01784,0.49952,0.39248,12.7645981528232,17.8798570566909,17.8798570566909,NaN,-70.7856827279268,1.92865493310657e-15,0.000252392514472982,wrap,2,0.80568,0,afterEqualizer,zf,1,OK,,12.8421732
147,H_EQ_rawGain_std6_CLoo,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.113284753363229,51.1627906976744,0.357142857142857,14,22,0.01338,0.29436,0.18732,6.86765234824912,23.2638339529786,23.2638339529786,NaN,-70.9216735134324,1.92865493310657e-15,0.000248202239495293,wrap,2,0.60426,0,afterEqualizer,zf,1,OK,,10.6374021
148,H_EQ_rawGain_std6_CLoo,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.116392084226945,58.1395348837209,0.478260869565217,23,25,0.0118933333333333,0.297333333333333,0.273546666666667,22.4194344719373,12.9875069327822,12.9875069327822,NaN,-71.0107626462173,1.92865493310657e-15,0.0002455939219205,wrap,2,0.53712,0,afterEqualizer,zf,1,OK,,10.1230631
149,H_EQ_rawGain_std6_CLoo,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0931296526054591,70,0.346153846153846,26,28,0.0107136,0.2999808,0.2785536,28.5308100365154,10.8937179566974,10.8937179566974,NaN,-71.1119927255484,1.92865493310657e-15,0.000242950537581857,wrap,2,0.48384,0,afterEqualizer,zf,1,OK,,9.4897267
150,H_EQ_rawGain_std6_CLoo,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.0977770003816308,58.1395348837209,0.333333333333333,21,25,0.0102674285714286,0.256685714285714,0.215616,17.7777324105074,15.0024727012958,15.0024727012958,NaN,-71.0500735022848,1.92865493310657e-15,0.000244574950783431,wrap,2,0.46368,0,afterEqualizer,zf,1,OK,,8.7777586
151,H_EQ_rawGain_std6_CLoo,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.000546866455211637,100,0.219512195121951,41,44,0.00297333333333333,0.130826666666667,0.121906666666667,31.2641895281292,10.0990565039224,10.0990565039224,0.0172086656570757,-71.1303582370137,1.92865493310657e-15,0.000241952991218589,wrap,2,0.13428,0,afterEqualizer,zf,1,OK,,5.6155865
