CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,GMSKDetectorUsed,Success,Status,ErrorMessage,Runtime_s
1,NoH_baseline,BPSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000446,0.025868,0.024976,1.60667503680104,35.8814390794871,35.8814390794834,-1.13678179673313e-15,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.9661962
2,NoH_baseline,BPSK,LDPC,1/2,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000892,0.051736,0.049952,1.64202553891686,35.692401849028,35.6924018490246,-2.19261883176054e-15,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,1.6137124
3,NoH_baseline,BPSK,LDPC,2/3,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000669,0.038802,0.037464,1.61535205211474,35.8346562452511,35.8346562452475,-1.17783422557786e-15,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,1.0404855
4,NoH_baseline,BPSK,LDPC,4/5,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.0005575,0.032335,0.03122,1.59308880770696,35.9552002702667,35.955200270263,-1.01968694727539e-15,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,0.7937659
5,NoH_baseline,BPSK,LDPC,7/8,1115,7136,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000509714285714286,0.0295634285714286,0.028544,1.61981904781876,35.8106699674576,35.8106699674541,-8.4958319584995e-16,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,5.6408301
6,NoH_baseline,BPSK,Turbo,1/2,1115,1784,0,NaN,0,0,0,0,0,100,0,56,59,0.000892,0.052628,0.049952,1.644624400328,35.678665413129,35.6786654131255,2.04534277549938e-15,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.1033705
7,NoH_baseline,BPSK,Turbo,1/3,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.001338,0.078942,0.076266,1.6052092609645,35.88936686695,35.8893668669464,5.77892458698076e-15,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.2542006
8,NoH_baseline,BPSK,Turbo,1/4,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.001784,0.105256,0.101688,1.6254040324841,35.7807733427105,35.780773342707,3.72877302651629e-16,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.4703019
9,NoH_baseline,BPSK,Turbo,1/6,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.002676,0.157884,0.152532,1.65868438807126,35.6047248600894,35.604724860086,-9.65181147264129e-16,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.8947883
10,NoH_baseline,BPSK,TPC,1/2_x8,1024,NaN,0,8,0,0,0,0,0,100,0,57,59,0.0008192,0.0483328,0.0466944,1.6467832753107,35.6672710467185,35.667271046715,1.27805154959438e-15,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,122.6914593
