CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,Success,Status,ErrorMessage,Runtime_s
1,H_EQ_rawGain,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,5,6,2.54739720541742,31.8780666392331,31.8780666392317,-0.000596403132097343,12.3250276182949,1.92865493310657e-15,3.60376070361498,1,OK,,7.5550507
2,H_EQ_rawGain,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,4,5,1.89853848426476,34.4316119016458,34.4316119016432,0.00498578661542213,14.8019846986916,1.92865493310657e-15,4.57913759707125,1,OK,,3.5004992
