高度                               纬度                        经度
1153.171193                   22.724                     -79.545
1153.181738                   22.764                     -79.507
1153.192294                   22.804                     -79.470
1153.202861                   22.844                     -79.432
1153.213440                   22.883                     -79.394
1153.224031                   22.923                     -79.356
1153.234632                   22.963                     -79.318
1153.245246                   23.003                     -79.281
1153.255870                   23.043                     -79.243
1153.266505                   23.082                     -79.205
1153.277152                   23.122                     -79.167
1153.287810                   23.162                     -79.129
1153.298479                   23.201                     -79.091
1153.309159                   23.241                     -79.053
1153.319850                   23.281                     -79.015
1153.330553                   23.320                     -78.977
1153.341266                   23.360                     -78.939
1153.351990                   23.400                     -78.901
1153.362724                   23.439                     -78.862
1153.373470                   23.479                     -78.824
1153.384227                   23.519                     -78.786
1153.394994                   23.558                     -78.748
1153.405772                   23.598                     -78.710
1153.416560                   23.637                     -78.671
1153.427360                   23.677                     -78.633
1153.438169                   23.716                     -78.595
1153.448990                   23.756                     -78.556
1153.459821                   23.795                     -78.518
1153.470662                   23.835                     -78.480
1153.481514                   23.875                     -78.441
1153.492376                   23.914                     -78.403
1153.503248                   23.953                     -78.364
1153.514131                   23.993                     -78.326
1153.525024                   24.032                     -78.287
1153.535928                   24.072                     -78.249
1153.546841                   24.111                     -78.210
1153.557765                   24.151                     -78.172
1153.568698                   24.190                     -78.133
1153.579642                   24.229                     -78.094
1153.590596                   24.269                     -78.056
1153.601560                   24.308                     -78.017
1153.612533                   24.348                     -77.978
1153.623517                   24.387                     -77.939
1153.634510                   24.426                     -77.901
1153.645513                   24.466                     -77.862
1153.656526                   24.505                     -77.823
1153.667549                   24.544                     -77.784
1153.678582                   24.583                     -77.745
1153.689624                   24.623                     -77.706
1153.700675                   24.662                     -77.667
1153.711737                   24.701                     -77.628
1153.722807                   24.740                     -77.589
1153.733887                   24.780                     -77.550
1153.744977                   24.819                     -77.511
1153.756076                   24.858                     -77.472
1153.767185                   24.897                     -77.433
1153.778302                   24.936                     -77.394
1153.789429                   24.976                     -77.355
1153.800565                   25.015                     -77.316
1153.811711                   25.054                     -77.276
1153.822865                   25.093                     -77.237
1153.834029                   25.132                     -77.198
1153.845202                   25.171                     -77.159
1153.856383                   25.210                     -77.119
