高度                               纬度                        经度
1162.317424                   -49.475                    82.510
1162.320738                   -49.484                    82.590
1162.324030                   -49.493                    82.669
1162.327300                   -49.502                    82.749
1162.330547                   -49.511                    82.829
1162.333771                   -49.519                    82.909
1162.336973                   -49.528                    82.989
1162.340152                   -49.537                    83.068
1162.343308                   -49.545                    83.148
1162.346442                   -49.554                    83.228
1162.349553                   -49.562                    83.308
1162.352642                   -49.571                    83.388
1162.355708                   -49.579                    83.468
1162.358751                   -49.587                    83.548
1162.361771                   -49.595                    83.628
1162.364769                   -49.603                    83.708
1162.367744                   -49.612                    83.788
1162.370696                   -49.620                    83.869
1162.373625                   -49.627                    83.949
1162.376532                   -49.635                    84.029
1162.379416                   -49.643                    84.109
1162.382277                   -49.651                    84.189
1162.385115                   -49.659                    84.270
1162.387931                   -49.666                    84.350
1162.390724                   -49.674                    84.430
1162.393494                   -49.681                    84.511
1162.396241                   -49.689                    84.591
1162.398965                   -49.696                    84.672
1162.401666                   -49.704                    84.752
1162.404345                   -49.711                    84.832
1162.407000                   -49.718                    84.913
1162.409633                   -49.725                    84.993
1162.412243                   -49.732                    85.074
1162.414830                   -49.739                    85.155
1162.417394                   -49.746                    85.235
1162.419935                   -49.753                    85.316
1162.422453                   -49.760                    85.396
1162.424949                   -49.767                    85.477
1162.427421                   -49.773                    85.558
1162.429870                   -49.780                    85.638
1162.432297                   -49.787                    85.719
1162.434700                   -49.793                    85.800
1162.437080                   -49.800                    85.881
1162.439438                   -49.806                    85.961
1162.441772                   -49.812                    86.042
1162.444083                   -49.819                    86.123
1162.446372                   -49.825                    86.204
1162.448637                   -49.831                    86.285
1162.450879                   -49.837                    86.366
1162.453099                   -49.843                    86.447
1162.455295                   -49.849                    86.528
1162.457468                   -49.855                    86.609
1162.459618                   -49.861                    86.690
1162.461745                   -49.867                    86.771
1162.463849                   -49.872                    86.852
1162.465930                   -49.878                    86.933
1162.467987                   -49.884                    87.014
1162.470022                   -49.889                    87.095
1162.472033                   -49.895                    87.176
1162.474021                   -49.900                    87.257
1162.475987                   -49.905                    87.338
1162.477929                   -49.911                    87.419
1162.479848                   -49.916                    87.501
1162.481743                   -49.921                    87.582
1162.483616                   -49.926                    87.663
1162.485465                   -49.931                    87.744
1162.487292                   -49.936                    87.825
1162.489095                   -49.941                    87.907
1162.490874                   -49.946                    87.988
1162.492631                   -49.950                    88.069
1162.494364                   -49.955                    88.151
1162.496075                   -49.960                    88.232
1162.497762                   -49.964                    88.313
1162.499426                   -49.969                    88.395
1162.501066                   -49.973                    88.476
1162.502683                   -49.978                    88.558
1162.504278                   -49.982                    88.639
1162.505848                   -49.986                    88.720
1162.507396                   -49.991                    88.802
1162.508920                   -49.995                    88.883
1162.510421                   -49.999                    88.965
1162.511899                   -50.003                    89.046
1162.513354                   -50.007                    89.128
1162.514785                   -50.011                    89.209
1162.516193                   -50.014                    89.291
1162.517578                   -50.018                    89.372
1162.518939                   -50.022                    89.454
1162.520277                   -50.026                    89.535
1162.521592                   -50.029                    89.617
1162.522883                   -50.033                    89.699
1162.524152                   -50.036                    89.780
1162.525396                   -50.039                    89.862
1162.526618                   -50.043                    89.944
1162.527816                   -50.046                    90.025
1162.528991                   -50.049                    90.107
1162.530142                   -50.052                    90.189
1162.531271                   -50.055                    90.270
1162.532375                   -50.058                    90.352
1162.533457                   -50.061                    90.434
1162.534515                   -50.064                    90.515
1162.535550                   -50.067                    90.597
1162.536561                   -50.070                    90.679
1162.537549                   -50.073                    90.761
1162.538514                   -50.075                    90.842
1162.539455                   -50.078                    90.924
1162.540373                   -50.080                    91.006
1162.541267                   -50.083                    91.088
1162.542139                   -50.085                    91.169
1162.542986                   -50.087                    91.251
1162.543811                   -50.090                    91.333
1162.544612                   -50.092                    91.415
1162.545389                   -50.094                    91.497
1162.546143                   -50.096                    91.578
1162.546874                   -50.098                    91.660
1162.547581                   -50.100                    91.742
1162.548265                   -50.102                    91.824
1162.548926                   -50.103                    91.906
1162.549563                   -50.105                    91.988
1162.550177                   -50.107                    92.070
1162.550767                   -50.108                    92.151
1162.551334                   -50.110                    92.233
1162.551877                   -50.111                    92.315
1162.552398                   -50.113                    92.397
1162.552894                   -50.114                    92.479
1162.553367                   -50.116                    92.561
1162.553817                   -50.117                    92.643
1162.554243                   -50.118                    92.725
1162.554646                   -50.119                    92.807
1162.555026                   -50.120                    92.889
1162.555382                   -50.121                    92.970
1162.555714                   -50.122                    93.052
1162.556024                   -50.123                    93.134
1162.556309                   -50.124                    93.216
1162.556571                   -50.124                    93.298
1162.556810                   -50.125                    93.380
1162.557026                   -50.125                    93.462
1162.557218                   -50.126                    93.544
1162.557386                   -50.126                    93.626
1162.557531                   -50.127                    93.708
1162.557653                   -50.127                    93.790
1162.557751                   -50.127                    93.872
1162.557826                   -50.128                    93.954
1162.557877                   -50.128                    94.036
1162.557905                   -50.128                    94.118
1162.557909                   -50.128                    94.199
1162.557890                   -50.128                    94.281
1162.557848                   -50.128                    94.363
1162.557782                   -50.128                    94.445
1162.557692                   -50.127                    94.527
1162.557580                   -50.127                    94.609
1162.557443                   -50.127                    94.691
1162.557283                   -50.126                    94.773
1162.557100                   -50.126                    94.855
1162.556894                   -50.125                    94.937
1162.556664                   -50.124                    95.019
1162.556410                   -50.124                    95.101
1162.556133                   -50.123                    95.183
1162.555833                   -50.122                    95.265
1162.555509                   -50.121                    95.347
1162.555162                   -50.120                    95.429
1162.554791                   -50.119                    95.510
1162.554397                   -50.118                    95.592
1162.553979                   -50.117                    95.674
1162.553538                   -50.116                    95.756
1162.553074                   -50.115                    95.838
1162.552586                   -50.113                    95.920
1162.552075                   -50.112                    96.002
1162.551540                   -50.111                    96.084
1162.550982                   -50.109                    96.166
1162.550401                   -50.107                    96.248
1162.549796                   -50.106                    96.329
1162.549167                   -50.104                    96.411
1162.548516                   -50.102                    96.493
1162.547840                   -50.100                    96.575
1162.547142                   -50.099                    96.657
1162.546420                   -50.097                    96.739
1162.545674                   -50.095                    96.820
1162.544906                   -50.093                    96.902
1162.544113                   -50.090                    96.984
1162.543298                   -50.088                    97.066
1162.542459                   -50.086                    97.148
1162.541596                   -50.084                    97.229
1162.540711                   -50.081                    97.311
1162.539801                   -50.079                    97.393
1162.538869                   -50.076                    97.475
1162.537913                   -50.074                    97.557
1162.536934                   -50.071                    97.638
1162.535931                   -50.068                    97.720
1162.534905                   -50.065                    97.802
1162.533856                   -50.062                    97.884
1162.532783                   -50.060                    97.965
1162.531687                   -50.057                    98.047
1162.530568                   -50.054                    98.129
1162.529425                   -50.050                    98.210
1162.528259                   -50.047                    98.292
1162.527069                   -50.044                    98.374
1162.525856                   -50.041                    98.455
1162.524620                   -50.037                    98.537
1162.523361                   -50.034                    98.618
1162.522078                   -50.030                    98.700
1162.520772                   -50.027                    98.782
1162.519443                   -50.023                    98.863
1162.518090                   -50.020                    98.945
1162.516714                   -50.016                    99.026
1162.515315                   -50.012                    99.108
1162.513892                   -50.008                    99.189
1162.512447                   -50.004                    99.271
1162.510977                   -50.000                    99.352
1162.509485                   -49.996                    99.434
1162.507969                   -49.992                    99.515
1162.506431                   -49.988                    99.597
1162.504868                   -49.984                    99.678
1162.503283                   -49.979                    99.760
1162.501674                   -49.975                    99.841
1162.500043                   -49.971                    99.923
1162.498387                   -49.966                    100.004
1162.496709                   -49.962                    100.085
1162.495008                   -49.957                    100.167
1162.493283                   -49.952                    100.248
1162.491535                   -49.947                    100.329
1162.489764                   -49.943                    100.411
1162.487969                   -49.938                    100.492
1162.486152                   -49.933                    100.573
1162.484311                   -49.928                    100.654
1162.482447                   -49.923                    100.736
1162.480560                   -49.918                    100.817
1162.478650                   -49.912                    100.898
1162.476717                   -49.907                    100.979
1162.474760                   -49.902                    101.060
1162.472780                   -49.897                    101.141
1162.470778                   -49.891                    101.222
1162.468752                   -49.886                    101.304
1162.466703                   -49.880                    101.385
1162.464631                   -49.874                    101.466
1162.462535                   -49.869                    101.547
1162.460417                   -49.863                    101.628
1162.458276                   -49.857                    101.709
1162.456111                   -49.851                    101.790
1162.453924                   -49.845                    101.871
1162.451713                   -49.839                    101.952
1162.449479                   -49.833                    102.033
1162.447223                   -49.827                    102.113
1162.444943                   -49.821                    102.194
1162.442640                   -49.815                    102.275
1162.440314                   -49.808                    102.356
1162.437966                   -49.802                    102.437
1162.435594                   -49.796                    102.518
1162.433199                   -49.789                    102.598
1162.430781                   -49.783                    102.679
1162.428341                   -49.776                    102.760
1162.425877                   -49.769                    102.840
1162.423390                   -49.762                    102.921
1162.420881                   -49.756                    103.002
1162.418348                   -49.749                    103.082
1162.415793                   -49.742                    103.163
1162.413214                   -49.735                    103.244
1162.410613                   -49.728                    103.324
1162.407989                   -49.721                    103.405
1162.405342                   -49.714                    103.485
1162.402672                   -49.706                    103.566
1162.399979                   -49.699                    103.646
1162.397263                   -49.692                    103.726
1162.394525                   -49.684                    103.807
1162.391764                   -49.677                    103.887
