高度                               纬度                        经度
1150.840579                   -11.476                    25.267
1150.834499                   -11.434                    25.300
1150.828439                   -11.392                    25.333
1150.822400                   -11.350                    25.365
1150.816381                   -11.308                    25.398
1150.810383                   -11.266                    25.431
1150.804406                   -11.224                    25.464
1150.798449                   -11.181                    25.496
1150.792512                   -11.139                    25.529
1150.786597                   -11.097                    25.562
1150.780702                   -11.055                    25.594
1150.774828                   -11.013                    25.627
1150.768974                   -10.970                    25.660
1150.763141                   -10.928                    25.692
1150.757329                   -10.886                    25.725
1150.751538                   -10.844                    25.758
1150.745768                   -10.802                    25.790
1150.740018                   -10.759                    25.823
1150.734289                   -10.717                    25.855
1150.728582                   -10.675                    25.888
1150.722895                   -10.633                    25.920
1150.717229                   -10.591                    25.953
1150.711584                   -10.548                    25.986
1150.705960                   -10.506                    26.018
1150.700357                   -10.464                    26.051
1150.694775                   -10.422                    26.083
1150.689214                   -10.379                    26.116
1150.683674                   -10.337                    26.148
1150.678155                   -10.295                    26.181
1150.672657                   -10.253                    26.213
1150.667180                   -10.210                    26.246
1150.661725                   -10.168                    26.278
1150.656290                   -10.126                    26.311
1150.650877                   -10.084                    26.343
1150.645485                   -10.041                    26.375
1150.640114                   -9.999                     26.408
1150.634765                   -9.957                     26.440
1150.629436                   -9.914                     26.473
1150.624129                   -9.872                     26.505
1150.618843                   -9.830                     26.538
1150.613579                   -9.788                     26.570
1150.608336                   -9.745                     26.602
1150.603114                   -9.703                     26.635
1150.597914                   -9.661                     26.667
1150.592735                   -9.618                     26.699
1150.587577                   -9.576                     26.732
1150.582441                   -9.534                     26.764
1150.577327                   -9.491                     26.796
1150.572233                   -9.449                     26.829
1150.567162                   -9.407                     26.861
1150.562111                   -9.364                     26.893
1150.557083                   -9.322                     26.925
1150.552076                   -9.280                     26.958
1150.547090                   -9.237                     26.990
1150.542126                   -9.195                     27.022
1150.537184                   -9.153                     27.055
1150.532263                   -9.110                     27.087
1150.527364                   -9.068                     27.119
1150.522487                   -9.025                     27.151
1150.517631                   -8.983                     27.183
1150.512797                   -8.941                     27.216
1150.507985                   -8.898                     27.248
1150.503194                   -8.856                     27.280
1150.498425                   -8.813                     27.312
1150.493678                   -8.771                     27.344
1150.488953                   -8.729                     27.377
1150.484249                   -8.686                     27.409
1150.479568                   -8.644                     27.441
1150.474908                   -8.601                     27.473
1150.470270                   -8.559                     27.505
1150.465654                   -8.517                     27.537
1150.461060                   -8.474                     27.569
1150.456488                   -8.432                     27.601
1150.451937                   -8.389                     27.634
1150.447409                   -8.347                     27.666
1150.442902                   -8.304                     27.698
1150.438418                   -8.262                     27.730
1150.433955                   -8.220                     27.762
1150.429515                   -8.177                     27.794
1150.425097                   -8.135                     27.826
1150.420700                   -8.092                     27.858
1150.416326                   -8.050                     27.890
1150.411974                   -8.007                     27.922
1150.407644                   -7.965                     27.954
1150.403336                   -7.922                     27.986
1150.399050                   -7.880                     28.018
1150.394786                   -7.837                     28.050
1150.390545                   -7.795                     28.082
1150.386325                   -7.753                     28.114
1150.382128                   -7.710                     28.146
1150.377953                   -7.668                     28.178
1150.373800                   -7.625                     28.210
1150.369670                   -7.583                     28.242
1150.365561                   -7.540                     28.274
1150.361475                   -7.498                     28.306
1150.357412                   -7.455                     28.338
1150.353370                   -7.413                     28.370
1150.349351                   -7.370                     28.402
1150.345354                   -7.328                     28.434
1150.341380                   -7.285                     28.465
1150.337428                   -7.243                     28.497
1150.333498                   -7.200                     28.529
1150.329591                   -7.158                     28.561
1150.325706                   -7.115                     28.593
1150.321844                   -7.072                     28.625
1150.318004                   -7.030                     28.657
1150.314186                   -6.987                     28.689
1150.310391                   -6.945                     28.720
1150.306618                   -6.902                     28.752
1150.302868                   -6.860                     28.784
1150.299141                   -6.817                     28.816
1150.295435                   -6.775                     28.848
1150.291753                   -6.732                     28.880
1150.288093                   -6.690                     28.911
1150.284455                   -6.647                     28.943
1150.280841                   -6.605                     28.975
1150.277248                   -6.562                     29.007
1150.273679                   -6.519                     29.039
1150.270132                   -6.477                     29.070
1150.266607                   -6.434                     29.102
1150.263105                   -6.392                     29.134
1150.259626                   -6.349                     29.166
1150.256170                   -6.307                     29.198
1150.252736                   -6.264                     29.229
1150.249325                   -6.221                     29.261
1150.245936                   -6.179                     29.293
