高度                               纬度                        经度
1153.171193                   -22.724                    100.455
1153.181738                   -22.764                    100.493
1153.192294                   -22.804                    100.530
1153.202861                   -22.844                    100.568
1153.213440                   -22.883                    100.606
1153.224031                   -22.923                    100.644
1153.234632                   -22.963                    100.682
1153.245246                   -23.003                    100.719
1153.255870                   -23.043                    100.757
1153.266505                   -23.082                    100.795
1153.277152                   -23.122                    100.833
1153.287810                   -23.162                    100.871
1153.298479                   -23.201                    100.909
1153.309159                   -23.241                    100.947
1153.319850                   -23.281                    100.985
1153.330553                   -23.320                    101.023
1153.341266                   -23.360                    101.061
1153.351990                   -23.400                    101.099
1153.362724                   -23.439                    101.138
1153.373470                   -23.479                    101.176
1153.384227                   -23.519                    101.214
1153.394994                   -23.558                    101.252
1153.405772                   -23.598                    101.290
1153.416560                   -23.637                    101.329
1153.427360                   -23.677                    101.367
1153.438169                   -23.716                    101.405
1153.448990                   -23.756                    101.444
1153.459821                   -23.795                    101.482
1153.470662                   -23.835                    101.520
1153.481514                   -23.875                    101.559
1153.492376                   -23.914                    101.597
1153.503248                   -23.953                    101.636
1153.514131                   -23.993                    101.674
1153.525024                   -24.032                    101.713
1153.535928                   -24.072                    101.751
1153.546841                   -24.111                    101.790
1153.557765                   -24.151                    101.828
1153.568698                   -24.190                    101.867
1153.579642                   -24.229                    101.906
1153.590596                   -24.269                    101.944
1153.601560                   -24.308                    101.983
1153.612533                   -24.348                    102.022
1153.623517                   -24.387                    102.061
1153.634510                   -24.426                    102.099
1153.645513                   -24.466                    102.138
1153.656526                   -24.505                    102.177
1153.667549                   -24.544                    102.216
1153.678582                   -24.583                    102.255
1153.689624                   -24.623                    102.294
1153.700675                   -24.662                    102.333
1153.711737                   -24.701                    102.372
1153.722807                   -24.740                    102.411
1153.733887                   -24.780                    102.450
1153.744977                   -24.819                    102.489
1153.756076                   -24.858                    102.528
1153.767185                   -24.897                    102.567
1153.778302                   -24.936                    102.606
1153.789429                   -24.976                    102.645
1153.800565                   -25.015                    102.684
1153.811711                   -25.054                    102.724
1153.822865                   -25.093                    102.763
1153.834029                   -25.132                    102.802
1153.845202                   -25.171                    102.841
1153.856383                   -25.210                    102.881
1153.867574                   -25.249                    102.920
1153.878774                   -25.288                    102.959
