高度                               纬度                        经度
1155.489197                   -30.533                    125.350
1155.477122                   -30.496                    125.394
1155.465051                   -30.459                    125.438
1155.452983                   -30.421                    125.481
1155.440917                   -30.384                    125.525
1155.428855                   -30.347                    125.568
1155.416796                   -30.310                    125.611
1155.404740                   -30.273                    125.655
1155.392688                   -30.235                    125.698
1155.380639                   -30.198                    125.742
1155.368593                   -30.161                    125.785
1155.356551                   -30.124                    125.828
1155.344512                   -30.086                    125.871
1155.332477                   -30.049                    125.914
1155.320446                   -30.012                    125.958
1155.308417                   -29.974                    126.001
1155.296393                   -29.937                    126.044
1155.284372                   -29.900                    126.087
1155.272355                   -29.862                    126.130
1155.260342                   -29.825                    126.173
1155.248333                   -29.787                    126.216
1155.236328                   -29.750                    126.258
1155.224326                   -29.712                    126.301
1155.212329                   -29.675                    126.344
1155.200335                   -29.637                    126.387
1155.188346                   -29.600                    126.430
1155.176360                   -29.562                    126.472
1155.164379                   -29.525                    126.515
1155.152402                   -29.487                    126.558
1155.140429                   -29.450                    126.600
1155.128461                   -29.412                    126.643
1155.116497                   -29.374                    126.685
1155.104537                   -29.337                    126.728
1155.092582                   -29.299                    126.770
1155.080631                   -29.261                    126.813
1155.068685                   -29.224                    126.855
1155.056743                   -29.186                    126.898
1155.044806                   -29.148                    126.940
1155.032873                   -29.110                    126.982
1155.020945                   -29.073                    127.025
1155.009022                   -29.035                    127.067
1154.997104                   -28.997                    127.109
1154.985190                   -28.959                    127.151
1154.973282                   -28.922                    127.193
1154.961378                   -28.884                    127.235
1154.949479                   -28.846                    127.277
1154.937585                   -28.808                    127.319
1154.925697                   -28.770                    127.361
1154.913813                   -28.732                    127.403
1154.901935                   -28.694                    127.445
1154.890061                   -28.656                    127.487
1154.878193                   -28.618                    127.529
1154.866330                   -28.580                    127.571
1154.854473                   -28.542                    127.613
1154.842621                   -28.504                    127.655
1154.830774                   -28.466                    127.696
1154.818933                   -28.428                    127.738
1154.807097                   -28.390                    127.780
1154.795267                   -28.352                    127.821
1154.783442                   -28.314                    127.863
1154.771623                   -28.276                    127.904
1154.759810                   -28.238                    127.946
1154.748002                   -28.200                    127.988
1154.736200                   -28.162                    128.029
1154.724404                   -28.124                    128.070
1154.712614                   -28.085                    128.112
1154.700829                   -28.047                    128.153
1154.689051                   -28.009                    128.195
1154.677278                   -27.971                    128.236
1154.665512                   -27.933                    128.277
1154.653752                   -27.894                    128.318
1154.641997                   -27.856                    128.360
1154.630249                   -27.818                    128.401
1154.618507                   -27.780                    128.442
1154.606772                   -27.741                    128.483
1154.595042                   -27.703                    128.524
1154.583319                   -27.665                    128.565
1154.571603                   -27.626                    128.606
1154.559892                   -27.588                    128.647
1154.548189                   -27.550                    128.688
1154.536491                   -27.511                    128.729
1154.524801                   -27.473                    128.770
1154.513117                   -27.434                    128.811
1154.501439                   -27.396                    128.852
1154.489768                   -27.357                    128.893
1154.478104                   -27.319                    128.933
1154.466447                   -27.280                    128.974
1154.454796                   -27.242                    129.015
1154.443153                   -27.203                    129.056
1154.431516                   -27.165                    129.096
1154.419886                   -27.126                    129.137
1154.408264                   -27.088                    129.177
1154.396648                   -27.049                    129.218
1154.385039                   -27.011                    129.259
1154.373438                   -26.972                    129.299
1154.361843                   -26.933                    129.340
1154.350256                   -26.895                    129.380
1154.338676                   -26.856                    129.420
1154.327103                   -26.818                    129.461
1154.315538                   -26.779                    129.501
1154.303980                   -26.740                    129.541
1154.292430                   -26.701                    129.582
1154.280887                   -26.663                    129.622
1154.269351                   -26.624                    129.662
1154.257823                   -26.585                    129.702
1154.246303                   -26.547                    129.743
1154.234790                   -26.508                    129.783
1154.223285                   -26.469                    129.823
1154.211787                   -26.430                    129.863
1154.200298                   -26.391                    129.903
1154.188816                   -26.353                    129.943
1154.177342                   -26.314                    129.983
1154.165876                   -26.275                    130.023
1154.154418                   -26.236                    130.063
1154.142968                   -26.197                    130.103
1154.131526                   -26.158                    130.143
1154.120092                   -26.119                    130.183
1154.108666                   -26.080                    130.222
1154.097249                   -26.042                    130.262
1154.085839                   -26.003                    130.302
1154.074438                   -25.964                    130.342
1154.063045                   -25.925                    130.381
1154.051660                   -25.886                    130.421
1154.040284                   -25.847                    130.461
1154.028916                   -25.808                    130.500
1154.017557                   -25.769                    130.540
1154.006206                   -25.730                    130.579
1153.994863                   -25.691                    130.619
1153.983530                   -25.651                    130.659
1153.972204                   -25.612                    130.698
1153.960888                   -25.573                    130.737
1153.949580                   -25.534                    130.777
1153.938281                   -25.495                    130.816
1153.926991                   -25.456                    130.856
1153.915709                   -25.417                    130.895
1153.904437                   -25.378                    130.934
1153.893173                   -25.338                    130.974
1153.881919                   -25.299                    131.013
1153.870673                   -25.260                    131.052
1153.859436                   -25.221                    131.091
1153.848209                   -25.182                    131.130
1153.836991                   -25.142                    131.170
1153.825781                   -25.103                    131.209
1153.814581                   -25.064                    131.248
1153.803391                   -25.025                    131.287
1153.792209                   -24.985                    131.326
1153.781037                   -24.946                    131.365
1153.769875                   -24.907                    131.404
1153.758721                   -24.867                    131.443
1153.747578                   -24.828                    131.482
1153.736443                   -24.789                    131.521
1153.725319                   -24.749                    131.559
1153.714204                   -24.710                    131.598
1153.703098                   -24.671                    131.637
1153.692002                   -24.631                    131.676
1153.680916                   -24.592                    131.715
1153.669840                   -24.552                    131.753
1153.658773                   -24.513                    131.792
1153.647717                   -24.473                    131.831
1153.636670                   -24.434                    131.869
1153.625633                   -24.394                    131.908
1153.614606                   -24.355                    131.947
1153.603589                   -24.315                    131.985
1153.592583                   -24.276                    132.024
1153.581586                   -24.236                    132.062
1153.570599                   -24.197                    132.101
1153.559623                   -24.157                    132.139
1153.548657                   -24.118                    132.178
1153.537701                   -24.078                    132.216
1153.526755                   -24.039                    132.254
1153.515820                   -23.999                    132.293
1153.504895                   -23.959                    132.331
1153.493980                   -23.920                    132.369
1153.483076                   -23.880                    132.408
1153.472183                   -23.841                    132.446
1153.461300                   -23.801                    132.484
1153.450427                   -23.761                    132.522
1153.439565                   -23.722                    132.561
1153.428714                   -23.682                    132.599
1153.417874                   -23.642                    132.637
1153.407044                   -23.602                    132.675
1153.396225                   -23.563                    132.713
1153.385417                   -23.523                    132.751
1153.374620                   -23.483                    132.789
1153.363834                   -23.443                    132.827
1153.353059                   -23.404                    132.865
1153.342294                   -23.364                    132.903
1153.331541                   -23.324                    132.941
1153.320799                   -23.284                    132.979
1153.310068                   -23.244                    133.017
1153.299348                   -23.205                    133.055
1153.288639                   -23.165                    133.093
1153.277942                   -23.125                    133.130
1153.267255                   -23.085                    133.168
1153.256581                   -23.045                    133.206
1153.245917                   -23.005                    133.244
1153.235265                   -22.965                    133.281
1153.224624                   -22.926                    133.319
1153.213995                   -22.886                    133.357
1153.203377                   -22.846                    133.394
1153.192771                   -22.806                    133.432
1153.182176                   -22.766                    133.469
1153.171593                   -22.726                    133.507
1153.161022                   -22.686                    133.545
1153.150463                   -22.646                    133.582
