高度                               纬度                        经度
1160.655220                   -45.006                    -73.859
1160.664047                   -45.030                    -73.792
1160.672858                   -45.053                    -73.726
1160.681652                   -45.077                    -73.659
1160.690431                   -45.100                    -73.592
1160.699192                   -45.124                    -73.526
1160.707938                   -45.147                    -73.459
1160.716667                   -45.171                    -73.392
1160.725379                   -45.194                    -73.325
1160.734075                   -45.217                    -73.258
1160.742755                   -45.240                    -73.191
1160.751418                   -45.264                    -73.124
1160.760064                   -45.287                    -73.057
1160.768693                   -45.310                    -72.990
1160.777306                   -45.333                    -72.923
1160.785902                   -45.356                    -72.855
1160.794482                   -45.379                    -72.788
1160.803044                   -45.402                    -72.720
1160.811590                   -45.425                    -72.653
1160.820119                   -45.448                    -72.585
1160.828631                   -45.471                    -72.518
1160.837127                   -45.493                    -72.450
1160.845605                   -45.516                    -72.383
1160.854066                   -45.539                    -72.315
1160.862510                   -45.561                    -72.247
1160.870938                   -45.584                    -72.179
1160.879348                   -45.606                    -72.111
1160.887741                   -45.629                    -72.043
1160.896117                   -45.651                    -71.975
1160.904476                   -45.674                    -71.907
1160.912818                   -45.696                    -71.839
1160.921142                   -45.718                    -71.771
1160.929449                   -45.741                    -71.702
1160.937739                   -45.763                    -71.634
1160.946012                   -45.785                    -71.566
1160.954267                   -45.807                    -71.497
1160.962505                   -45.829                    -71.429
1160.970725                   -45.851                    -71.360
1160.978928                   -45.873                    -71.291
1160.987114                   -45.895                    -71.223
1160.995282                   -45.917                    -71.154
1161.003433                   -45.939                    -71.085
1161.011566                   -45.961                    -71.016
1161.019681                   -45.983                    -70.947
1161.027779                   -46.004                    -70.879
1161.035859                   -46.026                    -70.809
1161.043922                   -46.048                    -70.740
1161.051966                   -46.069                    -70.671
1161.059993                   -46.091                    -70.602
1161.068003                   -46.112                    -70.533
1161.075994                   -46.133                    -70.464
1161.083968                   -46.155                    -70.394
1161.091924                   -46.176                    -70.325
1161.099861                   -46.197                    -70.255
1161.107781                   -46.219                    -70.186
1161.115684                   -46.240                    -70.116
1161.123568                   -46.261                    -70.046
1161.131434                   -46.282                    -69.977
1161.139282                   -46.303                    -69.907
1161.147112                   -46.324                    -69.837
1161.154924                   -46.345                    -69.767
1161.162717                   -46.366                    -69.697
1161.170493                   -46.387                    -69.627
1161.178251                   -46.408                    -69.557
1161.185990                   -46.428                    -69.487
1161.193711                   -46.449                    -69.417
1161.201414                   -46.470                    -69.347
1161.209098                   -46.490                    -69.277
1161.216764                   -46.511                    -69.206
1161.224412                   -46.531                    -69.136
1161.232041                   -46.552                    -69.065
1161.239652                   -46.572                    -68.995
1161.247245                   -46.593                    -68.924
1161.254819                   -46.613                    -68.854
1161.262375                   -46.633                    -68.783
1161.269912                   -46.653                    -68.712
1161.277430                   -46.674                    -68.642
1161.284930                   -46.694                    -68.571
1161.292412                   -46.714                    -68.500
1161.299874                   -46.734                    -68.429
1161.307318                   -46.754                    -68.358
1161.314744                   -46.774                    -68.287
1161.322151                   -46.794                    -68.216
1161.329538                   -46.813                    -68.145
1161.336908                   -46.833                    -68.074
1161.344258                   -46.853                    -68.002
1161.351590                   -46.873                    -67.931
1161.358902                   -46.892                    -67.860
1161.366196                   -46.912                    -67.788
1161.373471                   -46.931                    -67.717
1161.380727                   -46.951                    -67.645
1161.387964                   -46.970                    -67.573
1161.395182                   -46.990                    -67.502
1161.402381                   -47.009                    -67.430
1161.409561                   -47.028                    -67.358
1161.416722                   -47.047                    -67.287
1161.423864                   -47.067                    -67.215
1161.430986                   -47.086                    -67.143
1161.438090                   -47.105                    -67.071
1161.445174                   -47.124                    -66.999
1161.452240                   -47.143                    -66.927
1161.459285                   -47.162                    -66.854
1161.466312                   -47.181                    -66.782
1161.473320                   -47.199                    -66.710
1161.480308                   -47.218                    -66.638
1161.487277                   -47.237                    -66.565
1161.494226                   -47.256                    -66.493
1161.501156                   -47.274                    -66.420
1161.508067                   -47.293                    -66.348
1161.514958                   -47.311                    -66.275
1161.521830                   -47.330                    -66.203
1161.528682                   -47.348                    -66.130
1161.535515                   -47.367                    -66.057
1161.542328                   -47.385                    -65.985
1161.549121                   -47.403                    -65.912
1161.555896                   -47.421                    -65.839
1161.562650                   -47.439                    -65.766
1161.569385                   -47.458                    -65.693
1161.576100                   -47.476                    -65.620
1161.582795                   -47.494                    -65.547
1161.589471                   -47.512                    -65.474
1161.596127                   -47.529                    -65.400
1161.602764                   -47.547                    -65.327
1161.609380                   -47.565                    -65.254
1161.615977                   -47.583                    -65.180
1161.622554                   -47.600                    -65.107
1161.629110                   -47.618                    -65.033
1161.635648                   -47.636                    -64.960
1161.642165                   -47.653                    -64.886
1161.648662                   -47.671                    -64.813
1161.655139                   -47.688                    -64.739
1161.661597                   -47.705                    -64.665
1161.668034                   -47.723                    -64.592
1161.674451                   -47.740                    -64.518
1161.680848                   -47.757                    -64.444
1161.687226                   -47.774                    -64.370
1161.693583                   -47.791                    -64.296
1161.699920                   -47.809                    -64.222
1161.706236                   -47.826                    -64.148
1161.712533                   -47.842                    -64.074
1161.718809                   -47.859                    -63.999
1161.725066                   -47.876                    -63.925
1161.731301                   -47.893                    -63.851
1161.737517                   -47.910                    -63.777
1161.743713                   -47.926                    -63.702
1161.749888                   -47.943                    -63.628
1161.756042                   -47.960                    -63.553
1161.762177                   -47.976                    -63.479
1161.768291                   -47.993                    -63.404
1161.774384                   -48.009                    -63.329
1161.780458                   -48.025                    -63.255
1161.786510                   -48.042                    -63.180
1161.792543                   -48.058                    -63.105
1161.798555                   -48.074                    -63.030
1161.804546                   -48.090                    -62.955
1161.810517                   -48.106                    -62.881
1161.816467                   -48.122                    -62.806
