高度                               纬度                        经度
1159.801778                   42.716                     -124.755
1159.811820                   42.743                     -124.694
1159.821849                   42.770                     -124.632
1159.831864                   42.797                     -124.570
1159.841867                   42.824                     -124.509
1159.851856                   42.851                     -124.447
1159.861832                   42.878                     -124.385
1159.871794                   42.904                     -124.323
1159.881743                   42.931                     -124.261
1159.891678                   42.958                     -124.200
1159.901600                   42.985                     -124.138
1159.911508                   43.011                     -124.075
1159.921403                   43.038                     -124.013
1159.931284                   43.064                     -123.951
1159.941151                   43.091                     -123.889
1159.951005                   43.117                     -123.827
1159.960845                   43.144                     -123.764
1159.970671                   43.170                     -123.702
1159.980484                   43.197                     -123.639
1159.990282                   43.223                     -123.577
1160.000067                   43.249                     -123.514
1160.009837                   43.275                     -123.452
1160.019594                   43.302                     -123.389
1160.029337                   43.328                     -123.326
1160.039065                   43.354                     -123.263
1160.048780                   43.380                     -123.200
1160.058481                   43.406                     -123.137
1160.068167                   43.432                     -123.074
1160.077839                   43.458                     -123.011
1160.087497                   43.484                     -122.948
1160.097141                   43.510                     -122.885
1160.106770                   43.536                     -122.822
1160.116385                   43.561                     -122.759
1160.125986                   43.587                     -122.695
1160.135572                   43.613                     -122.632
1160.145144                   43.639                     -122.568
1160.154702                   43.664                     -122.505
1160.164245                   43.690                     -122.441
1160.173773                   43.715                     -122.378
1160.183287                   43.741                     -122.314
1160.192786                   43.766                     -122.250
1160.202271                   43.792                     -122.187
1160.211741                   43.817                     -122.123
1160.221196                   43.843                     -122.059
1160.230636                   43.868                     -121.995
1160.240062                   43.893                     -121.931
1160.249473                   43.918                     -121.867
1160.258869                   43.944                     -121.803
1160.268250                   43.969                     -121.738
1160.277616                   43.994                     -121.674
1160.286967                   44.019                     -121.610
1160.296303                   44.044                     -121.545
1160.305625                   44.069                     -121.481
1160.314931                   44.094                     -121.417
1160.324222                   44.119                     -121.352
1160.333498                   44.144                     -121.287
1160.342758                   44.169                     -121.223
1160.352004                   44.193                     -121.158
1160.361234                   44.218                     -121.093
1160.370449                   44.243                     -121.028
1160.379649                   44.267                     -120.963
1160.388833                   44.292                     -120.899
1160.398002                   44.317                     -120.834
1160.407156                   44.341                     -120.768
1160.416294                   44.366                     -120.703
1160.425416                   44.390                     -120.638
1160.434524                   44.415                     -120.573
1160.443615                   44.439                     -120.508
1160.452691                   44.463                     -120.442
1160.461752                   44.488                     -120.377
1160.470796                   44.512                     -120.311
1160.479825                   44.536                     -120.246
1160.488839                   44.560                     -120.180
1160.497836                   44.584                     -120.115
1160.506818                   44.608                     -120.049
1160.515784                   44.632                     -119.983
