高度                               纬度                        经度
1161.660625                   47.703                     -32.145
1161.654448                   47.686                     -32.071
1161.648250                   47.670                     -31.997
1161.642032                   47.653                     -31.923
1161.635794                   47.636                     -31.849
1161.629536                   47.619                     -31.775
1161.623258                   47.602                     -31.701
1161.616960                   47.585                     -31.627
1161.610641                   47.568                     -31.553
1161.604303                   47.551                     -31.480
1161.597945                   47.534                     -31.406
1161.591567                   47.517                     -31.333
1161.585170                   47.500                     -31.259
1161.578752                   47.483                     -31.186
1161.572314                   47.465                     -31.112
1161.565857                   47.448                     -31.039
1161.559380                   47.431                     -30.965
1161.552883                   47.413                     -30.892
1161.546366                   47.396                     -30.819
1161.539829                   47.378                     -30.746
1161.533273                   47.361                     -30.673
1161.526697                   47.343                     -30.599
1161.520102                   47.325                     -30.526
1161.513487                   47.307                     -30.453
1161.506852                   47.290                     -30.381
1161.500198                   47.272                     -30.308
1161.493524                   47.254                     -30.235
1161.486830                   47.236                     -30.162
1161.480117                   47.218                     -30.089
1161.473385                   47.200                     -30.017
1161.466633                   47.182                     -29.944
1161.459862                   47.163                     -29.872
1161.453071                   47.145                     -29.799
1161.446261                   47.127                     -29.727
1161.439432                   47.108                     -29.654
1161.432583                   47.090                     -29.582
1161.425715                   47.072                     -29.510
1161.418827                   47.053                     -29.437
1161.411921                   47.035                     -29.365
1161.404995                   47.016                     -29.293
1161.398050                   46.997                     -29.221
1161.391086                   46.979                     -29.149
1161.384102                   46.960                     -29.077
1161.377100                   46.941                     -29.005
1161.370078                   46.922                     -28.933
1161.363038                   46.903                     -28.861
1161.355978                   46.884                     -28.790
1161.348899                   46.865                     -28.718
1161.341801                   46.846                     -28.646
1161.334685                   46.827                     -28.575
1161.327549                   46.808                     -28.503
1161.320395                   46.789                     -28.431
1161.313221                   46.770                     -28.360
1161.306029                   46.750                     -28.289
1161.298818                   46.731                     -28.217
1161.291588                   46.712                     -28.146
1161.284339                   46.692                     -28.075
1161.277072                   46.673                     -28.004
1161.269785                   46.653                     -27.933
1161.262480                   46.634                     -27.861
1161.255157                   46.614                     -27.790
1161.247815                   46.594                     -27.719
1161.240454                   46.574                     -27.649
1161.233074                   46.555                     -27.578
1161.225676                   46.535                     -27.507
1161.218260                   46.515                     -27.436
1161.210825                   46.495                     -27.366
1161.203371                   46.475                     -27.295
1161.195899                   46.455                     -27.224
1161.188409                   46.435                     -27.154
1161.180900                   46.415                     -27.083
1161.173373                   46.395                     -27.013
1161.165827                   46.374                     -26.943
1161.158264                   46.354                     -26.872
1161.150682                   46.334                     -26.802
1161.143081                   46.313                     -26.732
1161.135463                   46.293                     -26.662
1161.127826                   46.272                     -26.592
1161.120171                   46.252                     -26.522
1161.112498                   46.231                     -26.452
1161.104807                   46.211                     -26.382
1161.097097                   46.190                     -26.312
1161.089370                   46.169                     -26.242
1161.081625                   46.149                     -26.172
1161.073861                   46.128                     -26.103
1161.066080                   46.107                     -26.033
1161.058281                   46.086                     -25.963
1161.050463                   46.065                     -25.894
1161.042628                   46.044                     -25.824
1161.034775                   46.023                     -25.755
1161.026905                   46.002                     -25.686
1161.019016                   45.981                     -25.616
1161.011110                   45.960                     -25.547
1161.003186                   45.938                     -25.478
1160.995244                   45.917                     -25.409
1160.987284                   45.896                     -25.340
1160.979307                   45.874                     -25.271
