高度                               纬度                        经度
1155.200716                   -29.638                    -161.641
1155.212697                   -29.676                    -161.599
1155.224683                   -29.713                    -161.556
1155.236672                   -29.751                    -161.513
1155.248664                   -29.788                    -161.470
1155.260661                   -29.826                    -161.427
1155.272662                   -29.863                    -161.384
1155.284666                   -29.900                    -161.341
1155.296674                   -29.938                    -161.298
1155.308686                   -29.975                    -161.255
1155.320701                   -30.012                    -161.212
1155.332720                   -30.050                    -161.168
1155.344743                   -30.087                    -161.125
1155.356769                   -30.124                    -161.082
1155.368798                   -30.162                    -161.039
1155.380831                   -30.199                    -160.995
1155.392867                   -30.236                    -160.952
1155.404907                   -30.273                    -160.909
1155.416949                   -30.310                    -160.865
1155.428995                   -30.347                    -160.822
1155.441045                   -30.385                    -160.778
1155.453097                   -30.422                    -160.735
1155.465152                   -30.459                    -160.691
1155.477211                   -30.496                    -160.647
1155.489272                   -30.533                    -160.604
1155.501336                   -30.570                    -160.560
1155.513404                   -30.607                    -160.516
1155.525474                   -30.644                    -160.473
1155.537547                   -30.681                    -160.429
1155.549623                   -30.718                    -160.385
1155.561701                   -30.755                    -160.341
1155.573782                   -30.792                    -160.297
1155.585866                   -30.829                    -160.253
1155.597952                   -30.866                    -160.209
1155.610041                   -30.903                    -160.165
1155.622133                   -30.940                    -160.121
1155.634226                   -30.976                    -160.077
1155.646323                   -31.013                    -160.033
1155.658421                   -31.050                    -159.989
1155.670522                   -31.087                    -159.945
1155.682625                   -31.124                    -159.901
1155.694731                   -31.160                    -159.856
1155.706838                   -31.197                    -159.812
1155.718948                   -31.234                    -159.768
1155.731060                   -31.271                    -159.723
1155.743174                   -31.307                    -159.679
1155.755290                   -31.344                    -159.634
1155.767408                   -31.381                    -159.590
1155.779528                   -31.417                    -159.545
1155.791649                   -31.454                    -159.501
1155.803773                   -31.490                    -159.456
1155.815898                   -31.527                    -159.412
1155.828025                   -31.564                    -159.367
1155.840153                   -31.600                    -159.322
1155.852284                   -31.637                    -159.277
1155.864416                   -31.673                    -159.233
1155.876549                   -31.710                    -159.188
1155.888684                   -31.746                    -159.143
1155.900820                   -31.783                    -159.098
1155.912958                   -31.819                    -159.053
1155.925097                   -31.855                    -159.008
1155.937238                   -31.892                    -158.963
1155.949379                   -31.928                    -158.918
1155.961522                   -31.965                    -158.873
1155.973666                   -32.001                    -158.828
1155.985812                   -32.037                    -158.783
1155.997958                   -32.073                    -158.737
1156.010105                   -32.110                    -158.692
1156.022254                   -32.146                    -158.647
1156.034403                   -32.182                    -158.602
1156.046553                   -32.218                    -158.556
1156.058705                   -32.255                    -158.511
1156.070857                   -32.291                    -158.465
1156.083009                   -32.327                    -158.420
1156.095163                   -32.363                    -158.374
1156.107317                   -32.399                    -158.329
1156.119472                   -32.435                    -158.283
1156.131627                   -32.471                    -158.237
1156.143783                   -32.507                    -158.192
1156.155939                   -32.543                    -158.146
1156.168096                   -32.579                    -158.100
1156.180254                   -32.615                    -158.054
1156.192411                   -32.651                    -158.009
1156.204569                   -32.687                    -157.963
1156.216728                   -32.723                    -157.917
1156.228886                   -32.759                    -157.871
1156.241045                   -32.795                    -157.825
1156.253203                   -32.831                    -157.779
1156.265362                   -32.867                    -157.733
1156.277521                   -32.903                    -157.687
1156.289680                   -32.939                    -157.640
1156.301839                   -32.974                    -157.594
1156.313998                   -33.010                    -157.548
1156.326156                   -33.046                    -157.502
1156.338315                   -33.082                    -157.455
1156.350473                   -33.117                    -157.409
1156.362631                   -33.153                    -157.362
1156.374789                   -33.189                    -157.316
1156.386946                   -33.224                    -157.270
1156.399103                   -33.260                    -157.223
1156.411259                   -33.295                    -157.176
1156.423415                   -33.331                    -157.130
1156.435571                   -33.367                    -157.083
1156.447725                   -33.402                    -157.036
1156.459880                   -33.438                    -156.990
1156.472033                   -33.473                    -156.943
1156.484186                   -33.509                    -156.896
1156.496338                   -33.544                    -156.849
1156.508489                   -33.580                    -156.802
1156.520639                   -33.615                    -156.755
1156.532789                   -33.650                    -156.708
1156.544937                   -33.686                    -156.661
1156.557084                   -33.721                    -156.614
1156.569231                   -33.756                    -156.567
1156.581376                   -33.792                    -156.520
1156.593520                   -33.827                    -156.473
1156.605663                   -33.862                    -156.426
1156.617805                   -33.898                    -156.378
1156.629945                   -33.933                    -156.331
1156.642084                   -33.968                    -156.284
1156.654222                   -34.003                    -156.236
1156.666359                   -34.038                    -156.189
1156.678493                   -34.073                    -156.141
1156.690627                   -34.109                    -156.094
1156.702759                   -34.144                    -156.046
1156.714889                   -34.179                    -155.998
1156.727018                   -34.214                    -155.951
1156.739145                   -34.249                    -155.903
1156.751270                   -34.284                    -155.855
1156.763393                   -34.319                    -155.807
1156.775515                   -34.354                    -155.760
1156.787635                   -34.389                    -155.712
1156.799753                   -34.424                    -155.664
1156.811868                   -34.458                    -155.616
1156.823982                   -34.493                    -155.568
1156.836094                   -34.528                    -155.520
1156.848204                   -34.563                    -155.472
1156.860312                   -34.598                    -155.424
1156.872417                   -34.633                    -155.375
1156.884520                   -34.667                    -155.327
1156.896621                   -34.702                    -155.279
1156.908720                   -34.737                    -155.231
1156.920816                   -34.772                    -155.182
1156.932910                   -34.806                    -155.134
1156.945001                   -34.841                    -155.085
1156.957090                   -34.875                    -155.037
1156.969177                   -34.910                    -154.988
1156.981261                   -34.945                    -154.940
1156.993342                   -34.979                    -154.891
1157.005420                   -35.014                    -154.842
1157.017496                   -35.048                    -154.794
1157.029569                   -35.083                    -154.745
1157.041639                   -35.117                    -154.696
1157.053706                   -35.152                    -154.647
1157.065771                   -35.186                    -154.598
1157.077832                   -35.220                    -154.549
1157.089891                   -35.255                    -154.500
1157.101946                   -35.289                    -154.451
1157.113999                   -35.323                    -154.402
1157.126048                   -35.358                    -154.353
1157.138094                   -35.392                    -154.304
1157.150137                   -35.426                    -154.255
1157.162176                   -35.460                    -154.206
1157.174212                   -35.495                    -154.156
1157.186245                   -35.529                    -154.107
1157.198275                   -35.563                    -154.058
1157.210301                   -35.597                    -154.008
1157.222323                   -35.631                    -153.959
1157.234342                   -35.665                    -153.909
1157.246358                   -35.699                    -153.860
1157.258370                   -35.733                    -153.810
1157.270378                   -35.767                    -153.760
1157.282382                   -35.801                    -153.711
1157.294383                   -35.835                    -153.661
1157.306380                   -35.869                    -153.611
1157.318373                   -35.903                    -153.561
1157.330362                   -35.937                    -153.511
1157.342347                   -35.971                    -153.461
1157.354328                   -36.005                    -153.411
1157.366306                   -36.039                    -153.361
1157.378279                   -36.072                    -153.311
1157.390248                   -36.106                    -153.261
1157.402212                   -36.140                    -153.211
1157.414173                   -36.173                    -153.161
1157.426129                   -36.207                    -153.111
1157.438082                   -36.241                    -153.060
1157.450029                   -36.274                    -153.010
1157.461973                   -36.308                    -152.960
1157.473912                   -36.342                    -152.909
