高度                               纬度                        经度
1158.183121                   -38.316                    -29.141
1158.194767                   -38.348                    -29.088
1158.206405                   -38.381                    -29.034
1158.218036                   -38.413                    -28.981
1158.229660                   -38.445                    -28.927
1158.241277                   -38.477                    -28.874
1158.252886                   -38.509                    -28.820
1158.264488                   -38.541                    -28.767
1158.276083                   -38.572                    -28.713
1158.287670                   -38.604                    -28.660
1158.299250                   -38.636                    -28.606
1158.310823                   -38.668                    -28.552
1158.322388                   -38.700                    -28.498
1158.333945                   -38.732                    -28.444
1158.345495                   -38.763                    -28.390
1158.357038                   -38.795                    -28.336
1158.368572                   -38.827                    -28.282
1158.380099                   -38.858                    -28.228
1158.391618                   -38.890                    -28.174
1158.403129                   -38.922                    -28.120
1158.414633                   -38.953                    -28.066
1158.426128                   -38.985                    -28.011
1158.437616                   -39.016                    -27.957
1158.449095                   -39.048                    -27.903
1158.460567                   -39.079                    -27.848
1158.472030                   -39.111                    -27.794
1158.483485                   -39.142                    -27.739
1158.494932                   -39.173                    -27.685
1158.506371                   -39.205                    -27.630
1158.517802                   -39.236                    -27.575
1158.529225                   -39.267                    -27.520
1158.540639                   -39.299                    -27.466
1158.552044                   -39.330                    -27.411
1158.563442                   -39.361                    -27.356
1158.574830                   -39.392                    -27.301
1158.586211                   -39.423                    -27.246
1158.597583                   -39.454                    -27.191
1158.608946                   -39.485                    -27.136
1158.620300                   -39.517                    -27.080
1158.631646                   -39.548                    -27.025
1158.642984                   -39.579                    -26.970
1158.654312                   -39.609                    -26.915
1158.665632                   -39.640                    -26.859
1158.676943                   -39.671                    -26.804
1158.688244                   -39.702                    -26.748
1158.699537                   -39.733                    -26.693
1158.710822                   -39.764                    -26.637
1158.722097                   -39.794                    -26.581
1158.733363                   -39.825                    -26.526
1158.744620                   -39.856                    -26.470
1158.755867                   -39.887                    -26.414
1158.767106                   -39.917                    -26.358
1158.778335                   -39.948                    -26.302
1158.789555                   -39.978                    -26.246
1158.800766                   -40.009                    -26.190
1158.811968                   -40.039                    -26.134
1158.823160                   -40.070                    -26.078
1158.834342                   -40.100                    -26.022
1158.845516                   -40.131                    -25.966
1158.856679                   -40.161                    -25.909
1158.867833                   -40.192                    -25.853
1158.878978                   -40.222                    -25.797
1158.890113                   -40.252                    -25.740
1158.901238                   -40.282                    -25.684
1158.912354                   -40.313                    -25.627
1158.923459                   -40.343                    -25.570
1158.934555                   -40.373                    -25.514
1158.945641                   -40.403                    -25.457
1158.956718                   -40.433                    -25.400
1158.967784                   -40.463                    -25.343
1158.978840                   -40.493                    -25.286
1158.989887                   -40.523                    -25.230
1159.000923                   -40.553                    -25.173
1159.011949                   -40.583                    -25.115
1159.022965                   -40.613                    -25.058
1159.033971                   -40.643                    -25.001
1159.044967                   -40.673                    -24.944
1159.055952                   -40.703                    -24.887
1159.066927                   -40.732                    -24.829
1159.077892                   -40.762                    -24.772
1159.088847                   -40.792                    -24.715
1159.099790                   -40.821                    -24.657
1159.110724                   -40.851                    -24.599
1159.121647                   -40.881                    -24.542
1159.132560                   -40.910                    -24.484
1159.143461                   -40.940                    -24.427
1159.154353                   -40.969                    -24.369
1159.165233                   -40.999                    -24.311
1159.176103                   -41.028                    -24.253
1159.186963                   -41.058                    -24.195
1159.197811                   -41.087                    -24.137
1159.208648                   -41.116                    -24.079
1159.219475                   -41.146                    -24.021
1159.230291                   -41.175                    -23.963
1159.241096                   -41.204                    -23.905
1159.251890                   -41.233                    -23.846
1159.262673                   -41.263                    -23.788
1159.273444                   -41.292                    -23.730
1159.284205                   -41.321                    -23.671
1159.294955                   -41.350                    -23.613
1159.305693                   -41.379                    -23.554
1159.316420                   -41.408                    -23.496
1159.327136                   -41.437                    -23.437
1159.337840                   -41.466                    -23.378
1159.348534                   -41.495                    -23.319
1159.359215                   -41.523                    -23.261
1159.369886                   -41.552                    -23.202
1159.380545                   -41.581                    -23.143
1159.391192                   -41.610                    -23.084
1159.401828                   -41.639                    -23.025
1159.412452                   -41.667                    -22.966
1159.423065                   -41.696                    -22.906
1159.433666                   -41.725                    -22.847
1159.444255                   -41.753                    -22.788
1159.454833                   -41.782                    -22.729
1159.465398                   -41.810                    -22.669
1159.475952                   -41.839                    -22.610
1159.486494                   -41.867                    -22.550
1159.497025                   -41.895                    -22.491
1159.507543                   -41.924                    -22.431
1159.518049                   -41.952                    -22.372
1159.528543                   -41.980                    -22.312
1159.539025                   -42.009                    -22.252
1159.549496                   -42.037                    -22.192
1159.559953                   -42.065                    -22.132
1159.570399                   -42.093                    -22.072
1159.580833                   -42.121                    -22.012
1159.591254                   -42.150                    -21.952
1159.601663                   -42.178                    -21.892
1159.612060                   -42.206                    -21.832
1159.622444                   -42.234                    -21.772
1159.632816                   -42.261                    -21.711
1159.643175                   -42.289                    -21.651
1159.653522                   -42.317                    -21.591
1159.663857                   -42.345                    -21.530
1159.674179                   -42.373                    -21.470
1159.684488                   -42.401                    -21.409
1159.694785                   -42.428                    -21.349
1159.705068                   -42.456                    -21.288
1159.715340                   -42.484                    -21.227
1159.725598                   -42.511                    -21.166
1159.735844                   -42.539                    -21.105
1159.746077                   -42.566                    -21.045
1159.756297                   -42.594                    -20.984
1159.766504                   -42.621                    -20.923
1159.776698                   -42.649                    -20.861
1159.786879                   -42.676                    -20.800
1159.797047                   -42.704                    -20.739
1159.807202                   -42.731                    -20.678
1159.817344                   -42.758                    -20.616
1159.827473                   -42.785                    -20.555
1159.837589                   -42.813                    -20.494
1159.847691                   -42.840                    -20.432
1159.857780                   -42.867                    -20.371
1159.867856                   -42.894                    -20.309
1159.877919                   -42.921                    -20.247
1159.887968                   -42.948                    -20.186
1159.898004                   -42.975                    -20.124
1159.908027                   -43.002                    -20.062
1159.918035                   -43.029                    -20.000
1159.928031                   -43.056                    -19.938
1159.938013                   -43.082                    -19.876
1159.947981                   -43.109                    -19.814
1159.957936                   -43.136                    -19.752
1159.967877                   -43.163                    -19.690
1159.977804                   -43.189                    -19.628
1159.987718                   -43.216                    -19.565
1159.997617                   -43.243                    -19.503
1160.007503                   -43.269                    -19.441
1160.017376                   -43.296                    -19.378
1160.027234                   -43.322                    -19.316
1160.037078                   -43.349                    -19.253
1160.046909                   -43.375                    -19.190
1160.056725                   -43.401                    -19.128
1160.066527                   -43.428                    -19.065
