高度                               纬度                        经度
1150.537865                   -9.158                     -77.440
1150.542814                   -9.201                     -77.408
1150.547784                   -9.243                     -77.376
1150.552775                   -9.286                     -77.344
1150.557788                   -9.328                     -77.312
1150.562823                   -9.370                     -77.279
1150.567879                   -9.413                     -77.247
1150.572957                   -9.455                     -77.215
1150.578056                   -9.497                     -77.182
1150.583177                   -9.540                     -77.150
1150.588320                   -9.582                     -77.118
1150.593483                   -9.624                     -77.086
1150.598668                   -9.667                     -77.053
1150.603875                   -9.709                     -77.021
1150.609103                   -9.751                     -76.989
1150.614352                   -9.794                     -76.956
1150.619623                   -9.836                     -76.924
1150.624915                   -9.878                     -76.892
1150.630229                   -9.921                     -76.859
1150.635563                   -9.963                     -76.827
1150.640919                   -10.005                    -76.794
1150.646297                   -10.048                    -76.762
1150.651695                   -10.090                    -76.730
1150.657115                   -10.132                    -76.697
1150.662556                   -10.175                    -76.665
1150.668018                   -10.217                    -76.632
1150.673501                   -10.259                    -76.600
1150.679006                   -10.301                    -76.567
1150.684531                   -10.344                    -76.535
1150.690078                   -10.386                    -76.502
1150.695645                   -10.428                    -76.470
1150.701234                   -10.471                    -76.438
1150.706844                   -10.513                    -76.405
1150.712475                   -10.555                    -76.372
1150.718126                   -10.597                    -76.340
1150.723799                   -10.640                    -76.307
1150.729493                   -10.682                    -76.275
1150.735208                   -10.724                    -76.242
1150.740943                   -10.766                    -76.210
1150.746699                   -10.809                    -76.177
1150.752477                   -10.851                    -76.145
1150.758275                   -10.893                    -76.112
1150.764094                   -10.935                    -76.079
1150.769934                   -10.977                    -76.047
1150.775794                   -11.020                    -76.014
1150.781675                   -11.062                    -75.982
1150.787577                   -11.104                    -75.949
1150.793500                   -11.146                    -75.916
1150.799443                   -11.188                    -75.884
1150.805407                   -11.231                    -75.851
1150.811392                   -11.273                    -75.818
1150.817397                   -11.315                    -75.785
1150.823423                   -11.357                    -75.753
1150.829470                   -11.399                    -75.720
1150.835537                   -11.441                    -75.687
1150.841624                   -11.484                    -75.655
1150.847732                   -11.526                    -75.622
1150.853861                   -11.568                    -75.589
1150.860010                   -11.610                    -75.556
1150.866179                   -11.652                    -75.523
1150.872369                   -11.694                    -75.491
1150.878580                   -11.736                    -75.458
1150.884810                   -11.779                    -75.425
1150.891061                   -11.821                    -75.392
1150.897332                   -11.863                    -75.359
1150.903624                   -11.905                    -75.327
1150.909936                   -11.947                    -75.294
1150.916268                   -11.989                    -75.261
1150.922620                   -12.031                    -75.228
1150.928993                   -12.073                    -75.195
1150.935385                   -12.115                    -75.162
1150.941798                   -12.157                    -75.129
1150.948231                   -12.200                    -75.096
1150.954684                   -12.242                    -75.063
1150.961157                   -12.284                    -75.030
1150.967651                   -12.326                    -74.997
1150.974164                   -12.368                    -74.964
1150.980697                   -12.410                    -74.931
1150.987250                   -12.452                    -74.898
1150.993823                   -12.494                    -74.865
1151.000417                   -12.536                    -74.832
1151.007030                   -12.578                    -74.799
1151.013662                   -12.620                    -74.766
1151.020315                   -12.662                    -74.733
1151.026988                   -12.704                    -74.700
1151.033680                   -12.746                    -74.667
1151.040392                   -12.788                    -74.634
1151.047124                   -12.830                    -74.601
1151.053876                   -12.872                    -74.568
1151.060647                   -12.914                    -74.534
1151.067438                   -12.956                    -74.501
1151.074249                   -12.998                    -74.468
