高度                               纬度                        经度
1160.289032                   44.025                     70.954
1160.279736                   44.000                     71.018
1160.270425                   43.975                     71.083
1160.261099                   43.950                     71.147
1160.251759                   43.925                     71.211
1160.242403                   43.899                     71.275
1160.233032                   43.874                     71.339
1160.223647                   43.849                     71.404
1160.214247                   43.824                     71.468
1160.204832                   43.799                     71.532
1160.195402                   43.773                     71.595
1160.185957                   43.748                     71.659
1160.176498                   43.723                     71.723
1160.167024                   43.697                     71.787
1160.157536                   43.672                     71.850
1160.148033                   43.646                     71.914
1160.138516                   43.621                     71.978
1160.128984                   43.595                     72.041
1160.119437                   43.570                     72.105
1160.109877                   43.544                     72.168
1160.100301                   43.518                     72.231
1160.090712                   43.492                     72.295
1160.081108                   43.467                     72.358
1160.071490                   43.441                     72.421
1160.061858                   43.415                     72.484
1160.052211                   43.389                     72.547
1160.042550                   43.363                     72.610
1160.032875                   43.337                     72.673
1160.023187                   43.311                     72.736
1160.013484                   43.285                     72.799
1160.003766                   43.259                     72.862
1159.994035                   43.233                     72.924
1159.984291                   43.207                     72.987
1159.974532                   43.181                     73.050
1159.964759                   43.154                     73.112
1159.954972                   43.128                     73.175
1159.945172                   43.102                     73.237
1159.935358                   43.075                     73.299
1159.925530                   43.049                     73.362
1159.915688                   43.022                     73.424
1159.905833                   42.996                     73.486
1159.895964                   42.969                     73.548
1159.886082                   42.943                     73.610
1159.876186                   42.916                     73.672
1159.866276                   42.890                     73.734
1159.856353                   42.863                     73.796
1159.846417                   42.836                     73.858
1159.836467                   42.810                     73.920
1159.826504                   42.783                     73.982
1159.816527                   42.756                     74.043
1159.806537                   42.729                     74.105
1159.796534                   42.702                     74.166
1159.786518                   42.675                     74.228
1159.776488                   42.648                     74.289
1159.766446                   42.621                     74.351
1159.756390                   42.594                     74.412
1159.746321                   42.567                     74.473
1159.736240                   42.540                     74.535
1159.726145                   42.513                     74.596
1159.716037                   42.486                     74.657
1159.705916                   42.458                     74.718
1159.695783                   42.431                     74.779
1159.685637                   42.404                     74.840
1159.675477                   42.376                     74.901
1159.665305                   42.349                     74.962
1159.655121                   42.322                     75.022
1159.644924                   42.294                     75.083
1159.634714                   42.267                     75.144
1159.624491                   42.239                     75.204
1159.614256                   42.211                     75.265
1159.604008                   42.184                     75.326
1159.593748                   42.156                     75.386
1159.583475                   42.129                     75.446
1159.573190                   42.101                     75.507
1159.562893                   42.073                     75.567
1159.552583                   42.045                     75.627
1159.542261                   42.017                     75.687
1159.531926                   41.990                     75.747
1159.521580                   41.962                     75.807
1159.511221                   41.934                     75.867
1159.500850                   41.906                     75.927
1159.490467                   41.878                     75.987
1159.480072                   41.850                     76.047
1159.469665                   41.822                     76.107
1159.459246                   41.794                     76.167
1159.448814                   41.765                     76.226
1159.438371                   41.737                     76.286
1159.427917                   41.709                     76.345
1159.417450                   41.681                     76.405
1159.406971                   41.652                     76.464
1159.396481                   41.624                     76.524
1159.385979                   41.596                     76.583
1159.375465                   41.567                     76.642
1159.364940                   41.539                     76.702
1159.354403                   41.510                     76.761
1159.343854                   41.482                     76.820
1159.333294                   41.453                     76.879
1159.322723                   41.425                     76.938
1159.312140                   41.396                     76.997
1159.301545                   41.368                     77.056
1159.290940                   41.339                     77.114
1159.280322                   41.310                     77.173
1159.269694                   41.282                     77.232
1159.259054                   41.253                     77.291
1159.248404                   41.224                     77.349
1159.237742                   41.195                     77.408
1159.227068                   41.166                     77.466
1159.216384                   41.137                     77.525
1159.205689                   41.108                     77.583
1159.194983                   41.079                     77.641
1159.184265                   41.050                     77.700
1159.173537                   41.021                     77.758
1159.162798                   40.992                     77.816
1159.152048                   40.963                     77.874
1159.141287                   40.934                     77.932
1159.130516                   40.905                     77.990
1159.119734                   40.876                     78.048
1159.108941                   40.846                     78.106
1159.098137                   40.817                     78.164
1159.087323                   40.788                     78.222
1159.076498                   40.758                     78.279
1159.065663                   40.729                     78.337
1159.054817                   40.699                     78.395
1159.043961                   40.670                     78.452
1159.033094                   40.641                     78.510
1159.022217                   40.611                     78.567
1159.011330                   40.581                     78.625
1159.000432                   40.552                     78.682
1158.989524                   40.522                     78.739
1158.978606                   40.493                     78.797
1158.967678                   40.463                     78.854
1158.956740                   40.433                     78.911
1158.945791                   40.403                     78.968
1158.934833                   40.374                     79.025
1158.923864                   40.344                     79.082
1158.912886                   40.314                     79.139
1158.901897                   40.284                     79.196
1158.890899                   40.254                     79.253
1158.879891                   40.224                     79.309
1158.868873                   40.194                     79.366
1158.857846                   40.164                     79.423
1158.846808                   40.134                     79.479
1158.835761                   40.104                     79.536
1158.824705                   40.074                     79.592
1158.813638                   40.044                     79.649
1158.802563                   40.014                     79.705
1158.791477                   39.984                     79.761
1158.780383                   39.953                     79.818
1158.769278                   39.923                     79.874
1158.758165                   39.893                     79.930
1158.747042                   39.863                     79.986
1158.735910                   39.832                     80.042
1158.724768                   39.802                     80.098
1158.713618                   39.771                     80.154
1158.702458                   39.741                     80.210
1158.691289                   39.710                     80.266
1158.680111                   39.680                     80.322
1158.668924                   39.649                     80.378
1158.657728                   39.619                     80.433
1158.646523                   39.588                     80.489
1158.635309                   39.558                     80.544
1158.624086                   39.527                     80.600
1158.612854                   39.496                     80.656
1158.601613                   39.465                     80.711
1158.590364                   39.435                     80.766
1158.579106                   39.404                     80.822
1158.567839                   39.373                     80.877
1158.556564                   39.342                     80.932
1158.545280                   39.311                     80.987
1158.533988                   39.280                     81.042
1158.522687                   39.250                     81.098
1158.511377                   39.219                     81.153
1158.500060                   39.188                     81.208
1158.488733                   39.156                     81.262
1158.477399                   39.125                     81.317
1158.466056                   39.094                     81.372
1158.454705                   39.063                     81.427
1158.443346                   39.032                     81.482
1158.431978                   39.001                     81.536
1158.420603                   38.970                     81.591
1158.409219                   38.938                     81.645
1158.397827                   38.907                     81.700
1158.386427                   38.876                     81.754
1158.375020                   38.845                     81.809
1158.363604                   38.813                     81.863
1158.352181                   38.782                     81.917
1158.340750                   38.750                     81.972
1158.329311                   38.719                     82.026
1158.317864                   38.687                     82.080
1158.306409                   38.656                     82.134
1158.294947                   38.624                     82.188
1158.283477                   38.593                     82.242
1158.272000                   38.561                     82.296
1158.260515                   38.530                     82.350
1158.249023                   38.498                     82.404
1158.237523                   38.466                     82.457
1158.226016                   38.435                     82.511
1158.214502                   38.403                     82.565
1158.202980                   38.371                     82.619
1158.191451                   38.339                     82.672
1158.179914                   38.307                     82.726
1158.168371                   38.276                     82.779
1158.156820                   38.244                     82.833
1158.145262                   38.212                     82.886
1158.133698                   38.180                     82.939
1158.122126                   38.148                     82.993
1158.110547                   38.116                     83.046
1158.098961                   38.084                     83.099
1158.087369                   38.052                     83.152
1158.075769                   38.020                     83.205
1158.064163                   37.988                     83.258
1158.052550                   37.956                     83.311
1158.040931                   37.923                     83.364
1158.029304                   37.891                     83.417
1158.017671                   37.859                     83.470
1158.006032                   37.827                     83.523
1157.994386                   37.794                     83.575
1157.982733                   37.762                     83.628
1157.971074                   37.730                     83.681
1157.959409                   37.698                     83.733
1157.947737                   37.665                     83.786
1157.936059                   37.633                     83.838
1157.924375                   37.600                     83.891
1157.912684                   37.568                     83.943
1157.900988                   37.535                     83.995
1157.889285                   37.503                     84.048
1157.877576                   37.470                     84.100
1157.865861                   37.438                     84.152
1157.854140                   37.405                     84.204
1157.842413                   37.372                     84.256
1157.830680                   37.340                     84.308
1157.818941                   37.307                     84.360
1157.807196                   37.274                     84.412
1157.795446                   37.242                     84.464
1157.783690                   37.209                     84.516
1157.771928                   37.176                     84.568
1157.760161                   37.143                     84.620
1157.748387                   37.110                     84.671
1157.736609                   37.078                     84.723
1157.724824                   37.045                     84.775
1157.713035                   37.012                     84.826
1157.701240                   36.979                     84.878
1157.689439                   36.946                     84.929
1157.677633                   36.913                     84.981
1157.665822                   36.880                     85.032
1157.654005                   36.847                     85.083
1157.642184                   36.814                     85.135
1157.630357                   36.781                     85.186
