高度                               纬度                        经度
1153.126304                   22.554                     -120.266
1153.115762                   22.514                     -120.229
1153.105232                   22.474                     -120.191
1153.094714                   22.434                     -120.154
1153.084208                   22.394                     -120.117
1153.073714                   22.353                     -120.079
1153.063233                   22.313                     -120.042
1153.052763                   22.273                     -120.005
1153.042306                   22.233                     -119.968
1153.031861                   22.193                     -119.931
1153.021428                   22.153                     -119.894
1153.011007                   22.112                     -119.856
1153.000599                   22.072                     -119.819
1152.990203                   22.032                     -119.782
1152.979820                   21.992                     -119.745
1152.969449                   21.951                     -119.708
1152.959091                   21.911                     -119.671
1152.948745                   21.871                     -119.634
1152.938411                   21.831                     -119.597
1152.928091                   21.790                     -119.560
1152.917783                   21.750                     -119.524
1152.907488                   21.710                     -119.487
1152.897205                   21.669                     -119.450
1152.886935                   21.629                     -119.413
1152.876678                   21.589                     -119.376
1152.866434                   21.548                     -119.339
1152.856203                   21.508                     -119.303
1152.845985                   21.468                     -119.266
1152.835779                   21.427                     -119.229
1152.825587                   21.387                     -119.193
1152.815408                   21.346                     -119.156
1152.805241                   21.306                     -119.119
1152.795088                   21.266                     -119.083
1152.784949                   21.225                     -119.046
1152.774822                   21.185                     -119.009
1152.764708                   21.144                     -118.973
1152.754608                   21.104                     -118.936
1152.744521                   21.063                     -118.900
1152.734448                   21.023                     -118.863
1152.724388                   20.982                     -118.827
1152.714341                   20.942                     -118.790
1152.704308                   20.901                     -118.754
1152.694288                   20.861                     -118.718
1152.684282                   20.820                     -118.681
1152.674289                   20.780                     -118.645
1152.664310                   20.739                     -118.608
1152.654344                   20.698                     -118.572
1152.644393                   20.658                     -118.536
1152.634455                   20.617                     -118.500
1152.624531                   20.577                     -118.463
1152.614620                   20.536                     -118.427
1152.604724                   20.495                     -118.391
1152.594841                   20.455                     -118.355
1152.584972                   20.414                     -118.318
1152.575117                   20.374                     -118.282
1152.565276                   20.333                     -118.246
1152.555450                   20.292                     -118.210
1152.545637                   20.252                     -118.174
1152.535838                   20.211                     -118.138
1152.526054                   20.170                     -118.102
1152.516283                   20.129                     -118.066
1152.506527                   20.089                     -118.030
1152.496785                   20.048                     -117.994
1152.487058                   20.007                     -117.958
1152.477344                   19.967                     -117.922
1152.467645                   19.926                     -117.886
1152.457961                   19.885                     -117.850
1152.448291                   19.844                     -117.814
1152.438635                   19.804                     -117.778
1152.428994                   19.763                     -117.743
1152.419367                   19.722                     -117.707
1152.409755                   19.681                     -117.671
1152.400158                   19.640                     -117.635
1152.390575                   19.600                     -117.599
1152.381007                   19.559                     -117.564
1152.371453                   19.518                     -117.528
1152.361915                   19.477                     -117.492
1152.352391                   19.436                     -117.457
1152.342882                   19.395                     -117.421
1152.333387                   19.354                     -117.385
1152.323908                   19.314                     -117.350
1152.314444                   19.273                     -117.314
1152.304994                   19.232                     -117.278
1152.295560                   19.191                     -117.243
1152.286141                   19.150                     -117.207
1152.276736                   19.109                     -117.172
1152.267347                   19.068                     -117.136
1152.257973                   19.027                     -117.101
1152.248614                   18.986                     -117.065
1152.239271                   18.945                     -117.030
1152.229942                   18.904                     -116.995
1152.220629                   18.863                     -116.959
1152.211331                   18.822                     -116.924
1152.202049                   18.781                     -116.888
1152.192782                   18.740                     -116.853
1152.183530                   18.699                     -116.818
1152.174294                   18.658                     -116.782
1152.165073                   18.617                     -116.747
1152.155868                   18.576                     -116.712
1152.146678                   18.535                     -116.677
1152.137504                   18.494                     -116.641
1152.128346                   18.453                     -116.606
1152.119203                   18.412                     -116.571
1152.110076                   18.371                     -116.536
1152.100965                   18.330                     -116.501
1152.091870                   18.289                     -116.465
1152.082790                   18.248                     -116.430
1152.073726                   18.206                     -116.395
1152.064678                   18.165                     -116.360
1152.055646                   18.124                     -116.325
1152.046630                   18.083                     -116.290
1152.037630                   18.042                     -116.255
1152.028646                   18.001                     -116.220
1152.019677                   17.960                     -116.185
1152.010725                   17.918                     -116.150
1152.001789                   17.877                     -116.115
1151.992870                   17.836                     -116.080
1151.983966                   17.795                     -116.045
1151.975079                   17.754                     -116.010
1151.966207                   17.712                     -115.975
1151.957353                   17.671                     -115.940
1151.948514                   17.630                     -115.906
1151.939692                   17.589                     -115.871
1151.930886                   17.547                     -115.836
1151.922096                   17.506                     -115.801
1151.913323                   17.465                     -115.766
1151.904567                   17.424                     -115.732
1151.895827                   17.382                     -115.697
1151.887103                   17.341                     -115.662
1151.878396                   17.300                     -115.627
1151.869706                   17.259                     -115.593
1151.861032                   17.217                     -115.558
1151.852375                   17.176                     -115.523
1151.843735                   17.135                     -115.489
1151.835111                   17.093                     -115.454
1151.826505                   17.052                     -115.420
1151.817915                   17.011                     -115.385
1151.809342                   16.969                     -115.350
1151.800785                   16.928                     -115.316
1151.792246                   16.887                     -115.281
1151.783723                   16.845                     -115.247
1151.775218                   16.804                     -115.212
1151.766729                   16.762                     -115.178
1151.758258                   16.721                     -115.143
1151.749803                   16.680                     -115.109
1151.741366                   16.638                     -115.074
1151.732946                   16.597                     -115.040
1151.724543                   16.555                     -115.006
1151.716157                   16.514                     -114.971
1151.707788                   16.472                     -114.937
1151.699437                   16.431                     -114.902
1151.691103                   16.390                     -114.868
1151.682786                   16.348                     -114.834
1151.674486                   16.307                     -114.799
1151.666204                   16.265                     -114.765
1151.657940                   16.224                     -114.731
1151.649692                   16.182                     -114.697
1151.641463                   16.141                     -114.662
