高度                               纬度                        经度
1154.927253                   -28.775                    2.009
1154.939142                   -28.813                    2.051
1154.951037                   -28.851                    2.093
1154.962936                   -28.889                    2.135
1154.974841                   -28.926                    2.177
1154.986750                   -28.964                    2.219
1154.998664                   -29.002                    2.262
1155.010583                   -29.040                    2.304
1155.022507                   -29.078                    2.346
1155.034435                   -29.115                    2.388
1155.046368                   -29.153                    2.431
1155.058306                   -29.191                    2.473
1155.070248                   -29.229                    2.515
1155.082195                   -29.266                    2.558
1155.094147                   -29.304                    2.600
1155.106103                   -29.342                    2.643
1155.118063                   -29.379                    2.685
1155.130028                   -29.417                    2.728
1155.141997                   -29.454                    2.770
1155.153970                   -29.492                    2.813
1155.165948                   -29.530                    2.856
1155.177929                   -29.567                    2.898
1155.189915                   -29.605                    2.941
1155.201905                   -29.642                    2.984
1155.213899                   -29.680                    3.027
1155.225897                   -29.717                    3.069
1155.237899                   -29.755                    3.112
1155.249905                   -29.792                    3.155
1155.261915                   -29.830                    3.198
1155.273929                   -29.867                    3.241
1155.285946                   -29.904                    3.284
1155.297967                   -29.942                    3.327
1155.309992                   -29.979                    3.370
1155.322021                   -30.017                    3.413
1155.334053                   -30.054                    3.456
1155.346088                   -30.091                    3.500
1155.358128                   -30.128                    3.543
1155.370170                   -30.166                    3.586
1155.382216                   -30.203                    3.629
1155.394266                   -30.240                    3.673
1155.406319                   -30.277                    3.716
1155.418375                   -30.315                    3.759
1155.430434                   -30.352                    3.803
1155.442497                   -30.389                    3.846
1155.454562                   -30.426                    3.890
1155.466631                   -30.463                    3.933
1155.478703                   -30.501                    3.977
1155.490778                   -30.538                    4.020
1155.502856                   -30.575                    4.064
1155.514937                   -30.612                    4.108
1155.527020                   -30.649                    4.151
1155.539107                   -30.686                    4.195
1155.551196                   -30.723                    4.239
1155.563288                   -30.760                    4.283
1155.575383                   -30.797                    4.327
1155.587481                   -30.834                    4.371
1155.599581                   -30.871                    4.414
1155.611683                   -30.908                    4.458
1155.623788                   -30.945                    4.502
1155.635896                   -30.982                    4.547
1155.648006                   -31.018                    4.591
1155.660119                   -31.055                    4.635
1155.672233                   -31.092                    4.679
1155.684350                   -31.129                    4.723
1155.696470                   -31.166                    4.767
1155.708591                   -31.203                    4.812
1155.720715                   -31.239                    4.856
1155.732841                   -31.276                    4.900
1155.744969                   -31.313                    4.945
1155.757098                   -31.349                    4.989
1155.769230                   -31.386                    5.033
1155.781364                   -31.423                    5.078
1155.793500                   -31.459                    5.122
1155.805637                   -31.496                    5.167
1155.817777                   -31.533                    5.212
1155.829918                   -31.569                    5.256
1155.842060                   -31.606                    5.301
1155.854205                   -31.642                    5.346
1155.866351                   -31.679                    5.390
1155.878499                   -31.716                    5.435
1155.890648                   -31.752                    5.480
1155.902798                   -31.789                    5.525
1155.914950                   -31.825                    5.570
1155.927104                   -31.861                    5.615
1155.939258                   -31.898                    5.660
1155.951415                   -31.934                    5.705
1155.963572                   -31.971                    5.750
1155.975730                   -32.007                    5.795
1155.987890                   -32.043                    5.840
1156.000051                   -32.080                    5.885
1156.012213                   -32.116                    5.931
1156.024376                   -32.152                    5.976
1156.036539                   -32.189                    6.021
1156.048704                   -32.225                    6.066
1156.060870                   -32.261                    6.112
1156.073036                   -32.297                    6.157
1156.085204                   -32.333                    6.203
1156.097372                   -32.370                    6.248
1156.109541                   -32.406                    6.294
1156.121710                   -32.442                    6.339
1156.133880                   -32.478                    6.385
1156.146051                   -32.514                    6.431
1156.158222                   -32.550                    6.476
1156.170393                   -32.586                    6.522
1156.182565                   -32.622                    6.568
1156.194738                   -32.658                    6.614
1156.206910                   -32.694                    6.659
1156.219083                   -32.730                    6.705
1156.231257                   -32.766                    6.751
1156.243430                   -32.802                    6.797
1156.255604                   -32.838                    6.843
1156.267778                   -32.874                    6.889
1156.279951                   -32.910                    6.935
1156.292125                   -32.946                    6.981
1156.304299                   -32.982                    7.028
1156.316473                   -33.017                    7.074
1156.328646                   -33.053                    7.120
1156.340820                   -33.089                    7.166
1156.352993                   -33.125                    7.213
1156.365166                   -33.160                    7.259
1156.377339                   -33.196                    7.306
1156.389511                   -33.232                    7.352
1156.401683                   -33.267                    7.399
1156.413855                   -33.303                    7.445
1156.426026                   -33.339                    7.492
1156.438196                   -33.374                    7.538
1156.450366                   -33.410                    7.585
1156.462535                   -33.445                    7.632
1156.474704                   -33.481                    7.678
1156.486872                   -33.517                    7.725
1156.499039                   -33.552                    7.772
1156.511206                   -33.588                    7.819
1156.523371                   -33.623                    7.866
1156.535536                   -33.658                    7.913
1156.547700                   -33.694                    7.960
1156.559862                   -33.729                    8.007
1156.572024                   -33.765                    8.054
1156.584185                   -33.800                    8.101
1156.596344                   -33.835                    8.148
1156.608503                   -33.871                    8.195
1156.620660                   -33.906                    8.243
1156.632816                   -33.941                    8.290
1156.644970                   -33.976                    8.337
1156.657123                   -34.012                    8.385
1156.669275                   -34.047                    8.432
1156.681426                   -34.082                    8.480
1156.693575                   -34.117                    8.527
1156.705722                   -34.152                    8.575
1156.717868                   -34.187                    8.622
1156.730012                   -34.222                    8.670
1156.742155                   -34.257                    8.717
1156.754295                   -34.293                    8.765
1156.766434                   -34.328                    8.813
1156.778572                   -34.363                    8.861
1156.790707                   -34.398                    8.909
1156.802841                   -34.432                    8.957
1156.814972                   -34.467                    9.004
1156.827102                   -34.502                    9.052
1156.839230                   -34.537                    9.100
1156.851355                   -34.572                    9.149
1156.863478                   -34.607                    9.197
1156.875600                   -34.642                    9.245
1156.887719                   -34.677                    9.293
1156.899836                   -34.711                    9.341
1156.911950                   -34.746                    9.389
1156.924062                   -34.781                    9.438
1156.936172                   -34.816                    9.486
1156.948279                   -34.850                    9.535
1156.960384                   -34.885                    9.583
1156.972486                   -34.919                    9.632
1156.984586                   -34.954                    9.680
1156.996683                   -34.989                    9.729
1157.008778                   -35.023                    9.777
1157.020869                   -35.058                    9.826
1157.032958                   -35.092                    9.875
1157.045045                   -35.127                    9.924
1157.057128                   -35.161                    9.972
1157.069208                   -35.196                    10.021
1157.081286                   -35.230                    10.070
1157.093360                   -35.265                    10.119
1157.105432                   -35.299                    10.168
1157.117500                   -35.333                    10.217
1157.129566                   -35.368                    10.266
1157.141628                   -35.402                    10.315
1157.153687                   -35.436                    10.364
1157.165743                   -35.471                    10.414
1157.177795                   -35.505                    10.463
1157.189844                   -35.539                    10.512
1157.201890                   -35.573                    10.562
1157.213932                   -35.607                    10.611
1157.225971                   -35.642                    10.660
1157.238006                   -35.676                    10.710
1157.250038                   -35.710                    10.759
1157.262066                   -35.744                    10.809
1157.274091                   -35.778                    10.859
1157.286111                   -35.812                    10.908
1157.298128                   -35.846                    10.958
1157.310142                   -35.880                    11.008
1157.322151                   -35.914                    11.058
1157.334157                   -35.948                    11.107
1157.346158                   -35.982                    11.157
1157.358156                   -36.015                    11.207
1157.370149                   -36.049                    11.257
1157.382139                   -36.083                    11.307
1157.394124                   -36.117                    11.357
1157.406106                   -36.151                    11.408
1157.418083                   -36.185                    11.458
1157.430056                   -36.218                    11.508
1157.442024                   -36.252                    11.558
1157.453989                   -36.286                    11.609
1157.465948                   -36.319                    11.659
1157.477904                   -36.353                    11.709
1157.489855                   -36.387                    11.760
1157.501802                   -36.420                    11.810
1157.513743                   -36.454                    11.861
1157.525681                   -36.487                    11.912
1157.537614                   -36.521                    11.962
1157.549542                   -36.554                    12.013
1157.561465                   -36.588                    12.064
1157.573383                   -36.621                    12.114
1157.585297                   -36.654                    12.165
1157.597206                   -36.688                    12.216
1157.609110                   -36.721                    12.267
1157.621009                   -36.754                    12.318
1157.632903                   -36.788                    12.369
1157.644792                   -36.821                    12.420
1157.656676                   -36.854                    12.471
1157.668555                   -36.888                    12.522
1157.680428                   -36.921                    12.574
1157.692297                   -36.954                    12.625
1157.704160                   -36.987                    12.676
1157.716017                   -37.020                    12.728
1157.727870                   -37.053                    12.779
1157.739717                   -37.086                    12.830
1157.751559                   -37.119                    12.882
1157.763395                   -37.152                    12.934
1157.775225                   -37.185                    12.985
1157.787050                   -37.218                    13.037
1157.798870                   -37.251                    13.088
1157.810683                   -37.284                    13.140
1157.822491                   -37.317                    13.192
1157.834294                   -37.350                    13.244
1157.846090                   -37.383                    13.296
1157.857881                   -37.415                    13.348
1157.869666                   -37.448                    13.400
1157.881445                   -37.481                    13.452
1157.893217                   -37.514                    13.504
1157.904984                   -37.546                    13.556
1157.916745                   -37.579                    13.608
1157.928500                   -37.612                    13.660
1157.940248                   -37.644                    13.713
1157.951991                   -37.677                    13.765
1157.963727                   -37.709                    13.817
1157.975457                   -37.742                    13.870
1157.987180                   -37.775                    13.922
1157.998898                   -37.807                    13.975
1158.010608                   -37.839                    14.027
1158.022313                   -37.872                    14.080
1158.034011                   -37.904                    14.133
1158.045702                   -37.937                    14.186
1158.057387                   -37.969                    14.238
1158.069065                   -38.001                    14.291
1158.080736                   -38.034                    14.344
1158.092401                   -38.066                    14.397
1158.104059                   -38.098                    14.450
1158.115710                   -38.130                    14.503
1158.127354                   -38.162                    14.556
1158.138992                   -38.195                    14.609
1158.150622                   -38.227                    14.662
1158.162246                   -38.259                    14.716
1158.173862                   -38.291                    14.769
1158.185471                   -38.323                    14.822
1158.197074                   -38.355                    14.876
1158.208669                   -38.387                    14.929
1158.220257                   -38.419                    14.983
1158.231838                   -38.451                    15.036
1158.243411                   -38.483                    15.090
1158.254977                   -38.514                    15.143
1158.266536                   -38.546                    15.197
1158.278087                   -38.578                    15.251
1158.289631                   -38.610                    15.304
1158.301168                   -38.642                    15.358
1158.312697                   -38.673                    15.412
1158.324218                   -38.705                    15.466
1158.335732                   -38.737                    15.520
1158.347238                   -38.768                    15.574
1158.358736                   -38.800                    15.628
1158.370227                   -38.831                    15.682
1158.381709                   -38.863                    15.737
1158.393184                   -38.894                    15.791
1158.404651                   -38.926                    15.845
1158.416111                   -38.957                    15.900
1158.427562                   -38.989                    15.954
1158.439005                   -39.020                    16.008
1158.450440                   -39.052                    16.063
1158.461867                   -39.083                    16.118
1158.473286                   -39.114                    16.172
1158.484697                   -39.145                    16.227
1158.496099                   -39.177                    16.282
1158.507493                   -39.208                    16.336
1158.518879                   -39.239                    16.391
1158.530257                   -39.270                    16.446
1158.541626                   -39.301                    16.501
1158.552987                   -39.332                    16.556
1158.564339                   -39.364                    16.611
1158.575683                   -39.395                    16.666
1158.587018                   -39.426                    16.721
1158.598344                   -39.457                    16.776
1158.609662                   -39.487                    16.832
1158.620972                   -39.518                    16.887
1158.632272                   -39.549                    16.942
1158.643564                   -39.580                    16.998
1158.654847                   -39.611                    17.053
1158.666121                   -39.642                    17.109
1158.677386                   -39.672                    17.164
1158.688642                   -39.703                    17.220
1158.699889                   -39.734                    17.275
1158.711128                   -39.765                    17.331
1158.722357                   -39.795                    17.387
1158.733577                   -39.826                    17.443
1158.744788                   -39.856                    17.499
1158.755989                   -39.887                    17.554
1158.767182                   -39.917                    17.610
1158.778365                   -39.948                    17.667
1158.789539                   -39.978                    17.723
1158.800703                   -40.009                    17.779
1158.811858                   -40.039                    17.835
1158.823004                   -40.069                    17.891
1158.834140                   -40.100                    17.947
1158.845267                   -40.130                    18.004
1158.856384                   -40.160                    18.060
1158.867491                   -40.191                    18.117
1158.878589                   -40.221                    18.173
1158.889677                   -40.251                    18.230
1158.900756                   -40.281                    18.286
1158.911824                   -40.311                    18.343
1158.922883                   -40.341                    18.400
1158.933932                   -40.371                    18.457
1158.944971                   -40.401                    18.513
1158.956000                   -40.431                    18.570
1158.967019                   -40.461                    18.627
1158.978028                   -40.491                    18.684
1158.989027                   -40.521                    18.741
1159.000016                   -40.551                    18.798
1159.010995                   -40.581                    18.856
1159.021964                   -40.610                    18.913
1159.032922                   -40.640                    18.970
1159.043870                   -40.670                    19.027
1159.054808                   -40.699                    19.085
1159.065735                   -40.729                    19.142
1159.076652                   -40.759                    19.200
1159.087559                   -40.788                    19.257
1159.098455                   -40.818                    19.315
1159.109341                   -40.847                    19.373
1159.120216                   -40.877                    19.430
1159.131080                   -40.906                    19.488
1159.141934                   -40.936                    19.546
1159.152777                   -40.965                    19.604
1159.163610                   -40.994                    19.662
1159.174431                   -41.024                    19.720
1159.185242                   -41.053                    19.778
1159.196042                   -41.082                    19.836
1159.206832                   -41.111                    19.894
1159.217610                   -41.141                    19.952
1159.228377                   -41.170                    20.010
1159.239134                   -41.199                    20.069
1159.249879                   -41.228                    20.127
1159.260613                   -41.257                    20.185
1159.271336                   -41.286                    20.244
1159.282048                   -41.315                    20.303
1159.292749                   -41.344                    20.361
1159.303438                   -41.373                    20.420
1159.314117                   -41.402                    20.478
1159.324783                   -41.430                    20.537
1159.335439                   -41.459                    20.596
1159.346083                   -41.488                    20.655
1159.356716                   -41.517                    20.714
1159.367337                   -41.545                    20.773
1159.377947                   -41.574                    20.832
1159.388545                   -41.603                    20.891
1159.399131                   -41.631                    20.950
1159.409706                   -41.660                    21.009
1159.420270                   -41.688                    21.069
1159.430821                   -41.717                    21.128
1159.441361                   -41.745                    21.187
1159.451889                   -41.774                    21.247
1159.462405                   -41.802                    21.306
1159.472910                   -41.830                    21.366
1159.483402                   -41.859                    21.425
1159.493882                   -41.887                    21.485
1159.504351                   -41.915                    21.545
1159.514807                   -41.943                    21.604
1159.525252                   -41.972                    21.664
1159.535684                   -42.000                    21.724
1159.546104                   -42.028                    21.784
1159.556512                   -42.056                    21.844
1159.566908                   -42.084                    21.904
1159.577291                   -42.112                    21.964
1159.587662                   -42.140                    22.024
1159.598021                   -42.168                    22.085
1159.608367                   -42.196                    22.145
1159.618701                   -42.223                    22.205
1159.629023                   -42.251                    22.266
1159.639332                   -42.279                    22.326
1159.649629                   -42.307                    22.386
1159.659913                   -42.334                    22.447
1159.670184                   -42.362                    22.508
1159.680443                   -42.390                    22.568
1159.690689                   -42.417                    22.629
1159.700922                   -42.445                    22.690
1159.711143                   -42.472                    22.751
1159.721350                   -42.500                    22.812
1159.731545                   -42.527                    22.872
1159.741727                   -42.555                    22.933
1159.751897                   -42.582                    22.995
1159.762053                   -42.609                    23.056
1159.772196                   -42.637                    23.117
1159.782326                   -42.664                    23.178
1159.792443                   -42.691                    23.239
1159.802547                   -42.718                    23.301
1159.812638                   -42.745                    23.362
1159.822716                   -42.773                    23.424
1159.832780                   -42.800                    23.485
1159.842832                   -42.827                    23.547
1159.852870                   -42.854                    23.608
1159.862894                   -42.881                    23.670
1159.872905                   -42.907                    23.732
1159.882903                   -42.934                    23.794
1159.892888                   -42.961                    23.855
1159.902859                   -42.988                    23.917
1159.912816                   -43.015                    23.979
1159.922760                   -43.041                    24.041
1159.932690                   -43.068                    24.103
1159.942607                   -43.095                    24.166
1159.952510                   -43.121                    24.228
1159.962399                   -43.148                    24.290
