高度                               纬度                        经度
1151.081051                   -13.040                    -29.095
1151.087893                   -13.082                    -29.062
1151.094756                   -13.124                    -29.029
1151.101638                   -13.165                    -28.995
1151.108539                   -13.207                    -28.962
1151.115459                   -13.249                    -28.929
1151.122400                   -13.291                    -28.895
1151.129359                   -13.333                    -28.862
1151.136338                   -13.375                    -28.829
1151.143336                   -13.417                    -28.795
1151.150354                   -13.459                    -28.762
1151.157391                   -13.501                    -28.729
1151.164447                   -13.542                    -28.695
1151.171522                   -13.584                    -28.662
1151.178617                   -13.626                    -28.628
1151.185731                   -13.668                    -28.595
1151.192864                   -13.710                    -28.562
1151.200016                   -13.752                    -28.528
1151.207187                   -13.793                    -28.495
1151.214378                   -13.835                    -28.461
1151.221587                   -13.877                    -28.428
1151.228815                   -13.919                    -28.394
1151.236063                   -13.961                    -28.361
1151.243329                   -14.002                    -28.327
1151.250614                   -14.044                    -28.294
1151.257919                   -14.086                    -28.260
1151.265242                   -14.128                    -28.227
1151.272584                   -14.169                    -28.193
1151.279945                   -14.211                    -28.159
1151.287324                   -14.253                    -28.126
1151.294723                   -14.295                    -28.092
1151.302140                   -14.336                    -28.058
1151.309576                   -14.378                    -28.025
1151.317031                   -14.420                    -27.991
1151.324504                   -14.462                    -27.957
1151.331996                   -14.503                    -27.924
1151.339506                   -14.545                    -27.890
1151.347035                   -14.587                    -27.856
1151.354583                   -14.629                    -27.823
1151.362149                   -14.670                    -27.789
1151.369734                   -14.712                    -27.755
1151.377337                   -14.754                    -27.721
1151.384959                   -14.795                    -27.688
1151.392599                   -14.837                    -27.654
1151.400257                   -14.879                    -27.620
1151.407934                   -14.920                    -27.586
1151.415629                   -14.962                    -27.552
1151.423343                   -15.004                    -27.518
1151.431074                   -15.045                    -27.484
1151.438824                   -15.087                    -27.451
1151.446592                   -15.128                    -27.417
1151.454379                   -15.170                    -27.383
1151.462183                   -15.212                    -27.349
1151.470006                   -15.253                    -27.315
1151.477847                   -15.295                    -27.281
1151.485705                   -15.336                    -27.247
1151.493582                   -15.378                    -27.213
1151.501477                   -15.420                    -27.179
1151.509390                   -15.461                    -27.145
1151.517320                   -15.503                    -27.111
1151.525269                   -15.544                    -27.077
1151.533236                   -15.586                    -27.043
1151.541220                   -15.627                    -27.009
1151.549222                   -15.669                    -26.974
1151.557242                   -15.710                    -26.940
1151.565280                   -15.752                    -26.906
1151.573336                   -15.793                    -26.872
1151.581409                   -15.835                    -26.838
1151.589500                   -15.876                    -26.804
1151.597608                   -15.918                    -26.769
1151.605734                   -15.959                    -26.735
1151.613878                   -16.001                    -26.701
1151.622039                   -16.042                    -26.667
1151.630218                   -16.084                    -26.632
1151.638414                   -16.125                    -26.598
1151.646628                   -16.167                    -26.564
1151.654859                   -16.208                    -26.530
1151.663108                   -16.250                    -26.495
1151.671374                   -16.291                    -26.461
1151.679657                   -16.332                    -26.427
1151.687958                   -16.374                    -26.392
1151.696276                   -16.415                    -26.358
1151.704611                   -16.457                    -26.323
1151.712963                   -16.498                    -26.289
1151.721333                   -16.539                    -26.254
1151.729719                   -16.581                    -26.220
1151.738123                   -16.622                    -26.186
1151.746544                   -16.664                    -26.151
1151.754982                   -16.705                    -26.117
1151.763437                   -16.746                    -26.082
1151.771909                   -16.788                    -26.048
1151.780398                   -16.829                    -26.013
1151.788904                   -16.870                    -25.978
1151.797426                   -16.912                    -25.944
1151.805966                   -16.953                    -25.909
1151.814522                   -16.994                    -25.875
1151.823095                   -17.036                    -25.840
1151.831685                   -17.077                    -25.805
1151.840292                   -17.118                    -25.771
1151.848916                   -17.159                    -25.736
1151.857556                   -17.201                    -25.701
1151.866212                   -17.242                    -25.666
1151.874886                   -17.283                    -25.632
1151.883576                   -17.324                    -25.597
1151.892282                   -17.366                    -25.562
1151.901005                   -17.407                    -25.527
1151.909744                   -17.448                    -25.493
1151.918500                   -17.489                    -25.458
1151.927272                   -17.531                    -25.423
1151.936061                   -17.572                    -25.388
1151.944866                   -17.613                    -25.353
1151.953687                   -17.654                    -25.318
1151.962525                   -17.695                    -25.283
1151.971379                   -17.736                    -25.248
1151.980249                   -17.778                    -25.213
1151.989135                   -17.819                    -25.178
1151.998037                   -17.860                    -25.143
1152.006956                   -17.901                    -25.108
1152.015890                   -17.942                    -25.073
1152.024841                   -17.983                    -25.038
1152.033807                   -18.024                    -25.003
1152.042790                   -18.065                    -24.968
1152.051788                   -18.107                    -24.933
1152.060803                   -18.148                    -24.898
1152.069833                   -18.189                    -24.863
1152.078879                   -18.230                    -24.828
1152.087941                   -18.271                    -24.793
1152.097018                   -18.312                    -24.757
1152.106112                   -18.353                    -24.722
1152.115221                   -18.394                    -24.687
1152.124346                   -18.435                    -24.652
1152.133486                   -18.476                    -24.616
1152.142642                   -18.517                    -24.581
1152.151814                   -18.558                    -24.546
1152.161001                   -18.599                    -24.510
1152.170203                   -18.640                    -24.475
1152.179421                   -18.681                    -24.440
1152.188655                   -18.722                    -24.404
1152.197904                   -18.763                    -24.369
1152.207168                   -18.804                    -24.334
1152.216447                   -18.845                    -24.298
1152.225742                   -18.886                    -24.263
1152.235052                   -18.927                    -24.227
1152.244378                   -18.968                    -24.192
1152.253718                   -19.008                    -24.156
1152.263074                   -19.049                    -24.121
1152.272444                   -19.090                    -24.085
1152.281830                   -19.131                    -24.050
1152.291231                   -19.172                    -24.014
1152.300647                   -19.213                    -23.978
1152.310078                   -19.254                    -23.943
1152.319524                   -19.295                    -23.907
1152.328984                   -19.335                    -23.871
1152.338460                   -19.376                    -23.836
1152.347950                   -19.417                    -23.800
1152.357455                   -19.458                    -23.764
1152.366975                   -19.499                    -23.729
1152.376510                   -19.539                    -23.693
1152.386059                   -19.580                    -23.657
1152.395623                   -19.621                    -23.621
1152.405202                   -19.662                    -23.585
1152.414795                   -19.703                    -23.549
1152.424402                   -19.743                    -23.514
1152.434025                   -19.784                    -23.478
1152.443661                   -19.825                    -23.442
1152.453312                   -19.865                    -23.406
1152.462978                   -19.906                    -23.370
1152.472658                   -19.947                    -23.334
1152.482352                   -19.988                    -23.298
1152.492060                   -20.028                    -23.262
1152.501783                   -20.069                    -23.226
1152.511520                   -20.110                    -23.190
1152.521271                   -20.150                    -23.154
1152.531036                   -20.191                    -23.118
1152.540816                   -20.232                    -23.082
1152.550609                   -20.272                    -23.045
1152.560417                   -20.313                    -23.009
1152.570238                   -20.353                    -22.973
1152.580073                   -20.394                    -22.937
1152.589923                   -20.435                    -22.901
1152.599786                   -20.475                    -22.864
1152.609663                   -20.516                    -22.828
1152.619554                   -20.556                    -22.792
1152.629459                   -20.597                    -22.756
1152.639377                   -20.637                    -22.719
1152.649309                   -20.678                    -22.683
1152.659255                   -20.718                    -22.647
1152.669214                   -20.759                    -22.610
1152.679187                   -20.799                    -22.574
1152.689173                   -20.840                    -22.537
1152.699173                   -20.880                    -22.501
1152.709187                   -20.921                    -22.464
1152.719214                   -20.961                    -22.428
1152.729254                   -21.002                    -22.391
1152.739308                   -21.042                    -22.355
1152.749375                   -21.083                    -22.318
1152.759455                   -21.123                    -22.282
1152.769548                   -21.164                    -22.245
1152.779655                   -21.204                    -22.208
1152.789775                   -21.244                    -22.172
1152.799908                   -21.285                    -22.135
1152.810054                   -21.325                    -22.098
1152.820213                   -21.365                    -22.062
1152.830385                   -21.406                    -22.025
1152.840571                   -21.446                    -21.988
1152.850769                   -21.486                    -21.951
1152.860980                   -21.527                    -21.915
1152.871204                   -21.567                    -21.878
