高度                               纬度                        经度
1162.566853                   -50.152                    25.462
1162.565310                   -50.148                    25.544
1162.563744                   -50.144                    25.626
1162.562155                   -50.139                    25.707
1162.560542                   -50.135                    25.789
1162.558906                   -50.131                    25.871
1162.557246                   -50.126                    25.952
1162.555564                   -50.121                    26.034
1162.553858                   -50.117                    26.116
1162.552128                   -50.112                    26.197
1162.550375                   -50.107                    26.279
1162.548599                   -50.103                    26.360
1162.546800                   -50.098                    26.442
1162.544977                   -50.093                    26.524
1162.543132                   -50.088                    26.605
1162.541262                   -50.083                    26.687
1162.539370                   -50.077                    26.768
1162.537454                   -50.072                    26.850
1162.535515                   -50.067                    26.931
1162.533553                   -50.062                    27.012
1162.531567                   -50.056                    27.094
1162.529559                   -50.051                    27.175
1162.527527                   -50.045                    27.257
1162.525472                   -50.040                    27.338
1162.523393                   -50.034                    27.419
1162.521292                   -50.028                    27.501
1162.519167                   -50.023                    27.582
1162.517019                   -50.017                    27.663
1162.514848                   -50.011                    27.744
1162.512653                   -50.005                    27.826
1162.510436                   -49.999                    27.907
1162.508195                   -49.993                    27.988
1162.505931                   -49.987                    28.069
1162.503644                   -49.980                    28.150
1162.501334                   -49.974                    28.231
1162.499001                   -49.968                    28.313
1162.496645                   -49.961                    28.394
1162.494265                   -49.955                    28.475
1162.491863                   -49.948                    28.556
1162.489437                   -49.942                    28.637
1162.486988                   -49.935                    28.718
1162.484516                   -49.928                    28.799
1162.482021                   -49.922                    28.880
1162.479504                   -49.915                    28.961
1162.476963                   -49.908                    29.041
1162.474399                   -49.901                    29.122
1162.471812                   -49.894                    29.203
1162.469201                   -49.887                    29.284
1162.466568                   -49.880                    29.365
1162.463912                   -49.872                    29.446
1162.461233                   -49.865                    29.526
1162.458531                   -49.858                    29.607
1162.455806                   -49.850                    29.688
1162.453058                   -49.843                    29.768
1162.450288                   -49.835                    29.849
1162.447494                   -49.828                    29.930
1162.444677                   -49.820                    30.010
1162.441837                   -49.813                    30.091
1162.438975                   -49.805                    30.171
1162.436089                   -49.797                    30.252
1162.433181                   -49.789                    30.332
1162.430250                   -49.781                    30.413
1162.427296                   -49.773                    30.493
1162.424319                   -49.765                    30.574
1162.421319                   -49.757                    30.654
1162.418296                   -49.749                    30.734
1162.415251                   -49.740                    30.815
1162.412183                   -49.732                    30.895
1162.409092                   -49.724                    30.975
1162.405978                   -49.715                    31.055
1162.402841                   -49.707                    31.135
1162.399682                   -49.698                    31.216
1162.396500                   -49.690                    31.296
1162.393295                   -49.681                    31.376
1162.390068                   -49.672                    31.456
1162.386817                   -49.663                    31.536
1162.383545                   -49.654                    31.616
1162.380249                   -49.645                    31.696
1162.376931                   -49.636                    31.776
1162.373590                   -49.627                    31.856
1162.370226                   -49.618                    31.936
1162.366840                   -49.609                    32.016
1162.363431                   -49.600                    32.095
1162.359999                   -49.591                    32.175
1162.356545                   -49.581                    32.255
1162.353069                   -49.572                    32.335
1162.349569                   -49.562                    32.414
1162.346048                   -49.553                    32.494
1162.342503                   -49.543                    32.574
1162.338936                   -49.533                    32.653
1162.335347                   -49.524                    32.733
1162.331735                   -49.514                    32.812
1162.328100                   -49.504                    32.892
1162.324444                   -49.494                    32.971
1162.320764                   -49.484                    33.051
1162.317062                   -49.474                    33.130
1162.313338                   -49.464                    33.210
1162.309591                   -49.454                    33.289
1162.305822                   -49.444                    33.368
1162.302031                   -49.433                    33.447
1162.298217                   -49.423                    33.527
1162.294381                   -49.413                    33.606
1162.290522                   -49.402                    33.685
1162.286641                   -49.392                    33.764
1162.282738                   -49.381                    33.843
1162.278812                   -49.371                    33.922
1162.274864                   -49.360                    34.001
1162.270894                   -49.349                    34.080
1162.266902                   -49.338                    34.159
1162.262887                   -49.327                    34.238
1162.258850                   -49.317                    34.317
1162.254791                   -49.306                    34.396
1162.250709                   -49.295                    34.475
1162.246606                   -49.283                    34.553
1162.242480                   -49.272                    34.632
1162.238332                   -49.261                    34.711
1162.234162                   -49.250                    34.789
1162.229970                   -49.238                    34.868
1162.225755                   -49.227                    34.947
1162.221519                   -49.216                    35.025
1162.217261                   -49.204                    35.104
1162.212980                   -49.192                    35.182
1162.208677                   -49.181                    35.260
1162.204353                   -49.169                    35.339
1162.200006                   -49.157                    35.417
1162.195637                   -49.145                    35.495
1162.191247                   -49.134                    35.574
1162.186834                   -49.122                    35.652
1162.182399                   -49.110                    35.730
1162.177943                   -49.098                    35.808
1162.173464                   -49.086                    35.886
1162.168964                   -49.073                    35.964
1162.164442                   -49.061                    36.042
1162.159898                   -49.049                    36.120
1162.155332                   -49.037                    36.198
1162.150744                   -49.024                    36.276
1162.146134                   -49.012                    36.354
1162.141503                   -48.999                    36.432
1162.136849                   -48.987                    36.510
1162.132174                   -48.974                    36.587
1162.127477                   -48.961                    36.665
1162.122759                   -48.948                    36.743
1162.118019                   -48.936                    36.820
1162.113257                   -48.923                    36.898
1162.108473                   -48.910                    36.975
1162.103668                   -48.897                    37.053
1162.098841                   -48.884                    37.130
1162.093992                   -48.871                    37.208
1162.089122                   -48.858                    37.285
1162.084230                   -48.844                    37.362
1162.079317                   -48.831                    37.440
1162.074382                   -48.818                    37.517
1162.069426                   -48.804                    37.594
1162.064448                   -48.791                    37.671
1162.059448                   -48.777                    37.748
1162.054427                   -48.764                    37.825
1162.049385                   -48.750                    37.902
1162.044321                   -48.737                    37.979
1162.039236                   -48.723                    38.056
1162.034129                   -48.709                    38.133
1162.029001                   -48.695                    38.210
1162.023852                   -48.681                    38.287
1162.018681                   -48.667                    38.363
1162.013489                   -48.653                    38.440
1162.008275                   -48.639                    38.517
1162.003041                   -48.625                    38.593
1161.997785                   -48.611                    38.670
1161.992507                   -48.597                    38.747
1161.987209                   -48.582                    38.823
1161.981889                   -48.568                    38.899
1161.976548                   -48.554                    38.976
1161.971186                   -48.539                    39.052
1161.965803                   -48.525                    39.128
1161.960399                   -48.510                    39.205
1161.954973                   -48.496                    39.281
1161.949527                   -48.481                    39.357
1161.944059                   -48.466                    39.433
1161.938570                   -48.451                    39.509
1161.933060                   -48.436                    39.585
1161.927530                   -48.422                    39.661
1161.921978                   -48.407                    39.737
1161.916405                   -48.392                    39.813
1161.910812                   -48.376                    39.889
1161.905197                   -48.361                    39.965
1161.899562                   -48.346                    40.040
1161.893905                   -48.331                    40.116
1161.888228                   -48.316                    40.192
1161.882530                   -48.300                    40.267
1161.876811                   -48.285                    40.343
1161.871071                   -48.269                    40.418
1161.865311                   -48.254                    40.494
1161.859529                   -48.238                    40.569
1161.853727                   -48.223                    40.644
1161.847905                   -48.207                    40.720
1161.842061                   -48.191                    40.795
1161.836197                   -48.175                    40.870
1161.830312                   -48.160                    40.945
1161.824407                   -48.144                    41.020
1161.818481                   -48.128                    41.095
1161.812534                   -48.112                    41.170
1161.806567                   -48.096                    41.245
1161.800580                   -48.079                    41.320
1161.794571                   -48.063                    41.395
1161.788543                   -48.047                    41.470
1161.782493                   -48.031                    41.545
1161.776424                   -48.014                    41.619
1161.770334                   -47.998                    41.694
1161.764223                   -47.982                    41.769
1161.758092                   -47.965                    41.843
1161.751941                   -47.949                    41.918
1161.745770                   -47.932                    41.992
1161.739578                   -47.915                    42.067
1161.733366                   -47.899                    42.141
1161.727133                   -47.882                    42.215
1161.720880                   -47.865                    42.290
1161.714608                   -47.848                    42.364
1161.708314                   -47.831                    42.438
1161.702001                   -47.814                    42.512
1161.695668                   -47.797                    42.586
1161.689314                   -47.780                    42.660
1161.682941                   -47.763                    42.734
1161.676547                   -47.746                    42.808
1161.670133                   -47.728                    42.882
1161.663699                   -47.711                    42.956
1161.657245                   -47.694                    43.029
1161.650771                   -47.676                    43.103
1161.644278                   -47.659                    43.177
1161.637764                   -47.641                    43.250
1161.631230                   -47.624                    43.324
1161.624677                   -47.606                    43.397
1161.618103                   -47.589                    43.471
1161.611510                   -47.571                    43.544
1161.604897                   -47.553                    43.617
1161.598264                   -47.535                    43.691
1161.591611                   -47.517                    43.764
1161.584939                   -47.499                    43.837
1161.578247                   -47.481                    43.910
1161.571535                   -47.463                    43.983
1161.564804                   -47.445                    44.056
1161.558053                   -47.427                    44.129
1161.551282                   -47.409                    44.202
1161.544491                   -47.391                    44.275
1161.537682                   -47.372                    44.348
1161.530852                   -47.354                    44.421
1161.524003                   -47.336                    44.493
1161.517135                   -47.317                    44.566
1161.510247                   -47.299                    44.639
1161.503340                   -47.280                    44.711
1161.496413                   -47.261                    44.784
1161.489467                   -47.243                    44.856
1161.482501                   -47.224                    44.928
1161.475516                   -47.205                    45.001
1161.468512                   -47.187                    45.073
1161.461489                   -47.168                    45.145
1161.454446                   -47.149                    45.217
1161.447384                   -47.130                    45.289
1161.440303                   -47.111                    45.361
1161.433203                   -47.092                    45.433
1161.426083                   -47.073                    45.505
1161.418945                   -47.053                    45.577
1161.411787                   -47.034                    45.649
1161.404610                   -47.015                    45.721
1161.397414                   -46.996                    45.793
1161.390200                   -46.976                    45.864
1161.382966                   -46.957                    45.936
1161.375713                   -46.937                    46.007
1161.368441                   -46.918                    46.079
1161.361151                   -46.898                    46.150
1161.353841                   -46.879                    46.222
