高度                               纬度                        经度
1150.806435                   -11.238                    -154.765
1150.800489                   -11.196                    -154.732
1150.794564                   -11.154                    -154.700
1150.788660                   -11.112                    -154.667
1150.782776                   -11.070                    -154.634
1150.776912                   -11.028                    -154.601
1150.771070                   -10.986                    -154.568
1150.765247                   -10.944                    -154.536
1150.759446                   -10.901                    -154.503
1150.753665                   -10.859                    -154.470
1150.747905                   -10.817                    -154.437
1150.742165                   -10.775                    -154.404
1150.736446                   -10.733                    -154.372
1150.730748                   -10.691                    -154.339
1150.725071                   -10.649                    -154.306
1150.719414                   -10.607                    -154.273
1150.713779                   -10.565                    -154.241
1150.708164                   -10.523                    -154.208
1150.702570                   -10.481                    -154.175
1150.696997                   -10.439                    -154.143
1150.691444                   -10.396                    -154.110
1150.685913                   -10.354                    -154.077
1150.680402                   -10.312                    -154.045
1150.674913                   -10.270                    -154.012
1150.669444                   -10.228                    -153.979
1150.663997                   -10.186                    -153.947
1150.658570                   -10.144                    -153.914
1150.653165                   -10.101                    -153.882
1150.647780                   -10.059                    -153.849
1150.642417                   -10.017                    -153.816
1150.637074                   -9.975                     -153.784
1150.631753                   -9.933                     -153.751
1150.626453                   -9.891                     -153.719
1150.621174                   -9.849                     -153.686
1150.615916                   -9.806                     -153.654
1150.610680                   -9.764                     -153.621
1150.605464                   -9.722                     -153.589
1150.600270                   -9.680                     -153.556
1150.595097                   -9.638                     -153.524
1150.589946                   -9.595                     -153.491
1150.584815                   -9.553                     -153.459
1150.579706                   -9.511                     -153.426
1150.574619                   -9.469                     -153.394
1150.569552                   -9.427                     -153.361
1150.564507                   -9.384                     -153.329
1150.559484                   -9.342                     -153.296
1150.554482                   -9.300                     -153.264
1150.549501                   -9.258                     -153.231
1150.544542                   -9.216                     -153.199
1150.539604                   -9.173                     -153.167
1150.534687                   -9.131                     -153.134
1150.529792                   -9.089                     -153.102
1150.524919                   -9.047                     -153.070
1150.520067                   -9.004                     -153.037
1150.515237                   -8.962                     -153.005
1150.510428                   -8.920                     -152.972
1150.505641                   -8.878                     -152.940
1150.500876                   -8.835                     -152.908
1150.496132                   -8.793                     -152.875
1150.491409                   -8.751                     -152.843
1150.486709                   -8.708                     -152.811
1150.482030                   -8.666                     -152.778
1150.477373                   -8.624                     -152.746
1150.472737                   -8.582                     -152.714
1150.468123                   -8.539                     -152.682
1150.463531                   -8.497                     -152.649
1150.458961                   -8.455                     -152.617
1150.454413                   -8.412                     -152.585
1150.449886                   -8.370                     -152.553
1150.445381                   -8.328                     -152.520
1150.440898                   -8.286                     -152.488
1150.436437                   -8.243                     -152.456
1150.431997                   -8.201                     -152.424
1150.427580                   -8.159                     -152.391
1150.423184                   -8.116                     -152.359
1150.418811                   -8.074                     -152.327
1150.414459                   -8.032                     -152.295
1150.410129                   -7.989                     -152.263
1150.405822                   -7.947                     -152.231
1150.401536                   -7.905                     -152.198
1150.397272                   -7.862                     -152.166
1150.393030                   -7.820                     -152.134
1150.388810                   -7.778                     -152.102
1150.384613                   -7.735                     -152.070
1150.380437                   -7.693                     -152.038
1150.376284                   -7.651                     -152.006
1150.372152                   -7.608                     -151.973
1150.368043                   -7.566                     -151.941
1150.363956                   -7.523                     -151.909
1150.359890                   -7.481                     -151.877
1150.355847                   -7.439                     -151.845
1150.351827                   -7.396                     -151.813
1150.347828                   -7.354                     -151.781
1150.343852                   -7.312                     -151.749
1150.339898                   -7.269                     -151.717
1150.335966                   -7.227                     -151.685
1150.332056                   -7.184                     -151.653
1150.328169                   -7.142                     -151.621
1150.324303                   -7.100                     -151.589
1150.320461                   -7.057                     -151.557
1150.316640                   -7.015                     -151.525
1150.312842                   -6.972                     -151.493
1150.309066                   -6.930                     -151.461
1150.305312                   -6.888                     -151.429
1150.301581                   -6.845                     -151.397
1150.297872                   -6.803                     -151.365
1150.294186                   -6.760                     -151.333
1150.290522                   -6.718                     -151.301
1150.286880                   -6.675                     -151.269
1150.283261                   -6.633                     -151.237
1150.279664                   -6.591                     -151.205
1150.276090                   -6.548                     -151.173
1150.272538                   -6.506                     -151.141
1150.269009                   -6.463                     -151.109
1150.265502                   -6.421                     -151.077
1150.262018                   -6.378                     -151.045
1150.258556                   -6.336                     -151.013
1150.255117                   -6.294                     -150.981
1150.251700                   -6.251                     -150.949
1150.248306                   -6.209                     -150.918
1150.244934                   -6.166                     -150.886
1150.241585                   -6.124                     -150.854
1150.238259                   -6.081                     -150.822
1150.234955                   -6.039                     -150.790
1150.231674                   -5.996                     -150.758
1150.228415                   -5.954                     -150.726
1150.225179                   -5.911                     -150.694
1150.221966                   -5.869                     -150.663
1150.218776                   -5.826                     -150.631
1150.215608                   -5.784                     -150.599
1150.212463                   -5.741                     -150.567
1150.209340                   -5.699                     -150.535
1150.206241                   -5.657                     -150.503
1150.203164                   -5.614                     -150.472
