高度                               纬度                        经度
1161.462956                   47.172                     -14.851
1161.456202                   47.153                     -14.779
1161.449428                   47.135                     -14.706
1161.442634                   47.117                     -14.634
1161.435821                   47.099                     -14.561
1161.428989                   47.080                     -14.489
1161.422138                   47.062                     -14.417
1161.415267                   47.044                     -14.344
1161.408377                   47.025                     -14.272
1161.401468                   47.007                     -14.200
1161.394540                   46.988                     -14.128
1161.387592                   46.969                     -14.056
1161.380625                   46.951                     -13.984
1161.373640                   46.932                     -13.912
1161.366635                   46.913                     -13.840
1161.359611                   46.894                     -13.768
1161.352567                   46.875                     -13.696
1161.345505                   46.856                     -13.625
1161.338424                   46.837                     -13.553
1161.331324                   46.818                     -13.481
1161.324205                   46.799                     -13.410
1161.317067                   46.780                     -13.338
1161.309910                   46.761                     -13.267
1161.302735                   46.742                     -13.196
1161.295540                   46.722                     -13.124
1161.288327                   46.703                     -13.053
1161.281095                   46.683                     -12.982
1161.273844                   46.664                     -12.910
1161.266574                   46.645                     -12.839
1161.259286                   46.625                     -12.768
1161.251979                   46.605                     -12.697
1161.244653                   46.586                     -12.626
1161.237309                   46.566                     -12.555
1161.229946                   46.546                     -12.485
1161.222565                   46.526                     -12.414
1161.215165                   46.507                     -12.343
1161.207746                   46.487                     -12.272
1161.200309                   46.467                     -12.202
1161.192854                   46.447                     -12.131
1161.185380                   46.427                     -12.060
1161.177888                   46.407                     -11.990
1161.170377                   46.387                     -11.920
1161.162848                   46.366                     -11.849
1161.155301                   46.346                     -11.779
1161.147735                   46.326                     -11.709
1161.140151                   46.305                     -11.638
1161.132549                   46.285                     -11.568
1161.124929                   46.265                     -11.498
1161.117290                   46.244                     -11.428
1161.109634                   46.224                     -11.358
1161.101959                   46.203                     -11.288
1161.094266                   46.182                     -11.218
1161.086555                   46.162                     -11.149
1161.078827                   46.141                     -11.079
1161.071080                   46.120                     -11.009
1161.063315                   46.099                     -10.939
1161.055532                   46.079                     -10.870
1161.047731                   46.058                     -10.800
1161.039912                   46.037                     -10.731
1161.032076                   46.016                     -10.661
1161.024222                   45.995                     -10.592
1161.016350                   45.974                     -10.523
1161.008460                   45.952                     -10.453
1161.000552                   45.931                     -10.384
1160.992627                   45.910                     -10.315
1160.984684                   45.889                     -10.246
1160.976723                   45.867                     -10.177
1160.968744                   45.846                     -10.108
1160.960749                   45.825                     -10.039
1160.952735                   45.803                     -9.970
1160.944704                   45.782                     -9.901
1160.936655                   45.760                     -9.833
1160.928589                   45.738                     -9.764
1160.920506                   45.717                     -9.695
1160.912405                   45.695                     -9.627
1160.904287                   45.673                     -9.558
1160.896151                   45.652                     -9.490
1160.887998                   45.630                     -9.421
1160.879828                   45.608                     -9.353
1160.871641                   45.586                     -9.284
1160.863436                   45.564                     -9.216
1160.855214                   45.542                     -9.148
1160.846975                   45.520                     -9.080
1160.838719                   45.498                     -9.012
1160.830445                   45.475                     -8.944
1160.822155                   45.453                     -8.876
1160.813847                   45.431                     -8.808
1160.805523                   45.409                     -8.740
1160.797181                   45.386                     -8.672
1160.788823                   45.364                     -8.605
1160.780448                   45.341                     -8.537
1160.772055                   45.319                     -8.469
1160.763646                   45.296                     -8.402
1160.755220                   45.274                     -8.334
1160.746777                   45.251                     -8.267
1160.738318                   45.229                     -8.199
1160.729842                   45.206                     -8.132
1160.721349                   45.183                     -8.065
1160.712839                   45.160                     -7.997
1160.704313                   45.138                     -7.930
1160.695770                   45.115                     -7.863
1160.687210                   45.092                     -7.796
1160.678634                   45.069                     -7.729
1160.670042                   45.046                     -7.662
1160.661433                   45.023                     -7.595
1160.652807                   45.000                     -7.528
1160.644165                   44.976                     -7.462
1160.635507                   44.953                     -7.395
1160.626833                   44.930                     -7.328
1160.618142                   44.907                     -7.262
1160.609434                   44.883                     -7.195
1160.600711                   44.860                     -7.129
1160.591971                   44.837                     -7.062
1160.583215                   44.813                     -6.996
1160.574443                   44.790                     -6.929
1160.565655                   44.766                     -6.863
1160.556851                   44.742                     -6.797
1160.548030                   44.719                     -6.731
1160.539194                   44.695                     -6.665
1160.530342                   44.671                     -6.599
1160.521473                   44.648                     -6.533
1160.512589                   44.624                     -6.467
1160.503689                   44.600                     -6.401
1160.494773                   44.576                     -6.335
1160.485841                   44.552                     -6.269
1160.476893                   44.528                     -6.204
1160.467930                   44.504                     -6.138
1160.458951                   44.480                     -6.072
1160.449956                   44.456                     -6.007
1160.440945                   44.432                     -5.941
1160.431919                   44.408                     -5.876
1160.422878                   44.383                     -5.811
1160.413820                   44.359                     -5.745
1160.404747                   44.335                     -5.680
1160.395659                   44.310                     -5.615
1160.386555                   44.286                     -5.550
1160.377436                   44.262                     -5.485
1160.368302                   44.237                     -5.420
1160.359152                   44.213                     -5.355
1160.349986                   44.188                     -5.290
1160.340806                   44.163                     -5.225
1160.331610                   44.139                     -5.160
1160.322399                   44.114                     -5.096
1160.313173                   44.089                     -5.031
1160.303931                   44.064                     -4.966
1160.294675                   44.040                     -4.902
1160.285403                   44.015                     -4.837
1160.276116                   43.990                     -4.773
1160.266815                   43.965                     -4.709
1160.257498                   43.940                     -4.644
1160.248167                   43.915                     -4.580
1160.238820                   43.890                     -4.516
1160.229459                   43.865                     -4.452
1160.220083                   43.840                     -4.388
1160.210691                   43.814                     -4.324
1160.201286                   43.789                     -4.260
1160.191865                   43.764                     -4.196
1160.182430                   43.739                     -4.132
1160.172980                   43.713                     -4.068
1160.163516                   43.688                     -4.004
1160.154036                   43.662                     -3.941
1160.144543                   43.637                     -3.877
1160.135035                   43.611                     -3.813
1160.125512                   43.586                     -3.750
1160.115975                   43.560                     -3.686
1160.106423                   43.535                     -3.623
1160.096857                   43.509                     -3.560
1160.087277                   43.483                     -3.496
1160.077682                   43.458                     -3.433
1160.068073                   43.432                     -3.370
1160.058450                   43.406                     -3.307
1160.048813                   43.380                     -3.244
1160.039161                   43.354                     -3.181
1160.029496                   43.328                     -3.118
1160.019816                   43.302                     -3.055
1160.010122                   43.276                     -2.992
1160.000414                   43.250                     -2.929
1159.990693                   43.224                     -2.867
1159.980957                   43.198                     -2.804
1159.971207                   43.172                     -2.741
1159.961444                   43.145                     -2.679
1159.951666                   43.119                     -2.616
1159.941875                   43.093                     -2.554
1159.932070                   43.066                     -2.492
1159.922251                   43.040                     -2.429
1159.912419                   43.014                     -2.367
1159.902573                   42.987                     -2.305
1159.892713                   42.961                     -2.243
1159.882840                   42.934                     -2.181
1159.872953                   42.908                     -2.118
1159.863053                   42.881                     -2.057
1159.853139                   42.854                     -1.995
1159.843212                   42.828                     -1.933
1159.833271                   42.801                     -1.871
1159.823317                   42.774                     -1.809
1159.813350                   42.747                     -1.747
1159.803369                   42.721                     -1.686
1159.793375                   42.694                     -1.624
1159.783368                   42.667                     -1.563
1159.773348                   42.640                     -1.501
1159.763315                   42.613                     -1.440
1159.753268                   42.586                     -1.379
1159.743208                   42.559                     -1.317
1159.733136                   42.532                     -1.256
1159.723050                   42.504                     -1.195
1159.712952                   42.477                     -1.134
1159.702840                   42.450                     -1.073
1159.692716                   42.423                     -1.012
1159.682579                   42.395                     -0.951
1159.672429                   42.368                     -0.890
1159.662266                   42.341                     -0.829
1159.652090                   42.313                     -0.768
1159.641902                   42.286                     -0.707
1159.631701                   42.258                     -0.647
1159.621488                   42.231                     -0.586
1159.611262                   42.203                     -0.526
1159.601023                   42.176                     -0.465
1159.590772                   42.148                     -0.405
1159.580509                   42.121                     -0.344
1159.570233                   42.093                     -0.284
1159.559945                   42.065                     -0.224
1159.549644                   42.037                     -0.163
1159.539331                   42.010                     -0.103
1159.529006                   41.982                     -0.043
1159.518668                   41.954                     0.017
1159.508319                   41.926                     0.077
1159.497957                   41.898                     0.137
1159.487583                   41.870                     0.197
1159.477197                   41.842                     0.257
1159.466799                   41.814                     0.316
1159.456389                   41.786                     0.376
1159.445967                   41.758                     0.436
1159.435533                   41.730                     0.495
1159.425087                   41.701                     0.555
1159.414629                   41.673                     0.615
1159.404160                   41.645                     0.674
1159.393679                   41.617                     0.733
1159.383186                   41.588                     0.793
1159.372681                   41.560                     0.852
1159.362165                   41.531                     0.911
1159.351637                   41.503                     0.970
1159.341097                   41.475                     1.030
1159.330546                   41.446                     1.089
1159.319984                   41.417                     1.148
1159.309410                   41.389                     1.207
1159.298825                   41.360                     1.265
1159.288228                   41.332                     1.324
1159.277620                   41.303                     1.383
1159.267001                   41.274                     1.442
1159.256370                   41.245                     1.500
1159.245728                   41.217                     1.559
1159.235075                   41.188                     1.618
1159.224411                   41.159                     1.676
1159.213736                   41.130                     1.735
1159.203050                   41.101                     1.793
1159.192352                   41.072                     1.851
1159.181644                   41.043                     1.910
1159.170925                   41.014                     1.968
1159.160195                   40.985                     2.026
1159.149454                   40.956                     2.084
1159.138702                   40.927                     2.142
1159.127940                   40.898                     2.200
1159.117166                   40.869                     2.258
1159.106382                   40.839                     2.316
1159.095588                   40.810                     2.374
1159.084783                   40.781                     2.432
1159.073967                   40.751                     2.489
1159.063141                   40.722                     2.547
1159.052304                   40.693                     2.605
1159.041456                   40.663                     2.662
1159.030599                   40.634                     2.720
1159.019731                   40.604                     2.777
1159.008852                   40.575                     2.835
1158.997964                   40.545                     2.892
1158.987065                   40.516                     2.949
1158.976156                   40.486                     3.007
1158.965236                   40.456                     3.064
1158.954307                   40.427                     3.121
1158.943367                   40.397                     3.178
1158.932418                   40.367                     3.235
1158.921458                   40.337                     3.292
1158.910489                   40.308                     3.349
1158.899509                   40.278                     3.406
1158.888520                   40.248                     3.463
1158.877521                   40.218                     3.520
1158.866512                   40.188                     3.576
1158.855493                   40.158                     3.633
1158.844465                   40.128                     3.690
1158.833426                   40.098                     3.746
1158.822379                   40.068                     3.803
1158.811321                   40.038                     3.859
1158.800254                   40.008                     3.915
1158.789178                   39.977                     3.972
1158.778092                   39.947                     4.028
1158.766997                   39.917                     4.084
1158.755892                   39.887                     4.141
1158.744778                   39.856                     4.197
1158.733655                   39.826                     4.253
1158.722522                   39.796                     4.309
1158.711380                   39.765                     4.365
1158.700229                   39.735                     4.421
1158.689069                   39.704                     4.477
1158.677900                   39.674                     4.532
1158.666721                   39.643                     4.588
1158.655534                   39.613                     4.644
1158.644338                   39.582                     4.699
1158.633133                   39.552                     4.755
1158.621918                   39.521                     4.811
1158.610696                   39.490                     4.866
1158.599464                   39.460                     4.922
1158.588223                   39.429                     4.977
1158.576974                   39.398                     5.032
1158.565716                   39.367                     5.088
1158.554449                   39.336                     5.143
1158.543174                   39.306                     5.198
1158.531891                   39.275                     5.253
1158.520598                   39.244                     5.308
1158.509298                   39.213                     5.363
1158.497989                   39.182                     5.418
1158.486671                   39.151                     5.473
1158.475345                   39.120                     5.528
1158.464011                   39.089                     5.583
1158.452669                   39.058                     5.638
1158.441318                   39.027                     5.692
1158.429959                   38.995                     5.747
1158.418592                   38.964                     5.802
1158.407217                   38.933                     5.856
1158.395834                   38.902                     5.911
1158.384443                   38.870                     5.965
1158.373044                   38.839                     6.020
1158.361637                   38.808                     6.074
1158.350223                   38.776                     6.128
1158.338800                   38.745                     6.183
1158.327370                   38.714                     6.237
1158.315931                   38.682                     6.291
1158.304486                   38.651                     6.345
1158.293032                   38.619                     6.399
1158.281571                   38.588                     6.453
1158.270102                   38.556                     6.507
1158.258626                   38.524                     6.561
1158.247142                   38.493                     6.615
1158.235651                   38.461                     6.669
1158.224152                   38.429                     6.722
1158.212647                   38.398                     6.776
1158.201133                   38.366                     6.830
1158.189613                   38.334                     6.883
1158.178085                   38.302                     6.937
1158.166550                   38.271                     6.990
1158.155008                   38.239                     7.044
1158.143459                   38.207                     7.097
1158.131902                   38.175                     7.151
1158.120339                   38.143                     7.204
1158.108769                   38.111                     7.257
1158.097192                   38.079                     7.310
1158.085608                   38.047                     7.363
1158.074017                   38.015                     7.417
1158.062419                   37.983                     7.470
1158.050814                   37.951                     7.523
1158.039203                   37.919                     7.576
1158.027585                   37.886                     7.628
1158.015961                   37.854                     7.681
1158.004330                   37.822                     7.734
1157.992692                   37.790                     7.787
1157.981048                   37.758                     7.840
1157.969398                   37.725                     7.892
1157.957741                   37.693                     7.945
1157.946077                   37.661                     7.997
1157.934408                   37.628                     8.050
1157.922732                   37.596                     8.102
1157.911050                   37.563                     8.155
1157.899361                   37.531                     8.207
1157.887667                   37.498                     8.259
1157.875966                   37.466                     8.312
1157.864259                   37.433                     8.364
1157.852547                   37.401                     8.416
1157.840828                   37.368                     8.468
1157.829103                   37.335                     8.520
1157.817373                   37.303                     8.572
1157.805637                   37.270                     8.624
1157.793895                   37.237                     8.676
1157.782147                   37.205                     8.728
1157.770393                   37.172                     8.780
1157.758634                   37.139                     8.832
1157.746869                   37.106                     8.883
1157.735098                   37.073                     8.935
1157.723323                   37.041                     8.987
1157.711541                   37.008                     9.038
1157.699754                   36.975                     9.090
1157.687962                   36.942                     9.141
1157.676164                   36.909                     9.193
1157.664361                   36.876                     9.244
1157.652553                   36.843                     9.295
1157.640739                   36.810                     9.347
1157.628921                   36.777                     9.398
1157.617097                   36.744                     9.449
1157.605268                   36.710                     9.500
1157.593434                   36.677                     9.551
1157.581595                   36.644                     9.602
1157.569751                   36.611                     9.653
1157.557902                   36.578                     9.704
1157.546049                   36.544                     9.755
1157.534190                   36.511                     9.806
1157.522327                   36.478                     9.857
1157.510459                   36.444                     9.908
1157.498586                   36.411                     9.958
1157.486709                   36.378                     10.009
1157.474827                   36.344                     10.060
1157.462940                   36.311                     10.110
1157.451049                   36.277                     10.161
1157.439154                   36.244                     10.211
1157.427254                   36.210                     10.262
1157.415349                   36.177                     10.312
1157.403441                   36.143                     10.363
1157.391528                   36.110                     10.413
1157.379610                   36.076                     10.463
1157.367689                   36.042                     10.513
1157.355763                   36.009                     10.564
1157.343834                   35.975                     10.614
1157.331900                   35.941                     10.664
1157.319962                   35.908                     10.714
1157.308020                   35.874                     10.764
1157.296074                   35.840                     10.814
1157.284125                   35.806                     10.864
1157.272171                   35.772                     10.913
1157.260214                   35.739                     10.963
1157.248253                   35.705                     11.013
1157.236288                   35.671                     11.063
1157.224320                   35.637                     11.112
1157.212348                   35.603                     11.162
1157.200372                   35.569                     11.212
