高度                               纬度                        经度
1158.350496                   38.777                     -7.458
1158.339062                   38.746                     -7.404
1158.327620                   38.714                     -7.349
1158.316170                   38.683                     -7.295
1158.304713                   38.651                     -7.241
1158.293248                   38.620                     -7.187
1158.281775                   38.588                     -7.133
1158.270295                   38.557                     -7.079
1158.258807                   38.525                     -7.025
1158.247312                   38.493                     -6.972
1158.235809                   38.462                     -6.918
1158.224299                   38.430                     -6.864
1158.212782                   38.398                     -6.810
1158.201258                   38.366                     -6.757
1158.189726                   38.335                     -6.703
1158.178187                   38.303                     -6.650
1158.166640                   38.271                     -6.596
1158.155087                   38.239                     -6.543
1158.143526                   38.207                     -6.489
1158.131959                   38.175                     -6.436
1158.120384                   38.143                     -6.383
1158.108803                   38.111                     -6.330
1158.097214                   38.079                     -6.277
1158.085619                   38.047                     -6.223
1158.074017                   38.015                     -6.170
1158.062408                   37.983                     -6.117
1158.050792                   37.951                     -6.064
1158.039170                   37.919                     -6.011
1158.027541                   37.886                     -5.959
1158.015906                   37.854                     -5.906
1158.004263                   37.822                     -5.853
1157.992615                   37.790                     -5.800
1157.980960                   37.757                     -5.748
1157.969298                   37.725                     -5.695
1157.957630                   37.693                     -5.642
1157.945956                   37.660                     -5.590
1157.934275                   37.628                     -5.537
1157.922588                   37.595                     -5.485
1157.910895                   37.563                     -5.433
1157.899196                   37.530                     -5.380
1157.887490                   37.498                     -5.328
1157.875779                   37.465                     -5.276
1157.864061                   37.433                     -5.224
1157.852338                   37.400                     -5.171
1157.840608                   37.367                     -5.119
1157.828873                   37.335                     -5.067
1157.817131                   37.302                     -5.015
1157.805384                   37.269                     -4.963
1157.793631                   37.237                     -4.911
1157.781873                   37.204                     -4.860
1157.770108                   37.171                     -4.808
1157.758338                   37.138                     -4.756
1157.746563                   37.105                     -4.704
1157.734782                   37.073                     -4.653
1157.722995                   37.040                     -4.601
1157.711203                   37.007                     -4.550
1157.699405                   36.974                     -4.498
1157.687602                   36.941                     -4.447
1157.675794                   36.908                     -4.395
1157.663980                   36.875                     -4.344
1157.652162                   36.842                     -4.293
1157.640338                   36.809                     -4.241
1157.628508                   36.775                     -4.190
1157.616674                   36.742                     -4.139
1157.604835                   36.709                     -4.088
1157.592990                   36.676                     -4.037
1157.581141                   36.643                     -3.986
1157.569286                   36.610                     -3.935
1157.557427                   36.576                     -3.884
1157.545563                   36.543                     -3.833
1157.533694                   36.510                     -3.782
1157.521820                   36.476                     -3.731
1157.509942                   36.443                     -3.680
1157.498059                   36.410                     -3.630
1157.486171                   36.376                     -3.579
1157.474279                   36.343                     -3.528
1157.462382                   36.309                     -3.478
1157.450481                   36.276                     -3.427
1157.438575                   36.242                     -3.377
1157.426665                   36.209                     -3.327
1157.414750                   36.175                     -3.276
1157.402831                   36.142                     -3.226
1157.390908                   36.108                     -3.176
1157.378980                   36.074                     -3.125
1157.367049                   36.041                     -3.075
1157.355113                   36.007                     -3.025
1157.343173                   35.973                     -2.975
1157.331229                   35.939                     -2.925
1157.319282                   35.906                     -2.875
1157.307330                   35.872                     -2.825
1157.295374                   35.838                     -2.775
1157.283414                   35.804                     -2.725
1157.271451                   35.770                     -2.675
1157.259483                   35.736                     -2.626
1157.247512                   35.703                     -2.576
1157.235538                   35.669                     -2.526
1157.223559                   35.635                     -2.476
1157.211577                   35.601                     -2.427
1157.199592                   35.567                     -2.377
1157.187603                   35.533                     -2.328
1157.175610                   35.499                     -2.278
1157.163614                   35.464                     -2.229
1157.151615                   35.430                     -2.180
1157.139612                   35.396                     -2.130
1157.127606                   35.362                     -2.081
1157.115597                   35.328                     -2.032
1157.103585                   35.294                     -1.983
1157.091569                   35.260                     -1.933
1157.079551                   35.225                     -1.884
1157.067529                   35.191                     -1.835
1157.055504                   35.157                     -1.786
1157.043476                   35.122                     -1.737
1157.031446                   35.088                     -1.688
1157.019412                   35.054                     -1.640
1157.007376                   35.019                     -1.591
1156.995337                   34.985                     -1.542
1156.983295                   34.950                     -1.493
1156.971250                   34.916                     -1.444
1156.959203                   34.881                     -1.396
