高度                               纬度                        经度
1150.164353                   -5.048                     -74.289
1150.161604                   -5.005                     -74.257
1150.158878                   -4.963                     -74.225
1150.156174                   -4.920                     -74.194
1150.153494                   -4.878                     -74.162
1150.150836                   -4.835                     -74.130
1150.148202                   -4.793                     -74.098
1150.145590                   -4.750                     -74.067
1150.143001                   -4.708                     -74.035
1150.140435                   -4.665                     -74.003
1150.137893                   -4.623                     -73.972
1150.135373                   -4.580                     -73.940
1150.132876                   -4.538                     -73.908
1150.130402                   -4.495                     -73.876
1150.127951                   -4.453                     -73.845
1150.125523                   -4.410                     -73.813
1150.123119                   -4.368                     -73.781
1150.120737                   -4.325                     -73.750
1150.118378                   -4.283                     -73.718
1150.116042                   -4.240                     -73.686
1150.113730                   -4.197                     -73.654
1150.111440                   -4.155                     -73.623
1150.109174                   -4.112                     -73.591
1150.106930                   -4.070                     -73.559
1150.104710                   -4.027                     -73.528
1150.102513                   -3.985                     -73.496
1150.100339                   -3.942                     -73.464
1150.098187                   -3.900                     -73.433
1150.096060                   -3.857                     -73.401
1150.093955                   -3.815                     -73.369
1150.091873                   -3.772                     -73.338
1150.089815                   -3.729                     -73.306
1150.087779                   -3.687                     -73.274
1150.085767                   -3.644                     -73.243
1150.083778                   -3.602                     -73.211
1150.081812                   -3.559                     -73.180
1150.079870                   -3.517                     -73.148
1150.077950                   -3.474                     -73.116
1150.076054                   -3.432                     -73.085
1150.074181                   -3.389                     -73.053
1150.072331                   -3.346                     -73.021
1150.070505                   -3.304                     -72.990
1150.068701                   -3.261                     -72.958
1150.066921                   -3.219                     -72.927
1150.065164                   -3.176                     -72.895
1150.063431                   -3.134                     -72.863
1150.061720                   -3.091                     -72.832
1150.060033                   -3.048                     -72.800
1150.058369                   -3.006                     -72.769
1150.056729                   -2.963                     -72.737
1150.055112                   -2.921                     -72.705
1150.053518                   -2.878                     -72.674
1150.051947                   -2.835                     -72.642
1150.050399                   -2.793                     -72.611
1150.048875                   -2.750                     -72.579
1150.047375                   -2.708                     -72.547
1150.045897                   -2.665                     -72.516
1150.044443                   -2.623                     -72.484
1150.043012                   -2.580                     -72.453
1150.041605                   -2.537                     -72.421
1150.040220                   -2.495                     -72.390
1150.038860                   -2.452                     -72.358
1150.037522                   -2.410                     -72.327
1150.036208                   -2.367                     -72.295
1150.034917                   -2.324                     -72.263
1150.033650                   -2.282                     -72.232
1150.032406                   -2.239                     -72.200
1150.031185                   -2.197                     -72.169
1150.029988                   -2.154                     -72.137
1150.028814                   -2.111                     -72.106
1150.027663                   -2.069                     -72.074
1150.026536                   -2.026                     -72.043
1150.025432                   -1.984                     -72.011
1150.024352                   -1.941                     -71.979
1150.023295                   -1.898                     -71.948
1150.022262                   -1.856                     -71.916
1150.021251                   -1.813                     -71.885
1150.020265                   -1.771                     -71.853
1150.019301                   -1.728                     -71.822
1150.018362                   -1.685                     -71.790
1150.017445                   -1.643                     -71.759
1150.016552                   -1.600                     -71.727
1150.015682                   -1.558                     -71.696
1150.014836                   -1.515                     -71.664
1150.014014                   -1.472                     -71.633
1150.013214                   -1.430                     -71.601
1150.012438                   -1.387                     -71.570
1150.011686                   -1.344                     -71.538
1150.010957                   -1.302                     -71.507
1150.010252                   -1.259                     -71.475
1150.009570                   -1.217                     -71.444
1150.008911                   -1.174                     -71.412
1150.008276                   -1.131                     -71.381
1150.007664                   -1.089                     -71.349
1150.007076                   -1.046                     -71.318
1150.006511                   -1.004                     -71.286
1150.005970                   -0.961                     -71.254
1150.005452                   -0.918                     -71.223
1150.004958                   -0.876                     -71.191
1150.004487                   -0.833                     -71.160
1150.004040                   -0.790                     -71.128
1150.003616                   -0.748                     -71.097
1150.003216                   -0.705                     -71.065
1150.002839                   -0.663                     -71.034
1150.002485                   -0.620                     -71.002
1150.002155                   -0.577                     -70.971
1150.001849                   -0.535                     -70.939
1150.001566                   -0.492                     -70.908
1150.001306                   -0.449                     -70.876
1150.001070                   -0.407                     -70.845
1150.000858                   -0.364                     -70.813
1150.000669                   -0.322                     -70.782
1150.000503                   -0.279                     -70.750
1150.000361                   -0.236                     -70.719
1150.000243                   -0.194                     -70.687
1150.000148                   -0.151                     -70.656
1150.000076                   -0.109                     -70.624
1150.000028                   -0.066                     -70.593
1150.000003                   -0.023                     -70.561
1150.000002                   0.019                      -70.530
1150.000025                   0.062                      -70.498
1150.000071                   0.105                      -70.467
1150.000140                   0.147                      -70.435
1150.000233                   0.190                      -70.404
1150.000349                   0.232                      -70.372
1150.000489                   0.275                      -70.341
1150.000653                   0.318                      -70.309
1150.000840                   0.360                      -70.278
1150.001050                   0.403                      -70.247
1150.001284                   0.446                      -70.215
1150.001541                   0.488                      -70.184
1150.001822                   0.531                      -70.152
1150.002126                   0.573                      -70.121
1150.002454                   0.616                      -70.089
1150.002805                   0.659                      -70.057
1150.003180                   0.701                      -70.026
1150.003578                   0.744                      -69.994
1150.004000                   0.787                      -69.963
1150.004445                   0.829                      -69.931
1150.004914                   0.872                      -69.900
1150.005406                   0.914                      -69.868
1150.005922                   0.957                      -69.837
1150.006461                   1.000                      -69.805
1150.007023                   1.042                      -69.774
1150.007610                   1.085                      -69.742
1150.008219                   1.127                      -69.711
1150.008852                   1.170                      -69.679
1150.009508                   1.213                      -69.648
1150.010188                   1.255                      -69.616
1150.010892                   1.298                      -69.585
1150.011618                   1.341                      -69.553
1150.012369                   1.383                      -69.522
1150.013142                   1.426                      -69.490
1150.013940                   1.468                      -69.459
1150.014760                   1.511                      -69.427
1150.015604                   1.554                      -69.396
1150.016472                   1.596                      -69.364
1150.017363                   1.639                      -69.333
1150.018277                   1.681                      -69.301
1150.019215                   1.724                      -69.270
1150.020176                   1.767                      -69.238
1150.021160                   1.809                      -69.207
1150.022168                   1.852                      -69.175
1150.023200                   1.894                      -69.144
1150.024255                   1.937                      -69.112
1150.025333                   1.980                      -69.080
1150.026434                   2.022                      -69.049
1150.027559                   2.065                      -69.017
1150.028708                   2.107                      -68.986
1150.029880                   2.150                      -68.954
1150.031075                   2.193                      -68.923
1150.032293                   2.235                      -68.891
1150.033535                   2.278                      -68.860
1150.034800                   2.320                      -68.828
1150.036089                   2.363                      -68.797
1150.037401                   2.406                      -68.765
1150.038736                   2.448                      -68.733
1150.040095                   2.491                      -68.702
1150.041477                   2.533                      -68.670
1150.042882                   2.576                      -68.639
1150.044311                   2.619                      -68.607
1150.045763                   2.661                      -68.576
1150.047239                   2.704                      -68.544
1150.048737                   2.746                      -68.512
1150.050259                   2.789                      -68.481
1150.051805                   2.832                      -68.449
1150.053373                   2.874                      -68.418
1150.054965                   2.917                      -68.386
1150.056580                   2.959                      -68.354
1150.058219                   3.002                      -68.323
1150.059880                   3.044                      -68.291
1150.061565                   3.087                      -68.260
1150.063274                   3.130                      -68.228
1150.065005                   3.172                      -68.196
1150.066760                   3.215                      -68.165
1150.068538                   3.257                      -68.133
1150.070339                   3.300                      -68.102
1150.072164                   3.342                      -68.070
1150.074011                   3.385                      -68.038
1150.075882                   3.428                      -68.007
1150.077776                   3.470                      -67.975
1150.079694                   3.513                      -67.944
1150.081634                   3.555                      -67.912
1150.083598                   3.598                      -67.880
1150.085585                   3.640                      -67.849
1150.087595                   3.683                      -67.817
1150.089628                   3.726                      -67.785
1150.091684                   3.768                      -67.754
1150.093764                   3.811                      -67.722
1150.095866                   3.853                      -67.690
1150.097992                   3.896                      -67.659
1150.100141                   3.938                      -67.627
1150.102313                   3.981                      -67.595
1150.104508                   4.023                      -67.564
1150.106726                   4.066                      -67.532
1150.108968                   4.109                      -67.500
1150.111232                   4.151                      -67.469
1150.113520                   4.194                      -67.437
1150.115830                   4.236                      -67.405
1150.118164                   4.279                      -67.374
1150.120520                   4.321                      -67.342
1150.122900                   4.364                      -67.310
1150.125303                   4.406                      -67.279
1150.127729                   4.449                      -67.247
1150.130177                   4.491                      -67.215
1150.132649                   4.534                      -67.183
1150.135144                   4.576                      -67.152
1150.137662                   4.619                      -67.120
1150.140202                   4.661                      -67.088
1150.142766                   4.704                      -67.056
1150.145353                   4.746                      -67.025
1150.147962                   4.789                      -66.993
1150.150595                   4.831                      -66.961
1150.153250                   4.874                      -66.930
1150.155928                   4.916                      -66.898
1150.158630                   4.959                      -66.866
1150.161354                   5.001                      -66.834
1150.164101                   5.044                      -66.802
1150.166871                   5.086                      -66.771
1150.169664                   5.129                      -66.739
1150.172479                   5.171                      -66.707
1150.175318                   5.214                      -66.675
1150.178179                   5.256                      -66.644
1150.181063                   5.299                      -66.612
1150.183970                   5.341                      -66.580
1150.186900                   5.384                      -66.548
1150.189852                   5.426                      -66.516
1150.192828                   5.469                      -66.485
1150.195826                   5.511                      -66.453
1150.198847                   5.554                      -66.421
1150.201890                   5.596                      -66.389
1150.204956                   5.639                      -66.357
1150.208046                   5.681                      -66.325
1150.211157                   5.724                      -66.293
1150.214292                   5.766                      -66.262
1150.217449                   5.809                      -66.230
1150.220629                   5.851                      -66.198
1150.223831                   5.894                      -66.166
1150.227056                   5.936                      -66.134
1150.230304                   5.979                      -66.102
1150.233574                   6.021                      -66.070
1150.236867                   6.063                      -66.038
1150.240183                   6.106                      -66.007
1150.243521                   6.148                      -65.975
1150.246882                   6.191                      -65.943
1150.250265                   6.233                      -65.911
1150.253671                   6.276                      -65.879
1150.257100                   6.318                      -65.847
1150.260550                   6.360                      -65.815
1150.264024                   6.403                      -65.783
1150.267520                   6.445                      -65.751
1150.271038                   6.488                      -65.719
1150.274579                   6.530                      -65.687
1150.278143                   6.573                      -65.655
1150.281728                   6.615                      -65.623
1150.285337                   6.657                      -65.591
1150.288967                   6.700                      -65.559
1150.292620                   6.742                      -65.527
1150.296296                   6.785                      -65.495
1150.299994                   6.827                      -65.463
1150.303714                   6.869                      -65.431
1150.307456                   6.912                      -65.399
1150.311221                   6.954                      -65.367
1150.315008                   6.997                      -65.335
1150.318818                   7.039                      -65.303
1150.322650                   7.081                      -65.271
1150.326504                   7.124                      -65.239
1150.330380                   7.166                      -65.207
1150.334279                   7.209                      -65.175
1150.338200                   7.251                      -65.143
1150.342143                   7.293                      -65.111
1150.346108                   7.336                      -65.079
1150.350095                   7.378                      -65.047
1150.354105                   7.420                      -65.015
1150.358137                   7.463                      -64.983
1150.362191                   7.505                      -64.951
1150.366267                   7.547                      -64.918
1150.370365                   7.590                      -64.886
1150.374485                   7.632                      -64.854
1150.378627                   7.674                      -64.822
1150.382792                   7.717                      -64.790
1150.386978                   7.759                      -64.758
1150.391187                   7.801                      -64.726
1150.395417                   7.844                      -64.693
1150.399670                   7.886                      -64.661
1150.403944                   7.928                      -64.629
1150.408241                   7.971                      -64.597
1150.412559                   8.013                      -64.565
1150.416900                   8.055                      -64.532
1150.421262                   8.098                      -64.500
1150.425646                   8.140                      -64.468
1150.430052                   8.182                      -64.436
1150.434480                   8.225                      -64.404
1150.438930                   8.267                      -64.371
1150.443402                   8.309                      -64.339
1150.447895                   8.351                      -64.307
1150.452410                   8.394                      -64.275
1150.456947                   8.436                      -64.242
1150.461506                   8.478                      -64.210
1150.466087                   8.521                      -64.178
1150.470689                   8.563                      -64.145
1150.475313                   8.605                      -64.113
1150.479959                   8.647                      -64.081
1150.484627                   8.690                      -64.049
1150.489316                   8.732                      -64.016
1150.494026                   8.774                      -63.984
1150.498759                   8.816                      -63.952
1150.503513                   8.859                      -63.919
1150.508288                   8.901                      -63.887
1150.513086                   8.943                      -63.854
1150.517904                   8.985                      -63.822
1150.522745                   9.028                      -63.790
1150.527607                   9.070                      -63.757
1150.532490                   9.112                      -63.725
1150.537395                   9.154                      -63.693
1150.542321                   9.197                      -63.660
1150.547269                   9.239                      -63.628
1150.552238                   9.281                      -63.595
1150.557228                   9.323                      -63.563
1150.562240                   9.365                      -63.530
1150.567274                   9.408                      -63.498
1150.572328                   9.450                      -63.465
1150.577404                   9.492                      -63.433
1150.582502                   9.534                      -63.400
1150.587620                   9.576                      -63.368
1150.592760                   9.619                      -63.335
1150.597922                   9.661                      -63.303
1150.603104                   9.703                      -63.270
1150.608308                   9.745                      -63.238
1150.613532                   9.787                      -63.205
1150.618778                   9.829                      -63.173
1150.624046                   9.871                      -63.140
1150.629334                   9.914                      -63.108
1150.634644                   9.956                      -63.075
1150.639974                   9.998                      -63.042
1150.645326                   10.040                     -63.010
1150.650698                   10.082                     -62.977
1150.656092                   10.124                     -62.945
1150.661507                   10.166                     -62.912
1150.666943                   10.209                     -62.879
1150.672399                   10.251                     -62.847
1150.677877                   10.293                     -62.814
1150.683376                   10.335                     -62.781
1150.688895                   10.377                     -62.749
1150.694436                   10.419                     -62.716
1150.699997                   10.461                     -62.683
1150.705579                   10.503                     -62.651
1150.711183                   10.545                     -62.618
1150.716806                   10.587                     -62.585
1150.722451                   10.630                     -62.552
1150.728116                   10.672                     -62.520
1150.733803                   10.714                     -62.487
1150.739510                   10.756                     -62.454
1150.745237                   10.798                     -62.421
1150.750985                   10.840                     -62.389
1150.756754                   10.882                     -62.356
1150.762544                   10.924                     -62.323
1150.768354                   10.966                     -62.290
1150.774185                   11.008                     -62.257
1150.780036                   11.050                     -62.225
1150.785908                   11.092                     -62.192
1150.791801                   11.134                     -62.159
1150.797714                   11.176                     -62.126
1150.803647                   11.218                     -62.093
1150.809601                   11.260                     -62.060
1150.815576                   11.302                     -62.027
1150.821571                   11.344                     -61.994
1150.827586                   11.386                     -61.961
1150.833621                   11.428                     -61.928
1150.839677                   11.470                     -61.896
1150.845754                   11.512                     -61.863
1150.851850                   11.554                     -61.830
1150.857967                   11.596                     -61.797
1150.864104                   11.638                     -61.764
1150.870261                   11.680                     -61.731
1150.876439                   11.722                     -61.698
1150.882637                   11.764                     -61.665
1150.888855                   11.806                     -61.632
1150.895093                   11.848                     -61.599
1150.901351                   11.890                     -61.565
1150.907629                   11.932                     -61.532
1150.913928                   11.974                     -61.499
1150.920246                   12.015                     -61.466
1150.926585                   12.057                     -61.433
1150.932943                   12.099                     -61.400
1150.939322                   12.141                     -61.367
1150.945720                   12.183                     -61.334
1150.952138                   12.225                     -61.301
1150.958576                   12.267                     -61.267
1150.965035                   12.309                     -61.234
1150.971513                   12.351                     -61.201
1150.978010                   12.393                     -61.168
1150.984528                   12.434                     -61.135
1150.991065                   12.476                     -61.101
1150.997623                   12.518                     -61.068
1151.004199                   12.560                     -61.035
1151.010796                   12.602                     -61.002
1151.017412                   12.644                     -60.968
1151.024048                   12.686                     -60.935
1151.030704                   12.727                     -60.902
1151.037379                   12.769                     -60.869
1151.044074                   12.811                     -60.835
1151.050788                   12.853                     -60.802
1151.057522                   12.895                     -60.769
1151.064275                   12.936                     -60.735
1151.071048                   12.978                     -60.702
1151.077841                   13.020                     -60.669
1151.084652                   13.062                     -60.635
1151.091484                   13.104                     -60.602
1151.098334                   13.145                     -60.568
1151.105204                   13.187                     -60.535
1151.112093                   13.229                     -60.501
1151.119002                   13.271                     -60.468
1151.125930                   13.312                     -60.435
1151.132877                   13.354                     -60.401
1151.139843                   13.396                     -60.368
1151.146829                   13.438                     -60.334
1151.153833                   13.479                     -60.301
1151.160857                   13.521                     -60.267
1151.167900                   13.563                     -60.233
1151.174962                   13.605                     -60.200
1151.182043                   13.646                     -60.166
1151.189143                   13.688                     -60.133
1151.196263                   13.730                     -60.099
1151.203401                   13.771                     -60.065
1151.210558                   13.813                     -60.032
1151.217734                   13.855                     -59.998
1151.224929                   13.896                     -59.965
1151.232143                   13.938                     -59.931
1151.239375                   13.980                     -59.897
1151.246627                   14.021                     -59.864
1151.253897                   14.063                     -59.830
1151.261186                   14.105                     -59.796
1151.268494                   14.146                     -59.762
1151.275821                   14.188                     -59.729
1151.283166                   14.229                     -59.695
1151.290530                   14.271                     -59.661
1151.297912                   14.313                     -59.627
1151.305314                   14.354                     -59.594
1151.312733                   14.396                     -59.560
1151.320172                   14.438                     -59.526
1151.327628                   14.479                     -59.492
1151.335104                   14.521                     -59.458
1151.342597                   14.562                     -59.424
1151.350109                   14.604                     -59.390
1151.357640                   14.645                     -59.356
1151.365189                   14.687                     -59.323
1151.372756                   14.728                     -59.289
1151.380342                   14.770                     -59.255
1151.387946                   14.812                     -59.221
1151.395568                   14.853                     -59.187
1151.403209                   14.895                     -59.153
1151.410867                   14.936                     -59.119
1151.418544                   14.978                     -59.085
1151.426239                   15.019                     -59.051
1151.433952                   15.061                     -59.017
1151.441683                   15.102                     -58.983
1151.449433                   15.144                     -58.949
1151.457200                   15.185                     -58.914
1151.464985                   15.227                     -58.880
1151.472788                   15.268                     -58.846
1151.480610                   15.309                     -58.812
1151.488449                   15.351                     -58.778
1151.496306                   15.392                     -58.744
1151.504181                   15.434                     -58.710
1151.512073                   15.475                     -58.675
1151.519984                   15.517                     -58.641
1151.527912                   15.558                     -58.607
1151.535858                   15.599                     -58.573
1151.543822                   15.641                     -58.538
1151.551803                   15.682                     -58.504
1151.559803                   15.724                     -58.470
1151.567819                   15.765                     -58.436
1151.575853                   15.806                     -58.401
1151.583905                   15.848                     -58.367
1151.591975                   15.889                     -58.333
