高度                               纬度                        经度
1152.028419                   -18.000                    35.559
1152.037369                   -18.041                    35.594
1152.046336                   -18.082                    35.630
1152.055318                   -18.123                    35.665
1152.064316                   -18.164                    35.700
1152.073330                   -18.205                    35.735
1152.082359                   -18.246                    35.771
1152.091404                   -18.287                    35.806
1152.100465                   -18.327                    35.841
1152.109542                   -18.368                    35.877
1152.118634                   -18.409                    35.912
1152.127741                   -18.450                    35.947
1152.136864                   -18.491                    35.983
1152.146003                   -18.532                    36.018
1152.155157                   -18.573                    36.053
1152.164327                   -18.614                    36.089
1152.173511                   -18.655                    36.124
1152.182712                   -18.696                    36.160
1152.191927                   -18.736                    36.195
1152.201158                   -18.777                    36.231
1152.210404                   -18.818                    36.266
1152.219665                   -18.859                    36.302
1152.228942                   -18.900                    36.338
1152.238234                   -18.941                    36.373
1152.247540                   -18.981                    36.409
1152.256862                   -19.022                    36.444
1152.266199                   -19.063                    36.480
1152.275551                   -19.104                    36.516
1152.284917                   -19.145                    36.551
1152.294299                   -19.185                    36.587
1152.303696                   -19.226                    36.623
1152.313107                   -19.267                    36.659
1152.322534                   -19.308                    36.694
1152.331975                   -19.348                    36.730
1152.341431                   -19.389                    36.766
1152.350901                   -19.430                    36.802
1152.360386                   -19.470                    36.838
1152.369886                   -19.511                    36.874
1152.379401                   -19.552                    36.910
1152.388930                   -19.593                    36.945
1152.398473                   -19.633                    36.981
1152.408032                   -19.674                    37.017
1152.417604                   -19.714                    37.053
1152.427191                   -19.755                    37.089
1152.436793                   -19.796                    37.125
1152.446408                   -19.836                    37.161
1152.456038                   -19.877                    37.197
1152.465683                   -19.918                    37.233
1152.475341                   -19.958                    37.270
1152.485014                   -19.999                    37.306
1152.494701                   -20.039                    37.342
1152.504403                   -20.080                    37.378
1152.514118                   -20.120                    37.414
1152.523847                   -20.161                    37.450
1152.533591                   -20.202                    37.487
1152.543348                   -20.242                    37.523
1152.553119                   -20.283                    37.559
1152.562904                   -20.323                    37.595
1152.572704                   -20.364                    37.632
1152.582517                   -20.404                    37.668
1152.592343                   -20.445                    37.704
1152.602184                   -20.485                    37.741
1152.612038                   -20.525                    37.777
1152.621906                   -20.566                    37.814
1152.631788                   -20.606                    37.850
1152.641683                   -20.647                    37.886
1152.651592                   -20.687                    37.923
1152.661515                   -20.728                    37.959
1152.671451                   -20.768                    37.996
1152.681400                   -20.808                    38.032
1152.691363                   -20.849                    38.069
1152.701339                   -20.889                    38.106
1152.711329                   -20.930                    38.142
1152.721332                   -20.970                    38.179
1152.731348                   -21.010                    38.215
1152.741378                   -21.051                    38.252
1152.751421                   -21.091                    38.289
1152.761476                   -21.131                    38.326
1152.771546                   -21.172                    38.362
1152.781628                   -21.212                    38.399
1152.791723                   -21.252                    38.436
1152.801831                   -21.292                    38.473
1152.811952                   -21.333                    38.509
1152.822087                   -21.373                    38.546
1152.832234                   -21.413                    38.583
1152.842394                   -21.453                    38.620
1152.852566                   -21.494                    38.657
1152.862752                   -21.534                    38.694
1152.872950                   -21.574                    38.731
1152.883162                   -21.614                    38.768
1152.893385                   -21.654                    38.805
1152.903622                   -21.695                    38.842
1152.913871                   -21.735                    38.879
1152.924132                   -21.775                    38.916
1152.934406                   -21.815                    38.953
1152.944693                   -21.855                    38.990
1152.954992                   -21.895                    39.027
1152.965304                   -21.935                    39.065
1152.975627                   -21.975                    39.102
1152.985964                   -22.015                    39.139
1152.996312                   -22.056                    39.176
1153.006673                   -22.096                    39.213
1153.017046                   -22.136                    39.251
1153.027431                   -22.176                    39.288
1153.037828                   -22.216                    39.325
1153.048238                   -22.256                    39.363
1153.058659                   -22.296                    39.400
1153.069092                   -22.336                    39.437
1153.079538                   -22.376                    39.475
1153.089995                   -22.416                    39.512
1153.100465                   -22.456                    39.550
1153.110946                   -22.496                    39.587
1153.121439                   -22.536                    39.625
1153.131943                   -22.576                    39.662
1153.142460                   -22.615                    39.700
1153.152988                   -22.655                    39.737
1153.163528                   -22.695                    39.775
1153.174080                   -22.735                    39.813
1153.184643                   -22.775                    39.850
1153.195217                   -22.815                    39.888
1153.205804                   -22.855                    39.926
1153.216401                   -22.895                    39.964
1153.227010                   -22.934                    40.001
1153.237631                   -22.974                    40.039
1153.248263                   -23.014                    40.077
1153.258906                   -23.054                    40.115
1153.269560                   -23.094                    40.153
1153.280226                   -23.133                    40.190
1153.290903                   -23.173                    40.228
1153.301590                   -23.213                    40.266
1153.312290                   -23.253                    40.304
1153.323000                   -23.292                    40.342
1153.333721                   -23.332                    40.380
1153.344453                   -23.372                    40.418
1153.355196                   -23.412                    40.456
1153.365950                   -23.451                    40.494
1153.376715                   -23.491                    40.532
1153.387491                   -23.531                    40.571
1153.398277                   -23.570                    40.609
1153.409075                   -23.610                    40.647
1153.419883                   -23.650                    40.685
1153.430701                   -23.689                    40.723
1153.441531                   -23.729                    40.762
1153.452370                   -23.768                    40.800
1153.463221                   -23.808                    40.838
1153.474082                   -23.847                    40.877
1153.484953                   -23.887                    40.915
1153.495835                   -23.927                    40.953
1153.506727                   -23.966                    40.992
1153.517629                   -24.006                    41.030
1153.528542                   -24.045                    41.069
1153.539465                   -24.085                    41.107
1153.550399                   -24.124                    41.146
1153.561342                   -24.164                    41.184
1153.572296                   -24.203                    41.223
1153.583259                   -24.242                    41.261
1153.594233                   -24.282                    41.300
1153.605217                   -24.321                    41.339
1153.616211                   -24.361                    41.377
1153.627214                   -24.400                    41.416
1153.638228                   -24.440                    41.455
1153.649251                   -24.479                    41.493
1153.660284                   -24.518                    41.532
1153.671327                   -24.558                    41.571
1153.682380                   -24.597                    41.610
1153.693442                   -24.636                    41.649
1153.704514                   -24.676                    41.688
1153.715596                   -24.715                    41.727
1153.726687                   -24.754                    41.765
1153.737788                   -24.793                    41.804
1153.748898                   -24.833                    41.843
1153.760017                   -24.872                    41.882
1153.771146                   -24.911                    41.922
1153.782285                   -24.950                    41.961
1153.793432                   -24.990                    42.000
1153.804589                   -25.029                    42.039
1153.815755                   -25.068                    42.078
1153.826931                   -25.107                    42.117
1153.838115                   -25.146                    42.156
