高度                               纬度                        经度
1153.872532                   25.267                     132.919
1153.883800                   25.306                     132.958
1153.895076                   25.345                     132.997
1153.906362                   25.384                     133.036
1153.917656                   25.424                     133.075
1153.928960                   25.463                     133.115
1153.940272                   25.502                     133.154
1153.951593                   25.541                     133.193
1153.962923                   25.580                     133.233
1153.974262                   25.619                     133.272
1153.985610                   25.659                     133.311
1153.996966                   25.698                     133.351
1154.008330                   25.737                     133.390
1154.019704                   25.776                     133.430
1154.031086                   25.815                     133.469
1154.042476                   25.854                     133.509
1154.053875                   25.893                     133.548
1154.065282                   25.932                     133.588
1154.076698                   25.971                     133.628
1154.088122                   26.010                     133.667
1154.099554                   26.049                     133.707
1154.110995                   26.088                     133.747
1154.122444                   26.127                     133.787
1154.133901                   26.166                     133.826
1154.145366                   26.205                     133.866
1154.156839                   26.244                     133.906
1154.168320                   26.283                     133.946
1154.179809                   26.322                     133.986
1154.191306                   26.361                     134.026
1154.202811                   26.400                     134.066
1154.214324                   26.439                     134.106
1154.225845                   26.478                     134.146
1154.237373                   26.516                     134.186
1154.248909                   26.555                     134.226
1154.260453                   26.594                     134.266
1154.272005                   26.633                     134.306
1154.283564                   26.672                     134.346
1154.295131                   26.711                     134.386
1154.306705                   26.749                     134.426
1154.318286                   26.788                     134.467
1154.329876                   26.827                     134.507
1154.341472                   26.866                     134.547
1154.353076                   26.904                     134.588
1154.364687                   26.943                     134.628
1154.376305                   26.982                     134.668
1154.387931                   27.020                     134.709
1154.399564                   27.059                     134.749
1154.411204                   27.098                     134.790
1154.422851                   27.136                     134.830
1154.434505                   27.175                     134.871
1154.446166                   27.213                     134.911
1154.457834                   27.252                     134.952
1154.469508                   27.291                     134.993
1154.481190                   27.329                     135.033
1154.492879                   27.368                     135.074
1154.504574                   27.406                     135.115
1154.516276                   27.445                     135.156
1154.527985                   27.483                     135.196
1154.539700                   27.522                     135.237
1154.551422                   27.560                     135.278
1154.563151                   27.599                     135.319
1154.574886                   27.637                     135.360
1154.586627                   27.675                     135.401
1154.598375                   27.714                     135.442
1154.610129                   27.752                     135.483
1154.621890                   27.791                     135.524
1154.633657                   27.829                     135.565
1154.645430                   27.867                     135.606
1154.657209                   27.906                     135.647
1154.668995                   27.944                     135.688
1154.680787                   27.982                     135.730
1154.692584                   28.021                     135.771
1154.704388                   28.059                     135.812
1154.716198                   28.097                     135.853
1154.728013                   28.135                     135.895
1154.739835                   28.174                     135.936
1154.751662                   28.212                     135.978
1154.763495                   28.250                     136.019
1154.775334                   28.288                     136.061
1154.787179                   28.326                     136.102
1154.799029                   28.364                     136.144
1154.810885                   28.403                     136.185
1154.822747                   28.441                     136.227
1154.834614                   28.479                     136.268
1154.846487                   28.517                     136.310
1154.858365                   28.555                     136.352
1154.870248                   28.593                     136.393
