高度                               纬度                        经度
1161.844441                   -48.198                    130.513
1161.838863                   -48.183                    130.588
1161.833264                   -48.167                    130.664
1161.827645                   -48.152                    130.739
1161.822005                   -48.137                    130.815
1161.816344                   -48.122                    130.890
1161.810662                   -48.107                    130.965
1161.804960                   -48.091                    131.041
1161.799237                   -48.076                    131.116
1161.793494                   -48.060                    131.191
1161.787730                   -48.045                    131.266
1161.781945                   -48.029                    131.341
1161.776139                   -48.014                    131.416
1161.770314                   -47.998                    131.491
1161.764467                   -47.982                    131.566
1161.758600                   -47.966                    131.641
1161.752713                   -47.951                    131.716
1161.746805                   -47.935                    131.791
1161.740876                   -47.919                    131.865
1161.734927                   -47.903                    131.940
1161.728958                   -47.887                    132.015
1161.722968                   -47.871                    132.089
1161.716958                   -47.854                    132.164
1161.710928                   -47.838                    132.238
1161.704877                   -47.822                    132.313
1161.698806                   -47.806                    132.387
1161.692715                   -47.789                    132.461
1161.686604                   -47.773                    132.536
1161.680472                   -47.756                    132.610
1161.674320                   -47.740                    132.684
1161.668148                   -47.723                    132.758
1161.661956                   -47.706                    132.832
1161.655743                   -47.690                    132.907
1161.649511                   -47.673                    132.981
1161.643258                   -47.656                    133.054
1161.636985                   -47.639                    133.128
1161.630692                   -47.622                    133.202
1161.624380                   -47.605                    133.276
1161.618047                   -47.588                    133.350
1161.611694                   -47.571                    133.423
1161.605322                   -47.554                    133.497
1161.598929                   -47.537                    133.571
1161.592516                   -47.520                    133.644
1161.586084                   -47.502                    133.718
1161.579632                   -47.485                    133.791
1161.573160                   -47.468                    133.865
1161.566668                   -47.450                    133.938
1161.560156                   -47.433                    134.011
1161.553625                   -47.415                    134.084
1161.547073                   -47.398                    134.158
1161.540503                   -47.380                    134.231
1161.533912                   -47.362                    134.304
1161.527302                   -47.344                    134.377
1161.520672                   -47.327                    134.450
1161.514022                   -47.309                    134.523
1161.507353                   -47.291                    134.596
1161.500665                   -47.273                    134.669
1161.493956                   -47.255                    134.741
1161.487229                   -47.237                    134.814
1161.480482                   -47.219                    134.887
1161.473715                   -47.201                    134.959
1161.466929                   -47.182                    135.032
1161.460123                   -47.164                    135.104
1161.453299                   -47.146                    135.177
1161.446454                   -47.127                    135.249
1161.439591                   -47.109                    135.322
1161.432708                   -47.090                    135.394
1161.425806                   -47.072                    135.466
1161.418884                   -47.053                    135.538
1161.411944                   -47.035                    135.611
1161.404984                   -47.016                    135.683
1161.398005                   -46.997                    135.755
1161.391006                   -46.978                    135.827
1161.383989                   -46.960                    135.899
1161.376953                   -46.941                    135.970
1161.369897                   -46.922                    136.042
1161.362823                   -46.903                    136.114
1161.355729                   -46.884                    136.186
1161.348616                   -46.865                    136.257
1161.341485                   -46.846                    136.329
1161.334334                   -46.826                    136.401
1161.327165                   -46.807                    136.472
1161.319977                   -46.788                    136.544
1161.312769                   -46.768                    136.615
1161.305543                   -46.749                    136.686
1161.298298                   -46.730                    136.758
1161.291035                   -46.710                    136.829
1161.283752                   -46.691                    136.900
1161.276451                   -46.671                    136.971
1161.269132                   -46.651                    137.042
1161.261793                   -46.632                    137.113
1161.254436                   -46.612                    137.184
1161.247060                   -46.592                    137.255
1161.239666                   -46.572                    137.326
1161.232253                   -46.552                    137.397
1161.224821                   -46.533                    137.467
1161.217371                   -46.513                    137.538
1161.209903                   -46.493                    137.609
1161.202416                   -46.472                    137.679
1161.194911                   -46.452                    137.750
1161.187387                   -46.432                    137.820
1161.179845                   -46.412                    137.891
1161.172284                   -46.392                    137.961
1161.164706                   -46.371                    138.031
1161.157108                   -46.351                    138.102
1161.149493                   -46.331                    138.172
1161.141860                   -46.310                    138.242
1161.134208                   -46.290                    138.312
1161.126538                   -46.269                    138.382
1161.118850                   -46.248                    138.452
1161.111144                   -46.228                    138.522
1161.103419                   -46.207                    138.592
1161.095677                   -46.186                    138.662
1161.087917                   -46.165                    138.731
1161.080138                   -46.145                    138.801
1161.072342                   -46.124                    138.871
1161.064528                   -46.103                    138.940
1161.056695                   -46.082                    139.010
1161.048845                   -46.061                    139.079
1161.040977                   -46.040                    139.149
1161.033092                   -46.018                    139.218
1161.025188                   -45.997                    139.287
1161.017267                   -45.976                    139.357
1161.009328                   -45.955                    139.426
1161.001371                   -45.933                    139.495
1160.993396                   -45.912                    139.564
1160.985404                   -45.891                    139.633
1160.977394                   -45.869                    139.702
1160.969367                   -45.848                    139.771
1160.961322                   -45.826                    139.840
1160.953260                   -45.805                    139.908
1160.945180                   -45.783                    139.977
1160.937082                   -45.761                    140.046
1160.928968                   -45.739                    140.114
1160.920835                   -45.718                    140.183
1160.912686                   -45.696                    140.252
1160.904519                   -45.674                    140.320
1160.896334                   -45.652                    140.388
1160.888133                   -45.630                    140.457
1160.879914                   -45.608                    140.525
1160.871678                   -45.586                    140.593
1160.863425                   -45.564                    140.661
1160.855154                   -45.542                    140.730
1160.846867                   -45.519                    140.798
1160.838562                   -45.497                    140.866
1160.830240                   -45.475                    140.934
1160.821901                   -45.453                    141.001
1160.813546                   -45.430                    141.069
1160.805173                   -45.408                    141.137
1160.796783                   -45.385                    141.205
1160.788376                   -45.363                    141.272
1160.779953                   -45.340                    141.340
1160.771513                   -45.318                    141.408
1160.763055                   -45.295                    141.475
1160.754581                   -45.272                    141.543
1160.746091                   -45.249                    141.610
1160.737583                   -45.227                    141.677
1160.729059                   -45.204                    141.744
1160.720518                   -45.181                    141.812
1160.711961                   -45.158                    141.879
1160.703386                   -45.135                    141.946
1160.694796                   -45.112                    142.013
1160.686189                   -45.089                    142.080
1160.677565                   -45.066                    142.147
1160.668925                   -45.043                    142.214
1160.660268                   -45.019                    142.281
1160.651595                   -44.996                    142.347
1160.642906                   -44.973                    142.414
1160.634200                   -44.950                    142.481
1160.625478                   -44.926                    142.547
1160.616739                   -44.903                    142.614
1160.607985                   -44.879                    142.680
1160.599214                   -44.856                    142.747
1160.590427                   -44.832                    142.813
1160.581624                   -44.809                    142.879
1160.572805                   -44.785                    142.945
1160.563969                   -44.761                    143.012
1160.555118                   -44.738                    143.078
1160.546250                   -44.714                    143.144
1160.537367                   -44.690                    143.210
1160.528468                   -44.666                    143.276
1160.519552                   -44.642                    143.342
1160.510621                   -44.619                    143.407
1160.501674                   -44.595                    143.473
1160.492711                   -44.571                    143.539
1160.483733                   -44.546                    143.605
1160.474738                   -44.522                    143.670
1160.465728                   -44.498                    143.736
1160.456703                   -44.474                    143.801
1160.447661                   -44.450                    143.867
1160.438604                   -44.426                    143.932
1160.429532                   -44.401                    143.997
1160.420443                   -44.377                    144.063
1160.411340                   -44.352                    144.128
1160.402221                   -44.328                    144.193
1160.393086                   -44.303                    144.258
1160.383936                   -44.279                    144.323
1160.374770                   -44.254                    144.388
1160.365590                   -44.230                    144.453
1160.356394                   -44.205                    144.518
1160.347182                   -44.180                    144.583
1160.337956                   -44.156                    144.647
1160.328714                   -44.131                    144.712
1160.319457                   -44.106                    144.777
1160.310185                   -44.081                    144.841
1160.300898                   -44.056                    144.906
1160.291595                   -44.031                    144.970
1160.282278                   -44.006                    145.034
1160.272946                   -43.981                    145.099
1160.263598                   -43.956                    145.163
1160.254236                   -43.931                    145.227
1160.244859                   -43.906                    145.291
1160.235467                   -43.881                    145.356
1160.226060                   -43.856                    145.420
1160.216639                   -43.830                    145.484
1160.207202                   -43.805                    145.548
1160.197751                   -43.780                    145.611
1160.188285                   -43.754                    145.675
1160.178805                   -43.729                    145.739
1160.169310                   -43.703                    145.803
1160.159800                   -43.678                    145.866
1160.150276                   -43.652                    145.930
1160.140737                   -43.627                    145.993
1160.131184                   -43.601                    146.057
1160.121617                   -43.575                    146.120
1160.112035                   -43.550                    146.184
1160.102438                   -43.524                    146.247
1160.092828                   -43.498                    146.310
1160.083203                   -43.472                    146.373
1160.073563                   -43.446                    146.437
1160.063910                   -43.421                    146.500
1160.054242                   -43.395                    146.563
1160.044561                   -43.369                    146.626
1160.034865                   -43.343                    146.689
1160.025155                   -43.316                    146.751
1160.015431                   -43.290                    146.814
1160.005693                   -43.264                    146.877
1159.995941                   -43.238                    146.940
1159.986175                   -43.212                    147.002
1159.976395                   -43.186                    147.065
1159.966601                   -43.159                    147.127
1159.956793                   -43.133                    147.190
1159.946972                   -43.107                    147.252
1159.937137                   -43.080                    147.314
1159.927288                   -43.054                    147.377
1159.917426                   -43.027                    147.439
1159.907550                   -43.001                    147.501
1159.897660                   -42.974                    147.563
1159.887757                   -42.947                    147.625
1159.877840                   -42.921                    147.687
1159.867910                   -42.894                    147.749
1159.857966                   -42.867                    147.811
1159.848009                   -42.841                    147.873
1159.838038                   -42.814                    147.935
1159.828054                   -42.787                    147.996
1159.818057                   -42.760                    148.058
1159.808046                   -42.733                    148.119
1159.798023                   -42.706                    148.181
1159.787986                   -42.679                    148.242
1159.777936                   -42.652                    148.304
1159.767872                   -42.625                    148.365
1159.757796                   -42.598                    148.427
1159.747707                   -42.571                    148.488
1159.737604                   -42.544                    148.549
1159.727489                   -42.516                    148.610
1159.717361                   -42.489                    148.671
1159.707220                   -42.462                    148.732
1159.697066                   -42.434                    148.793
1159.686899                   -42.407                    148.854
1159.676719                   -42.380                    148.915
1159.666527                   -42.352                    148.976
1159.656322                   -42.325                    149.036
1159.646104                   -42.297                    149.097
1159.635874                   -42.270                    149.158
1159.625631                   -42.242                    149.218
1159.615375                   -42.215                    149.279
1159.605107                   -42.187                    149.339
1159.594827                   -42.159                    149.400
