高度                               纬度                        经度
1158.085176                   -38.046                    150.936
1158.096759                   -38.078                    150.989
1158.108336                   -38.110                    151.042
1158.119905                   -38.142                    151.096
1158.131467                   -38.174                    151.149
1158.143023                   -38.206                    151.202
1158.154571                   -38.238                    151.256
1158.166112                   -38.269                    151.309
1158.177646                   -38.301                    151.363
1158.189173                   -38.333                    151.416
1158.200692                   -38.365                    151.470
1158.212205                   -38.397                    151.523
1158.223710                   -38.428                    151.577
1158.235207                   -38.460                    151.631
1158.246698                   -38.492                    151.685
1158.258180                   -38.523                    151.738
1158.269656                   -38.555                    151.792
1158.281124                   -38.586                    151.846
1158.292584                   -38.618                    151.900
1158.304036                   -38.649                    151.954
1158.315481                   -38.681                    152.008
1158.326918                   -38.712                    152.063
1158.338348                   -38.744                    152.117
1158.349770                   -38.775                    152.171
1158.361184                   -38.807                    152.225
1158.372589                   -38.838                    152.280
1158.383988                   -38.869                    152.334
1158.395378                   -38.900                    152.389
1158.406760                   -38.932                    152.443
1158.418134                   -38.963                    152.498
1158.429500                   -38.994                    152.552
1158.440858                   -39.025                    152.607
1158.452207                   -39.056                    152.662
1158.463549                   -39.087                    152.717
1158.474882                   -39.119                    152.771
1158.486207                   -39.150                    152.826
1158.497523                   -39.181                    152.881
1158.508832                   -39.212                    152.936
1158.520131                   -39.243                    152.991
1158.531423                   -39.273                    153.046
1158.542705                   -39.304                    153.101
1158.553980                   -39.335                    153.157
1158.565245                   -39.366                    153.212
1158.576502                   -39.397                    153.267
1158.587751                   -39.428                    153.322
1158.598990                   -39.458                    153.378
1158.610221                   -39.489                    153.433
1158.621443                   -39.520                    153.489
1158.632656                   -39.550                    153.544
1158.643860                   -39.581                    153.600
1158.655056                   -39.611                    153.656
1158.666242                   -39.642                    153.711
1158.677420                   -39.673                    153.767
1158.688588                   -39.703                    153.823
1158.699747                   -39.733                    153.879
1158.710897                   -39.764                    153.935
1158.722038                   -39.794                    153.991
1158.733170                   -39.825                    154.047
1158.744292                   -39.855                    154.103
1158.755405                   -39.885                    154.159
1158.766509                   -39.916                    154.215
1158.777603                   -39.946                    154.271
1158.788688                   -39.976                    154.328
1158.799764                   -40.006                    154.384
1158.810830                   -40.036                    154.440
1158.821886                   -40.066                    154.497
1158.832933                   -40.097                    154.553
1158.843970                   -40.127                    154.610
1158.854998                   -40.157                    154.667
1158.866016                   -40.187                    154.723
1158.877024                   -40.217                    154.780
1158.888022                   -40.246                    154.837
1158.899010                   -40.276                    154.893
1158.909989                   -40.306                    154.950
1158.920957                   -40.336                    155.007
1158.931916                   -40.366                    155.064
1158.942865                   -40.396                    155.121
1158.953803                   -40.425                    155.178
1158.964732                   -40.455                    155.236
1158.975650                   -40.485                    155.293
1158.986558                   -40.514                    155.350
1158.997456                   -40.544                    155.407
1159.008344                   -40.573                    155.465
1159.019222                   -40.603                    155.522
1159.030089                   -40.632                    155.580
1159.040945                   -40.662                    155.637
1159.051792                   -40.691                    155.695
1159.062628                   -40.721                    155.752
1159.073453                   -40.750                    155.810
1159.084268                   -40.779                    155.868
1159.095072                   -40.809                    155.926
1159.105866                   -40.838                    155.983
1159.116649                   -40.867                    156.041
1159.127421                   -40.896                    156.099
1159.138183                   -40.926                    156.157
1159.148934                   -40.955                    156.215
1159.159674                   -40.984                    156.273
1159.170403                   -41.013                    156.332
1159.181121                   -41.042                    156.390
1159.191828                   -41.071                    156.448
1159.202525                   -41.100                    156.507
1159.213210                   -41.129                    156.565
1159.223884                   -41.158                    156.623
1159.234547                   -41.186                    156.682
1159.245200                   -41.215                    156.740
1159.255840                   -41.244                    156.799
1159.266470                   -41.273                    156.858
1159.277088                   -41.302                    156.916
1159.287696                   -41.330                    156.975
1159.298291                   -41.359                    157.034
1159.308876                   -41.387                    157.093
1159.319449                   -41.416                    157.152
1159.330010                   -41.445                    157.211
1159.340560                   -41.473                    157.270
1159.351099                   -41.502                    157.329
1159.361626                   -41.530                    157.388
1159.372141                   -41.558                    157.447
1159.382645                   -41.587                    157.507
1159.393137                   -41.615                    157.566
