高度                               纬度                        经度
1150.183874                   5.340                      -125.673
1150.186803                   5.383                      -125.641
1150.189755                   5.425                      -125.609
1150.192729                   5.468                      -125.577
1150.195727                   5.510                      -125.546
1150.198747                   5.552                      -125.514
1150.201790                   5.595                      -125.482
1150.204856                   5.637                      -125.450
1150.207944                   5.680                      -125.418
1150.211055                   5.722                      -125.386
1150.214189                   5.765                      -125.355
1150.217346                   5.807                      -125.323
1150.220525                   5.850                      -125.291
1150.223727                   5.892                      -125.259
1150.226951                   5.935                      -125.227
1150.230198                   5.977                      -125.195
1150.233468                   6.020                      -125.163
1150.236760                   6.062                      -125.131
1150.240075                   6.104                      -125.100
1150.243413                   6.147                      -125.068
1150.246773                   6.189                      -125.036
1150.250156                   6.232                      -125.004
1150.253561                   6.274                      -124.972
1150.256989                   6.317                      -124.940
1150.260439                   6.359                      -124.908
1150.263912                   6.402                      -124.876
1150.267408                   6.444                      -124.844
1150.270925                   6.486                      -124.812
1150.274466                   6.529                      -124.780
1150.278028                   6.571                      -124.748
1150.281614                   6.614                      -124.716
1150.285221                   6.656                      -124.684
1150.288851                   6.698                      -124.652
1150.292504                   6.741                      -124.620
1150.296179                   6.783                      -124.588
1150.299876                   6.826                      -124.556
1150.303596                   6.868                      -124.524
1150.307338                   6.910                      -124.492
1150.311102                   6.953                      -124.460
1150.314889                   6.995                      -124.428
1150.318698                   7.038                      -124.396
1150.322529                   7.080                      -124.364
1150.326382                   7.122                      -124.332
1150.330258                   7.165                      -124.300
1150.334156                   7.207                      -124.268
1150.338076                   7.250                      -124.236
1150.342019                   7.292                      -124.204
1150.345984                   7.334                      -124.172
1150.349971                   7.377                      -124.140
1150.353980                   7.419                      -124.108
1150.358011                   7.461                      -124.076
1150.362064                   7.504                      -124.044
1150.366140                   7.546                      -124.011
1150.370237                   7.588                      -123.979
1150.374357                   7.631                      -123.947
1150.378499                   7.673                      -123.915
1150.382663                   7.715                      -123.883
1150.386849                   7.758                      -123.851
1150.391057                   7.800                      -123.819
1150.395287                   7.842                      -123.786
1150.399539                   7.885                      -123.754
1150.403813                   7.927                      -123.722
1150.408109                   7.969                      -123.690
1150.412427                   8.012                      -123.658
1150.416766                   8.054                      -123.626
1150.421128                   8.096                      -123.593
1150.425512                   8.139                      -123.561
1150.429918                   8.181                      -123.529
1150.434345                   8.223                      -123.497
1150.438794                   8.266                      -123.464
1150.443265                   8.308                      -123.432
1150.447758                   8.350                      -123.400
1150.452273                   8.392                      -123.368
1150.456810                   8.435                      -123.335
1150.461368                   8.477                      -123.303
1150.465948                   8.519                      -123.271
1150.470550                   8.562                      -123.239
1150.475174                   8.604                      -123.206
1150.479819                   8.646                      -123.174
1150.484486                   8.688                      -123.142
1150.489175                   8.731                      -123.109
1150.493885                   8.773                      -123.077
1150.498617                   8.815                      -123.045
1150.503370                   8.857                      -123.012
1150.508146                   8.900                      -122.980
1150.512942                   8.942                      -122.948
1150.517761                   8.984                      -122.915
1150.522600                   9.026                      -122.883
1150.527462                   9.069                      -122.850
1150.532345                   9.111                      -122.818
1150.537249                   9.153                      -122.786
1150.542175                   9.195                      -122.753
1150.547122                   9.238                      -122.721
1150.552091                   9.280                      -122.688
1150.557081                   9.322                      -122.656
1150.562092                   9.364                      -122.623
1150.567125                   9.406                      -122.591
1150.572180                   9.449                      -122.559
1150.577255                   9.491                      -122.526
1150.582352                   9.533                      -122.494
1150.587470                   9.575                      -122.461
1150.592610                   9.617                      -122.429
1150.597771                   9.659                      -122.396
1150.602953                   9.702                      -122.364
1150.608156                   9.744                      -122.331
1150.613380                   9.786                      -122.298
1150.618626                   9.828                      -122.266
1150.623893                   9.870                      -122.233
1150.629181                   9.912                      -122.201
1150.634490                   9.955                      -122.168
1150.639820                   9.997                      -122.136
1150.645171                   10.039                     -122.103
1150.650543                   10.081                     -122.070
1150.655937                   10.123                     -122.038
1150.661351                   10.165                     -122.005
1150.666787                   10.207                     -121.973
1150.672243                   10.249                     -121.940
1150.677720                   10.292                     -121.907
1150.683219                   10.334                     -121.875
1150.688738                   10.376                     -121.842
1150.694278                   10.418                     -121.809
1150.699839                   10.460                     -121.777
1150.705421                   10.502                     -121.744
1150.711023                   10.544                     -121.711
1150.716647                   10.586                     -121.678
1150.722291                   10.628                     -121.646
1150.727956                   10.670                     -121.613
1150.733642                   10.712                     -121.580
1150.739348                   10.755                     -121.547
1150.745076                   10.797                     -121.515
1150.750824                   10.839                     -121.482
1150.756592                   10.881                     -121.449
1150.762381                   10.923                     -121.416
1150.768191                   10.965                     -121.383
1150.774022                   11.007                     -121.351
1150.779873                   11.049                     -121.318
1150.785745                   11.091                     -121.285
1150.791637                   11.133                     -121.252
1150.797549                   11.175                     -121.219
1150.803482                   11.217                     -121.186
1150.809436                   11.259                     -121.153
1150.815410                   11.301                     -121.120
1150.821405                   11.343                     -121.088
1150.827419                   11.385                     -121.055
1150.833455                   11.427                     -121.022
1150.839510                   11.469                     -120.989
1150.845586                   11.511                     -120.956
1150.851683                   11.553                     -120.923
1150.857799                   11.595                     -120.890
1150.863936                   11.637                     -120.857
1150.870093                   11.679                     -120.824
1150.876270                   11.721                     -120.791
1150.882468                   11.763                     -120.758
1150.888685                   11.805                     -120.725
1150.894923                   11.847                     -120.692
1150.901181                   11.889                     -120.659
1150.907459                   11.931                     -120.626
1150.913757                   11.972                     -120.593
1150.920075                   12.014                     -120.560
1150.926413                   12.056                     -120.526
1150.932772                   12.098                     -120.493
1150.939150                   12.140                     -120.460
1150.945548                   12.182                     -120.427
1150.951966                   12.224                     -120.394
1150.958404                   12.266                     -120.361
1150.964862                   12.308                     -120.328
1150.971339                   12.350                     -120.294
1150.977837                   12.391                     -120.261
1150.984354                   12.433                     -120.228
1150.990891                   12.475                     -120.195
1150.997448                   12.517                     -120.162
1151.004025                   12.559                     -120.128
1151.010621                   12.601                     -120.095
1151.017237                   12.643                     -120.062
1151.023873                   12.684                     -120.028
1151.030528                   12.726                     -119.995
1151.037203                   12.768                     -119.962
1151.043898                   12.810                     -119.929
1151.050612                   12.852                     -119.895
1151.057346                   12.894                     -119.862
1151.064099                   12.935                     -119.829
1151.070871                   12.977                     -119.795
1151.077664                   13.019                     -119.762
1151.084475                   13.061                     -119.728
1151.091306                   13.102                     -119.695
1151.098156                   13.144                     -119.662
1151.105026                   13.186                     -119.628
1151.111915                   13.228                     -119.595
1151.118823                   13.270                     -119.561
1151.125751                   13.311                     -119.528
1151.132698                   13.353                     -119.494
1151.139664                   13.395                     -119.461
1151.146649                   13.437                     -119.427
1151.153654                   13.478                     -119.394
1151.160677                   13.520                     -119.360
1151.167720                   13.562                     -119.327
1151.174782                   13.603                     -119.293
1151.181863                   13.645                     -119.260
1151.188963                   13.687                     -119.226
1151.196082                   13.729                     -119.192
1151.203220                   13.770                     -119.159
1151.210377                   13.812                     -119.125
1151.217553                   13.854                     -119.092
1151.224747                   13.895                     -119.058
1151.231961                   13.937                     -119.024
1151.239193                   13.979                     -118.991
1151.246445                   14.020                     -118.957
1151.253715                   14.062                     -118.923
1151.261004                   14.104                     -118.889
1151.268312                   14.145                     -118.856
1151.275638                   14.187                     -118.822
1151.282983                   14.228                     -118.788
1151.290347                   14.270                     -118.754
1151.297729                   14.312                     -118.721
1151.305130                   14.353                     -118.687
1151.312550                   14.395                     -118.653
1151.319988                   14.436                     -118.619
1151.327444                   14.478                     -118.585
1151.334919                   14.520                     -118.552
1151.342413                   14.561                     -118.518
1151.349925                   14.603                     -118.484
1151.357455                   14.644                     -118.450
1151.365004                   14.686                     -118.416
1151.372571                   14.727                     -118.382
1151.380157                   14.769                     -118.348
1151.387761                   14.811                     -118.314
1151.395383                   14.852                     -118.280
1151.403023                   14.894                     -118.246
1151.410682                   14.935                     -118.212
1151.418358                   14.977                     -118.178
1151.426053                   15.018                     -118.144
1151.433766                   15.060                     -118.110
1151.441497                   15.101                     -118.076
1151.449246                   15.143                     -118.042
1151.457014                   15.184                     -118.008
1151.464799                   15.226                     -117.974
1151.472602                   15.267                     -117.940
1151.480423                   15.308                     -117.906
1151.488262                   15.350                     -117.871
1151.496119                   15.391                     -117.837
1151.503994                   15.433                     -117.803
1151.511887                   15.474                     -117.769
1151.519797                   15.516                     -117.735
1151.527725                   15.557                     -117.700
1151.535671                   15.598                     -117.666
1151.543635                   15.640                     -117.632
1151.551616                   15.681                     -117.598
1151.559615                   15.723                     -117.563
1151.567632                   15.764                     -117.529
1151.575666                   15.805                     -117.495
1151.583718                   15.847                     -117.460
1151.591787                   15.888                     -117.426
1151.599874                   15.930                     -117.392
1151.607978                   15.971                     -117.357
1151.616100                   16.012                     -117.323
1151.624239                   16.054                     -117.289
1151.632395                   16.095                     -117.254
1151.640569                   16.136                     -117.220
1151.648760                   16.177                     -117.185
1151.656969                   16.219                     -117.151
1151.665194                   16.260                     -117.116
1151.673437                   16.301                     -117.082
1151.681697                   16.343                     -117.047
1151.689975                   16.384                     -117.013
1151.698269                   16.425                     -116.978
1151.706581                   16.466                     -116.944
1151.714909                   16.508                     -116.909
1151.723255                   16.549                     -116.874
1151.731617                   16.590                     -116.840
1151.739997                   16.631                     -116.805
1151.748394                   16.673                     -116.770
1151.756807                   16.714                     -116.736
1151.765237                   16.755                     -116.701
