高度                               纬度                        经度
1151.771380                   16.785                     -160.627
1151.779852                   16.826                     -160.592
1151.788341                   16.868                     -160.557
1151.796847                   16.909                     -160.523
1151.805370                   16.950                     -160.488
1151.813909                   16.991                     -160.453
1151.822465                   17.033                     -160.419
1151.831038                   17.074                     -160.384
1151.839628                   17.115                     -160.349
1151.848234                   17.156                     -160.314
1151.856856                   17.197                     -160.279
1151.865496                   17.239                     -160.245
1151.874152                   17.280                     -160.210
1151.882824                   17.321                     -160.175
1151.891513                   17.362                     -160.140
1151.900218                   17.403                     -160.105
1151.908939                   17.444                     -160.070
1151.917677                   17.485                     -160.035
1151.926432                   17.527                     -160.000
1151.935202                   17.568                     -159.966
1151.943989                   17.609                     -159.931
1151.952792                   17.650                     -159.896
1151.961612                   17.691                     -159.861
1151.970447                   17.732                     -159.826
1151.979299                   17.773                     -159.790
1151.988167                   17.814                     -159.755
1151.997050                   17.855                     -159.720
1152.005950                   17.896                     -159.685
1152.014866                   17.937                     -159.650
1152.023798                   17.978                     -159.615
1152.032746                   18.019                     -159.580
1152.041709                   18.061                     -159.545
1152.050689                   18.102                     -159.509
1152.059684                   18.143                     -159.474
1152.068696                   18.184                     -159.439
1152.077722                   18.225                     -159.404
1152.086765                   18.266                     -159.369
1152.095823                   18.306                     -159.333
1152.104898                   18.347                     -159.298
1152.113987                   18.388                     -159.263
1152.123092                   18.429                     -159.227
1152.132213                   18.470                     -159.192
1152.141350                   18.511                     -159.157
1152.150502                   18.552                     -159.121
1152.159669                   18.593                     -159.086
1152.168852                   18.634                     -159.050
1152.178050                   18.675                     -159.015
1152.187263                   18.716                     -158.979
1152.196492                   18.757                     -158.944
1152.205736                   18.798                     -158.908
1152.214995                   18.838                     -158.873
1152.224270                   18.879                     -158.837
1152.233560                   18.920                     -158.802
1152.242865                   18.961                     -158.766
1152.252185                   19.002                     -158.731
1152.261520                   19.043                     -158.695
1152.270870                   19.083                     -158.659
1152.280235                   19.124                     -158.624
1152.289615                   19.165                     -158.588
1152.299010                   19.206                     -158.552
1152.308420                   19.247                     -158.517
1152.317845                   19.287                     -158.481
1152.327285                   19.328                     -158.445
1152.336739                   19.369                     -158.409
1152.346208                   19.410                     -158.374
1152.355692                   19.450                     -158.338
1152.365191                   19.491                     -158.302
1152.374704                   19.532                     -158.266
1152.384232                   19.572                     -158.230
1152.393774                   19.613                     -158.194
1152.403332                   19.654                     -158.158
1152.412903                   19.695                     -158.122
1152.422489                   19.735                     -158.087
1152.432089                   19.776                     -158.051
1152.441704                   19.817                     -158.015
1152.451334                   19.857                     -157.979
1152.460977                   19.898                     -157.943
1152.470635                   19.938                     -157.906
1152.480307                   19.979                     -157.870
1152.489993                   20.020                     -157.834
1152.499694                   20.060                     -157.798
1152.509408                   20.101                     -157.762
1152.519137                   20.141                     -157.726
1152.528880                   20.182                     -157.690
1152.538637                   20.222                     -157.653
1152.548408                   20.263                     -157.617
1152.558192                   20.304                     -157.581
1152.567991                   20.344                     -157.545
1152.577804                   20.385                     -157.508
1152.587630                   20.425                     -157.472
1152.597471                   20.466                     -157.436
1152.607325                   20.506                     -157.399
1152.617193                   20.547                     -157.363
1152.627074                   20.587                     -157.327
1152.636969                   20.628                     -157.290
1152.646878                   20.668                     -157.254
1152.656801                   20.708                     -157.217
1152.666737                   20.749                     -157.181
1152.676686                   20.789                     -157.144
1152.686649                   20.830                     -157.108
1152.696626                   20.870                     -157.071
1152.706615                   20.911                     -157.035
1152.716619                   20.951                     -156.998
