高度                               纬度                        经度
1161.301807                   46.739                     -22.085
1161.308968                   46.758                     -22.014
1161.316110                   46.777                     -21.942
1161.323232                   46.797                     -21.871
1161.330336                   46.816                     -21.799
1161.337421                   46.835                     -21.727
1161.344487                   46.854                     -21.656
1161.351534                   46.872                     -21.584
1161.358562                   46.891                     -21.512
1161.365571                   46.910                     -21.440
1161.372560                   46.929                     -21.368
1161.379531                   46.948                     -21.296
1161.386482                   46.966                     -21.224
1161.393415                   46.985                     -21.152
1161.400328                   47.003                     -21.080
1161.407222                   47.022                     -21.008
1161.414097                   47.040                     -20.936
1161.420952                   47.059                     -20.864
1161.427788                   47.077                     -20.791
1161.434605                   47.095                     -20.719
1161.441402                   47.114                     -20.647
1161.448181                   47.132                     -20.574
1161.454939                   47.150                     -20.501
1161.461679                   47.168                     -20.429
1161.468398                   47.186                     -20.356
1161.475099                   47.204                     -20.284
1161.481780                   47.222                     -20.211
1161.488441                   47.240                     -20.138
1161.495083                   47.258                     -20.065
1161.501705                   47.276                     -19.992
1161.508308                   47.293                     -19.919
1161.514891                   47.311                     -19.846
1161.521455                   47.329                     -19.773
1161.527998                   47.346                     -19.700
1161.534522                   47.364                     -19.627
1161.541027                   47.381                     -19.554
1161.547512                   47.399                     -19.481
1161.553976                   47.416                     -19.407
1161.560422                   47.433                     -19.334
1161.566847                   47.451                     -19.261
1161.573252                   47.468                     -19.187
1161.579638                   47.485                     -19.114
1161.586004                   47.502                     -19.040
1161.592349                   47.519                     -18.966
1161.598675                   47.536                     -18.893
1161.604981                   47.553                     -18.819
1161.611267                   47.570                     -18.745
1161.617533                   47.587                     -18.671
1161.623779                   47.604                     -18.598
1161.630005                   47.621                     -18.524
1161.636211                   47.637                     -18.450
1161.642397                   47.654                     -18.376
1161.648562                   47.670                     -18.302
1161.654708                   47.687                     -18.228
1161.660833                   47.703                     -18.153
1161.666938                   47.720                     -18.079
1161.673023                   47.736                     -18.005
1161.679088                   47.753                     -17.931
1161.685133                   47.769                     -17.856
1161.691157                   47.785                     -17.782
1161.697161                   47.801                     -17.707
1161.703144                   47.817                     -17.633
1161.709108                   47.833                     -17.558
1161.715050                   47.849                     -17.484
