高度                               纬度                        经度
1156.344950                   33.101                     -112.110
1156.357074                   33.137                     -112.063
1156.369196                   33.172                     -112.017
1156.381319                   33.208                     -111.970
1156.393441                   33.243                     -111.924
1156.405562                   33.279                     -111.877
1156.417683                   33.314                     -111.830
1156.429803                   33.350                     -111.784
1156.441923                   33.385                     -111.737
1156.454041                   33.421                     -111.690
1156.466160                   33.456                     -111.643
1156.478277                   33.491                     -111.596
1156.490394                   33.527                     -111.549
1156.502509                   33.562                     -111.502
1156.514624                   33.597                     -111.455
1156.526738                   33.633                     -111.408
1156.538851                   33.668                     -111.361
1156.550963                   33.703                     -111.314
1156.563073                   33.739                     -111.267
1156.575183                   33.774                     -111.219
1156.587291                   33.809                     -111.172
1156.599399                   33.844                     -111.125
1156.611505                   33.879                     -111.077
1156.623609                   33.914                     -111.030
1156.635712                   33.950                     -110.983
1156.647814                   33.985                     -110.935
1156.659915                   34.020                     -110.888
1156.672014                   34.055                     -110.840
1156.684111                   34.090                     -110.792
1156.696207                   34.125                     -110.745
1156.708301                   34.160                     -110.697
1156.720393                   34.195                     -110.649
1156.732484                   34.230                     -110.601
1156.744573                   34.264                     -110.554
1156.756660                   34.299                     -110.506
1156.768745                   34.334                     -110.458
1156.780829                   34.369                     -110.410
1156.792910                   34.404                     -110.362
1156.804989                   34.439                     -110.314
1156.817067                   34.473                     -110.266
1156.829142                   34.508                     -110.218
1156.841215                   34.543                     -110.169
1156.853286                   34.578                     -110.121
1156.865355                   34.612                     -110.073
1156.877422                   34.647                     -110.025
1156.889486                   34.682                     -109.976
1156.901548                   34.716                     -109.928
1156.913607                   34.751                     -109.879
1156.925664                   34.785                     -109.831
1156.937718                   34.820                     -109.782
1156.949770                   34.854                     -109.734
1156.961820                   34.889                     -109.685
1156.973867                   34.923                     -109.637
1156.985911                   34.958                     -109.588
1156.997952                   34.992                     -109.539
1157.009991                   35.027                     -109.490
1157.022026                   35.061                     -109.441
1157.034059                   35.095                     -109.393
1157.046089                   35.130                     -109.344
1157.058116                   35.164                     -109.295
1157.070140                   35.198                     -109.246
1157.082162                   35.233                     -109.197
1157.094180                   35.267                     -109.147
1157.106194                   35.301                     -109.098
1157.118206                   35.335                     -109.049
1157.130215                   35.370                     -109.000
1157.142220                   35.404                     -108.951
1157.154222                   35.438                     -108.901
1157.166220                   35.472                     -108.852
1157.178216                   35.506                     -108.802
1157.190207                   35.540                     -108.753
1157.202196                   35.574                     -108.703
1157.214180                   35.608                     -108.654
1157.226162                   35.642                     -108.604
1157.238139                   35.676                     -108.555
1157.250113                   35.710                     -108.505
1157.262083                   35.744                     -108.455
1157.274050                   35.778                     -108.405
1157.286012                   35.812                     -108.356
1157.297971                   35.845                     -108.306
1157.309926                   35.879                     -108.256
1157.321877                   35.913                     -108.206
1157.333824                   35.947                     -108.156
1157.345767                   35.981                     -108.106
1157.357706                   36.014                     -108.056
1157.369641                   36.048                     -108.006
1157.381572                   36.082                     -107.955
1157.393498                   36.115                     -107.905
1157.405420                   36.149                     -107.855
1157.417338                   36.182                     -107.804
1157.429252                   36.216                     -107.754
1157.441161                   36.250                     -107.704
1157.453066                   36.283                     -107.653
1157.464966                   36.317                     -107.603
1157.476862                   36.350                     -107.552
1157.488754                   36.383                     -107.501
1157.500640                   36.417                     -107.451
1157.512522                   36.450                     -107.400
1157.524400                   36.484                     -107.349
1157.536273                   36.517                     -107.299
1157.548140                   36.550                     -107.248
1157.560003                   36.584                     -107.197
1157.571862                   36.617                     -107.146
1157.583715                   36.650                     -107.095
1157.595563                   36.683                     -107.044
1157.607407                   36.716                     -106.993
1157.619245                   36.750                     -106.942
1157.631078                   36.783                     -106.890
1157.642906                   36.816                     -106.839
1157.654729                   36.849                     -106.788
1157.666547                   36.882                     -106.737
1157.678359                   36.915                     -106.685
1157.690166                   36.948                     -106.634
1157.701968                   36.981                     -106.582
1157.713765                   37.014                     -106.531
1157.725556                   37.047                     -106.479
1157.737341                   37.080                     -106.428
1157.749121                   37.113                     -106.376
1157.760895                   37.145                     -106.324
1157.772664                   37.178                     -106.273
1157.784427                   37.211                     -106.221
1157.796185                   37.244                     -106.169
1157.807936                   37.276                     -106.117
1157.819682                   37.309                     -106.065
1157.831422                   37.342                     -106.013
1157.843156                   37.375                     -105.961
1157.854885                   37.407                     -105.909
1157.866607                   37.440                     -105.857
1157.878323                   37.472                     -105.805
1157.890033                   37.505                     -105.752
1157.901737                   37.537                     -105.700
1157.913435                   37.570                     -105.648
1157.925127                   37.602                     -105.595
1157.936813                   37.635                     -105.543
1157.948492                   37.667                     -105.490
1157.960165                   37.700                     -105.438
1157.971832                   37.732                     -105.385
1157.983492                   37.764                     -105.333
1157.995146                   37.797                     -105.280
1158.006793                   37.829                     -105.227
1158.018434                   37.861                     -105.174
1158.030068                   37.893                     -105.122
1158.041695                   37.926                     -105.069
1158.053316                   37.958                     -105.016
1158.064930                   37.990                     -104.963
1158.076538                   38.022                     -104.910
1158.088138                   38.054                     -104.857
1158.099732                   38.086                     -104.804
1158.111319                   38.118                     -104.750
1158.122899                   38.150                     -104.697
1158.134472                   38.182                     -104.644
1158.146038                   38.214                     -104.591
1158.157597                   38.246                     -104.537
1158.169149                   38.278                     -104.484
1158.180694                   38.310                     -104.430
1158.192231                   38.341                     -104.377
1158.203761                   38.373                     -104.323
1158.215285                   38.405                     -104.269
1158.226800                   38.437                     -104.216
1158.238309                   38.468                     -104.162
1158.249810                   38.500                     -104.108
1158.261303                   38.532                     -104.054
1158.272789                   38.563                     -104.001
1158.284268                   38.595                     -103.947
1158.295739                   38.627                     -103.893
1158.307202                   38.658                     -103.839
1158.318658                   38.690                     -103.784
1158.330106                   38.721                     -103.730
1158.341546                   38.753                     -103.676
1158.352978                   38.784                     -103.622
1158.364403                   38.815                     -103.568
1158.375820                   38.847                     -103.513
1158.387229                   38.878                     -103.459
1158.398630                   38.909                     -103.404
1158.410023                   38.941                     -103.350
1158.421407                   38.972                     -103.295
1158.432784                   39.003                     -103.241
1158.444153                   39.034                     -103.186
1158.455513                   39.065                     -103.131
1158.466866                   39.097                     -103.077
1158.478210                   39.128                     -103.022
1158.489546                   39.159                     -102.967
1158.500873                   39.190                     -102.912
1158.512192                   39.221                     -102.857
1158.523503                   39.252                     -102.802
1158.534805                   39.283                     -102.747
1158.546098                   39.314                     -102.692
1158.557384                   39.344                     -102.637
1158.568660                   39.375                     -102.582
1158.579928                   39.406                     -102.526
1158.591187                   39.437                     -102.471
1158.602438                   39.468                     -102.416
1158.613679                   39.498                     -102.360
1158.624912                   39.529                     -102.305
1158.636136                   39.560                     -102.249
1158.647352                   39.590                     -102.194
1158.658558                   39.621                     -102.138
1158.669755                   39.652                     -102.082
1158.680944                   39.682                     -102.026
1158.692123                   39.713                     -101.971
1158.703293                   39.743                     -101.915
1158.714454                   39.774                     -101.859
1158.725606                   39.804                     -101.803
1158.736749                   39.834                     -101.747
1158.747882                   39.865                     -101.691
1158.759006                   39.895                     -101.635
1158.770121                   39.925                     -101.579
1158.781226                   39.956                     -101.522
1158.792322                   39.986                     -101.466
1158.803409                   40.016                     -101.410
1158.814485                   40.046                     -101.353
1158.825553                   40.076                     -101.297
1158.836611                   40.107                     -101.240
1158.847659                   40.137                     -101.184
1158.858697                   40.167                     -101.127
1158.869726                   40.197                     -101.071
1158.880745                   40.227                     -101.014
1158.891755                   40.257                     -100.957
1158.902754                   40.286                     -100.900
1158.913744                   40.316                     -100.843
1158.924723                   40.346                     -100.787
1158.935693                   40.376                     -100.730
1158.946652                   40.406                     -100.673
1158.957602                   40.436                     -100.615
1158.968542                   40.465                     -100.558
1158.979471                   40.495                     -100.501
1158.990390                   40.525                     -100.444
1159.001299                   40.554                     -100.387
1159.012198                   40.584                     -100.329
1159.023087                   40.613                     -100.272
1159.033965                   40.643                     -100.214
1159.044833                   40.672                     -100.157
1159.055690                   40.702                     -100.099
1159.066537                   40.731                     -100.042
1159.077373                   40.761                     -99.984
1159.088199                   40.790                     -99.926
1159.099015                   40.819                     -99.869
1159.109820                   40.849                     -99.811
1159.120614                   40.878                     -99.753
1159.131397                   40.907                     -99.695
1159.142170                   40.936                     -99.637
1159.152932                   40.965                     -99.579
1159.163683                   40.995                     -99.521
1159.174423                   41.024                     -99.463
1159.185152                   41.053                     -99.404
1159.195871                   41.082                     -99.346
1159.206578                   41.111                     -99.288
1159.217275                   41.140                     -99.229
1159.227960                   41.169                     -99.171
1159.238634                   41.197                     -99.112
1159.249298                   41.226                     -99.054
1159.259950                   41.255                     -98.995
1159.270590                   41.284                     -98.937
1159.281220                   41.313                     -98.878
1159.291838                   41.341                     -98.819
1159.302445                   41.370                     -98.760
1159.313041                   41.399                     -98.701
1159.323625                   41.427                     -98.642
1159.334197                   41.456                     -98.583
1159.344759                   41.484                     -98.524
1159.355308                   41.513                     -98.465
1159.365846                   41.541                     -98.406
1159.376373                   41.570                     -98.347
1159.386888                   41.598                     -98.288
1159.397391                   41.627                     -98.228
1159.407882                   41.655                     -98.169
1159.418362                   41.683                     -98.110
1159.428830                   41.711                     -98.050
1159.439286                   41.740                     -97.990
1159.449730                   41.768                     -97.931
1159.460163                   41.796                     -97.871
1159.470583                   41.824                     -97.812
1159.480991                   41.852                     -97.752
1159.491387                   41.880                     -97.692
1159.501772                   41.908                     -97.632
1159.512144                   41.936                     -97.572
1159.522504                   41.964                     -97.512
1159.532851                   41.992                     -97.452
1159.543187                   42.020                     -97.392
1159.553510                   42.048                     -97.332
1159.563821                   42.076                     -97.272
1159.574120                   42.103                     -97.211
1159.584406                   42.131                     -97.151
1159.594680                   42.159                     -97.091
1159.604941                   42.186                     -97.030
1159.615190                   42.214                     -96.970
1159.625426                   42.242                     -96.909
1159.635650                   42.269                     -96.848
1159.645861                   42.297                     -96.788
1159.656059                   42.324                     -96.727
1159.666245                   42.352                     -96.666
1159.676418                   42.379                     -96.605
1159.686578                   42.406                     -96.545
1159.696726                   42.434                     -96.484
1159.706860                   42.461                     -96.423
1159.716982                   42.488                     -96.362
1159.727091                   42.515                     -96.300
1159.737187                   42.542                     -96.239
1159.747270                   42.570                     -96.178
1159.757340                   42.597                     -96.117
1159.767396                   42.624                     -96.055
1159.777440                   42.651                     -95.994
1159.787471                   42.678                     -95.933
1159.797488                   42.705                     -95.871
1159.807492                   42.732                     -95.809
1159.817483                   42.758                     -95.748
1159.827461                   42.785                     -95.686
1159.837425                   42.812                     -95.624
1159.847376                   42.839                     -95.563
1159.857314                   42.866                     -95.501
1159.867238                   42.892                     -95.439
1159.877148                   42.919                     -95.377
1159.887045                   42.945                     -95.315
1159.896929                   42.972                     -95.253
1159.906799                   42.999                     -95.191
1159.916655                   43.025                     -95.128
1159.926498                   43.052                     -95.066
1159.936327                   43.078                     -95.004
1159.946142                   43.104                     -94.942
1159.955944                   43.131                     -94.879
1159.965731                   43.157                     -94.817
1159.975505                   43.183                     -94.754
1159.985265                   43.209                     -94.692
1159.995011                   43.236                     -94.629
1160.004743                   43.262                     -94.566
1160.014461                   43.288                     -94.503
1160.024165                   43.314                     -94.441
1160.033855                   43.340                     -94.378
1160.043531                   43.366                     -94.315
1160.053193                   43.392                     -94.252
1160.062841                   43.418                     -94.189
1160.072474                   43.444                     -94.126
1160.082093                   43.469                     -94.062
1160.091698                   43.495                     -93.999
1160.101289                   43.521                     -93.936
1160.110865                   43.547                     -93.873
1160.120427                   43.572                     -93.809
1160.129974                   43.598                     -93.746
1160.139507                   43.623                     -93.682
1160.149026                   43.649                     -93.619
1160.158530                   43.674                     -93.555
1160.168019                   43.700                     -93.491
1160.177494                   43.725                     -93.428
1160.186954                   43.751                     -93.364
1160.196400                   43.776                     -93.300
1160.205831                   43.801                     -93.236
1160.215247                   43.827                     -93.172
1160.224648                   43.852                     -93.108
1160.234035                   43.877                     -93.044
1160.243406                   43.902                     -92.980
1160.252763                   43.927                     -92.916
1160.262105                   43.952                     -92.851
1160.271432                   43.977                     -92.787
1160.280744                   44.002                     -92.723
1160.290041                   44.027                     -92.658
1160.299322                   44.052                     -92.594
1160.308589                   44.077                     -92.529
1160.317841                   44.102                     -92.465
1160.327077                   44.127                     -92.400
1160.336299                   44.151                     -92.335
1160.345505                   44.176                     -92.271
1160.354696                   44.201                     -92.206
1160.363871                   44.225                     -92.141
1160.373031                   44.250                     -92.076
1160.382176                   44.274                     -92.011
1160.391306                   44.299                     -91.946
1160.400420                   44.323                     -91.881
1160.409518                   44.348                     -91.816
1160.418601                   44.372                     -91.750
1160.427669                   44.396                     -91.685
1160.436721                   44.420                     -91.620
1160.445757                   44.445                     -91.554
1160.454778                   44.469                     -91.489
1160.463783                   44.493                     -91.423
1160.472773                   44.517                     -91.358
1160.481746                   44.541                     -91.292
1160.490704                   44.565                     -91.226
1160.499646                   44.589                     -91.161
1160.508572                   44.613                     -91.095
1160.517483                   44.637                     -91.029
1160.526377                   44.661                     -90.963
1160.535256                   44.685                     -90.897
1160.544118                   44.708                     -90.831
1160.552965                   44.732                     -90.765
1160.561796                   44.756                     -90.699
1160.570610                   44.779                     -90.633
1160.579409                   44.803                     -90.566
1160.588191                   44.826                     -90.500
1160.596957                   44.850                     -90.434
1160.605707                   44.873                     -90.367
1160.614441                   44.897                     -90.301
1160.623158                   44.920                     -90.234
1160.631859                   44.943                     -90.168
1160.640544                   44.967                     -90.101
1160.649212                   44.990                     -90.034
1160.657865                   45.013                     -89.967
1160.666500                   45.036                     -89.901
1160.675119                   45.059                     -89.834
1160.683722                   45.082                     -89.767
1160.692308                   45.105                     -89.700
1160.700878                   45.128                     -89.633
1160.709431                   45.151                     -89.566
1160.717968                   45.174                     -89.498
1160.726487                   45.197                     -89.431
1160.734990                   45.220                     -89.364
1160.743477                   45.242                     -89.297
1160.751947                   45.265                     -89.229
1160.760399                   45.288                     -89.162
1160.768836                   45.310                     -89.094
1160.777255                   45.333                     -89.027
1160.785657                   45.355                     -88.959
1160.794043                   45.378                     -88.891
1160.802411                   45.400                     -88.824
1160.810763                   45.423                     -88.756
1160.819098                   45.445                     -88.688
1160.827415                   45.467                     -88.620
1160.835716                   45.490                     -88.552
1160.843999                   45.512                     -88.484
1160.852266                   45.534                     -88.416
1160.860515                   45.556                     -88.348
1160.868747                   45.578                     -88.280
1160.876962                   45.600                     -88.211
1160.885159                   45.622                     -88.143
1160.893340                   45.644                     -88.075
1160.901503                   45.666                     -88.006
1160.909648                   45.688                     -87.938
1160.917777                   45.709                     -87.869
1160.925888                   45.731                     -87.801
1160.933981                   45.753                     -87.732
1160.942057                   45.775                     -87.663
1160.950116                   45.796                     -87.594
1160.958157                   45.818                     -87.526
1160.966181                   45.839                     -87.457
1160.974187                   45.861                     -87.388
1160.982175                   45.882                     -87.319
1160.990146                   45.903                     -87.250
1160.998099                   45.925                     -87.181
1161.006034                   45.946                     -87.112
1161.013952                   45.967                     -87.042
1161.021852                   45.988                     -86.973
1161.029734                   46.009                     -86.904
1161.037598                   46.031                     -86.834
1161.045445                   46.052                     -86.765
1161.053274                   46.073                     -86.695
1161.061084                   46.094                     -86.626
1161.068877                   46.114                     -86.556
1161.076652                   46.135                     -86.487
1161.084409                   46.156                     -86.417
1161.092148                   46.177                     -86.347
1161.099869                   46.197                     -86.277
1161.107572                   46.218                     -86.207
1161.115256                   46.239                     -86.138
1161.122923                   46.259                     -86.068
1161.130571                   46.280                     -85.998
1161.138202                   46.300                     -85.927
1161.145814                   46.321                     -85.857
1161.153407                   46.341                     -85.787
1161.160983                   46.361                     -85.717
1161.168540                   46.382                     -85.646
1161.176079                   46.402                     -85.576
1161.183600                   46.422                     -85.506
1161.191102                   46.442                     -85.435
1161.198586                   46.462                     -85.365
1161.206051                   46.482                     -85.294
1161.213498                   46.502                     -85.223
1161.220926                   46.522                     -85.153
1161.228336                   46.542                     -85.082
1161.235727                   46.562                     -85.011
1161.243100                   46.582                     -84.940
1161.250454                   46.601                     -84.869
1161.257790                   46.621                     -84.798
1161.265107                   46.641                     -84.727
1161.272405                   46.660                     -84.656
1161.279684                   46.680                     -84.585
1161.286945                   46.699                     -84.514
1161.294187                   46.719                     -84.443
1161.301410                   46.738                     -84.371
1161.308615                   46.757                     -84.300
1161.315800                   46.777                     -84.229
1161.322967                   46.796                     -84.157
1161.330115                   46.815                     -84.086
1161.337243                   46.834                     -84.014
1161.344353                   46.853                     -83.942
1161.351444                   46.872                     -83.871
1161.358516                   46.891                     -83.799
1161.365569                   46.910                     -83.727
1161.372603                   46.929                     -83.655
1161.379618                   46.948                     -83.583
1161.386613                   46.967                     -83.512
1161.393590                   46.985                     -83.440
1161.400547                   47.004                     -83.368
1161.407485                   47.023                     -83.295
1161.414404                   47.041                     -83.223
1161.421304                   47.060                     -83.151
1161.428184                   47.078                     -83.079
1161.435045                   47.097                     -83.006
1161.441887                   47.115                     -82.934
1161.448710                   47.133                     -82.862
1161.455513                   47.152                     -82.789
1161.462297                   47.170                     -82.717
1161.469061                   47.188                     -82.644
1161.475806                   47.206                     -82.571
1161.482531                   47.224                     -82.499
1161.489237                   47.242                     -82.426
1161.495923                   47.260                     -82.353
1161.502590                   47.278                     -82.280
1161.509238                   47.296                     -82.208
1161.515865                   47.314                     -82.135
1161.522473                   47.331                     -82.062
1161.529062                   47.349                     -81.989
1161.535631                   47.367                     -81.915
1161.542180                   47.384                     -81.842
1161.548709                   47.402                     -81.769
1161.555219                   47.419                     -81.696
1161.561709                   47.437                     -81.623
1161.568179                   47.454                     -81.549
1161.574629                   47.472                     -81.476
1161.581059                   47.489                     -81.402
1161.587470                   47.506                     -81.329
1161.593861                   47.523                     -81.255
1161.600232                   47.540                     -81.182
1161.606582                   47.558                     -81.108
1161.612913                   47.575                     -81.034
1161.619224                   47.592                     -80.961
1161.625515                   47.608                     -80.887
1161.631786                   47.625                     -80.813
1161.638037                   47.642                     -80.739
1161.644268                   47.659                     -80.665
1161.650479                   47.676                     -80.591
1161.656669                   47.692                     -80.517
1161.662840                   47.709                     -80.443
1161.668990                   47.725                     -80.369
1161.675120                   47.742                     -80.295
1161.681230                   47.758                     -80.220
1161.687320                   47.775                     -80.146
1161.693389                   47.791                     -80.072
1161.699438                   47.807                     -79.997
1161.705467                   47.823                     -79.923
1161.711476                   47.840                     -79.848
1161.717464                   47.856                     -79.774
1161.723432                   47.872                     -79.699
1161.729379                   47.888                     -79.624
1161.735306                   47.904                     -79.550
1161.741213                   47.920                     -79.475
1161.747099                   47.935                     -79.400
1161.752965                   47.951                     -79.325
1161.758810                   47.967                     -79.250
1161.764634                   47.983                     -79.176
1161.770438                   47.998                     -79.101
1161.776222                   48.014                     -79.026
1161.781985                   48.029                     -78.950
1161.787727                   48.045                     -78.875
