高度                               纬度                        经度
1153.530550                   24.052                     116.616
1153.541521                   24.092                     116.654
1153.552503                   24.132                     116.692
1153.563495                   24.171                     116.731
1153.574497                   24.211                     116.769
1153.585510                   24.251                     116.808
1153.596532                   24.290                     116.846
1153.607565                   24.330                     116.885
1153.618608                   24.369                     116.923
1153.629661                   24.409                     116.962
1153.640724                   24.448                     117.000
1153.651797                   24.488                     117.039
1153.662880                   24.528                     117.077
1153.673973                   24.567                     117.116
1153.685075                   24.607                     117.155
1153.696188                   24.646                     117.193
1153.707310                   24.685                     117.232
1153.718442                   24.725                     117.271
1153.729584                   24.764                     117.309
1153.740735                   24.804                     117.348
1153.751896                   24.843                     117.387
1153.763067                   24.883                     117.426
1153.774247                   24.922                     117.465
1153.785436                   24.961                     117.504
1153.796635                   25.001                     117.543
1153.807843                   25.040                     117.582
1153.819061                   25.080                     117.621
1153.830288                   25.119                     117.660
1153.841524                   25.158                     117.699
1153.852770                   25.198                     117.738
1153.864024                   25.237                     117.777
1153.875288                   25.276                     117.816
1153.886561                   25.315                     117.855
1153.897843                   25.355                     117.894
1153.909134                   25.394                     117.933
1153.920434                   25.433                     117.973
1153.931743                   25.472                     118.012
1153.943061                   25.512                     118.051
1153.954387                   25.551                     118.090
1153.965723                   25.590                     118.130
1153.977067                   25.629                     118.169
1153.988420                   25.668                     118.209
1153.999782                   25.707                     118.248
1154.011152                   25.747                     118.287
1154.022531                   25.786                     118.327
1154.033918                   25.825                     118.366
1154.045314                   25.864                     118.406
1154.056718                   25.903                     118.445
1154.068131                   25.942                     118.485
1154.079552                   25.981                     118.525
1154.090982                   26.020                     118.564
1154.102419                   26.059                     118.604
1154.113865                   26.098                     118.644
1154.125319                   26.137                     118.684
1154.136782                   26.176                     118.723
1154.148252                   26.215                     118.763
1154.159731                   26.254                     118.803
1154.171217                   26.293                     118.843
1154.182712                   26.332                     118.883
1154.194215                   26.371                     118.923
1154.205725                   26.410                     118.963
1154.217243                   26.449                     119.002
1154.228769                   26.488                     119.042
1154.240303                   26.526                     119.083
1154.251845                   26.565                     119.123
1154.263394                   26.604                     119.163
1154.274951                   26.643                     119.203
1154.286516                   26.682                     119.243
1154.298088                   26.720                     119.283
1154.309667                   26.759                     119.323
1154.321255                   26.798                     119.364
1154.332849                   26.837                     119.404
1154.344451                   26.875                     119.444
1154.356060                   26.914                     119.485
1154.367677                   26.953                     119.525
1154.379301                   26.992                     119.565
1154.390932                   27.030                     119.606
1154.402570                   27.069                     119.646
1154.414215                   27.108                     119.687
1154.425867                   27.146                     119.727
1154.437527                   27.185                     119.768
1154.449193                   27.223                     119.808
1154.460866                   27.262                     119.849
1154.472547                   27.301                     119.890
1154.484234                   27.339                     119.930
1154.495928                   27.378                     119.971
1154.507628                   27.416                     120.012
1154.519336                   27.455                     120.052
1154.531050                   27.493                     120.093
1154.542771                   27.532                     120.134
1154.554498                   27.570                     120.175
1154.566232                   27.609                     120.216
1154.577972                   27.647                     120.257
1154.589719                   27.686                     120.298
1154.601472                   27.724                     120.339
1154.613232                   27.762                     120.380
1154.624998                   27.801                     120.421
1154.636770                   27.839                     120.462
1154.648549                   27.877                     120.503
1154.660334                   27.916                     120.544
1154.672125                   27.954                     120.585
1154.683922                   27.992                     120.626
1154.695725                   28.031                     120.668
1154.707534                   28.069                     120.709
1154.719349                   28.107                     120.750
1154.731170                   28.145                     120.792
1154.742997                   28.184                     120.833
1154.754829                   28.222                     120.874
1154.766668                   28.260                     120.916
1154.778512                   28.298                     120.957
1154.790362                   28.336                     120.999
1154.802218                   28.375                     121.040
1154.814079                   28.413                     121.082
1154.825946                   28.451                     121.123
1154.837818                   28.489                     121.165
1154.849696                   28.527                     121.207
1154.861580                   28.565                     121.248
1154.873468                   28.603                     121.290
1154.885362                   28.641                     121.332
1154.897262                   28.679                     121.374
1154.909166                   28.717                     121.416
1154.921076                   28.755                     121.457
1154.932991                   28.793                     121.499
1154.944912                   28.831                     121.541
1154.956837                   28.869                     121.583
1154.968767                   28.907                     121.625
1154.980703                   28.945                     121.667
1154.992643                   28.983                     121.709
1155.004588                   29.021                     121.751
1155.016538                   29.059                     121.793
1155.028493                   29.097                     121.836
1155.040453                   29.134                     121.878
1155.052417                   29.172                     121.920
1155.064386                   29.210                     121.962
1155.076360                   29.248                     122.005
1155.088338                   29.286                     122.047
1155.100321                   29.323                     122.089
1155.112308                   29.361                     122.132
1155.124300                   29.399                     122.174
1155.136297                   29.437                     122.217
1155.148297                   29.474                     122.259
1155.160302                   29.512                     122.302
1155.172311                   29.550                     122.344
1155.184325                   29.587                     122.387
1155.196342                   29.625                     122.429
1155.208364                   29.662                     122.472
1155.220390                   29.700                     122.515
1155.232420                   29.738                     122.558
1155.244454                   29.775                     122.600
1155.256492                   29.813                     122.643
1155.268534                   29.850                     122.686
1155.280580                   29.888                     122.729
1155.292629                   29.925                     122.772
1155.304683                   29.963                     122.815
1155.316740                   30.000                     122.858
1155.328800                   30.038                     122.901
1155.340865                   30.075                     122.944
1155.352933                   30.112                     122.987
1155.365004                   30.150                     123.030
1155.377080                   30.187                     123.073
1155.389158                   30.224                     123.116
1155.401240                   30.262                     123.160
1155.413326                   30.299                     123.203
1155.425414                   30.336                     123.246
1155.437506                   30.374                     123.290
1155.449602                   30.411                     123.333
1155.461700                   30.448                     123.376
1155.473802                   30.485                     123.420
1155.485906                   30.523                     123.463
1155.498014                   30.560                     123.507
1155.510125                   30.597                     123.550
1155.522239                   30.634                     123.594
1155.534355                   30.671                     123.638
1155.546475                   30.708                     123.681
1155.558597                   30.746                     123.725
1155.570722                   30.783                     123.769
1155.582850                   30.820                     123.813
1155.594981                   30.857                     123.856
1155.607114                   30.894                     123.900
1155.619250                   30.931                     123.944
1155.631388                   30.968                     123.988
1155.643529                   31.005                     124.032
1155.655673                   31.042                     124.076
1155.667819                   31.079                     124.120
1155.679967                   31.116                     124.164
1155.692117                   31.153                     124.208
1155.704270                   31.189                     124.252
1155.716425                   31.226                     124.297
1155.728583                   31.263                     124.341
1155.740742                   31.300                     124.385
1155.752904                   31.337                     124.429
1155.765067                   31.374                     124.474
1155.777233                   31.410                     124.518
1155.789401                   31.447                     124.562
1155.801570                   31.484                     124.607
1155.813742                   31.521                     124.651
1155.825915                   31.557                     124.696
1155.838090                   31.594                     124.740
1155.850267                   31.631                     124.785
1155.862445                   31.667                     124.830
1155.874625                   31.704                     124.874
1155.886807                   31.741                     124.919
1155.898990                   31.777                     124.964
1155.911175                   31.814                     125.009
1155.923361                   31.850                     125.054
1155.935549                   31.887                     125.098
1155.947738                   31.923                     125.143
1155.959928                   31.960                     125.188
1155.972120                   31.996                     125.233
1155.984313                   32.033                     125.278
1155.996507                   32.069                     125.323
1156.008702                   32.106                     125.368
1156.020899                   32.142                     125.414
1156.033096                   32.178                     125.459
1156.045295                   32.215                     125.504
1156.057494                   32.251                     125.549
1156.069694                   32.287                     125.595
1156.081896                   32.324                     125.640
1156.094098                   32.360                     125.685
1156.106300                   32.396                     125.731
1156.118504                   32.432                     125.776
1156.130708                   32.469                     125.822
1156.142913                   32.505                     125.867
1156.155119                   32.541                     125.913
1156.167325                   32.577                     125.958
1156.179531                   32.613                     126.004
1156.191738                   32.649                     126.050
1156.203946                   32.686                     126.096
1156.216153                   32.722                     126.141
1156.228362                   32.758                     126.187
1156.240570                   32.794                     126.233
1156.252779                   32.830                     126.279
1156.264988                   32.866                     126.325
1156.277196                   32.902                     126.371
1156.289406                   32.938                     126.417
1156.301615                   32.974                     126.463
1156.313824                   33.010                     126.509
1156.326033                   33.045                     126.555
1156.338242                   33.081                     126.601
1156.350451                   33.117                     126.648
1156.362660                   33.153                     126.694
1156.374868                   33.189                     126.740
1156.387076                   33.225                     126.786
1156.399284                   33.260                     126.833
1156.411492                   33.296                     126.879
1156.423699                   33.332                     126.926
1156.435906                   33.368                     126.972
1156.448112                   33.403                     127.019
1156.460318                   33.439                     127.065
1156.472523                   33.475                     127.112
1156.484727                   33.510                     127.159
1156.496931                   33.546                     127.205
1156.509134                   33.581                     127.252
1156.521336                   33.617                     127.299
1156.533538                   33.653                     127.346
1156.545738                   33.688                     127.393
1156.557938                   33.724                     127.440
1156.570137                   33.759                     127.487
1156.582334                   33.795                     127.534
1156.594531                   33.830                     127.581
1156.606727                   33.865                     127.628
1156.618921                   33.901                     127.675
1156.631114                   33.936                     127.722
1156.643307                   33.972                     127.769
1156.655497                   34.007                     127.817
1156.667687                   34.042                     127.864
1156.679875                   34.077                     127.911
1156.692062                   34.113                     127.959
1156.704247                   34.148                     128.006
1156.716431                   34.183                     128.053
1156.728613                   34.218                     128.101
1156.740793                   34.254                     128.149
1156.752972                   34.289                     128.196
1156.765150                   34.324                     128.244
1156.777325                   34.359                     128.292
1156.789499                   34.394                     128.339
1156.801671                   34.429                     128.387
1156.813841                   34.464                     128.435
1156.826009                   34.499                     128.483
1156.838176                   34.534                     128.531
1156.850340                   34.569                     128.579
1156.862502                   34.604                     128.627
1156.874662                   34.639                     128.675
1156.886820                   34.674                     128.723
1156.898976                   34.709                     128.771
1156.911129                   34.744                     128.819
1156.923281                   34.779                     128.867
1156.935430                   34.813                     128.915
1156.947576                   34.848                     128.964
1156.959721                   34.883                     129.012
1156.971862                   34.918                     129.061
1156.984002                   34.952                     129.109
1156.996138                   34.987                     129.157
1157.008272                   35.022                     129.206
1157.020404                   35.056                     129.255
1157.032533                   35.091                     129.303
1157.044659                   35.126                     129.352
1157.056782                   35.160                     129.401
1157.068902                   35.195                     129.449
1157.081020                   35.229                     129.498
1157.093135                   35.264                     129.547
1157.105246                   35.298                     129.596
1157.117355                   35.333                     129.645
1157.129461                   35.367                     129.694
1157.141563                   35.402                     129.743
1157.153663                   35.436                     129.792
1157.165759                   35.471                     129.841
1157.177852                   35.505                     129.890
1157.189942                   35.539                     129.939
1157.202029                   35.574                     129.988
1157.214112                   35.608                     130.038
1157.226191                   35.642                     130.087
1157.238268                   35.676                     130.136
1157.250340                   35.711                     130.186
1157.262410                   35.745                     130.235
1157.274475                   35.779                     130.285
1157.286537                   35.813                     130.334
1157.298596                   35.847                     130.384
1157.310650                   35.881                     130.434
1157.322701                   35.915                     130.483
1157.334748                   35.949                     130.533
1157.346791                   35.983                     130.583
1157.358830                   36.017                     130.633
1157.370866                   36.051                     130.683
1157.382897                   36.085                     130.733
1157.394924                   36.119                     130.783
1157.406947                   36.153                     130.833
1157.418967                   36.187                     130.883
1157.430981                   36.221                     130.933
1157.442992                   36.255                     130.983
1157.454999                   36.288                     131.033
1157.467001                   36.322                     131.083
1157.478998                   36.356                     131.134
1157.490992                   36.390                     131.184
1157.502981                   36.423                     131.234
1157.514965                   36.457                     131.285
1157.526945                   36.491                     131.335
1157.538920                   36.524                     131.386
1157.550891                   36.558                     131.437
1157.562857                   36.592                     131.487
1157.574818                   36.625                     131.538
1157.586775                   36.659                     131.589
1157.598727                   36.692                     131.639
1157.610674                   36.726                     131.690
1157.622616                   36.759                     131.741
1157.634553                   36.792                     131.792
1157.646485                   36.826                     131.843
1157.658412                   36.859                     131.894
1157.670334                   36.892                     131.945
1157.682251                   36.926                     131.996
1157.694163                   36.959                     132.047
1157.706069                   36.992                     132.098
1157.717971                   37.026                     132.150
1157.729867                   37.059                     132.201
1157.741757                   37.092                     132.252
1157.753643                   37.125                     132.304
1157.765523                   37.158                     132.355
1157.777397                   37.191                     132.407
1157.789266                   37.224                     132.458
1157.801129                   37.258                     132.510
1157.812987                   37.291                     132.561
1157.824839                   37.324                     132.613
1157.836686                   37.357                     132.665
1157.848526                   37.389                     132.717
1157.860361                   37.422                     132.769
1157.872190                   37.455                     132.820
1157.884014                   37.488                     132.872
1157.895831                   37.521                     132.924
1157.907642                   37.554                     132.976
1157.919448                   37.587                     133.028
1157.931247                   37.619                     133.081
1157.943040                   37.652                     133.133
1157.954827                   37.685                     133.185
1157.966608                   37.717                     133.237
1157.978383                   37.750                     133.290
1157.990151                   37.783                     133.342
1158.001914                   37.815                     133.394
1158.013669                   37.848                     133.447
1158.025419                   37.880                     133.499
1158.037162                   37.913                     133.552
1158.048898                   37.945                     133.605
1158.060628                   37.978                     133.657
1158.072351                   38.010                     133.710
1158.084068                   38.043                     133.763
1158.095778                   38.075                     133.816
1158.107482                   38.107                     133.869
1158.119178                   38.140                     133.921
1158.130868                   38.172                     133.974
1158.142551                   38.204                     134.027
1158.154227                   38.237                     134.081
1158.165897                   38.269                     134.134
1158.177559                   38.301                     134.187
1158.189214                   38.333                     134.240
1158.200863                   38.365                     134.293
1158.212504                   38.397                     134.347
1158.224138                   38.429                     134.400
1158.235764                   38.461                     134.454
1158.247384                   38.493                     134.507
1158.258996                   38.525                     134.561
1158.270601                   38.557                     134.614
1158.282199                   38.589                     134.668
1158.293789                   38.621                     134.721
1158.305372                   38.653                     134.775
1158.316947                   38.685                     134.829
1158.328515                   38.717                     134.883
1158.340075                   38.749                     134.937
1158.351628                   38.780                     134.991
1158.363173                   38.812                     135.045
1158.374710                   38.844                     135.099
1158.386240                   38.875                     135.153
1158.397762                   38.907                     135.207
1158.409275                   38.939                     135.261
1158.420781                   38.970                     135.315
1158.432280                   39.002                     135.370
1158.443770                   39.033                     135.424
1158.455252                   39.065                     135.478
1158.466726                   39.096                     135.533
1158.478192                   39.128                     135.587
1158.489650                   39.159                     135.642
1158.501100                   39.190                     135.697
1158.512541                   39.222                     135.751
1158.523974                   39.253                     135.806
1158.535399                   39.284                     135.861
1158.546816                   39.316                     135.916
1158.558224                   39.347                     135.971
1158.569624                   39.378                     136.025
1158.581015                   39.409                     136.080
1158.592398                   39.440                     136.135
1158.603772                   39.471                     136.191
1158.615138                   39.502                     136.246
1158.626495                   39.533                     136.301
1158.637843                   39.564                     136.356
1158.649183                   39.595                     136.411
1158.660514                   39.626                     136.467
1158.671836                   39.657                     136.522
1158.683149                   39.688                     136.578
1158.694453                   39.719                     136.633
1158.705749                   39.750                     136.689
1158.717035                   39.781                     136.744
1158.728312                   39.811                     136.800
1158.739581                   39.842                     136.856
1158.750840                   39.873                     136.912
1158.762090                   39.904                     136.967
1158.773331                   39.934                     137.023
1158.784562                   39.965                     137.079
1158.795785                   39.995                     137.135
1158.806998                   40.026                     137.191
1158.818201                   40.056                     137.247
1158.829396                   40.087                     137.303
1158.840581                   40.117                     137.360
1158.851756                   40.148                     137.416
1158.862922                   40.178                     137.472
1158.874078                   40.208                     137.529
1158.885225                   40.239                     137.585
1158.896362                   40.269                     137.642
1158.907489                   40.299                     137.698
1158.918606                   40.330                     137.755
1158.929714                   40.360                     137.811
1158.940812                   40.390                     137.868
1158.951900                   40.420                     137.925
1158.962979                   40.450                     137.981
1158.974047                   40.480                     138.038
1158.985105                   40.510                     138.095
1158.996154                   40.540                     138.152
1159.007192                   40.570                     138.209
1159.018220                   40.600                     138.266
1159.029238                   40.630                     138.323
1159.040246                   40.660                     138.381
1159.051243                   40.690                     138.438
1159.062231                   40.720                     138.495
1159.073208                   40.749                     138.552
1159.084174                   40.779                     138.610
1159.095130                   40.809                     138.667
1159.106076                   40.838                     138.725
1159.117012                   40.868                     138.782
1159.127936                   40.898                     138.840
1159.138851                   40.927                     138.898
1159.149754                   40.957                     138.955
1159.160647                   40.986                     139.013
1159.171530                   41.016                     139.071
1159.182401                   41.045                     139.129
1159.193262                   41.075                     139.187
1159.204112                   41.104                     139.245
1159.214952                   41.133                     139.303
1159.225780                   41.163                     139.361
1159.236598                   41.192                     139.419
1159.247404                   41.221                     139.477
1159.258200                   41.250                     139.536
1159.268984                   41.280                     139.594
1159.279757                   41.309                     139.653
1159.290520                   41.338                     139.711
1159.301271                   41.367                     139.769
1159.312011                   41.396                     139.828
1159.322739                   41.425                     139.887
1159.333457                   41.454                     139.945
1159.344163                   41.483                     140.004
1159.354857                   41.512                     140.063
1159.365541                   41.541                     140.122
1159.376213                   41.569                     140.181
1159.386873                   41.598                     140.240
1159.397522                   41.627                     140.299
1159.408159                   41.656                     140.358
1159.418785                   41.684                     140.417
1159.429399                   41.713                     140.476
1159.440001                   41.742                     140.535
1159.450592                   41.770                     140.594
1159.461171                   41.799                     140.654
1159.471738                   41.827                     140.713
1159.482293                   41.856                     140.773
1159.492836                   41.884                     140.832
1159.503368                   41.913                     140.892
1159.513887                   41.941                     140.951
1159.524395                   41.969                     141.011
1159.534890                   41.998                     141.071
1159.545374                   42.026                     141.131
1159.555845                   42.054                     141.190
1159.566304                   42.082                     141.250
1159.576751                   42.110                     141.310
1159.587186                   42.139                     141.370
1159.597608                   42.167                     141.430
1159.608019                   42.195                     141.490
1159.618416                   42.223                     141.551
1159.628802                   42.251                     141.611
1159.639175                   42.279                     141.671
1159.649535                   42.307                     141.732
1159.659883                   42.334                     141.792
1159.670219                   42.362                     141.852
1159.680542                   42.390                     141.913
1159.690852                   42.418                     141.974
1159.701150                   42.445                     142.034
1159.711435                   42.473                     142.095
1159.721707                   42.501                     142.156
1159.731967                   42.528                     142.217
1159.742213                   42.556                     142.277
1159.752447                   42.584                     142.338
1159.762668                   42.611                     142.399
1159.772876                   42.638                     142.460
1159.783071                   42.666                     142.521
1159.793253                   42.693                     142.583
1159.803422                   42.721                     142.644
1159.813578                   42.748                     142.705
1159.823721                   42.775                     142.766
1159.833851                   42.802                     142.828
1159.843967                   42.830                     142.889
1159.854070                   42.857                     142.951
1159.864160                   42.884                     143.012
1159.874237                   42.911                     143.074
1159.884300                   42.938                     143.136
1159.894350                   42.965                     143.197
1159.904387                   42.992                     143.259
1159.914410                   43.019                     143.321
1159.924420                   43.046                     143.383
1159.934416                   43.073                     143.445
1159.944399                   43.100                     143.507
1159.954368                   43.126                     143.569
1159.964323                   43.153                     143.631
1159.974264                   43.180                     143.693
1159.984192                   43.206                     143.756
1159.994107                   43.233                     143.818
1160.004007                   43.260                     143.880
1160.013894                   43.286                     143.943
1160.023766                   43.313                     144.005
1160.033625                   43.339                     144.068
1160.043470                   43.366                     144.130
1160.053301                   43.392                     144.193
1160.063118                   43.418                     144.256
1160.072921                   43.445                     144.318
1160.082710                   43.471                     144.381
1160.092484                   43.497                     144.444
1160.102245                   43.523                     144.507
1160.111991                   43.550                     144.570
1160.121723                   43.576                     144.633
1160.131441                   43.602                     144.696
1160.141145                   43.628                     144.760
1160.150834                   43.654                     144.823
1160.160509                   43.680                     144.886
1160.170169                   43.706                     144.949
1160.179815                   43.732                     145.013
1160.189447                   43.757                     145.076
1160.199064                   43.783                     145.140
1160.208667                   43.809                     145.203
1160.218255                   43.835                     145.267
1160.227828                   43.860                     145.331
1160.237386                   43.886                     145.395
1160.246930                   43.912                     145.458
1160.256460                   43.937                     145.522
1160.265974                   43.963                     145.586
1160.275474                   43.988                     145.650
1160.284959                   44.014                     145.714
1160.294428                   44.039                     145.778
1160.303884                   44.064                     145.842
1160.313324                   44.090                     145.907
1160.322749                   44.115                     145.971
1160.332159                   44.140                     146.035
1160.341554                   44.165                     146.100
1160.350934                   44.190                     146.164
1160.360299                   44.216                     146.229
1160.369649                   44.241                     146.293
1160.378983                   44.266                     146.358
1160.388303                   44.291                     146.423
1160.397607                   44.316                     146.487
1160.406895                   44.341                     146.552
1160.416169                   44.365                     146.617
1160.425427                   44.390                     146.682
1160.434670                   44.415                     146.747
1160.443897                   44.440                     146.812
1160.453109                   44.464                     146.877
1160.462305                   44.489                     146.942
1160.471486                   44.514                     147.007
1160.480651                   44.538                     147.073
1160.489801                   44.563                     147.138
1160.498935                   44.587                     147.203
1160.508053                   44.612                     147.269
1160.517156                   44.636                     147.334
1160.526243                   44.660                     147.400
1160.535314                   44.685                     147.466
1160.544370                   44.709                     147.531
1160.553409                   44.733                     147.597
1160.562433                   44.757                     147.663
1160.571441                   44.781                     147.729
1160.580432                   44.806                     147.795
1160.589408                   44.830                     147.861
1160.598368                   44.854                     147.927
1160.607312                   44.878                     147.993
1160.616240                   44.902                     148.059
1160.625151                   44.925                     148.125
1160.634047                   44.949                     148.191
1160.642926                   44.973                     148.258
1160.651789                   44.997                     148.324
1160.660636                   45.020                     148.390
1160.669467                   45.044                     148.457
1160.678281                   45.068                     148.524
1160.687079                   45.091                     148.590
1160.695861                   45.115                     148.657
1160.704626                   45.138                     148.724
1160.713375                   45.162                     148.790
1160.722107                   45.185                     148.857
1160.730823                   45.209                     148.924
1160.739522                   45.232                     148.991
1160.748205                   45.255                     149.058
1160.756871                   45.278                     149.125
1160.765521                   45.301                     149.192
1160.774154                   45.325                     149.259
1160.782770                   45.348                     149.327
1160.791369                   45.371                     149.394
1160.799952                   45.394                     149.461
1160.808518                   45.417                     149.529
1160.817067                   45.440                     149.596
1160.825599                   45.462                     149.664
1160.834115                   45.485                     149.731
1160.842613                   45.508                     149.799
1160.851094                   45.531                     149.867
1160.859559                   45.553                     149.935
1160.868007                   45.576                     150.002
1160.876437                   45.599                     150.070
1160.884850                   45.621                     150.138
1160.893247                   45.644                     150.206
1160.901626                   45.666                     150.274
1160.909988                   45.689                     150.342
1160.918333                   45.711                     150.411
1160.926660                   45.733                     150.479
1160.934971                   45.756                     150.547
1160.943264                   45.778                     150.616
1160.951539                   45.800                     150.684
1160.959798                   45.822                     150.752
1160.968039                   45.844                     150.821
1160.976262                   45.866                     150.890
1160.984468                   45.888                     150.958
1160.992657                   45.910                     151.027
1161.000828                   45.932                     151.096
1161.008982                   45.954                     151.164
1161.017118                   45.976                     151.233
1161.025236                   45.997                     151.302
1161.033337                   46.019                     151.371
1161.041420                   46.041                     151.440
