高度                               纬度                        经度
1161.252438                   -46.607                    -177.605
1161.245130                   -46.587                    -177.534
1161.237803                   -46.567                    -177.463
1161.230457                   -46.548                    -177.392
1161.223092                   -46.528                    -177.321
1161.215709                   -46.508                    -177.250
1161.208308                   -46.488                    -177.180
1161.200888                   -46.468                    -177.109
1161.193449                   -46.448                    -177.038
1161.185992                   -46.428                    -176.968
1161.178517                   -46.408                    -176.897
1161.171023                   -46.388                    -176.827
1161.163511                   -46.368                    -176.756
1161.155980                   -46.348                    -176.686
1161.148432                   -46.328                    -176.616
1161.140865                   -46.307                    -176.545
1161.133279                   -46.287                    -176.475
1161.125676                   -46.267                    -176.405
1161.118054                   -46.246                    -176.335
1161.110414                   -46.226                    -176.265
1161.102757                   -46.205                    -176.195
1161.095080                   -46.185                    -176.125
1161.087386                   -46.164                    -176.055
1161.079674                   -46.143                    -175.986
1161.071944                   -46.123                    -175.916
1161.064196                   -46.102                    -175.846
1161.056430                   -46.081                    -175.777
1161.048645                   -46.060                    -175.707
1161.040843                   -46.039                    -175.637
1161.033024                   -46.018                    -175.568
1161.025186                   -45.997                    -175.499
1161.017330                   -45.976                    -175.429
1161.009457                   -45.955                    -175.360
1161.001566                   -45.934                    -175.291
1160.993657                   -45.913                    -175.222
1160.985731                   -45.892                    -175.152
1160.977787                   -45.870                    -175.083
1160.969825                   -45.849                    -175.014
1160.961845                   -45.828                    -174.945
1160.953848                   -45.806                    -174.876
1160.945834                   -45.785                    -174.808
1160.937802                   -45.763                    -174.739
1160.929752                   -45.742                    -174.670
1160.921685                   -45.720                    -174.601
1160.913601                   -45.698                    -174.533
1160.905499                   -45.677                    -174.464
1160.897380                   -45.655                    -174.396
1160.889243                   -45.633                    -174.327
1160.881089                   -45.611                    -174.259
1160.872918                   -45.589                    -174.191
1160.864730                   -45.567                    -174.122
1160.856524                   -45.545                    -174.054
1160.848301                   -45.523                    -173.986
1160.840061                   -45.501                    -173.918
1160.831804                   -45.479                    -173.850
1160.823530                   -45.457                    -173.782
1160.815239                   -45.435                    -173.714
1160.806931                   -45.412                    -173.646
1160.798605                   -45.390                    -173.578
1160.790263                   -45.368                    -173.510
1160.781904                   -45.345                    -173.442
1160.773528                   -45.323                    -173.375
1160.765135                   -45.300                    -173.307
1160.756725                   -45.278                    -173.240
1160.748298                   -45.255                    -173.172
1160.739855                   -45.233                    -173.105
1160.731395                   -45.210                    -173.037
1160.722918                   -45.187                    -172.970
1160.714424                   -45.165                    -172.903
1160.705914                   -45.142                    -172.836
1160.697387                   -45.119                    -172.768
1160.688844                   -45.096                    -172.701
1160.680284                   -45.073                    -172.634
1160.671707                   -45.050                    -172.567
1160.663114                   -45.027                    -172.500
1160.654505                   -45.004                    -172.434
1160.645879                   -44.981                    -172.367
1160.637236                   -44.958                    -172.300
1160.628578                   -44.935                    -172.233
1160.619903                   -44.911                    -172.167
1160.611211                   -44.888                    -172.100
1160.602504                   -44.865                    -172.033
1160.593780                   -44.841                    -171.967
1160.585040                   -44.818                    -171.901
1160.576283                   -44.794                    -171.834
1160.567511                   -44.771                    -171.768
1160.558722                   -44.747                    -171.702
1160.549918                   -44.724                    -171.636
1160.541097                   -44.700                    -171.569
1160.532260                   -44.676                    -171.503
1160.523408                   -44.653                    -171.437
1160.514539                   -44.629                    -171.371
1160.505655                   -44.605                    -171.305
1160.496754                   -44.581                    -171.240
1160.487838                   -44.557                    -171.174
1160.478906                   -44.534                    -171.108
1160.469958                   -44.510                    -171.042
1160.460995                   -44.486                    -170.977
1160.452015                   -44.461                    -170.911
1160.443020                   -44.437                    -170.846
1160.434010                   -44.413                    -170.780
1160.424983                   -44.389                    -170.715
1160.415942                   -44.365                    -170.650
1160.406884                   -44.340                    -170.584
1160.397811                   -44.316                    -170.519
1160.388723                   -44.292                    -170.454
1160.379619                   -44.267                    -170.389
1160.370500                   -44.243                    -170.324
1160.361365                   -44.218                    -170.259
1160.352215                   -44.194                    -170.194
1160.343050                   -44.169                    -170.129
1160.333870                   -44.145                    -170.064
1160.324674                   -44.120                    -170.000
1160.315463                   -44.095                    -169.935
1160.306237                   -44.071                    -169.870
1160.296996                   -44.046                    -169.806
1160.287739                   -44.021                    -169.741
1160.278468                   -43.996                    -169.677
1160.269181                   -43.971                    -169.612
1160.259880                   -43.946                    -169.548
1160.250563                   -43.921                    -169.484
1160.241232                   -43.896                    -169.419
1160.231886                   -43.871                    -169.355
1160.222525                   -43.846                    -169.291
1160.213149                   -43.821                    -169.227
1160.203758                   -43.796                    -169.163
1160.194352                   -43.771                    -169.099
1160.184932                   -43.745                    -169.035
1160.175497                   -43.720                    -168.971
1160.166048                   -43.695                    -168.908
1160.156583                   -43.669                    -168.844
1160.147105                   -43.644                    -168.780
1160.137611                   -43.618                    -168.717
1160.128104                   -43.593                    -168.653
1160.118581                   -43.567                    -168.589
1160.109045                   -43.542                    -168.526
1160.099494                   -43.516                    -168.463
1160.089928                   -43.490                    -168.399
1160.080348                   -43.465                    -168.336
1160.070754                   -43.439                    -168.273
1160.061146                   -43.413                    -168.210
1160.051523                   -43.387                    -168.147
1160.041886                   -43.361                    -168.084
1160.032235                   -43.336                    -168.021
1160.022570                   -43.310                    -167.958
1160.012891                   -43.284                    -167.895
1160.003198                   -43.258                    -167.832
1159.993491                   -43.231                    -167.769
1159.983770                   -43.205                    -167.707
1159.974034                   -43.179                    -167.644
1159.964285                   -43.153                    -167.581
1159.954523                   -43.127                    -167.519
1159.944746                   -43.101                    -167.456
1159.934955                   -43.074                    -167.394
1159.925151                   -43.048                    -167.332
1159.915333                   -43.022                    -167.269
1159.905502                   -42.995                    -167.207
1159.895656                   -42.969                    -167.145
1159.885797                   -42.942                    -167.083
1159.875925                   -42.916                    -167.021
1159.866039                   -42.889                    -166.959
1159.856139                   -42.862                    -166.897
1159.846226                   -42.836                    -166.835
1159.836300                   -42.809                    -166.773
1159.826360                   -42.782                    -166.711
1159.816407                   -42.756                    -166.649
1159.806441                   -42.729                    -166.588
1159.796461                   -42.702                    -166.526
1159.786468                   -42.675                    -166.465
1159.776462                   -42.648                    -166.403
1159.766443                   -42.621                    -166.342
1159.756410                   -42.594                    -166.280
1159.746365                   -42.567                    -166.219
1159.736306                   -42.540                    -166.158
1159.726235                   -42.513                    -166.096
1159.716150                   -42.486                    -166.035
1159.706053                   -42.459                    -165.974
1159.695942                   -42.431                    -165.913
1159.685819                   -42.404                    -165.852
1159.675683                   -42.377                    -165.791
1159.665534                   -42.350                    -165.730
1159.655372                   -42.322                    -165.669
1159.645198                   -42.295                    -165.609
1159.635011                   -42.267                    -165.548
1159.624811                   -42.240                    -165.487
1159.614599                   -42.212                    -165.427
1159.604374                   -42.185                    -165.366
1159.594137                   -42.157                    -165.306
1159.583887                   -42.130                    -165.245
1159.573625                   -42.102                    -165.185
1159.563350                   -42.074                    -165.125
1159.553063                   -42.047                    -165.064
1159.542764                   -42.019                    -165.004
1159.532452                   -41.991                    -164.944
1159.522128                   -41.963                    -164.884
1159.511792                   -41.935                    -164.824
1159.501444                   -41.907                    -164.764
1159.491083                   -41.879                    -164.704
1159.480711                   -41.851                    -164.644
1159.470326                   -41.823                    -164.584
1159.459930                   -41.795                    -164.524
1159.449521                   -41.767                    -164.465
1159.439101                   -41.739                    -164.405
1159.428668                   -41.711                    -164.345
1159.418224                   -41.683                    -164.286
1159.407768                   -41.655                    -164.226
1159.397300                   -41.626                    -164.167
1159.386820                   -41.598                    -164.108
1159.376329                   -41.570                    -164.048
1159.365826                   -41.541                    -163.989
1159.355311                   -41.513                    -163.930
1159.344785                   -41.484                    -163.871
1159.334247                   -41.456                    -163.812
1159.323697                   -41.428                    -163.753
1159.313137                   -41.399                    -163.694
1159.302564                   -41.370                    -163.635
1159.291981                   -41.342                    -163.576
1159.281386                   -41.313                    -163.517
1159.270779                   -41.284                    -163.458
1159.260162                   -41.256                    -163.399
1159.249533                   -41.227                    -163.341
1159.238893                   -41.198                    -163.282
1159.228242                   -41.169                    -163.224
1159.217579                   -41.141                    -163.165
1159.206906                   -41.112                    -163.107
1159.196221                   -41.083                    -163.048
1159.185526                   -41.054                    -162.990
1159.174820                   -41.025                    -162.932
1159.164102                   -40.996                    -162.874
1159.153374                   -40.967                    -162.815
1159.142635                   -40.938                    -162.757
1159.131885                   -40.908                    -162.699
1159.121125                   -40.879                    -162.641
1159.110353                   -40.850                    -162.583
1159.099571                   -40.821                    -162.525
1159.088779                   -40.792                    -162.468
1159.077975                   -40.762                    -162.410
1159.067162                   -40.733                    -162.352
1159.056337                   -40.704                    -162.294
1159.045503                   -40.674                    -162.237
1159.034657                   -40.645                    -162.179
1159.023802                   -40.615                    -162.122
1159.012936                   -40.586                    -162.064
1159.002059                   -40.556                    -162.007
1158.991173                   -40.527                    -161.949
1158.980276                   -40.497                    -161.892
1158.969369                   -40.468                    -161.835
1158.958452                   -40.438                    -161.778
1158.947525                   -40.408                    -161.721
1158.936587                   -40.378                    -161.663
1158.925640                   -40.349                    -161.606
1158.914683                   -40.319                    -161.549
1158.903715                   -40.289                    -161.493
1158.892738                   -40.259                    -161.436
1158.881751                   -40.229                    -161.379
1158.870754                   -40.199                    -161.322
1158.859747                   -40.169                    -161.265
1158.848731                   -40.140                    -161.209
1158.837705                   -40.110                    -161.152
1158.826669                   -40.079                    -161.096
1158.815624                   -40.049                    -161.039
1158.804569                   -40.019                    -160.983
1158.793504                   -39.989                    -160.926
1158.782430                   -39.959                    -160.870
1158.771347                   -39.929                    -160.814
1158.760254                   -39.899                    -160.758
1158.749151                   -39.868                    -160.701
1158.738040                   -39.838                    -160.645
1158.726919                   -39.808                    -160.589
1158.715789                   -39.777                    -160.533
1158.704649                   -39.747                    -160.477
1158.693501                   -39.716                    -160.421
1158.682343                   -39.686                    -160.365
1158.671176                   -39.656                    -160.310
1158.660001                   -39.625                    -160.254
1158.648816                   -39.594                    -160.198
1158.637622                   -39.564                    -160.143
1158.626420                   -39.533                    -160.087
1158.615208                   -39.503                    -160.031
1158.603988                   -39.472                    -159.976
1158.592759                   -39.441                    -159.920
1158.581521                   -39.411                    -159.865
1158.570274                   -39.380                    -159.810
1158.559019                   -39.349                    -159.754
1158.547755                   -39.318                    -159.699
1158.536483                   -39.287                    -159.644
1158.525202                   -39.256                    -159.589
1158.513912                   -39.225                    -159.534
1158.502614                   -39.195                    -159.479
1158.491308                   -39.164                    -159.424
1158.479993                   -39.133                    -159.369
1158.468670                   -39.102                    -159.314
1158.457339                   -39.070                    -159.259
1158.445999                   -39.039                    -159.205
1158.434652                   -39.008                    -159.150
1158.423296                   -38.977                    -159.095
1158.411932                   -38.946                    -159.041
1158.400559                   -38.915                    -158.986
1158.389179                   -38.883                    -158.932
1158.377791                   -38.852                    -158.877
1158.366395                   -38.821                    -158.823
1158.354991                   -38.790                    -158.768
1158.343579                   -38.758                    -158.714
1158.332160                   -38.727                    -158.660
1158.320732                   -38.695                    -158.606
1158.309297                   -38.664                    -158.551
1158.297854                   -38.632                    -158.497
1158.286404                   -38.601                    -158.443
1158.274946                   -38.569                    -158.389
1158.263480                   -38.538                    -158.335
1158.252007                   -38.506                    -158.281
1158.240526                   -38.475                    -158.228
1158.229038                   -38.443                    -158.174
1158.217543                   -38.411                    -158.120
1158.206040                   -38.380                    -158.066
1158.194530                   -38.348                    -158.013
1158.183012                   -38.316                    -157.959
1158.171488                   -38.284                    -157.906
1158.159956                   -38.252                    -157.852
1158.148417                   -38.221                    -157.799
1158.136871                   -38.189                    -157.745
1158.125318                   -38.157                    -157.692
1158.113758                   -38.125                    -157.639
1158.102191                   -38.093                    -157.585
1158.090617                   -38.061                    -157.532
1158.079036                   -38.029                    -157.479
1158.067449                   -37.997                    -157.426
1158.055854                   -37.965                    -157.373
1158.044253                   -37.933                    -157.320
1158.032645                   -37.900                    -157.267
1158.021031                   -37.868                    -157.214
1158.009410                   -37.836                    -157.161
1157.997782                   -37.804                    -157.109
1157.986148                   -37.772                    -157.056
1157.974507                   -37.739                    -157.003
1157.962860                   -37.707                    -156.951
1157.951207                   -37.675                    -156.898
1157.939547                   -37.642                    -156.845
1157.927881                   -37.610                    -156.793
1157.916208                   -37.578                    -156.740
1157.904529                   -37.545                    -156.688
1157.892845                   -37.513                    -156.636
1157.881154                   -37.480                    -156.583
1157.869457                   -37.448                    -156.531
1157.857753                   -37.415                    -156.479
1157.846044                   -37.383                    -156.427
1157.834329                   -37.350                    -156.375
1157.822608                   -37.317                    -156.323
1157.810881                   -37.285                    -156.271
1157.799149                   -37.252                    -156.219
1157.787410                   -37.219                    -156.167
1157.775666                   -37.187                    -156.115
1157.763916                   -37.154                    -156.063
1157.752161                   -37.121                    -156.011
1157.740399                   -37.088                    -155.960
1157.728633                   -37.055                    -155.908
1157.716860                   -37.023                    -155.856
1157.705083                   -36.990                    -155.805
1157.693300                   -36.957                    -155.753
1157.681511                   -36.924                    -155.702
1157.669717                   -36.891                    -155.650
1157.657918                   -36.858                    -155.599
1157.646113                   -36.825                    -155.548
1157.634304                   -36.792                    -155.496
1157.622489                   -36.759                    -155.445
1157.610669                   -36.726                    -155.394
1157.598844                   -36.692                    -155.343
1157.587014                   -36.659                    -155.292
1157.575179                   -36.626                    -155.241
1157.563339                   -36.593                    -155.190
1157.551494                   -36.560                    -155.139
1157.539644                   -36.526                    -155.088
1157.527790                   -36.493                    -155.037
1157.515930                   -36.460                    -154.986
1157.504066                   -36.426                    -154.935
1157.492198                   -36.393                    -154.885
1157.480324                   -36.360                    -154.834
1157.468446                   -36.326                    -154.783
1157.456564                   -36.293                    -154.733
1157.444677                   -36.259                    -154.682
1157.432785                   -36.226                    -154.632
1157.420889                   -36.192                    -154.581
1157.408989                   -36.159                    -154.531
1157.397084                   -36.125                    -154.480
1157.385175                   -36.092                    -154.430
1157.373262                   -36.058                    -154.380
1157.361345                   -36.024                    -154.330
1157.349424                   -35.991                    -154.280
1157.337498                   -35.957                    -154.229
1157.325568                   -35.923                    -154.179
1157.313635                   -35.890                    -154.129
1157.301697                   -35.856                    -154.079
1157.289756                   -35.822                    -154.029
1157.277810                   -35.788                    -153.980
1157.265861                   -35.755                    -153.930
1157.253908                   -35.721                    -153.880
1157.241951                   -35.687                    -153.830
1157.229991                   -35.653                    -153.780
1157.218027                   -35.619                    -153.731
1157.206059                   -35.585                    -153.681
1157.194088                   -35.551                    -153.632
1157.182113                   -35.517                    -153.582
1157.170134                   -35.483                    -153.533
1157.158153                   -35.449                    -153.483
1157.146168                   -35.415                    -153.434
1157.134179                   -35.381                    -153.384
1157.122187                   -35.347                    -153.335
1157.110192                   -35.313                    -153.286
1157.098194                   -35.278                    -153.237
1157.086193                   -35.244                    -153.188
1157.074188                   -35.210                    -153.138
1157.062181                   -35.176                    -153.089
1157.050170                   -35.141                    -153.040
1157.038156                   -35.107                    -152.991
1157.026140                   -35.073                    -152.942
1157.014120                   -35.039                    -152.893
1157.002098                   -35.004                    -152.845
1156.990073                   -34.970                    -152.796
1156.978045                   -34.935                    -152.747
1156.966015                   -34.901                    -152.698
1156.953981                   -34.867                    -152.650
1156.941946                   -34.832                    -152.601
1156.929907                   -34.798                    -152.552
1156.917866                   -34.763                    -152.504
