高度                               纬度                        经度
1150.525491                   -9.052                     102.602
1150.530364                   -9.094                     102.635
1150.535259                   -9.136                     102.667
1150.540175                   -9.178                     102.699
1150.545112                   -9.220                     102.732
1150.550071                   -9.263                     102.764
1150.555051                   -9.305                     102.797
1150.560053                   -9.347                     102.829
1150.565076                   -9.389                     102.862
1150.570120                   -9.431                     102.894
1150.575186                   -9.474                     102.927
1150.580272                   -9.516                     102.959
1150.585381                   -9.558                     102.992
1150.590510                   -9.600                     103.024
1150.595661                   -9.642                     103.057
1150.600833                   -9.684                     103.089
1150.606026                   -9.727                     103.122
1150.611241                   -9.769                     103.154
1150.616477                   -9.811                     103.187
1150.621733                   -9.853                     103.219
1150.627011                   -9.895                     103.252
1150.632310                   -9.937                     103.285
1150.637631                   -9.979                     103.317
1150.642972                   -10.022                    103.350
1150.648334                   -10.064                    103.382
1150.653717                   -10.106                    103.415
1150.659122                   -10.148                    103.448
1150.664547                   -10.190                    103.480
1150.669994                   -10.232                    103.513
1150.675461                   -10.274                    103.546
1150.680949                   -10.316                    103.578
1150.686458                   -10.358                    103.611
1150.691988                   -10.401                    103.644
1150.697539                   -10.443                    103.676
1150.703111                   -10.485                    103.709
1150.708704                   -10.527                    103.742
1150.714317                   -10.569                    103.774
1150.719952                   -10.611                    103.807
1150.725607                   -10.653                    103.840
1150.731282                   -10.695                    103.873
1150.736979                   -10.737                    103.906
1150.742696                   -10.779                    103.938
1150.748434                   -10.821                    103.971
1150.754192                   -10.863                    104.004
1150.759972                   -10.905                    104.037
1150.765771                   -10.947                    104.070
1150.771592                   -10.989                    104.102
1150.777433                   -11.031                    104.135
1150.783294                   -11.073                    104.168
1150.789177                   -11.115                    104.201
1150.795079                   -11.157                    104.234
1150.801002                   -11.199                    104.267
1150.806946                   -11.241                    104.300
1150.812910                   -11.283                    104.332
1150.818894                   -11.325                    104.365
1150.824899                   -11.367                    104.398
1150.830924                   -11.409                    104.431
1150.836970                   -11.451                    104.464
1150.843036                   -11.493                    104.497
1150.849122                   -11.535                    104.530
1150.855228                   -11.577                    104.563
1150.861355                   -11.619                    104.596
1150.867502                   -11.661                    104.629
1150.873669                   -11.703                    104.662
1150.879857                   -11.745                    104.695
1150.886064                   -11.787                    104.728
1150.892292                   -11.829                    104.761
1150.898540                   -11.871                    104.794
1150.904808                   -11.913                    104.827
1150.911096                   -11.955                    104.861
1150.917404                   -11.997                    104.894
1150.923732                   -12.039                    104.927
1150.930080                   -12.080                    104.960
1150.936448                   -12.122                    104.993
1150.942836                   -12.164                    105.026
1150.949244                   -12.206                    105.059
1150.955672                   -12.248                    105.092
1150.962119                   -12.290                    105.126
1150.968587                   -12.332                    105.159
1150.975075                   -12.374                    105.192
1150.981582                   -12.415                    105.225
1150.988109                   -12.457                    105.258
1150.994656                   -12.499                    105.292
1151.001222                   -12.541                    105.325
1151.007808                   -12.583                    105.358
1151.014414                   -12.625                    105.391
1151.021040                   -12.667                    105.425
1151.027685                   -12.708                    105.458
1151.034350                   -12.750                    105.491
1151.041034                   -12.792                    105.525
1151.047738                   -12.834                    105.558
1151.054462                   -12.876                    105.591
1151.061205                   -12.917                    105.625
1151.067968                   -12.959                    105.658
1151.074750                   -13.001                    105.691
1151.081551                   -13.043                    105.725
1151.088372                   -13.085                    105.758
1151.095212                   -13.126                    105.792
1151.102072                   -13.168                    105.825
1151.108951                   -13.210                    105.859
1151.115849                   -13.252                    105.892
1151.122766                   -13.293                    105.926
1151.129703                   -13.335                    105.959
1151.136659                   -13.377                    105.993
1151.143634                   -13.419                    106.026
1151.150629                   -13.460                    106.060
1151.157642                   -13.502                    106.093
1151.164675                   -13.544                    106.127
1151.171727                   -13.585                    106.160
1151.178797                   -13.627                    106.194
1151.185887                   -13.669                    106.227
1151.192996                   -13.710                    106.261
1151.200124                   -13.752                    106.295
1151.207271                   -13.794                    106.328
1151.214437                   -13.836                    106.362
1151.221621                   -13.877                    106.396
1151.228825                   -13.919                    106.429
1151.236047                   -13.961                    106.463
1151.243288                   -14.002                    106.497
1151.250548                   -14.044                    106.530
1151.257827                   -14.085                    106.564
1151.265125                   -14.127                    106.598
1151.272441                   -14.169                    106.631
