高度                               纬度                        经度
1155.569866                   -30.780                    -145.229
1155.581961                   -30.817                    -145.185
1155.594058                   -30.854                    -145.141
1155.606158                   -30.891                    -145.097
1155.618261                   -30.928                    -145.053
1155.630366                   -30.965                    -145.009
1155.642473                   -31.002                    -144.965
1155.654583                   -31.038                    -144.921
1155.666695                   -31.075                    -144.877
1155.678810                   -31.112                    -144.833
1155.690926                   -31.149                    -144.789
1155.703045                   -31.186                    -144.744
1155.715167                   -31.222                    -144.700
1155.727290                   -31.259                    -144.656
1155.739415                   -31.296                    -144.611
1155.751543                   -31.333                    -144.567
1155.763672                   -31.369                    -144.523
1155.775803                   -31.406                    -144.478
1155.787937                   -31.443                    -144.434
1155.800072                   -31.479                    -144.389
1155.812209                   -31.516                    -144.344
1155.824347                   -31.553                    -144.300
1155.836488                   -31.589                    -144.255
1155.848630                   -31.626                    -144.210
1155.860774                   -31.662                    -144.166
1155.872919                   -31.699                    -144.121
1155.885066                   -31.735                    -144.076
1155.897214                   -31.772                    -144.031
1155.909364                   -31.808                    -143.986
1155.921515                   -31.845                    -143.941
1155.933668                   -31.881                    -143.896
1155.945822                   -31.918                    -143.851
1155.957977                   -31.954                    -143.806
1155.970133                   -31.990                    -143.761
1155.982291                   -32.027                    -143.716
1155.994449                   -32.063                    -143.671
1156.006609                   -32.099                    -143.626
1156.018770                   -32.136                    -143.580
1156.030931                   -32.172                    -143.535
1156.043094                   -32.208                    -143.490
1156.055258                   -32.244                    -143.445
1156.067422                   -32.281                    -143.399
1156.079588                   -32.317                    -143.354
1156.091754                   -32.353                    -143.308
1156.103921                   -32.389                    -143.263
1156.116088                   -32.425                    -143.217
1156.128256                   -32.461                    -143.171
1156.140425                   -32.497                    -143.126
1156.152594                   -32.534                    -143.080
1156.164764                   -32.570                    -143.034
1156.176934                   -32.606                    -142.989
1156.189104                   -32.642                    -142.943
1156.201275                   -32.678                    -142.897
1156.213447                   -32.714                    -142.851
1156.225618                   -32.750                    -142.805
1156.237790                   -32.786                    -142.759
1156.249962                   -32.821                    -142.713
1156.262134                   -32.857                    -142.667
1156.274306                   -32.893                    -142.621
1156.286478                   -32.929                    -142.575
1156.298650                   -32.965                    -142.529
1156.310822                   -33.001                    -142.483
1156.322994                   -33.037                    -142.436
1156.335166                   -33.072                    -142.390
1156.347337                   -33.108                    -142.344
1156.359509                   -33.144                    -142.297
1156.371680                   -33.179                    -142.251
1156.383851                   -33.215                    -142.205
