高度                               纬度                        经度
1162.479746                   49.915                     25.269
1162.478291                   49.912                     25.351
1162.476813                   49.907                     25.432
1162.475311                   49.903                     25.513
1162.473786                   49.899                     25.594
1162.472238                   49.895                     25.676
1162.470667                   49.891                     25.757
1162.469072                   49.886                     25.838
1162.467455                   49.882                     25.920
1162.465814                   49.878                     26.001
1162.464150                   49.873                     26.082
1162.462463                   49.869                     26.163
1162.460753                   49.864                     26.244
1162.459019                   49.859                     26.325
1162.457263                   49.854                     26.407
1162.455483                   49.850                     26.488
1162.453680                   49.845                     26.569
1162.451854                   49.840                     26.650
1162.450005                   49.835                     26.731
1162.448133                   49.830                     26.812
1162.446238                   49.824                     26.893
1162.444320                   49.819                     26.974
1162.442378                   49.814                     27.055
1162.440414                   49.809                     27.136
1162.438426                   49.803                     27.217
1162.436415                   49.798                     27.298
1162.434382                   49.792                     27.379
1162.432325                   49.787                     27.460
1162.430245                   49.781                     27.541
1162.428142                   49.775                     27.622
1162.426017                   49.770                     27.703
1162.423868                   49.764                     27.783
1162.421696                   49.758                     27.864
1162.419501                   49.752                     27.945
1162.417283                   49.746                     28.026
1162.415042                   49.740                     28.106
1162.412778                   49.734                     28.187
1162.410492                   49.727                     28.268
1162.408182                   49.721                     28.349
1162.405849                   49.715                     28.429
1162.403493                   49.708                     28.510
1162.401115                   49.702                     28.590
1162.398713                   49.696                     28.671
1162.396289                   49.689                     28.752
1162.393842                   49.682                     28.832
1162.391371                   49.676                     28.913
1162.388878                   49.669                     28.993
1162.386362                   49.662                     29.074
1162.383823                   49.655                     29.154
1162.381262                   49.648                     29.235
1162.378677                   49.641                     29.315
1162.376070                   49.634                     29.395
1162.373439                   49.627                     29.476
1162.370786                   49.620                     29.556
1162.368110                   49.613                     29.636
1162.365412                   49.605                     29.717
1162.362690                   49.598                     29.797
1162.359946                   49.590                     29.877
1162.357179                   49.583                     29.957
1162.354389                   49.575                     30.038
1162.351577                   49.568                     30.118
1162.348741                   49.560                     30.198
1162.345883                   49.552                     30.278
1162.343003                   49.544                     30.358
1162.340099                   49.537                     30.438
1162.337173                   49.529                     30.518
1162.334224                   49.521                     30.598
1162.331253                   49.513                     30.678
1162.328258                   49.505                     30.758
1162.325242                   49.496                     30.838
1162.322202                   49.488                     30.918
1162.319140                   49.480                     30.998
1162.316055                   49.471                     31.077
1162.312948                   49.463                     31.157
1162.309818                   49.455                     31.237
1162.306665                   49.446                     31.317
1162.303490                   49.437                     31.396
1162.300293                   49.429                     31.476
1162.297072                   49.420                     31.556
1162.293830                   49.411                     31.635
1162.290564                   49.402                     31.715
1162.287277                   49.394                     31.795
1162.283966                   49.385                     31.874
1162.280633                   49.376                     31.954
1162.277278                   49.366                     32.033
1162.273901                   49.357                     32.112
1162.270500                   49.348                     32.192
1162.267078                   49.339                     32.271
1162.263633                   49.329                     32.351
1162.260165                   49.320                     32.430
1162.256675                   49.311                     32.509
1162.253163                   49.301                     32.588
1162.249628                   49.292                     32.668
1162.246071                   49.282                     32.747
1162.242492                   49.272                     32.826
1162.238890                   49.263                     32.905
1162.235266                   49.253                     32.984
1162.231620                   49.243                     33.063
1162.227952                   49.233                     33.142
1162.224261                   49.223                     33.221
1162.220548                   49.213                     33.300
1162.216812                   49.203                     33.379
1162.213054                   49.193                     33.458
1162.209275                   49.182                     33.537
1162.205473                   49.172                     33.616
1162.201648                   49.162                     33.694
1162.197802                   49.151                     33.773
1162.193933                   49.141                     33.852
1162.190042                   49.130                     33.931
1162.186129                   49.120                     34.009
1162.182194                   49.109                     34.088
1162.178237                   49.098                     34.166
1162.174258                   49.088                     34.245
1162.170257                   49.077                     34.323
1162.166233                   49.066                     34.402
1162.162188                   49.055                     34.480
1162.158120                   49.044                     34.559
1162.154031                   49.033                     34.637
1162.149919                   49.022                     34.715
1162.145786                   49.011                     34.794
1162.141630                   48.999                     34.872
1162.137453                   48.988                     34.950
1162.133253                   48.977                     35.028
1162.129032                   48.965                     35.106
1162.124789                   48.954                     35.185
1162.120524                   48.942                     35.263
1162.116237                   48.931                     35.341
1162.111928                   48.919                     35.419
1162.107597                   48.908                     35.497
1162.103244                   48.896                     35.574
1162.098870                   48.884                     35.652
1162.094474                   48.872                     35.730
1162.090056                   48.860                     35.808
1162.085616                   48.848                     35.886
1162.081155                   48.836                     35.963
1162.076671                   48.824                     36.041
1162.072166                   48.812                     36.119
1162.067640                   48.800                     36.196
1162.063091                   48.787                     36.274
1162.058521                   48.775                     36.351
1162.053930                   48.763                     36.429
1162.049316                   48.750                     36.506
1162.044681                   48.738                     36.584
1162.040025                   48.725                     36.661
1162.035347                   48.712                     36.738
1162.030647                   48.700                     36.816
1162.025926                   48.687                     36.893
1162.021183                   48.674                     36.970
1162.016419                   48.661                     37.047
1162.011633                   48.648                     37.124
1162.006826                   48.635                     37.201
1162.001997                   48.622                     37.278
1161.997147                   48.609                     37.355
1161.992276                   48.596                     37.432
1161.987383                   48.583                     37.509
1161.982468                   48.570                     37.586
1161.977533                   48.556                     37.663
1161.972576                   48.543                     37.740
1161.967597                   48.530                     37.816
1161.962597                   48.516                     37.893
1161.957576                   48.503                     37.970
1161.952534                   48.489                     38.046
1161.947471                   48.475                     38.123
1161.942386                   48.462                     38.199
1161.937280                   48.448                     38.276
1161.932153                   48.434                     38.352
1161.927004                   48.420                     38.429
1161.921835                   48.406                     38.505
1161.916644                   48.392                     38.581
1161.911432                   48.378                     38.658
1161.906199                   48.364                     38.734
1161.900945                   48.350                     38.810
1161.895670                   48.336                     38.886
1161.890374                   48.321                     38.962
1161.885057                   48.307                     39.038
1161.879719                   48.293                     39.114
1161.874360                   48.278                     39.190
1161.868980                   48.264                     39.266
1161.863579                   48.249                     39.342
1161.858157                   48.235                     39.418
1161.852714                   48.220                     39.493
1161.847250                   48.205                     39.569
1161.841765                   48.190                     39.645
1161.836260                   48.176                     39.720
1161.830734                   48.161                     39.796
1161.825187                   48.146                     39.871
1161.819619                   48.131                     39.947
1161.814030                   48.116                     40.022
1161.808421                   48.101                     40.098
1161.802790                   48.085                     40.173
1161.797140                   48.070                     40.248
1161.791468                   48.055                     40.324
1161.785776                   48.040                     40.399
1161.780063                   48.024                     40.474
1161.774330                   48.009                     40.549
1161.768576                   47.993                     40.624
1161.762801                   47.978                     40.699
1161.757006                   47.962                     40.774
1161.751190                   47.947                     40.849
1161.745354                   47.931                     40.924
1161.739498                   47.915                     40.999
1161.733621                   47.899                     41.073
1161.727723                   47.883                     41.148
1161.721805                   47.867                     41.223
1161.715867                   47.851                     41.297
1161.709908                   47.835                     41.372
1161.703929                   47.819                     41.447
1161.697929                   47.803                     41.521
1161.691910                   47.787                     41.596
1161.685870                   47.771                     41.670
1161.679809                   47.754                     41.744
1161.673729                   47.738                     41.819
1161.667628                   47.722                     41.893
1161.661507                   47.705                     41.967
1161.655366                   47.689                     42.041
1161.649205                   47.672                     42.115
1161.643023                   47.656                     42.189
1161.636822                   47.639                     42.263
1161.630600                   47.622                     42.337
1161.624358                   47.605                     42.411
1161.618097                   47.588                     42.485
1161.611815                   47.572                     42.559
1161.605513                   47.555                     42.632
1161.599191                   47.538                     42.706
1161.592850                   47.521                     42.780
1161.586488                   47.504                     42.853
1161.580107                   47.486                     42.927
1161.573706                   47.469                     43.000
1161.567284                   47.452                     43.074
1161.560843                   47.435                     43.147
1161.554383                   47.417                     43.221
1161.547902                   47.400                     43.294
1161.541402                   47.382                     43.367
1161.534882                   47.365                     43.440
1161.528342                   47.347                     43.513
1161.521783                   47.330                     43.586
1161.515203                   47.312                     43.659
1161.508605                   47.294                     43.732
1161.501986                   47.276                     43.805
1161.495349                   47.259                     43.878
1161.488691                   47.241                     43.951
1161.482014                   47.223                     44.024
1161.475318                   47.205                     44.097
1161.468602                   47.187                     44.169
1161.461866                   47.169                     44.242
1161.455111                   47.151                     44.314
1161.448337                   47.132                     44.387
1161.441543                   47.114                     44.459
1161.434730                   47.096                     44.532
1161.427898                   47.077                     44.604
1161.421046                   47.059                     44.676
1161.414176                   47.041                     44.749
1161.407285                   47.022                     44.821
1161.400376                   47.004                     44.893
1161.393447                   46.985                     44.965
1161.386500                   46.966                     45.037
1161.379533                   46.948                     45.109
1161.372546                   46.929                     45.181
1161.365541                   46.910                     45.253
1161.358517                   46.891                     45.325
1161.351474                   46.872                     45.397
1161.344411                   46.853                     45.468
1161.337330                   46.834                     45.540
1161.330230                   46.815                     45.612
1161.323111                   46.796                     45.683
1161.315973                   46.777                     45.755
1161.308816                   46.758                     45.826
1161.301640                   46.739                     45.897
1161.294445                   46.719                     45.969
1161.287231                   46.700                     46.040
1161.279999                   46.681                     46.111
1161.272748                   46.661                     46.182
1161.265478                   46.642                     46.254
1161.258190                   46.622                     46.325
1161.250883                   46.602                     46.396
1161.243557                   46.583                     46.467
1161.236212                   46.563                     46.538
1161.228849                   46.543                     46.608
1161.221468                   46.524                     46.679
1161.214068                   46.504                     46.750
1161.206649                   46.484                     46.821
1161.199212                   46.464                     46.891
1161.191756                   46.444                     46.962
1161.184282                   46.424                     47.032
1161.176790                   46.404                     47.103
1161.169279                   46.384                     47.173
1161.161750                   46.363                     47.244
1161.154202                   46.343                     47.314
1161.146637                   46.323                     47.384
1161.139053                   46.303                     47.454
1161.131451                   46.282                     47.525
1161.123830                   46.262                     47.595
1161.116192                   46.241                     47.665
1161.108535                   46.221                     47.735
1161.100860                   46.200                     47.805
1161.093167                   46.180                     47.875
1161.085456                   46.159                     47.944
1161.077727                   46.138                     48.014
1161.069980                   46.117                     48.084
1161.062215                   46.097                     48.153
1161.054432                   46.076                     48.223
1161.046631                   46.055                     48.293
1161.038812                   46.034                     48.362
1161.030976                   46.013                     48.431
1161.023121                   45.992                     48.501
1161.015249                   45.971                     48.570
1161.007359                   45.950                     48.639
