高度                               纬度                        经度
1157.823239                   37.319                     134.129
1157.835086                   37.352                     134.181
1157.846927                   37.385                     134.232
1157.858763                   37.418                     134.284
1157.870593                   37.451                     134.336
1157.882417                   37.484                     134.388
1157.894235                   37.517                     134.440
1157.906047                   37.549                     134.492
1157.917853                   37.582                     134.544
1157.929653                   37.615                     134.596
1157.941447                   37.648                     134.648
1157.953235                   37.680                     134.701
1157.965017                   37.713                     134.753
1157.976793                   37.746                     134.805
1157.988562                   37.778                     134.858
1158.000325                   37.811                     134.910
1158.012082                   37.844                     134.962
1158.023832                   37.876                     135.015
1158.035576                   37.909                     135.068
1158.047313                   37.941                     135.120
1158.059044                   37.974                     135.173
1158.070768                   38.006                     135.226
1158.082486                   38.038                     135.278
1158.094197                   38.071                     135.331
1158.105901                   38.103                     135.384
1158.117599                   38.135                     135.437
1158.129290                   38.168                     135.490
1158.140974                   38.200                     135.543
1158.152651                   38.232                     135.596
1158.164321                   38.264                     135.649
1158.175984                   38.297                     135.702
1158.187640                   38.329                     135.756
1158.199289                   38.361                     135.809
1158.210932                   38.393                     135.862
1158.222566                   38.425                     135.916
1158.234194                   38.457                     135.969
1158.245815                   38.489                     136.022
1158.257428                   38.521                     136.076
1158.269034                   38.553                     136.130
1158.280633                   38.585                     136.183
1158.292224                   38.617                     136.237
1158.303808                   38.649                     136.291
1158.315384                   38.681                     136.344
1158.326953                   38.712                     136.398
1158.338514                   38.744                     136.452
1158.350068                   38.776                     136.506
1158.361614                   38.808                     136.560
1158.373152                   38.839                     136.614
1158.384683                   38.871                     136.668
1158.396206                   38.903                     136.722
1158.407721                   38.934                     136.776
1158.419228                   38.966                     136.831
1158.430727                   38.997                     136.885
1158.442218                   39.029                     136.939
1158.453701                   39.060                     136.994
1158.465177                   39.092                     137.048
1158.476644                   39.123                     137.103
1158.488103                   39.155                     137.157
1158.499553                   39.186                     137.212
1158.510996                   39.217                     137.267
1158.522430                   39.249                     137.321
1158.533857                   39.280                     137.376
1158.545274                   39.311                     137.431
1158.556684                   39.343                     137.486
1158.568085                   39.374                     137.541
1158.579477                   39.405                     137.596
1158.590861                   39.436                     137.651
1158.602236                   39.467                     137.706
1158.613603                   39.498                     137.761
1158.624961                   39.529                     137.816
1158.636311                   39.560                     137.871
1158.647652                   39.591                     137.927
1158.658984                   39.622                     137.982
1158.670307                   39.653                     138.037
1158.681621                   39.684                     138.093
1158.692927                   39.715                     138.148
1158.704223                   39.746                     138.204
1158.715511                   39.777                     138.259
1158.726790                   39.807                     138.315
1158.738059                   39.838                     138.371
1158.749319                   39.869                     138.427
1158.760571                   39.899                     138.482
1158.771813                   39.930                     138.538
1158.783046                   39.961                     138.594
1158.794269                   39.991                     138.650
1158.805484                   40.022                     138.706
1158.816689                   40.052                     138.762
1158.827884                   40.083                     138.819
1158.839070                   40.113                     138.875
1158.850247                   40.144                     138.931
1158.861414                   40.174                     138.987
1158.872571                   40.204                     139.044
1158.883719                   40.235                     139.100
1158.894858                   40.265                     139.157
1158.905986                   40.295                     139.213
1158.917105                   40.326                     139.270
