高度                               纬度                        经度
1154.220588                   26.460                     149.251
1154.232107                   26.499                     149.292
1154.243634                   26.538                     149.332
1154.255169                   26.576                     149.372
1154.266711                   26.615                     149.412
1154.278261                   26.654                     149.452
1154.289819                   26.693                     149.492
1154.301384                   26.731                     149.532
1154.312956                   26.770                     149.573
1154.324536                   26.809                     149.613
1154.336124                   26.848                     149.653
1154.347719                   26.886                     149.694
1154.359321                   26.925                     149.734
1154.370930                   26.964                     149.774
1154.382546                   27.002                     149.815
1154.394170                   27.041                     149.855
1154.405801                   27.080                     149.896
1154.417439                   27.118                     149.936
1154.429084                   27.157                     149.977
1154.440736                   27.195                     150.018
1154.452395                   27.234                     150.058
1154.464060                   27.273                     150.099
1154.475733                   27.311                     150.139
1154.487412                   27.350                     150.180
1154.499099                   27.388                     150.221
1154.510792                   27.427                     150.262
1154.522491                   27.465                     150.303
1154.534198                   27.504                     150.343
1154.545911                   27.542                     150.384
1154.557630                   27.580                     150.425
1154.569356                   27.619                     150.466
1154.581089                   27.657                     150.507
1154.592828                   27.696                     150.548
1154.604573                   27.734                     150.589
1154.616325                   27.772                     150.630
1154.628083                   27.811                     150.671
1154.639847                   27.849                     150.712
1154.651617                   27.887                     150.753
1154.663394                   27.926                     150.795
1154.675176                   27.964                     150.836
1154.686965                   28.002                     150.877
1154.698760                   28.041                     150.918
1154.710561                   28.079                     150.960
1154.722367                   28.117                     151.001
1154.734180                   28.155                     151.042
1154.745998                   28.193                     151.084
1154.757823                   28.232                     151.125
1154.769653                   28.270                     151.167
1154.781489                   28.308                     151.208
1154.793330                   28.346                     151.250
1154.805177                   28.384                     151.291
1154.817030                   28.422                     151.333
1154.828888                   28.460                     151.375
1154.840752                   28.498                     151.416
1154.852621                   28.536                     151.458
1154.864495                   28.575                     151.500
1154.876375                   28.613                     151.541
1154.888261                   28.651                     151.583
1154.900151                   28.689                     151.625
1154.912047                   28.727                     151.667
1154.923948                   28.764                     151.709
1154.935854                   28.802                     151.751
1154.947765                   28.840                     151.793
1154.959681                   28.878                     151.835
1154.971603                   28.916                     151.877
1154.983529                   28.954                     151.919
1154.995460                   28.992                     151.961
1155.007396                   29.030                     152.003
1155.019337                   29.068                     152.045
1155.031282                   29.105                     152.087
1155.043233                   29.143                     152.130
1155.055188                   29.181                     152.172
1155.067147                   29.219                     152.214
1155.079112                   29.257                     152.257
1155.091081                   29.294                     152.299
1155.103054                   29.332                     152.341
1155.115032                   29.370                     152.384
1155.127014                   29.407                     152.426
1155.139001                   29.445                     152.469
1155.150992                   29.483                     152.511
1155.162987                   29.520                     152.554
1155.174987                   29.558                     152.597
1155.186990                   29.596                     152.639
1155.198998                   29.633                     152.682
1155.211010                   29.671                     152.725
1155.223026                   29.708                     152.767
1155.235046                   29.746                     152.810
1155.247071                   29.783                     152.853
1155.259099                   29.821                     152.896
1155.271130                   29.858                     152.939
1155.283166                   29.896                     152.982
1155.295206                   29.933                     153.025
1155.307249                   29.971                     153.068
1155.319296                   30.008                     153.111
1155.331347                   30.045                     153.154
1155.343401                   30.083                     153.197
1155.355459                   30.120                     153.240
1155.367520                   30.158                     153.283
1155.379585                   30.195                     153.326
1155.391653                   30.232                     153.370
1155.403725                   30.269                     153.413
1155.415800                   30.307                     153.456
1155.427878                   30.344                     153.500
1155.439960                   30.381                     153.543
1155.452045                   30.418                     153.586
1155.464132                   30.456                     153.630
1155.476224                   30.493                     153.673
1155.488318                   30.530                     153.717
1155.500415                   30.567                     153.760
1155.512515                   30.604                     153.804
1155.524618                   30.641                     153.848
1155.536724                   30.679                     153.891
1155.548833                   30.716                     153.935
1155.560944                   30.753                     153.979
1155.573059                   30.790                     154.023
1155.585176                   30.827                     154.066
1155.597296                   30.864                     154.110
1155.609418                   30.901                     154.154
1155.621543                   30.938                     154.198
1155.633670                   30.975                     154.242
1155.645800                   31.012                     154.286
1155.657933                   31.049                     154.330
1155.670067                   31.086                     154.374
1155.682205                   31.122                     154.418
1155.694344                   31.159                     154.462
1155.706486                   31.196                     154.507
1155.718630                   31.233                     154.551
1155.730776                   31.270                     154.595
1155.742924                   31.307                     154.639
1155.755074                   31.343                     154.684
1155.767226                   31.380                     154.728
1155.779381                   31.417                     154.773
1155.791537                   31.454                     154.817
1155.803695                   31.490                     154.862
1155.815855                   31.527                     154.906
1155.828016                   31.564                     154.951
1155.840180                   31.600                     154.995
1155.852345                   31.637                     155.040
1155.864512                   31.673                     155.085
1155.876680                   31.710                     155.129
1155.888851                   31.747                     155.174
1155.901022                   31.783                     155.219
1155.913195                   31.820                     155.264
1155.925370                   31.856                     155.309
1155.937546                   31.893                     155.354
1155.949723                   31.929                     155.399
1155.961901                   31.966                     155.444
1155.974081                   32.002                     155.489
1155.986262                   32.039                     155.534
1155.998444                   32.075                     155.579
1156.010628                   32.111                     155.624
1156.022812                   32.148                     155.669
1156.034997                   32.184                     155.714
1156.047184                   32.220                     155.760
1156.059371                   32.257                     155.805
1156.071559                   32.293                     155.850
1156.083748                   32.329                     155.896
1156.095938                   32.365                     155.941
1156.108129                   32.402                     155.986
1156.120320                   32.438                     156.032
1156.132512                   32.474                     156.078
1156.144704                   32.510                     156.123
1156.156897                   32.546                     156.169
1156.169091                   32.582                     156.214
1156.181285                   32.619                     156.260
1156.193480                   32.655                     156.306
1156.205675                   32.691                     156.352
1156.217870                   32.727                     156.397
1156.230066                   32.763                     156.443
1156.242261                   32.799                     156.489
1156.254457                   32.835                     156.535
1156.266654                   32.871                     156.581
1156.278850                   32.907                     156.627
1156.291046                   32.943                     156.673
1156.303243                   32.978                     156.719
1156.315439                   33.014                     156.765
1156.327635                   33.050                     156.812
1156.339832                   33.086                     156.858
1156.352028                   33.122                     156.904
1156.364223                   33.158                     156.950
1156.376419                   33.193                     156.997
1156.388614                   33.229                     157.043
1156.400809                   33.265                     157.090
1156.413004                   33.301                     157.136
1156.425198                   33.336                     157.183
1156.437391                   33.372                     157.229
