高度                               纬度                        经度
1160.548188                   -44.719                    -126.125
1160.539354                   -44.696                    -126.059
1160.530504                   -44.672                    -125.993
1160.521638                   -44.648                    -125.927
1160.512756                   -44.624                    -125.861
1160.503859                   -44.600                    -125.795
1160.494945                   -44.577                    -125.729
1160.486015                   -44.553                    -125.663
1160.477070                   -44.529                    -125.598
1160.468109                   -44.505                    -125.532
1160.459132                   -44.481                    -125.466
1160.450139                   -44.456                    -125.401
1160.441131                   -44.432                    -125.335
1160.432107                   -44.408                    -125.270
1160.423068                   -44.384                    -125.205
1160.414013                   -44.360                    -125.139
1160.404942                   -44.335                    -125.074
1160.395856                   -44.311                    -125.009
1160.386755                   -44.287                    -124.944
1160.377638                   -44.262                    -124.879
1160.368506                   -44.238                    -124.814
1160.359358                   -44.213                    -124.749
1160.350195                   -44.189                    -124.684
1160.341017                   -44.164                    -124.619
1160.331823                   -44.139                    -124.554
1160.322614                   -44.115                    -124.490
1160.313390                   -44.090                    -124.425
1160.304151                   -44.065                    -124.360
1160.294897                   -44.040                    -124.296
1160.285628                   -44.015                    -124.231
1160.276343                   -43.990                    -124.167
1160.267044                   -43.966                    -124.103
1160.257730                   -43.941                    -124.038
1160.248400                   -43.916                    -123.974
1160.239056                   -43.890                    -123.910
1160.229697                   -43.865                    -123.846
1160.220323                   -43.840                    -123.781
1160.210934                   -43.815                    -123.717
1160.201530                   -43.790                    -123.653
1160.192112                   -43.765                    -123.590
1160.182679                   -43.739                    -123.526
1160.173232                   -43.714                    -123.462
1160.163769                   -43.689                    -123.398
1160.154292                   -43.663                    -123.334
1160.144801                   -43.638                    -123.271
1160.135295                   -43.612                    -123.207
1160.125774                   -43.587                    -123.144
1160.116239                   -43.561                    -123.080
1160.106690                   -43.535                    -123.017
1160.097126                   -43.510                    -122.953
1160.087548                   -43.484                    -122.890
1160.077956                   -43.458                    -122.827
1160.068349                   -43.432                    -122.764
1160.058728                   -43.407                    -122.701
1160.049093                   -43.381                    -122.638
1160.039444                   -43.355                    -122.575
1160.029780                   -43.329                    -122.512
1160.020103                   -43.303                    -122.449
1160.010411                   -43.277                    -122.386
1160.000706                   -43.251                    -122.323
1159.990986                   -43.225                    -122.260
1159.981252                   -43.199                    -122.198
1159.971505                   -43.172                    -122.135
1159.961743                   -43.146                    -122.073
1159.951968                   -43.120                    -122.010
1159.942179                   -43.094                    -121.948
1159.932376                   -43.067                    -121.885
1159.922560                   -43.041                    -121.823
1159.912730                   -43.015                    -121.761
1159.902886                   -42.988                    -121.699
1159.893028                   -42.962                    -121.636
1159.883157                   -42.935                    -121.574
