高度                               纬度                        经度
1155.282666                   29.894                     -161.566
1155.294675                   29.932                     -161.523
1155.306687                   29.969                     -161.480
1155.318704                   30.006                     -161.437
1155.330724                   30.044                     -161.393
1155.342747                   30.081                     -161.350
1155.354774                   30.118                     -161.307
1155.366804                   30.155                     -161.264
1155.378838                   30.193                     -161.220
1155.390875                   30.230                     -161.177
1155.402916                   30.267                     -161.134
1155.414959                   30.304                     -161.090
1155.427006                   30.341                     -161.047
1155.439057                   30.378                     -161.003
1155.451110                   30.416                     -160.960
1155.463166                   30.453                     -160.916
1155.475226                   30.490                     -160.873
1155.487288                   30.527                     -160.829
1155.499354                   30.564                     -160.785
1155.511422                   30.601                     -160.742
1155.523493                   30.638                     -160.698
1155.535567                   30.675                     -160.654
1155.547644                   30.712                     -160.610
1155.559724                   30.749                     -160.566
1155.571806                   30.786                     -160.523
1155.583891                   30.823                     -160.479
1155.595978                   30.860                     -160.435
1155.608069                   30.897                     -160.391
1155.620161                   30.934                     -160.347
1155.632256                   30.970                     -160.303
1155.644354                   31.007                     -160.259
1155.656453                   31.044                     -160.214
1155.668556                   31.081                     -160.170
1155.680660                   31.118                     -160.126
1155.692767                   31.154                     -160.082
1155.704876                   31.191                     -160.037
1155.716987                   31.228                     -159.993
1155.729100                   31.265                     -159.949
1155.741215                   31.301                     -159.904
1155.753332                   31.338                     -159.860
1155.765451                   31.375                     -159.815
1155.777572                   31.411                     -159.771
1155.789695                   31.448                     -159.726
1155.801820                   31.485                     -159.682
1155.813947                   31.521                     -159.637
1155.826075                   31.558                     -159.592
1155.838205                   31.594                     -159.548
1155.850337                   31.631                     -159.503
1155.862470                   31.667                     -159.458
1155.874605                   31.704                     -159.413
1155.886741                   31.740                     -159.369
1155.898879                   31.777                     -159.324
1155.911018                   31.813                     -159.279
1155.923159                   31.850                     -159.234
1155.935300                   31.886                     -159.189
1155.947444                   31.922                     -159.144
1155.959588                   31.959                     -159.099
1155.971734                   31.995                     -159.053
1155.983881                   32.031                     -159.008
1155.996028                   32.068                     -158.963
1156.008177                   32.104                     -158.918
1156.020327                   32.140                     -158.873
1156.032478                   32.176                     -158.827
1156.044630                   32.213                     -158.782
1156.056783                   32.249                     -158.736
1156.068936                   32.285                     -158.691
1156.081091                   32.321                     -158.646
1156.093246                   32.357                     -158.600
1156.105401                   32.394                     -158.554
1156.117558                   32.430                     -158.509
1156.129715                   32.466                     -158.463
1156.141872                   32.502                     -158.418
1156.154030                   32.538                     -158.372
1156.166189                   32.574                     -158.326
1156.178348                   32.610                     -158.280
1156.190507                   32.646                     -158.234
1156.202667                   32.682                     -158.189
1156.214827                   32.718                     -158.143
1156.226987                   32.754                     -158.097
1156.239147                   32.790                     -158.051
1156.251308                   32.825                     -158.005
1156.263469                   32.861                     -157.959
1156.275629                   32.897                     -157.912
1156.287790                   32.933                     -157.866
1156.299951                   32.969                     -157.820
1156.312111                   33.005                     -157.774
1156.324272                   33.040                     -157.728
1156.336432                   33.076                     -157.681
1156.348592                   33.112                     -157.635
1156.360752                   33.147                     -157.588
1156.372911                   33.183                     -157.542
1156.385070                   33.219                     -157.496
1156.397229                   33.254                     -157.449
1156.409387                   33.290                     -157.402
1156.421545                   33.326                     -157.356
1156.433702                   33.361                     -157.309
1156.445859                   33.397                     -157.263
1156.458015                   33.432                     -157.216
1156.470171                   33.468                     -157.169
1156.482325                   33.503                     -157.122
1156.494479                   33.539                     -157.075
1156.506632                   33.574                     -157.028
1156.518784                   33.610                     -156.982
1156.530936                   33.645                     -156.935
1156.543086                   33.680                     -156.887
1156.555236                   33.716                     -156.840
1156.567384                   33.751                     -156.793
1156.579531                   33.786                     -156.746
1156.591677                   33.822                     -156.699
1156.603822                   33.857                     -156.652
1156.615966                   33.892                     -156.604
1156.628109                   33.927                     -156.557
1156.640250                   33.963                     -156.510
1156.652390                   33.998                     -156.462
1156.664528                   34.033                     -156.415
1156.676665                   34.068                     -156.367
1156.688801                   34.103                     -156.320
1156.700935                   34.138                     -156.272
1156.713067                   34.173                     -156.225
1156.725198                   34.209                     -156.177
1156.737327                   34.244                     -156.129
1156.749454                   34.279                     -156.082
1156.761580                   34.314                     -156.034
1156.773704                   34.349                     -155.986
1156.785826                   34.383                     -155.938
1156.797946                   34.418                     -155.890
1156.810064                   34.453                     -155.842
1156.822180                   34.488                     -155.794
1156.834294                   34.523                     -155.746
1156.846406                   34.558                     -155.698
1156.858516                   34.593                     -155.650
1156.870624                   34.627                     -155.602
1156.882729                   34.662                     -155.554
1156.894832                   34.697                     -155.505
1156.906933                   34.732                     -155.457
1156.919032                   34.766                     -155.409
1156.931128                   34.801                     -155.360
1156.943222                   34.836                     -155.312
1156.955313                   34.870                     -155.263
1156.967402                   34.905                     -155.215
1156.979488                   34.940                     -155.166
1156.991571                   34.974                     -155.118
1157.003652                   35.009                     -155.069
1157.015730                   35.043                     -155.020
1157.027806                   35.078                     -154.972
1157.039878                   35.112                     -154.923
1157.051948                   35.147                     -154.874
1157.064015                   35.181                     -154.825
1157.076079                   35.215                     -154.776
1157.088140                   35.250                     -154.727
1157.100198                   35.284                     -154.678
1157.112252                   35.318                     -154.629
1157.124304                   35.353                     -154.580
1157.136353                   35.387                     -154.531
1157.148398                   35.421                     -154.482
1157.160440                   35.455                     -154.432
1157.172479                   35.490                     -154.383
1157.184514                   35.524                     -154.334
1157.196546                   35.558                     -154.284
1157.208575                   35.592                     -154.235
1157.220600                   35.626                     -154.186
1157.232621                   35.660                     -154.136
1157.244639                   35.694                     -154.086
1157.256654                   35.728                     -154.037
1157.268664                   35.762                     -153.987
1157.280672                   35.796                     -153.938
1157.292675                   35.830                     -153.888
1157.304674                   35.864                     -153.838
1157.316670                   35.898                     -153.788
1157.328662                   35.932                     -153.738
1157.340650                   35.966                     -153.688
1157.352633                   36.000                     -153.638
1157.364613                   36.034                     -153.588
1157.376589                   36.068                     -153.538
1157.388561                   36.101                     -153.488
1157.400528                   36.135                     -153.438
1157.412492                   36.169                     -153.388
1157.424451                   36.202                     -153.338
1157.436405                   36.236                     -153.287
1157.448356                   36.270                     -153.237
1157.460302                   36.303                     -153.187
1157.472244                   36.337                     -153.136
1157.484181                   36.371                     -153.086
1157.496114                   36.404                     -153.035
1157.508042                   36.438                     -152.985
1157.519965                   36.471                     -152.934
1157.531884                   36.505                     -152.883
1157.543798                   36.538                     -152.833
1157.555708                   36.571                     -152.782
1157.567613                   36.605                     -152.731
1157.579512                   36.638                     -152.680
1157.591407                   36.672                     -152.629
1157.603298                   36.705                     -152.578
1157.615183                   36.738                     -152.527
1157.627063                   36.771                     -152.476
1157.638938                   36.805                     -152.425
1157.650808                   36.838                     -152.374
1157.662673                   36.871                     -152.323
1157.674533                   36.904                     -152.272
1157.686387                   36.937                     -152.220
1157.698236                   36.970                     -152.169
1157.710080                   37.004                     -152.118
1157.721919                   37.037                     -152.066
1157.733752                   37.070                     -152.015
1157.745580                   37.103                     -151.963
1157.757402                   37.136                     -151.912
1157.769218                   37.169                     -151.860
1157.781030                   37.202                     -151.808
1157.792835                   37.234                     -151.757
1157.804635                   37.267                     -151.705
1157.816429                   37.300                     -151.653
1157.828217                   37.333                     -151.601
1157.840000                   37.366                     -151.549
1157.851777                   37.399                     -151.497
1157.863548                   37.431                     -151.445
1157.875313                   37.464                     -151.393
1157.887071                   37.497                     -151.341
1157.898824                   37.529                     -151.289
1157.910571                   37.562                     -151.237
1157.922312                   37.595                     -151.184
1157.934047                   37.627                     -151.132
1157.945775                   37.660                     -151.080
1157.957497                   37.692                     -151.027
1157.969213                   37.725                     -150.975
1157.980923                   37.757                     -150.922
1157.992626                   37.790                     -150.870
1158.004323                   37.822                     -150.817
1158.016013                   37.854                     -150.765
1158.027697                   37.887                     -150.712
1158.039375                   37.919                     -150.659
1158.051045                   37.951                     -150.606
1158.062709                   37.984                     -150.553
1158.074367                   38.016                     -150.501
1158.086018                   38.048                     -150.448
1158.097662                   38.080                     -150.395
1158.109299                   38.112                     -150.342
1158.120929                   38.145                     -150.288
1158.132553                   38.177                     -150.235
1158.144169                   38.209                     -150.182
1158.155779                   38.241                     -150.129
1158.167381                   38.273                     -150.076
1158.178977                   38.305                     -150.022
1158.190565                   38.337                     -149.969
1158.202146                   38.369                     -149.915
1158.213720                   38.401                     -149.862
1158.225287                   38.433                     -149.808
1158.236846                   38.464                     -149.755
1158.248399                   38.496                     -149.701
1158.259943                   38.528                     -149.647
1158.271481                   38.560                     -149.594
1158.283011                   38.592                     -149.540
