高度                               纬度                        经度
1162.608007                   50.264                     -172.169
1162.607188                   50.262                     -172.087
1162.606346                   50.260                     -172.005
1162.605480                   50.257                     -171.923
1162.604591                   50.255                     -171.841
1162.603678                   50.252                     -171.759
1162.602741                   50.250                     -171.677
1162.601781                   50.247                     -171.595
1162.600798                   50.245                     -171.513
1162.599791                   50.242                     -171.431
1162.598761                   50.239                     -171.349
1162.597707                   50.236                     -171.267
1162.596630                   50.233                     -171.185
1162.595529                   50.230                     -171.103
1162.594405                   50.227                     -171.021
1162.593257                   50.224                     -170.939
1162.592086                   50.221                     -170.857
1162.590892                   50.218                     -170.775
1162.589674                   50.214                     -170.693
1162.588432                   50.211                     -170.611
1162.587167                   50.207                     -170.529
1162.585879                   50.204                     -170.447
1162.584567                   50.200                     -170.365
1162.583232                   50.197                     -170.283
1162.581874                   50.193                     -170.201
1162.580492                   50.189                     -170.119
1162.579086                   50.185                     -170.038
1162.577657                   50.182                     -169.956
1162.576205                   50.178                     -169.874
1162.574729                   50.174                     -169.792
1162.573230                   50.170                     -169.710
1162.571708                   50.165                     -169.629
1162.570162                   50.161                     -169.547
1162.568593                   50.157                     -169.465
1162.567001                   50.153                     -169.383
1162.565385                   50.148                     -169.302
1162.563745                   50.144                     -169.220
1162.562083                   50.139                     -169.138
1162.560397                   50.135                     -169.057
1162.558688                   50.130                     -168.975
1162.556955                   50.125                     -168.893
1162.555199                   50.121                     -168.812
1162.553420                   50.116                     -168.730
1162.551617                   50.111                     -168.648
1162.549792                   50.106                     -168.567
1162.547942                   50.101                     -168.485
1162.546070                   50.096                     -168.404
1162.544174                   50.091                     -168.322
1162.542255                   50.085                     -168.241
1162.540313                   50.080                     -168.159
1162.538348                   50.075                     -168.078
1162.536359                   50.069                     -167.997
1162.534347                   50.064                     -167.915
1162.532312                   50.058                     -167.834
1162.530253                   50.053                     -167.752
1162.528171                   50.047                     -167.671
1162.526066                   50.041                     -167.590
1162.523938                   50.036                     -167.508
1162.521787                   50.030                     -167.427
1162.519612                   50.024                     -167.346
1162.517415                   50.018                     -167.264
1162.515194                   50.012                     -167.183
1162.512950                   50.006                     -167.102
1162.510683                   50.000                     -167.021
1162.508392                   49.993                     -166.940
1162.506079                   49.987                     -166.859
1162.503742                   49.981                     -166.777
1162.501382                   49.974                     -166.696
1162.498999                   49.968                     -166.615
1162.496593                   49.961                     -166.534
1162.494164                   49.955                     -166.453
1162.491712                   49.948                     -166.372
1162.489237                   49.941                     -166.291
1162.486739                   49.934                     -166.210
1162.484217                   49.928                     -166.129
1162.481673                   49.921                     -166.048
1162.479105                   49.914                     -165.968
1162.476515                   49.907                     -165.887
1162.473901                   49.900                     -165.806
1162.471265                   49.892                     -165.725
1162.468605                   49.885                     -165.644
1162.465922                   49.878                     -165.563
1162.463217                   49.871                     -165.483
1162.460488                   49.863                     -165.402
1162.457737                   49.856                     -165.321
1162.454962                   49.848                     -165.241
1162.452165                   49.841                     -165.160
1162.449345                   49.833                     -165.079
1162.446502                   49.825                     -164.999
1162.443635                   49.817                     -164.918
1162.440746                   49.810                     -164.838
1162.437834                   49.802                     -164.757
1162.434900                   49.794                     -164.677
1162.431942                   49.786                     -164.596
1162.428961                   49.778                     -164.516
1162.425958                   49.769                     -164.436
1162.422932                   49.761                     -164.355
1162.419883                   49.753                     -164.275
1162.416811                   49.745                     -164.195
1162.413716                   49.736                     -164.114
1162.410599                   49.728                     -164.034
1162.407458                   49.719                     -163.954
1162.404295                   49.711                     -163.874
1162.401110                   49.702                     -163.794
1162.397901                   49.693                     -163.713
1162.394670                   49.685                     -163.633
1162.391416                   49.676                     -163.553
1162.388139                   49.667                     -163.473
1162.384840                   49.658                     -163.393
1162.381518                   49.649                     -163.313
1162.378173                   49.640                     -163.233
1162.374806                   49.631                     -163.153
1162.371416                   49.622                     -163.074
1162.368003                   49.612                     -162.994
1162.364568                   49.603                     -162.914
1162.361110                   49.594                     -162.834
1162.357629                   49.584                     -162.754
1162.354126                   49.575                     -162.675
1162.350601                   49.565                     -162.595
1162.347053                   49.555                     -162.515
1162.343482                   49.546                     -162.436
1162.339889                   49.536                     -162.356
1162.336273                   49.526                     -162.277
1162.332634                   49.516                     -162.197
1162.328974                   49.506                     -162.118
1162.325290                   49.496                     -162.038
1162.321585                   49.486                     -161.959
1162.317857                   49.476                     -161.879
1162.314106                   49.466                     -161.800
1162.310333                   49.456                     -161.721
