高度                               纬度                        经度
1156.621421                   33.908                     -104.098
1156.609232                   33.873                     -104.051
1156.597042                   33.837                     -104.004
1156.584851                   33.802                     -103.957
1156.572658                   33.766                     -103.910
1156.560465                   33.731                     -103.863
1156.548270                   33.695                     -103.816
1156.536075                   33.660                     -103.769
1156.523879                   33.624                     -103.722
1156.511682                   33.589                     -103.675
1156.499484                   33.553                     -103.629
1156.487285                   33.518                     -103.582
1156.475086                   33.482                     -103.535
1156.462886                   33.446                     -103.489
1156.450685                   33.411                     -103.442
1156.438484                   33.375                     -103.395
1156.426282                   33.339                     -103.349
1156.414080                   33.304                     -103.302
1156.401878                   33.268                     -103.256
1156.389675                   33.232                     -103.209
1156.377472                   33.196                     -103.163
1156.365268                   33.161                     -103.117
1156.353064                   33.125                     -103.070
1156.340860                   33.089                     -103.024
1156.328656                   33.053                     -102.978
1156.316452                   33.017                     -102.932
1156.304248                   32.981                     -102.886
1156.292044                   32.945                     -102.840
1156.279839                   32.910                     -102.794
1156.267635                   32.874                     -102.748
1156.255431                   32.838                     -102.702
1156.243227                   32.802                     -102.656
1156.231023                   32.766                     -102.610
1156.218820                   32.730                     -102.564
1156.206617                   32.693                     -102.518
1156.194414                   32.657                     -102.472
1156.182212                   32.621                     -102.427
1156.170010                   32.585                     -102.381
1156.157809                   32.549                     -102.335
1156.145608                   32.513                     -102.290
1156.133407                   32.477                     -102.244
1156.121208                   32.440                     -102.199
1156.109009                   32.404                     -102.153
1156.096811                   32.368                     -102.108
1156.084613                   32.332                     -102.062
1156.072416                   32.295                     -102.017
1156.060220                   32.259                     -101.972
1156.048026                   32.223                     -101.926
1156.035832                   32.186                     -101.881
1156.023639                   32.150                     -101.836
1156.011447                   32.114                     -101.791
1155.999256                   32.077                     -101.746
1155.987066                   32.041                     -101.701
1155.974877                   32.004                     -101.655
1155.962690                   31.968                     -101.610
1155.950504                   31.932                     -101.565
1155.938319                   31.895                     -101.521
1155.926136                   31.859                     -101.476
1155.913954                   31.822                     -101.431
1155.901773                   31.785                     -101.386
1155.889594                   31.749                     -101.341
1155.877416                   31.712                     -101.296
1155.865241                   31.676                     -101.252
1155.853066                   31.639                     -101.207
1155.840894                   31.602                     -101.162
1155.828723                   31.566                     -101.118
1155.816554                   31.529                     -101.073
1155.804386                   31.492                     -101.029
1155.792221                   31.456                     -100.984
1155.780057                   31.419                     -100.940
1155.767895                   31.382                     -100.896
1155.755736                   31.345                     -100.851
1155.743578                   31.309                     -100.807
1155.731423                   31.272                     -100.763
1155.719269                   31.235                     -100.718
1155.707118                   31.198                     -100.674
1155.694969                   31.161                     -100.630
1155.682823                   31.124                     -100.586
1155.670678                   31.087                     -100.542
1155.658536                   31.050                     -100.498
1155.646397                   31.014                     -100.454
1155.634259                   30.977                     -100.410
1155.622125                   30.940                     -100.366
1155.609993                   30.903                     -100.322
1155.597863                   30.866                     -100.278
1155.585736                   30.829                     -100.234
1155.573612                   30.791                     -100.190
1155.561490                   30.754                     -100.146
1155.549372                   30.717                     -100.103
1155.537256                   30.680                     -100.059
1155.525143                   30.643                     -100.015
1155.513032                   30.606                     -99.972
1155.500925                   30.569                     -99.928
1155.488821                   30.532                     -99.885
1155.476720                   30.494                     -99.841
1155.464622                   30.457                     -99.798
1155.452527                   30.420                     -99.754
1155.440435                   30.383                     -99.711
1155.428346                   30.345                     -99.667
1155.416261                   30.308                     -99.624
1155.404179                   30.271                     -99.581
1155.392101                   30.234                     -99.538
1155.380025                   30.196                     -99.494
1155.367954                   30.159                     -99.451
1155.355885                   30.122                     -99.408
1155.343821                   30.084                     -99.365
1155.331759                   30.047                     -99.322
1155.319702                   30.009                     -99.279
1155.307648                   29.972                     -99.236
1155.295598                   29.934                     -99.193
1155.283551                   29.897                     -99.150
1155.271509                   29.859                     -99.107
1155.259470                   29.822                     -99.064
1155.247435                   29.784                     -99.021
1155.235405                   29.747                     -98.978
1155.223378                   29.709                     -98.936
1155.211355                   29.672                     -98.893
1155.199336                   29.634                     -98.850
1155.187322                   29.597                     -98.808
1155.175311                   29.559                     -98.765
1155.163305                   29.521                     -98.722
1155.151303                   29.484                     -98.680
1155.139305                   29.446                     -98.637
1155.127312                   29.408                     -98.595
1155.115323                   29.371                     -98.552
1155.103338                   29.333                     -98.510
1155.091358                   29.295                     -98.467
1155.079383                   29.257                     -98.425
1155.067412                   29.220                     -98.383
1155.055446                   29.182                     -98.341
1155.043484                   29.144                     -98.298
1155.031527                   29.106                     -98.256
1155.019575                   29.068                     -98.214
1155.007628                   29.030                     -98.172
1154.995685                   28.993                     -98.130
1154.983748                   28.955                     -98.088
1154.971815                   28.917                     -98.045
1154.959887                   28.879                     -98.003
1154.947965                   28.841                     -97.961
1154.936047                   28.803                     -97.920
1154.924135                   28.765                     -97.878
1154.912227                   28.727                     -97.836
1154.900325                   28.689                     -97.794
1154.888428                   28.651                     -97.752
1154.876537                   28.613                     -97.710
1154.864650                   28.575                     -97.669
1154.852769                   28.537                     -97.627
1154.840894                   28.499                     -97.585
1154.829024                   28.461                     -97.544
1154.817159                   28.423                     -97.502
1154.805301                   28.385                     -97.460
1154.793447                   28.346                     -97.419
1154.781600                   28.308                     -97.377
1154.769758                   28.270                     -97.336
1154.757921                   28.232                     -97.294
1154.746091                   28.194                     -97.253
1154.734266                   28.156                     -97.212
1154.722447                   28.117                     -97.170
1154.710635                   28.079                     -97.129
1154.698828                   28.041                     -97.088
1154.687027                   28.002                     -97.046
1154.675232                   27.964                     -97.005
1154.663443                   27.926                     -96.964
1154.651661                   27.888                     -96.923
1154.639884                   27.849                     -96.882
1154.628114                   27.811                     -96.840
1154.616350                   27.773                     -96.799
1154.604592                   27.734                     -96.758
1154.592841                   27.696                     -96.717
1154.581096                   27.657                     -96.676
1154.569358                   27.619                     -96.635
1154.557626                   27.580                     -96.595
1154.545900                   27.542                     -96.554
1154.534181                   27.504                     -96.513
1154.522469                   27.465                     -96.472
1154.510764                   27.427                     -96.431
1154.499065                   27.388                     -96.390
1154.487373                   27.349                     -96.350
1154.475687                   27.311                     -96.309
1154.464009                   27.272                     -96.268
1154.452337                   27.234                     -96.228
1154.440672                   27.195                     -96.187
1154.429015                   27.157                     -96.147
1154.417364                   27.118                     -96.106
1154.405720                   27.079                     -96.066
1154.394084                   27.041                     -96.025
1154.382454                   27.002                     -95.985
1154.370832                   26.963                     -95.944
1154.359217                   26.925                     -95.904
1154.347610                   26.886                     -95.863
1154.336009                   26.847                     -95.823
1154.324416                   26.809                     -95.783
1154.312831                   26.770                     -95.743
1154.301252                   26.731                     -95.702
1154.289682                   26.692                     -95.662
1154.278119                   26.653                     -95.622
1154.266563                   26.615                     -95.582
1154.255015                   26.576                     -95.542
1154.243475                   26.537                     -95.502
1154.231942                   26.498                     -95.462
1154.220418                   26.459                     -95.421
1154.208901                   26.420                     -95.381
1154.197391                   26.382                     -95.342
1154.185890                   26.343                     -95.302
1154.174397                   26.304                     -95.262
1154.162911                   26.265                     -95.222
1154.151434                   26.226                     -95.182
1154.139965                   26.187                     -95.142
1154.128503                   26.148                     -95.102
1154.117050                   26.109                     -95.063
1154.105605                   26.070                     -95.023
1154.094169                   26.031                     -94.983
1154.082740                   25.992                     -94.943
1154.071320                   25.953                     -94.904
1154.059908                   25.914                     -94.864
1154.048505                   25.875                     -94.825
1154.037110                   25.836                     -94.785
1154.025724                   25.797                     -94.746
1154.014346                   25.758                     -94.706
1154.002977                   25.718                     -94.667
1153.991616                   25.679                     -94.627
1153.980264                   25.640                     -94.588
1153.968920                   25.601                     -94.548
1153.957586                   25.562                     -94.509
1153.946260                   25.523                     -94.470
1153.934943                   25.483                     -94.430
1153.923635                   25.444                     -94.391
1153.912336                   25.405                     -94.352
1153.901045                   25.366                     -94.313
1153.889764                   25.327                     -94.273
1153.878492                   25.287                     -94.234
1153.867229                   25.248                     -94.195
1153.855975                   25.209                     -94.156
1153.844730                   25.169                     -94.117
1153.833494                   25.130                     -94.078
1153.822268                   25.091                     -94.039
1153.811050                   25.051                     -94.000
1153.799843                   25.012                     -93.961
1153.788644                   24.973                     -93.922
1153.777455                   24.933                     -93.883
1153.766276                   24.894                     -93.844
1153.755106                   24.855                     -93.805
1153.743945                   24.815                     -93.766
1153.732794                   24.776                     -93.728
1153.721653                   24.736                     -93.689
1153.710521                   24.697                     -93.650
1153.699399                   24.657                     -93.611
1153.688287                   24.618                     -93.573
1153.677185                   24.578                     -93.534
1153.666092                   24.539                     -93.495
1153.655009                   24.499                     -93.457
1153.643937                   24.460                     -93.418
1153.632874                   24.420                     -93.380
1153.621821                   24.381                     -93.341
1153.610778                   24.341                     -93.302
1153.599746                   24.302                     -93.264
1153.588723                   24.262                     -93.226
1153.577711                   24.223                     -93.187
1153.566708                   24.183                     -93.149
1153.555716                   24.143                     -93.110
1153.544735                   24.104                     -93.072
1153.533764                   24.064                     -93.034
1153.522803                   24.024                     -92.995
1153.511852                   23.985                     -92.957
1153.500912                   23.945                     -92.919
1153.489982                   23.905                     -92.881
1153.479063                   23.866                     -92.842
1153.468155                   23.826                     -92.804
1153.457257                   23.786                     -92.766
1153.446370                   23.746                     -92.728
1153.435493                   23.707                     -92.690
1153.424628                   23.667                     -92.652
1153.413773                   23.627                     -92.614
1153.402929                   23.587                     -92.576
1153.392095                   23.548                     -92.538
1153.381273                   23.508                     -92.500
1153.370462                   23.468                     -92.462
1153.359661                   23.428                     -92.424
1153.348872                   23.388                     -92.386
1153.338093                   23.348                     -92.348
1153.327326                   23.308                     -92.310
1153.316570                   23.269                     -92.272
1153.305825                   23.229                     -92.235
1153.295092                   23.189                     -92.197
1153.284369                   23.149                     -92.159
1153.273658                   23.109                     -92.121
1153.262958                   23.069                     -92.084
1153.252270                   23.029                     -92.046
1153.241593                   22.989                     -92.008
1153.230928                   22.949                     -91.971
1153.220274                   22.909                     -91.933
1153.209631                   22.869                     -91.896
1153.199001                   22.829                     -91.858
1153.188381                   22.789                     -91.821
1153.177774                   22.749                     -91.783
1153.167178                   22.709                     -91.746
1153.156594                   22.669                     -91.708
1153.146022                   22.629                     -91.671
1153.135462                   22.589                     -91.633
1153.124913                   22.549                     -91.596
1153.114376                   22.509                     -91.559
1153.103852                   22.469                     -91.521
1153.093339                   22.429                     -91.484
1153.082838                   22.388                     -91.447
1153.072350                   22.348                     -91.409
1153.061873                   22.308                     -91.372
1153.051409                   22.268                     -91.335
1153.040957                   22.228                     -91.298
1153.030517                   22.188                     -91.261
1153.020089                   22.147                     -91.223
1153.009674                   22.107                     -91.186
1152.999271                   22.067                     -91.149
1152.988880                   22.027                     -91.112
1152.978502                   21.987                     -91.075
1152.968136                   21.946                     -91.038
1152.957783                   21.906                     -91.001
1152.947442                   21.866                     -90.964
1152.937114                   21.826                     -90.927
1152.926798                   21.785                     -90.890
1152.916495                   21.745                     -90.853
1152.906205                   21.705                     -90.816
1152.895927                   21.664                     -90.780
1152.885663                   21.624                     -90.743
1152.875411                   21.584                     -90.706
1152.865172                   21.543                     -90.669
1152.854946                   21.503                     -90.632
1152.844732                   21.463                     -90.596
