CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,Success,Status,ErrorMessage,Runtime_s
16,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000198222222222222,0.00931644444444444,0.00892,1.55319840549923,36.1754612793783,36.1754612793744,-0.0341739267549059,12.0831581656539,1.92865493310657e-15,3.61783765188348,wrap,10,0.009945,0,1,OK,,3.5085967
17,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.00017856,0.00839232,0.0080352,1.58038880284802,36.0247211196566,36.0247211196529,0.057665460696242,11.7724533539984,1.92865493310657e-15,3.48067528267495,wrap,10,0.00896,0,1,OK,,3.6550154
18,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.00017112380952381,0.00804281904761905,0.00770057142857143,2.0256154517114,33.8688599756776,33.8688599756754,0.165555175824366,11.7271014560331,1.92865493310657e-15,3.45426334311823,wrap,10,0.008585,0,1,OK,,3.9887943
19,H_EQ_rawGain_default_ChannelData,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,49,0.0001115,0.0054635,0.005129,3.02516525929808,30.3850179128527,30.3697037783718,9.70109456211901,12.0631845560019,1.92865493310657e-15,3.58202896917341,wrap,10,0.005595,0,1,OK,,1.7148115
20,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000223,0.010704,0.010258,4.71414540445889,26.5319405220198,26.5858050534749,-1.03473409906241,11.7651513801237,1.92865493310657e-15,3.44038849763853,wrap,10,0.01119,0,1,OK,,2.5975534
21,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.00016725,0.008028,0.0076935,4.03531075634701,27.8824602990364,27.8152350447095,1.54296744908241,11.7719813537337,1.92865493310657e-15,3.46367178023102,wrap,10,0.0083925,0,1,OK,,3.0108162
22,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000148666666666667,0.00698733333333333,0.00669,3.18361428665825,29.9415911008676,29.9520016807277,-0.769657490539124,12.1249817734551,1.92865493310657e-15,3.66039196506188,wrap,10,0.00746,0,1,OK,,2.8366798
23,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.00013392,0.00629424,0.0060264,3.31630751612585,29.5869040958231,29.6228879107613,19.5623918231407,12.1417024238691,1.92865493310657e-15,3.64632279515681,wrap,10,0.00672,0,1,OK,,3.0804715
24,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000128342857142857,0.00603211428571429,0.00577542857142857,3.56834134097312,28.9506721699398,28.9227879982642,1.08560220170755,12.0853351916694,1.92865493310657e-15,3.6142101281769,wrap,10,0.00644,0,1,OK,,3.4188347
25,H_EQ_rawGain_default_ChannelData,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,49,8.92e-05,0.0043708,0.0041032,4.65086511091781,26.649325123051,26.6326161130748,-12.7037657040087,12.2513902605853,1.92865493310657e-15,3.60193144170499,wrap,10,0.004475,0,1,OK,,1.5367859
26,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.0001784,0.0083848,0.008028,4.45023907068829,27.0323331543507,27.0124840355113,-43.7058889531528,11.7752508972079,1.92865493310657e-15,3.47940269227911,wrap,10,0.00895,0,1,OK,,2.5619889
27,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.0001338,0.0062886,0.006021,3.4951967537295,29.1305674332507,29.1291774685016,29.0976041733207,12.1461110741087,1.92865493310657e-15,3.6459581269177,wrap,10,0.0067125,0,1,OK,,2.8361725
28,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,48,0.000118933333333333,0.0057088,0.005352,3.72029516177203,28.5884520515897,28.6182291956231,8.00037617887059,12.0298520450302,1.92865493310657e-15,3.57946631547036,wrap,10,0.0059675,0,1,OK,,2.678971
29,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000107136,0.005035392,0.00482112,3.79984348711085,28.4046858260004,28.4444582444551,-24.3042245073712,12.1072171348358,1.92865493310657e-15,3.58773802705533,wrap,10,0.005375,0,1,OK,,2.9259624
30,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,45,48,0.000102674285714286,0.00492836571428571,0.00462034285714286,3.40065565986481,29.3687468238071,29.3916172475249,9.30228717224696,12.1232448091544,1.92865493310657e-15,3.59047899113062,wrap,10,0.00515,0,1,OK,,3.1078672
31,H_EQ_rawGain_default_ChannelData,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000446,0.021854,0.020962,4.92772614674951,26.147068712734,26.147068712734,NaN,12.4421184403927,1.92865493310657e-15,3.64061778825538,wrap,10,0.02238,0,1,OK,,2.8816315
32,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000892,0.042816,0.041032,3.78525241973175,28.4381030850145,28.4381030850145,NaN,13.7733792297652,1.92865493310657e-15,4.16908138472267,wrap,10,0.04476,0,1,OK,,4.8907164
33,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000669,0.032112,0.030774,3.65821335367383,28.7346193854961,28.7346193854961,NaN,12.9600775825851,1.92865493310657e-15,3.78921118227739,wrap,10,0.03357,0,1,OK,,3.9427427
34,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000594666666666667,0.028544,0.0273546666666667,3.70523183258048,28.6236922694257,28.6236922694257,NaN,12.2268500343024,1.92865493310657e-15,3.55175573203793,wrap,10,0.02984,0,1,OK,,3.5600766
35,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.00053568,0.02571264,0.02464128,3.79774081754289,28.4094935531796,28.4094935531796,NaN,12.126495911698,1.92865493310657e-15,3.52229323536607,wrap,10,0.02688,0,1,OK,,3.2987162
36,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000513371428571429,0.0246418285714286,0.0236150857142857,4.4716161642342,26.9907096521167,26.9907096521167,NaN,12.1961582430538,1.92865493310657e-15,3.54665712667539,wrap,10,0.02576,0,1,OK,,3.2349437
37,H_EQ_rawGain_std2_likely_TDL,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000446,0.021854,0.020962,2.0810113799889,33.6345108969412,33.634510896939,0.0977606094107869,12.3580136376737,1.92865493310657e-15,3.83446767925337,wrap,10,0.02238,0,1,OK,,2.5870376
38,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000892,0.042816,0.041032,1.44140270452984,36.8242933480251,36.8242933480206,-0.0365642888124564,14.267973639307,1.92865493310657e-15,4.5256673420735,wrap,10,0.04476,0,1,OK,,4.8000143
39,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000669,0.032112,0.030774,1.24531971465506,38.0943827306383,38.0943827306322,0.00461720536075543,13.1642575507648,1.92865493310657e-15,4.06033838050254,wrap,10,0.03357,0,1,OK,,4.4522159
40,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000594666666666667,0.0279493333333333,0.02676,1.44386511625408,36.8094675204059,36.8094675204014,-0.0675885675500584,12.4956499445799,1.92865493310657e-15,3.8587688456072,wrap,10,0.02984,0,1,OK,,4.2457468
41,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.00053568,0.02571264,0.02464128,2.51097735427147,32.0031440807418,32.0031440807403,-0.124724240094646,12.2626419477059,1.92865493310657e-15,3.77833942350686,wrap,10,0.02688,0,1,OK,,4.405225
42,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000513371428571429,0.0241284571428571,0.0231017142857143,1.46478523191822,36.6845209455192,36.6845209455148,-0.052828047554702,12.2392765338829,1.92865493310657e-15,3.76515190078084,wrap,10,0.02576,0,1,OK,,4.7526021
43,H_EQ_rawGain_std2_likely_TDL,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000223,0.010927,0.010481,2.40619073743759,32.3733989868614,32.3733989868598,0.0390003877518428,10.6845440651771,1.92865493310657e-15,3.2337374089807,wrap,10,0.01119,0,1,OK,,2.1036579
44,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000446,0.021408,0.020516,2.03065430258075,33.8472800869039,33.8472800869017,0.0691496248986438,12.3579763796166,1.92865493310657e-15,3.83446767925337,wrap,10,0.02238,0,1,OK,,3.1786434
45,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.0003345,0.016056,0.015387,1.38409643795464,37.1766729806426,37.1766729806377,-0.0485090615970273,11.8527972867138,1.92865493310657e-15,3.68473782708879,wrap,10,0.016785,0,1,OK,,3.2851283
46,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000297333333333333,0.014272,0.0136773333333333,1.57553529325727,36.051437276709,36.0514372767052,-0.0195958475364228,11.6367563504814,1.92865493310657e-15,3.58327570294122,wrap,10,0.01492,0,1,OK,,3.1432285
47,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.00026784,0.01258848,0.0120528,1.32537991426686,37.5531923059405,37.5531923059351,0.0203003757257827,11.4489221852528,1.92865493310657e-15,3.49614088693708,wrap,10,0.01344,0,1,OK,,3.4083168
48,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000256685714285714,0.0120642285714286,0.0115508571428571,1.2763613315249,37.8805272321549,37.8805272321491,0.0704197606097195,11.1899222829374,1.92865493310657e-15,3.40516679563963,wrap,10,0.01288,0,1,OK,,3.905722
49,H_EQ_rawGain_std2_likely_TDL,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.9591836734694,0,46,48,0.000148666666666667,0.007136,0.00683866666666667,1.6682301999824,35.5548804206801,35.5548804206768,0.0610961352184879,10.9330989990824,1.92865493310657e-15,3.33146824899621,wrap,10,0.00746,0,1,OK,,2.369336
50,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000297333333333333,0.0139746666666667,0.01338,1.57752997092016,36.0404476200397,36.040447620036,-0.0285854266311058,11.6366737291699,1.92865493310657e-15,3.58327570294122,wrap,10,0.01492,0,1,OK,,3.3076468
51,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000223,0.010481,0.010035,2.38331854770508,32.4563581437143,32.4563581437127,-0.162071888515088,10.6844090048126,1.92865493310657e-15,3.2337374089807,wrap,10,0.01119,0,1,OK,,3.4120723
52,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000198222222222222,0.00931644444444444,0.00892,1.55820409205527,36.1475131893868,36.147513189383,0.10484224868839,10.9836252544162,1.92865493310657e-15,3.37212812161252,wrap,10,0.009945,0,1,OK,,3.2601586
53,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,45,48,0.00017856,0.00857088,0.0080352,1.46709361019504,36.6708434887222,36.6708434887179,-0.0782895342685948,10.8470045021625,1.92865493310657e-15,3.31183496732979,wrap,10,0.00896,0,1,OK,,3.5493131
54,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.00017112380952381,0.00804281904761905,0.00770057142857143,1.58926086330906,35.9760962258052,35.9760962258015,-0.00877328772371103,10.798908215968,1.92865493310657e-15,3.28959263233127,wrap,10,0.008585,0,1,OK,,3.8322283
55,H_EQ_rawGain_std2_likely_TDL,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,49,0.0001115,0.0054635,0.005129,2.76762449095346,31.1578566988265,31.1425425643454,9.7466166200064,10.3421138276255,1.92865493310657e-15,3.10180787312581,wrap,10,0.005595,0,1,OK,,1.5241205
56,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000223,0.010704,0.010258,3.77567665609945,28.4601041036052,28.51396863506,-2.26477625316863,10.6856006281288,1.92865493310657e-15,3.2337374089807,wrap,10,0.01119,0,1,OK,,2.4433646
57,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.00016725,0.008028,0.0076935,3.40527535501058,29.3569552942508,29.2897300399236,2.17083278788748,10.8060733263253,1.92865493310657e-15,3.28622177651358,wrap,10,0.0083925,0,1,OK,,2.7214254
58,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000148666666666667,0.00698733333333333,0.00669,2.94920999136232,30.6058860691874,30.6162966490473,-0.989311394285975,10.9306240145931,1.92865493310657e-15,3.33146824899621,wrap,10,0.00746,0,1,OK,,2.6493421
59,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.00013392,0.00629424,0.0060264,3.25819787073519,29.7404508894453,29.7764347043835,19.3040728960741,10.9099179494496,1.92865493310657e-15,3.31072734994573,wrap,10,0.00672,0,1,OK,,2.8867102
60,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000128342857142857,0.00603211428571429,0.00577542857142857,3.47394784555234,29.1835341182323,29.1556499465566,1.07029022663879,10.8171333923588,1.92865493310657e-15,3.27250007603153,wrap,10,0.00644,0,1,OK,,3.2339131
61,H_EQ_rawGain_std2_likely_TDL,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,49,8.92e-05,0.0043708,0.0041032,4.47698241484066,26.980292229609,26.9635832196328,-12.060332808553,10.0771707653623,1.92865493310657e-15,2.9835467634414,wrap,10,0.004475,0,1,OK,,1.4299766
62,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.0001784,0.0083848,0.008028,4.4099197684477,27.1113862353026,27.0915371164632,-43.3944607802165,10.8490414474174,1.92865493310657e-15,3.31105221077895,wrap,10,0.00895,0,1,OK,,2.3542818
63,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.0001338,0.0062886,0.006021,3.40911609450515,29.3471641799134,29.3457742151643,29.8584188200639,10.9065264514759,1.92865493310657e-15,3.31017240260202,wrap,10,0.0067125,0,1,OK,,2.6297881
64,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,48,0.000118933333333333,0.0057088,0.005352,3.52271804909418,29.0624423088006,29.0922194528339,8.52896391962473,10.5708707101392,1.92865493310657e-15,3.18143444356848,wrap,10,0.0059675,0,1,OK,,2.4443115
65,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000107136,0.005035392,0.00482112,3.66509787964156,28.7182884530868,28.7580608715415,-23.5614650079424,10.2330690035926,1.92865493310657e-15,3.05771293079957,wrap,10,0.005375,0,1,OK,,2.7682163
66,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000102674285714286,0.00482569142857143,0.00462034285714286,3.24727900513076,29.7696079066724,29.7924783303902,9.30711738551419,10.1156299718467,1.92865493310657e-15,3.01922932936482,wrap,10,0.00515,0,1,OK,,3.0679858
67,H_EQ_rawGain_std2_likely_TDL,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.00185096841904398,100,0.0212765957446809,47,49,0.000446,0.021854,0.020962,3.85445263835692,28.2807457271976,28.2807457271976,NaN,12.3579105669014,1.92865493310657e-15,3.83446767925337,wrap,10,0.02238,0,1,OK,,2.8121446
68,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.0200752722613709,91.6666666666667,0.0714285714285714,42,44,0.000892,0.039248,0.037464,3.70287963418325,28.6292080979775,28.6292080979775,NaN,14.2679682172439,1.92865493310657e-15,4.5256673420735,wrap,10,0.04476,0,1,OK,,6.4286143
69,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.0177604346326319,58.3333333333333,0.0384615384615385,26,28,0.000669,0.018732,0.017394,3.65356390007611,28.7456658506355,28.7456658506355,NaN,13.1642003823076,1.92865493310657e-15,4.06033838050254,wrap,10,0.03357,0,1,OK,,5.1459698
70,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.000375316825891987,100,0.0217391304347826,46,48,0.000594666666666667,0.028544,0.0273546666666667,3.69625364053065,28.644764694367,28.644764694367,NaN,12.4956259200677,1.92865493310657e-15,3.8587688456072,wrap,10,0.02984,0,1,OK,,3.8771222
71,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.00137087034439769,100,0.0217391304347826,46,48,0.00053568,0.02571264,0.02464128,4.02197860497141,27.9112048794974,27.9112048794974,NaN,12.2626849672111,1.92865493310657e-15,3.77833942350686,wrap,10,0.02688,0,1,OK,,3.573204
72,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.00465206118066104,75,0.0294117647058824,34,36,0.000513371428571429,0.0184813714285714,0.0174546285714286,3.69194686139505,28.6548911690058,28.6548911690058,NaN,12.2393265757679,1.92865493310657e-15,3.76515190078084,wrap,10,0.02576,0,1,OK,,4.3058874
73,H_EQ_rawGain_std3_likely_CDL,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000446,0.021854,0.020962,3.5544471820793,28.9845586972304,28.9845586972297,0.0244629940267708,11.2243220778887,1.92865493310657e-15,2.91166889977068,wrap,10,0.02238,0,1,OK,,2.5099402
74,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,1.7059855722363e-05,100,0.0217391304347826,46,48,0.000892,0.042816,0.041032,3.19200074938214,29.9187403072501,29.9187403072492,-0.190043088988291,12.1039336980493,1.92865493310657e-15,3.13541738952218,wrap,10,0.04476,0,1,OK,,5.0323558
75,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,2.19341002144668e-05,100,0.0217391304347826,46,48,0.000669,0.032112,0.030774,1.93945447419894,34.2464082071896,34.2464082071871,-0.0480694656922201,10.8871227398817,1.92865493310657e-15,2.78314418109667,wrap,10,0.03357,0,1,OK,,5.3158648
76,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000594666666666667,0.028544,0.0273546666666667,4.08317583821057,27.7800383436403,27.7800383436398,0.0187182166153906,10.8647329390985,1.92865493310657e-15,2.80639548930602,wrap,10,0.02984,0,1,OK,,3.9323837
77,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.00053568,0.02517696,0.0241056,14.3007509543662,16.8928231293361,16.892823129336,-2.47013631322156,10.9710678337581,1.92865493310657e-15,2.82895957852461,wrap,10,0.02688,0,1,OK,,4.0656766
78,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000513371428571429,0.0241284571428571,0.0231017142857143,2.88456335208175,30.7983983685949,30.7983983685938,0.0268560659967998,10.981662551655,1.92865493310657e-15,2.83180940471494,wrap,10,0.02576,0,1,OK,,4.354995
