CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,Success,Status,ErrorMessage,Runtime_s
1,NoH_baseline,8PSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,24,45,1.52991527223014,36.3066524009265,36.3066524009225,0.00508399925390242,0,NaN,NaN,1,OK,,10.9911033
2,NoH_baseline,8PSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,23,42,1.54094107157203,36.2442793837163,36.2442793837124,0.00421757940104268,0,NaN,NaN,1,OK,,34.0009768
3,NoH_baseline,8PSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,23,42,1.54759451326722,36.2068563733036,36.2068563732997,-0.00543802667769569,0,NaN,NaN,1,OK,,20.8965753
4,NoH_baseline,8PSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,22,41,1.50255595427383,36.4633869232113,36.4633869232072,0.00638024220585024,0,NaN,NaN,1,OK,,17.0946508
5,NoH_baseline,8PSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,22,41,1.51256414707219,36.4057239615595,36.4057239615554,-0.00464338795539511,0,NaN,NaN,1,OK,,14.568133
6,NoH_baseline,8PSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,22,41,1.5137105403457,36.3991432992203,36.3991432992162,-0.00489030964627801,0,NaN,NaN,1,OK,,13.4220605
7,H_EQ_rawGain,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,1,43.9126340835777,7.14821022231592,7.14821022231592,-0.131096797352087,14.5260037974489,1.92865493310657e-15,4.53317044968685,1,OK,,72.0045773
8,H_EQ_rawGain,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,1,25.7797279924207,11.7744333859005,11.7744333859005,0.385355617057417,14.105884427264,1.92865493310657e-15,4.31310991845517,1,OK,,250.6585297
9,H_EQ_rawGain,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,1,42.6758660061597,7.39635314280922,7.39635314280922,0.457875642048975,14.0972980573129,1.92865493310657e-15,4.31208279649419,1,OK,,160.0516112
10,H_EQ_rawGain,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,0,41.8453206795947,7.56706199195759,7.56706199195759,0.266480130193533,14.1710504848591,1.92865493310657e-15,4.34109228202262,1,OK,,131.3590529
11,H_EQ_rawGain,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,1,22.8858657641631,12.8086530744023,12.8086530744022,-0.294839074987651,14.2036288939235,1.92865493310657e-15,4.34727174367576,1,OK,,98.916078
12,H_EQ_rawGain,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,0,27.3901069272856,11.2481254463122,11.2481254463122,-0.164406576651774,14.2494841369022,1.92865493310657e-15,4.37580296263653,1,OK,,89.3063728
13,H_EQ_normH,8PSK,none,none,1115,NaN,0,NaN,1,1,1,1,0.000140134529147982,100,0.166666666666667,24,45,3.20822471656909,29.8747043928699,29.874704392869,-0.000880104657639886,14.5260037974489,-14.5260037974489,0.851337687089508,1,OK,,11.4061137
14,H_EQ_normH,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,1,1,0,100,0,23,42,4.63235580498335,26.6839618085556,26.6839618085552,-0.0185539566215643,14.105884427264,-14.105884427264,0.850151459637781,1,OK,,35.1540988
15,H_EQ_normH,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,1,1,0,100,0,23,42,3.55328633893505,28.9873958760577,28.9873958760569,0.00236701039648987,14.0972980573129,-14.0972980573129,0.850789631005044,1,OK,,22.0364952
16,H_EQ_normH,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,1,1,0.000192184497117233,100,0.0476190476190476,21,40,1.91264912874896,34.3672938605554,34.3672938605528,-0.00210938248309958,14.1710504848591,-14.1710504848591,0.849271389775789,1,OK,,17.621391
17,H_EQ_normH,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,1,1,0.000315656565656566,100,0.0454545454545455,22,41,4.5259872869385,26.8857334054172,26.8857334054168,0.00462164015721305,14.2036288939235,-14.2036288939235,0.847296365832189,1,OK,,15.2720603
18,H_EQ_normH,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,1,1,0.000242855986400065,100,0.0454545454545455,22,41,5.63193696256075,24.9868442966556,24.9868442966553,-0.00628528275180444,14.2494841369022,-14.2494841369022,0.848366578579532,1,OK,,13.8696385
