CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,Success,Status,ErrorMessage,Runtime_s
1,H_EQ_rawGain,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,5.70372118637401e-05,100,0.105263157894737,57,59,3.27018412932462,29.7085558697403,29.7085558697394,-0.00614533334586869,13.816005406985,1.92865493310657e-15,4.11979756372699,1,OK,,8.6775595
2,H_EQ_rawGain,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.00141380169407075,96.551724137931,0.037037037037037,54,56,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,13.922016941596,1.92865493310657e-15,4.0293933442661,1,OK,,30.7465796
3,H_EQ_rawGain,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,3.80365150544523e-05,100,0.0178571428571429,56,58,9.18690437382389,20.7366160831551,20.736616083155,-0.0403332789108493,14.1594616932326,1.92865493310657e-15,4.26927496228855,1,OK,,7.984286
4,H_EQ_rawGain,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,1.63065633917652e-05,100,0.0181818181818182,55,57,1.93171601073663,34.2811344117804,34.2811344117779,-0.00370632999509937,14.0968307824764,1.92865493310657e-15,4.25742617423947,1,OK,,98.3478302
5,H_EQ_rawGain,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,6.00038402457757e-05,100,0.0357142857142857,56,58,2.69058381706988,31.4030694852919,31.4030694852907,0.00107425622366329,14.0041292351739,1.92865493310657e-15,4.22380523981944,1,OK,,21.9615936
6,H_EQ_rawGain,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,9.51185946733587e-05,100,0.0545454545454545,55,57,2.27129548305349,32.8745272556143,32.8745272556125,-0.00335220766229561,13.9411933666088,1.92865493310657e-15,4.19119776034041,1,OK,,321.4748507
7,H_EQ_rawGain,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,2.55684053182283e-05,100,0.087719298245614,57,59,5.57920901043772,25.0685473716152,25.068547371615,0.0201263626256449,14.105533154993,1.92865493310657e-15,4.31310991845517,1,OK,,6.874642
8,H_EQ_rawGain,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,5.8055733504164e-05,100,0.0178571428571429,56,58,3.13332901535129,30.0798799922528,30.0798799922519,0.00147002362221059,13.8163473639196,1.92865493310657e-15,4.11979756372699,1,OK,,50.0083549
9,H_EQ_rawGain,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.000116111467008328,100,0.0357142857142857,56,58,3.8405081418723,28.3122261969665,28.3122261969659,-0.00225150831664647,13.7876655620173,1.92865493310657e-15,4.08609040253356,1,OK,,6.5196674
10,H_EQ_rawGain,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,56,58,12.412844453391,18.1225737352785,18.1225737352785,-0.0708880666423345,13.8796550176726,1.92865493310657e-15,4.14074205008995,1,OK,,90.3219393
