CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,Success,Status,ErrorMessage,Runtime_s
45,H_EQ_rawGain_default_ChannelData,GMSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,50,0.000446,0.0223,0,100,-1.92865493310657e-15,-1.92865493310657e-15,NaN,-156.535324738663,1.92865493310657e-15,1.18146636178525e-10,wrap,60,0.02238,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,17.8454253
46,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,-2,0,NaN,0,0,0.000892,0,0,100,-1.92865493310657e-15,-1.92865493310657e-15,NaN,-156.535324738663,1.92865493310657e-15,1.18146636178526e-10,wrap,60,0.04476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,13.5361575
47,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,-2,0,NaN,0,0,0.000669,0,0,100,-1.92865493310657e-15,-1.92865493310657e-15,NaN,-156.535324738663,1.92865493310657e-15,1.18146636178526e-10,wrap,60,0.03357,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,11.4285046
48,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,-2,0,NaN,0,0,0.000594666666666667,0,0,100,-1.92865493310657e-15,-1.92865493310657e-15,NaN,-156.535324738663,1.92865493310657e-15,1.18146636178526e-10,wrap,60,0.02984,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,10.6955175
49,H_EQ_rawGain_std2_TDL,BPSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,50,0.000446,0.0223,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502663469096,1.92865493310657e-15,1.35137479134919e-10,wrap,60,0.02238,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,12.9130163
50,H_EQ_rawGain_std2_TDL,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,-2,0,NaN,0,0,0.000892,0,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502649791967,1.92865493310657e-15,1.38519895006106e-10,wrap,60,0.04476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,15.4410652
51,H_EQ_rawGain_std2_TDL,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,-2,0,NaN,0,0,0.000669,0,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502701444321,1.92865493310657e-15,1.37762230122711e-10,wrap,60,0.03357,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,12.540244
52,H_EQ_rawGain_std2_TDL,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,-2,0,NaN,0,0,0.000594666666666667,0,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502723576862,1.92865493310657e-15,1.34842234475395e-10,wrap,60,0.02984,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,11.6712359
53,H_EQ_rawGain_std2_TDL,QPSK,none,none,1115,NaN,0,NaN,1,1,0,0,NaN,0,NaN,0,0,0.000223,0,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502620550448,1.92865493310657e-15,1.18786093375986e-10,wrap,60,0.01119,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,21.2139084
54,H_EQ_rawGain_std2_TDL,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,NaN,0,NaN,0,0,0.000446,0,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502679972401,1.92865493310657e-15,1.35137479134919e-10,wrap,60,0.02238,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,37.7899899
55,H_EQ_rawGain_std2_TDL,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,21,0.0003345,0.0070245,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502614187776,1.92865493310657e-15,1.43889867840836e-10,wrap,60,0.016785,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,256.3517627
56,H_EQ_rawGain_std2_TDL,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,NaN,0,NaN,0,0,0.000297333333333333,0,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502725060882,1.92865493310657e-15,1.40817205814634e-10,wrap,60,0.01492,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,90.2931126
