Modulation,Note,InputSNR_dB,BER,EVM_post_pct,SNR_est_dB,LockRate_pct,Success,ErrorMsg
BPSK,"TM TPC (64,57)^2, rate 2/3",0,0,34.7405708901609,9.18326098179135,100,1,
BPSK,"TM TPC (64,57)^2, rate 2/3",2,0,28.0783589577121,11.0325655636342,100,1,
BPSK,"TM TPC (64,57)^2, rate 2/3",4,0,21.9417753003729,13.1745647348943,100,1,
BPSK,"TM TPC (64,57)^2, rate 2/3",6,0,18.0201748940627,14.8848199661871,100,1,
BPSK,"TM TPC (64,57)^2, rate 2/3",8,0,14.390367797521,16.8385621193324,100,1,
BPSK,"TM TPC (64,57)^2, rate 2/3",10,0,11.6948842968452,18.6400814103846,100,1,
BPSK,"TM TPC (64,57)^2, rate 2/3",12,0,9.44368526183265,20.4971699094753,100,1,
BPSK,"TM TPC (64,57)^2, rate 2/3",14,0,7.51995622623379,22.4756937487001,100,1,
BPSK,"TM TPC (64,57)^2, rate 2/3",16,0,6.12363242018793,24.2598177268012,100,1,
BPSK,"TM TPC (64,57)^2, rate 2/3",18,0,5.10438427005376,25.8411327669211,100,1,
BPSK,"TM TPC (64,57)^2, rate 2/3",20,0,4.37458140233871,27.1812699538706,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",0,0,34.0591550271881,9.35532261283627,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",2,0,27.6626762210219,11.1621161289314,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",4,0,22.2965811285132,13.0352344976482,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",6,0,17.7685201333621,15.006974825636,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",8,0,14.2234782383502,16.9398837472206,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",10,0,11.5589189225551,18.7416556503582,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",12,0,9.17247735501896,20.7502670351086,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",14,0,7.49497728512001,22.5045935804286,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",16,0,6.09945064147233,24.2941855755912,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",18,0,5.03986176665866,25.9516275044251,100,1,
QPSK,"TM TPC (64,57)^2, rate 2/3",20,0,4.21786809246822,27.4981401259222,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",0,0.5,40.8184187304548,7.78287646958637,36.3636363636364,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",2,0.5,43.8781370042918,7.15503640313701,36.3636363636364,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",4,0.5,21.7042102225956,13.2691202547494,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",6,0,17.830019615581,14.9769635807622,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",8,0,14.2043432912708,16.9515768038615,100,1,
