Modulation,Note,InputSNR_dB,BER,EVM_post_pct,SNR_est_dB,LockRate_pct,Success,ErrorMsg
16QAM,"TM TPC (64,57)^2, rate 2/3",20,0.500585450921774,7.81824329781506,22.8098644553197,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",0,0.5,20.1994070195125,13.7752485957678,9.09090909090909,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",2,0.5,19.2884866917208,14.2640541658103,27.2727272727273,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",4,0.5,18.49707828909,14.7527862068218,63.6363636363636,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",6,0.5,17.752071254447,15.1726393925389,90,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",8,0.499364723467862,15.3109117652299,16.6646709148135,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",10,0.500411061285501,14.2514793736991,17.32217439771,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",12,0.500249128051819,12.7459124592462,18.3433063983007,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",14,0.495951669157947,11.838942321324,19.0200241329028,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",16,0.495739910313901,11.4041074483469,19.2711213010067,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",18,0.499339810662681,10.5301308343402,19.9898182341555,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",20,0.50267812655705,10.356482564776,20.1424061354641,100,1,
