Modulation,TPCCodeRate,TPCBlocksPerTF,Note,InputSNR_dB,BER,FER,EVM_post_pct,SNR_est_dB,LockRate_pct,AcquisitionFrames,NumBytesInTransferFrame,Success,ErrorMsg
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",0,0,0,34.4761152483788,9.24963352355979,100,2,2025,1,
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",2,0,0,28.071657828374,11.0346387694314,100,2,2025,1,
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",4,0,0,22.5778087022318,12.9263642196202,100,2,2025,1,
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",6,0,0,18.1523717268456,14.8213324697598,100,2,2025,1,
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",8,0,0,14.2342163762089,16.9333287338191,100,2,2025,1,
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",10,0,0,11.6050528525989,18.7070575461434,100,2,2025,1,
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",12,0,0,9.33115685718046,20.6012902000018,100,2,2025,1,
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",14,0,0,7.59734127516734,22.3867672900186,100,2,2025,1,
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",16,0,0,6.13188376131097,24.2481217283416,100,2,2025,1,
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",18,0,0,5.07545248390243,25.8905046741977,100,2,2025,1,
BPSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",20,0,0,4.25948770735769,27.4128526153462,100,2,2025,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",0,0,0,34.5582622666339,9.2289620755909,100,2,338,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",2,0,0,27.7173579061421,11.1449634043434,100,2,338,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",4,0,0,22.1220894238731,13.1034771292599,100,2,338,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",6,0,0,17.8726651102944,14.9562136433473,100,2,338,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",8,0,0,14.4242803436749,16.8181169091186,100,2,338,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",10,0,0,11.4410285575855,18.8306986073565,100,2,338,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",12,0,0,9.37425159251466,20.5612678953975,100,2,338,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",14,0,0,7.40309262482326,22.6117363369594,100,2,338,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",16,0,0,6.0865366790301,24.312595129385,100,2,338,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",18,0,0,5.00481675624406,26.0122363785137,100,2,338,1,
BPSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",20,0,0,4.20479159937577,27.5251104823814,100,2,338,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",0,0,0,33.9518175738565,9.38273942550928,100,2,676,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",2,0,0,27.3278983562371,11.2678753261797,100,2,676,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",4,0,0,22.4300546402864,12.983393369227,100,2,676,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",6,0,0,17.7428538632399,15.0195304889873,100,2,676,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",8,0,0,14.2634670205431,16.9154979540877,100,2,676,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",10,0,0,11.3555622784097,18.895827130488,100,2,676,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",12,0,0,9.11915540414939,20.8009076639208,100,2,676,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",14,0,0,7.35644154884665,22.6666442279599,100,2,676,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",16,0,0,5.99404481521988,24.4456002864327,100,2,676,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",18,0,0,5.01174839500603,26.0002148006576,100,2,676,1,
BPSK,2/3,2,"TM TPC rate 2/3, 2 blocks/TF",20,0,0,4.18238827406225,27.5715130341194,100,2,676,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",0,0,0,33.9844810567466,9.3743871474147,100,2,1014,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",2,0,0,27.4840898786454,11.2183727979246,100,2,1014,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",4,0,0,22.1999799405847,13.0729483593632,100,2,1014,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",6,0,0,17.6808789037197,15.0499230064268,100,2,1014,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",8,0,0,14.1592301878345,16.9792071564613,100,2,1014,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",10,0,0,11.3942078898923,18.8663172201259,100,2,1014,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",12,0,0,9.18492375702107,20.7384888874191,100,2,1014,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",14,0,0,7.43478630401697,22.5746301953487,100,2,1014,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",16,0,0,6.01192400821345,24.4197303521952,100,2,1014,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",18,0,0,4.99287241325538,26.0329906333421,100,2,1014,1,
BPSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",20,0,0,4.16195079791729,27.6140611654249,100,2,1014,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",0,0,0,34.43949495916,9.25886451838518,100,2,1352,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",2,0,0,27.3717897154592,11.2539361028485,100,2,1352,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",4,0,0,22.1993553306505,13.0731927455875,100,2,1352,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",6,0,0,17.8678547149901,14.9585517494065,100,2,1352,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",8,0,0,14.2904345311943,16.8990913071326,100,2,1352,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",10,0,0,11.4395239375733,18.8318409716762,100,2,1352,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",12,0,0,9.21062974699946,20.7142135061672,100,2,1352,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",14,0,0,7.44974672784443,22.5571698378375,100,2,1352,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",16,0,0,6.03641486819268,24.384418397229,100,2,1352,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",18,0,0,4.93234518823853,26.1389307416827,100,2,1352,1,
BPSK,2/3,4,"TM TPC rate 2/3, 4 blocks/TF",20,0,0,4.15269440045412,27.6334005546851,100,2,1352,1,
BPSK,2/3,5,"TM TPC rate 2/3, 5 blocks/TF",0,0,0,34.1487643432646,9.33250012873278,100,2,1690,1,
BPSK,2/3,5,"TM TPC rate 2/3, 5 blocks/TF",2,0,0,27.2935418482014,11.2788020566132,100,2,1690,1,
BPSK,2/3,5,"TM TPC rate 2/3, 5 blocks/TF",4,0,0,22.3154704580766,13.0278790573179,100,2,1690,1,
BPSK,2/3,5,"TM TPC rate 2/3, 5 blocks/TF",6,0,0,17.9074927879966,14.9393043015121,100,2,1690,1,
