Modulation,Note,InputSNR_dB,BER,EVM_post_pct,SNR_est_dB,LockRate_pct,Success,ErrorMsg
BPSK,"TM TPC (64,57)^2",0,0.506866591928251,35.0333131146424,9.11037578669335,100,1,
BPSK,"TM TPC (64,57)^2",2,0.493609865470852,27.9650738810023,11.0676805794096,100,1,
BPSK,"TM TPC (64,57)^2",4,0.49859865470852,22.164331365333,13.0869073118598,100,1,
BPSK,"TM TPC (64,57)^2",6,0.500560538116592,18.2383511971801,14.7802885156923,100,1,
BPSK,"TM TPC (64,57)^2",8,0.496945067264574,14.2399153330625,16.9298518579341,100,1,
BPSK,"TM TPC (64,57)^2",10,0,11.5367882370918,18.7583015793226,100,1,
BPSK,"TM TPC (64,57)^2",12,0,9.29059928723434,20.6391254214305,100,1,
BPSK,"TM TPC (64,57)^2",14,0.500784753363229,7.49664391846799,22.502662342547,100,1,
BPSK,"TM TPC (64,57)^2",16,0.496020179372197,6.01868850925101,24.409962650746,100,1,
BPSK,"TM TPC (64,57)^2",18,0.496440582959641,5.09075801736544,25.8643509220325,100,1,
BPSK,"TM TPC (64,57)^2",20,0.498991031390135,4.24512545129712,27.442189420527,100,1,
QPSK,"TM TPC (64,57)^2",0,0,33.7574678784492,9.43260273835615,80,1,
QPSK,"TM TPC (64,57)^2",2,0.498514573991031,27.5489864194455,11.1978875010638,100,1,
QPSK,"TM TPC (64,57)^2",4,0.501737668161435,22.3215105964234,13.0255283618111,100,1,
QPSK,"TM TPC (64,57)^2",6,0.49792600896861,17.7010837100261,15.0400028819426,100,1,
QPSK,"TM TPC (64,57)^2",8,0,14.3520921665679,16.8616957065914,100,1,
QPSK,"TM TPC (64,57)^2",10,0,11.447892865999,18.8254888706454,80,1,
QPSK,"TM TPC (64,57)^2",12,0,9.20670890454057,20.7179117609526,80,1,
QPSK,"TM TPC (64,57)^2",14,0,7.35155777179901,22.6724125107952,80,1,
QPSK,"TM TPC (64,57)^2",16,0.498991031390135,6.11102662488256,24.2777164823226,100,1,
QPSK,"TM TPC (64,57)^2",18,0,5.01915230306833,25.9873925144175,80,1,
QPSK,"TM TPC (64,57)^2",20,0,4.23239604774044,27.4682739966759,80,1,
8PSK,"TM TPC (64,57)^2",0,0.5,34.7967661117696,9.16922231938692,0,1,
8PSK,"TM TPC (64,57)^2",2,0.502578475336323,39.8540350853283,7.99055402408958,0,1,
8PSK,"TM TPC (64,57)^2",4,0.500336322869955,27.1638466204909,11.3201746084752,40,1,
8PSK,"TM TPC (64,57)^2",6,0.500168161434978,17.7731419271293,15.0047158209362,100,1,
8PSK,"TM TPC (64,57)^2",8,0.497365470852018,14.1814347883422,16.9655965549392,100,1,
8PSK,"TM TPC (64,57)^2",10,0.496889013452915,11.1770072429169,19.0334893527492,100,1,
8PSK,"TM TPC (64,57)^2",12,0.500168161434978,9.09451422836761,20.8244098651019,100,1,
8PSK,"TM TPC (64,57)^2",14,0.502438340807175,7.36979538901992,22.6508913897743,100,1,
8PSK,"TM TPC (64,57)^2",16,0.499747757847534,6.08487227531597,24.3149706681773,100,1,
8PSK,"TM TPC (64,57)^2",18,0.497057174887892,4.95353471060933,26.1016957890968,100,1,
8PSK,"TM TPC (64,57)^2",20,0.499019058295964,4.18508335707836,27.5659177490716,100,1,
GMSK,"TM TPC (64,57)^2",0,0.498878923766816,24.4677711662747,12.2281117974956,0,1,
GMSK,"TM TPC (64,57)^2",2,0.497346786248132,20.0422417970397,13.9610740536691,60,1,
GMSK,"TM TPC (64,57)^2",4,0.644114349775785,16.3175905809627,15.7468793560586,80,1,
GMSK,"TM TPC (64,57)^2",6,0.502989536621824,12.9780945529675,17.7357813215566,75,1,
GMSK,"TM TPC (64,57)^2",8,0.030627802690583,10.536604480168,19.545986441125,100,1,
GMSK,"TM TPC (64,57)^2",10,0,8.72160581870322,21.1880709114508,100,1,
GMSK,"TM TPC (64,57)^2",12,0,7.23500897198358,22.8112185197018,100,1,
GMSK,"TM TPC (64,57)^2",14,0,6.10980808677792,24.2794486205575,100,1,
GMSK,"TM TPC (64,57)^2",16,0.0305829596412556,5.16376686919385,25.7406674648597,100,1,
GMSK,"TM TPC (64,57)^2",18,0.506642376681614,4.56780288079515,26.8058529184932,100,1,
