Modulation,Note,InputSNR_dB,BER,EVM_post_pct,SNR_est_dB,LockRate_pct,Success,ErrorMsg
8PSK,"TM TPC (64,57)^2, rate 2/3",12,0,9.14187222324803,20.7792970635285,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",14,0,7.50468437190285,22.4933513673439,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",16,0,6.06097562168729,24.349149255909,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",18,0,4.95079220168949,26.1065060363007,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",20,0,4.22037696777468,27.4929751148295,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",0,0.5,24.5003916309408,12.216539470426,60,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",2,0.495683856502242,20.0762360975715,13.9463541126891,70,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",4,0.5,16.3238800345492,15.7435321110123,54.5454545454545,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",6,0.492825112107623,12.9834544200494,17.7321948472166,54.5454545454545,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",8,0,10.9416529251655,19.218341307669,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",10,0,8.6520685303631,21.2576009861368,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",12,0,7.10460872897849,22.9691966982198,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",14,0,5.96394381786146,24.4893291276795,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",16,0,4.99262071187089,26.0334285186668,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",18,0,4.3749964577445,27.1804458854397,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",20,0,3.91766325054816,28.1394579452537,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",0,0.0964872944693572,26.5529416827164,11.6071537809004,81.8181818181818,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",2,0.5,24.5817296931337,12.4682556027754,90,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",4,0.000168161434977578,21.7824031152551,13.7405987711269,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",6,0,19.0053637859725,14.9713633568936,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",8,0,15.886747224871,16.5847678410967,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",10,0,13.6587353731035,17.972757845468,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",12,0,11.2374159437684,19.5678930334934,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",14,0,9.88851389275809,20.7377641179477,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",16,0,8.84385862565279,21.7045497841565,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",18,0,8.13465560399364,22.4461747619878,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",20,0,8.02131384595905,22.5948692634628,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",0,0.504035874439462,20.2114100203597,13.7216238931001,63.6363636363636,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",2,0.5,19.4006439892209,14.2245259546547,54.5454545454545,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",4,0.5,18.2487443499556,14.8861365503295,70,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",6,0.5,18.4318714651013,14.7885561953682,81.8181818181818,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",8,0.5,16.1998602910812,16.1291887200336,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",10,0.5,14.358344171304,17.2667831162043,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",12,0,13.1818087476628,18.0602977992209,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",14,0,11.7047314826867,19.0922562804177,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",16,0,11.0570151541057,19.5785932552591,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",18,0,10.7566842716358,19.8124562692021,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",20,0,10.6404722419104,19.8576192812414,100,1,
