CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,GMSKDetectorUsed,Success,Status,ErrorMessage,Runtime_s
11,NoH_baseline,GMSK,Turbo,1/2,1115,1784,0,NaN,0,0,0,0,0,100,0,4,5,0.000892,0.00446,0.003568,3.69008630568918,28.6592695242646,28.6592695242646,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,0.4671016
12,NoH_baseline,GMSK,Turbo,1/3,1115,1784,0,NaN,0,0,0,0,0,100,0,4,5,0.001338,0.00669,0.005352,3.6314164042048,28.7984789783399,28.7984789783399,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,0.5575314
13,NoH_baseline,GMSK,Turbo,1/4,1115,1784,0,NaN,0,0,0,0,0,100,0,4,5,0.001784,0.00892,0.007136,3.68342927688857,28.6749532866551,28.6749532866551,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,0.689153
14,NoH_baseline,GMSK,Turbo,1/6,1115,1784,0,NaN,0,0,0,0,0,100,0,4,5,0.002676,0.01338,0.010704,3.66072787945213,28.7286510647879,28.7286510647879,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,0.9181383
15,NoH_baseline,GMSK,TPC,1/2_x8,1024,NaN,0,8,0,0,0,0,0,100,0,4,5,0.0008192,0.004096,0.0032768,3.67608170140866,28.6922968985115,28.6922968985115,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,11.4428979
16,NoH_baseline,GMSK,TPC,2/3_x4,1352,NaN,0,4,0,0,0,0,0,100,0,4,5,0.0008112,0.004056,0.0032448,3.70470366537473,28.6249304993856,28.6249304993856,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,5.9379485
17,H_EQ_rawGain_std7_likely_Corazza,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,4,5,0.000446,0.00223,0.001784,3.64348239646836,28.7696664886688,28.7696664886688,NaN,-75.2155009977067,1.92865493310657e-15,0.000168637162026959,error,2,0.0026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.833863
18,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000892,0.003568,0.002676,3.65133102820685,28.7509758460363,28.7509758460363,NaN,-74.7967722625238,1.92865493310657e-15,0.000175353832639999,error,2,0.0053712,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.4718099
19,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000669,0.002676,0.002007,3.87514678024172,28.2342368585508,28.2342368585508,NaN,-74.6302995060021,1.92865493310657e-15,0.000178154185599566,error,2,0.0040284,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.1655462
20,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000594666666666667,0.00237866666666667,0.001784,3.66075090107301,28.7285964410529,28.7285964410529,NaN,-74.3187442947073,1.92865493310657e-15,0.000185898070297792,error,2,0.0035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0529426
21,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.00053568,0.00214272,0.00160704,3.64554671305764,28.7647466491998,28.7647466491998,NaN,-74.363721796302,1.92865493310657e-15,0.000184358673976111,error,2,0.0032256,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.9677925
22,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000513371428571429,0.00205348571428571,0.00154011428571429,3.64932814460289,28.7557416694959,28.7557416694959,NaN,-74.4903019982807,1.92865493310657e-15,0.000181656653268694,error,2,0.0030912,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.9242428
23,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.000892,0.00446,0.003568,3.63545939045297,28.7888140447493,28.7888140447493,NaN,-77.5569855017037,1.92865493310657e-15,0.00013074355699033,error,2,0.0006336,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.3763119
24,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.000669,0.003345,0.002676,3.65902715569922,28.7326873471546,28.7326873471546,NaN,-78.2730334344998,1.92865493310657e-15,0.000121124254677317,error,2,0.00048,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.2973097
25,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.0005575,0.0027875,0.00223,3.67326630842775,28.6989516912587,28.6989516912587,NaN,-78.632060469206,1.92865493310657e-15,0.000116543393559863,error,2,0.0004032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.2692242
26,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,4,5,0.000509714285714286,0.00254857142857143,0.00203885714285714,3.63126233950109,28.7988474894805,28.7988474894805,NaN,-75.7217047683082,1.92865493310657e-15,0.000160497677159446,error,2,0.0024576,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.1960908
27,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.000892,0.00446,0.003568,3.65494856340397,28.742374610987,28.742374610987,NaN,-76.1222605418794,1.92865493310657e-15,0.000153139723190217,error,2,0.001092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.51003
28,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.001338,0.00669,0.005352,3.68844949296064,28.6631231817759,28.6631231817759,NaN,-76.0552662149787,1.92865493310657e-15,0.000155085664067091,error,2,0.001638,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6206837
29,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.001784,0.00892,0.007136,3.70280073845597,28.6293931666128,28.6293931666128,NaN,-76.1651055709287,1.92865493310657e-15,0.00015335468977014,error,2,0.002184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7853655
30,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.002676,0.01338,0.010704,3.61897961695475,28.8282772589136,28.8282772589136,NaN,-74.3327051183989,1.92865493310657e-15,0.000185086087623878,error,2,0.003276,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0451997
31,H_EQ_rawGain_std7_likely_Corazza,GMSK,TPC,1/2_x8,1024,NaN,0,8,1,1,0,1,0,100,0,4,5,0.0008192,0.004096,0.0032768,3.65142351438269,28.7507558400887,28.7507558400887,NaN,-75.4235539650199,1.92865493310657e-15,0.000162594342033621,error,2,0.0097008,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,11.6900334
32,H_EQ_rawGain_std7_likely_Corazza,GMSK,TPC,2/3_x4,1352,NaN,0,4,1,1,0,1,0,100,0,4,5,0.0008112,0.004056,0.0032448,3.67776776947397,28.6883139501381,28.6883139501381,NaN,-74.9071153691807,1.92865493310657e-15,0.000172296355850766,error,2,0.0047472,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,6.1159467
