信关站名称	卫星ID	开始时间（秒）	结束时间（秒）	连接持续时长（秒）
----------------------------------------------------------------------------------------
DVB1		S2102		44912.285		45296.241		383.956
DVB1		S2101		45291.241		45674.803		383.562
DVB1		S2118		45669.803		46052.044		382.241
DVB1		S2117		46047.044		46427.992		380.948
DVB1		S2116		46422.992		46802.644		379.652
DVB1		S2115		46797.644		47175.961		378.317
DVB1		S1302		47170.961		47549.086		378.125
DVB1		S1301		47544.086		47936.916		392.830
DVB1		S1318		47931.916		48322.715		390.799
DVB1		S1317		48317.715		48706.596		388.881
DVB1		S1316		48701.596		49088.608		387.012
DVB1		S1315		49083.608		49468.790		385.182
DVB1		S1314		49463.790		49847.137		383.347
DVB1		S1313		49842.137		50223.615		381.478
DVB1		S1312		50218.615		50598.159		379.544
DVB1		S1311		50593.159		50970.653		377.494
DVB1		S1310		50965.653		51340.941		375.288
DVB1		S1309		51335.941		51708.778		372.837
DVB1		S2301		51703.778		52076.883		373.105
DVB1		S2318		52071.883		52456.621		384.738
DVB1		S2317		52451.621		52834.986		383.365
DVB1		S2316		52829.986		53212.035		382.049
DVB1		S2315		53207.035		53587.791		380.756
DVB1		S2314		53582.791		53962.239		379.448
DVB1		S2313		53957.239		54335.341		378.102
DVB1		S1518		54330.341		54709.966		379.625
DVB1		S1517		54704.966		55097.468		392.502
DVB1		S1516		55092.468		55482.967		390.499
DVB1		S1515		55477.967		55866.560		388.593
DVB1		S1514		55861.560		56248.304		386.744
DVB1		S1513		56243.304		56628.222		384.918
DVB1		S1512		56623.222		57006.302		383.080
DVB1		S1511		57001.302		57382.516		381.214
DVB1		S1510		57377.516		57756.780		379.264
DVB1		S1509		57751.780		58128.979		377.199
DVB1		S1508		58123.979		58498.946		374.967
DVB1		S1507		58493.946		58866.420		372.474
DVB1		S0101		58861.420		59237.121		375.701
DVB1		S0118		59232.121		59616.615		384.494
DVB1		S0117		59611.615		59994.742		383.127
DVB1		S0116		59989.742		60371.556		381.814
DVB1		S0115		60366.556		60747.071		380.515
DVB1		S0114		60742.071		61121.269		379.198
DVB1		S0113		61116.269		61494.108		377.839
DVB1		S1716		61489.108		61871.086		381.978
DVB1		S1715		61866.086		62258.315		392.229
DVB1		S1714		62253.315		62643.566		390.251
DVB1		S1713		62638.566		63026.924		388.358
DVB1		S1712		63021.924		63408.436		386.512
DVB1		S1711		63403.436		63788.131		384.695
DVB1		S1710		63783.131		64165.986		382.855
DVB1		S1709		64160.986		64541.972		380.986
DVB1		S1708		64536.972		64915.997		379.025
DVB1		S1707		64910.997		65287.942		376.945
DVB1		S1706		65282.942		65657.632		374.690
DVB1		S1705		65652.632		66024.788		372.156
DVB1		S0317		66019.788		66396.845		377.057
DVB1		S0316		66391.845		66776.071		384.226
DVB1		S0315		66771.071		67153.934		382.863
DVB1		S0314		67148.934		67530.489		381.555
DVB1		S0313		67525.489		67905.735		380.246
DVB1		S0312		67900.735		68279.656		378.921
DVB1		S0311		68274.656		68652.199		377.543
DVB1		S1914		68647.199		69032.382		385.183
DVB1		S1913		69027.382		69419.394		392.012
DVB1		S1912		69414.394		69804.442		390.048
DVB1		S1911		69799.442		70187.605		388.163
DVB1		S1910		70182.605		70568.927		386.322
DVB1		S1909		70563.927		70948.434		384.507
DVB1		S1908		70943.434		71326.100		382.666
DVB1		S1907		71321.100		71701.890		380.790
DVB1		S1906		71696.890		72075.710		378.820
DVB1		S1905		72070.710		72447.437		376.727
DVB1		S1904		72442.437		72816.884		374.447
DVB1		S1903		72811.884		73183.768		371.884
DVB1		S0515		73178.768		73556.003		377.235
DVB1		S0514		73551.003		73934.958		383.955
DVB1		S0513		73929.958		74312.558		382.600
DVB1		S0512		74307.558		74688.849		381.291
DVB1		S0511		74683.849		75063.828		379.979
DVB1		S0510		75058.828		75437.470		378.642
DVB1		S0509		75432.470		75809.716		377.246
DVB1		S2112		75804.716		76193.732		389.016
DVB1		S2111		76188.732		76580.567		391.835
DVB1		S2110		76575.567		76965.445		389.878
DVB1		S2109		76960.445		77348.442		387.997
DVB1		S2108		77343.442		77729.600		386.158
DVB1		S2107		77724.600		78108.941		384.341
DVB1		S2106		78103.941		78486.437		382.496
DVB1		S2105		78481.437		78862.050		380.613
DVB1		S2104		78857.050		79235.683		378.633
DVB1		S2103		79230.683		79607.212		376.529
DVB1		S2102		79602.212		79976.429		374.217
DVB1		S2101		79971.429		80343.059		371.630
DVB1		S0713		80338.059		80714.680		376.621
DVB1		S0712		80709.680		81093.387		383.707
DVB1		S0711		81088.387		81470.746		382.359
DVB1		S0710		81465.746		81846.797		381.051
DVB1		S0709		81841.797		82221.533		379.736
DVB1		S0708		82216.533		82594.927		378.394
DVB1		S0707		82589.927		82966.897		376.970
DVB1		S2310		82961.897		83354.990		393.093
DVB1		S2309		83349.990		83741.662		391.672
DVB1		S2308		83736.662		84126.380		389.718
DVB1		S2307		84121.380		84509.218		387.838
DVB1		S2306		84504.218		84890.215		385.997
DVB1		S2305		84885.215		85269.392		384.177
DVB1		S2304		85264.392		85646.719		382.327
DVB1		S2303		85641.719		86022.153		380.434
DVB1		S2302		86017.153		86395.597		378.444
DVB1		S0815		86390.597		86400.000		9.403
