信关站名称	卫星ID	开始时间（秒）	结束时间（秒）	连接持续时长（秒）
----------------------------------------------------------------------------------------
F1		S1414		48946.538		49316.758		370.220
F1		S1413		49311.758		49705.027		393.269
F1		S1412		49700.027		50092.143		392.116
F1		S1411		50087.143		50478.113		390.970
F1		S1410		50473.113		50862.941		389.828
F1		S1409		50857.941		51246.618		388.677
F1		S1408		51241.618		51629.126		387.508
F1		S1407		51624.126		52010.442		386.316
F1		S1406		52005.442		52390.545		385.103
F1		S1405		52385.545		52769.389		383.844
F1		S1404		52764.389		53146.930		382.541
F1		S1403		53141.930		53523.111		381.181
F1		S1402		53518.111		53897.847		379.736
F1		S1401		53892.847		54271.044		378.197
F1		S1418		54266.044		54642.581		376.537
F1		S1417		54637.581		55012.284		374.703
F1		S1416		55007.284		55379.942		372.658
F1		S1415		55374.942		55745.234		370.292
F1		S1414		55740.234		56107.708		367.474
F1		S1612		56102.708		56478.062		375.354
F1		S1611		56473.062		56866.114		393.052
F1		S1610		56861.114		57253.023		391.909
F1		S1609		57248.023		57638.793		390.770
F1		S1608		57633.793		58023.427		389.634
F1		S1607		58018.427		58406.912		388.485
F1		S1606		58401.912		58789.230		387.318
F1		S1605		58784.230		59170.356		386.126
F1		S1604		59165.356		59550.268		384.912
F1		S1603		59545.268		59928.918		383.650
F1		S1602		59923.918		60306.261		382.343
F1		S1601		60301.261		60682.234		380.973
F1		S1618		60677.234		61056.754		379.520
F1		S1617		61051.754		61429.720		377.966
F1		S1616		61424.720		61801.006		376.286
F1		S1615		61796.006		62170.435		374.429
F1		S1614		62165.435		62537.768		372.333
F1		S1613		62532.768		62902.693		369.925
F1		S1811		62897.693		63250.434		352.741
F1		S1810		63245.434		63639.471		394.037
F1		S1809		63634.471		64027.358		392.887
F1		S1808		64022.358		64414.108		391.750
F1		S1807		64409.108		64799.723		390.615
F1		S1806		64794.723		65184.204		389.481
F1		S1805		65179.204		65567.538		388.334
F1		S1804		65562.538		65949.703		387.165
F1		S1803		65944.703		66330.679		385.976
F1		S1802		66325.679		66710.439		384.760
F1		S1801		66705.439		67088.929		383.490
F1		S1818		67083.929		67466.111		382.182
F1		S1817		67461.111		67841.914		380.803
F1		S1816		67836.914		68216.255		379.341
F1		S1815		68211.255		68589.029		377.774
F1		S1814		68584.029		68960.107		376.078
F1		S1813		68955.107		69329.303		374.196
F1		S1812		69324.303		69696.376		372.073
F1		S1811		69691.376		70060.983		369.607
F1		S2009		70055.983		70411.927		355.944
F1		S2008		70406.927		70800.848		393.921
F1		S2007		70795.848		71188.628		392.780
F1		S2006		71183.628		71575.268		391.640
F1		S2005		71570.268		71960.774		390.506
F1		S2004		71955.774		72345.145		389.371
F1		S2003		72340.145		72728.365		388.220
F1		S2002		72723.365		73110.418		387.053
F1		S2001		73105.418		73491.279		385.861
F1		S2018		73486.279		73870.919		384.640
F1		S2017		73865.919		74249.286		383.367
F1		S2016		74244.286		74626.338		382.052
F1		S2015		74621.338		75002.006		380.668
F1		S2014		74997.006		75376.200		379.194
F1		S2013		75371.200		75748.818		377.618
F1		S2012		75743.818		76119.724		375.906
F1		S2011		76114.724		76488.724		374.000
F1		S2010		76483.724		76855.581		371.857
F1		S2009		76850.581		77219.928		369.347
F1		S2207		77214.928		77573.212		358.284
F1		S2206		77568.212		77962.067		393.855
F1		S2205		77957.067		78349.777		392.710
F1		S2204		78344.777		78736.348		391.571
F1		S2203		78731.348		79121.778		390.430
F1		S2202		79116.778		79506.070		389.292
F1		S2201		79501.070		79889.208		388.138
F1		S2218		79884.208		80271.173		386.965
F1		S2217		80266.173		80651.941		385.768
F1		S2216		80646.941		81031.484		384.543
F1		S2215		81026.484		81409.749		383.265
F1		S2214		81404.749		81786.692		381.943
F1		S2213		81781.692		82162.243		380.551
F1		S2212		82157.243		82536.311		379.068
F1		S2211		82531.311		82908.796		377.485
F1		S2210		82903.796		83279.547		375.751
F1		S2209		83274.547		83648.383		373.836
F1		S2208		83643.383		84015.042		371.659
F1		S2207		84010.042		84379.160		369.118
F1		S2405		84374.160		84734.206		360.046
F1		S2404		84729.206		85123.026		393.820
F1		S2403		85118.026		85510.683		392.657
F1		S2402		85505.683		85897.198		391.515
F1		S2401		85892.198		86282.567		390.369
F1		S0716		86277.567		86400.000		122.433
