23.855	23.886	23.885	23.888	23.897	23.892	23.877	23.872	23.885	23.889	23.869	23.862	23.866	23.885	23.871	23.889	23.909	23.913	23.91	23.92	23.93	23.954	23.943	23.893	23.859	23.868	23.871	23.857	23.855	23.826	23.838	23.831	23.819	23.798	23.813	23.841	23.877	23.885	23.88	23.881	23.868	23.856	23.845	23.833	23.834	23.799	23.785	23.752	23.741	23.743	23.741	23.703	23.674	23.669	23.665	23.669	23.654	23.655	23.671	23.673	23.676	23.672	23.684	23.707	23.694	23.672	23.658	23.647	23.635	23.647	23.651	23.664	23.669	23.676	23.675	23.656	23.664	23.646	23.639	23.637	23.625	23.65	23.658	23.67	23.67	23.627	23.585	23.573	23.562	23.569	23.581	23.583	23.592	23.587	23.603	23.603	23.597	23.579	23.564	23.569	23.548	23.561	23.542	23.539	23.57	23.549	23.549	23.52	23.512	23.506	23.496	23.481	23.487	23.501	23.486	23.465	23.445	23.454	23.457	23.469	23.452	23.441	23.432	23.433	23.442	23.46	23.436	23.439	23.435	23.427	23.412	23.407	23.43	23.45	23.462	23.443	23.435
23.9	23.906	23.912	23.91	23.914	23.892	23.882	23.867	23.881	23.877	23.887	23.882	23.873	23.859	23.877	23.863	23.883	23.905	23.91	23.926	23.942	23.946	23.921	23.892	23.873	23.87	23.883	23.863	23.861	23.831	23.835	23.841	23.821	23.812	23.832	23.849	23.863	23.887	23.86	23.838	23.832	23.835	23.84	23.812	23.808	23.797	23.783	23.766	23.737	23.718	23.71	23.688	23.657	23.671	23.673	23.667	23.658	23.67	23.629	23.647	23.654	23.634	23.645	23.676	23.691	23.657	23.654	23.657	23.645	23.638	23.642	23.65	23.665	23.671	23.652	23.653	23.642	23.627	23.602	23.613	23.596	23.616	23.644	23.647	23.649	23.604	23.582	23.538	23.529	23.542	23.559	23.57	23.548	23.556	23.572	23.581	23.56	23.544	23.552	23.554	23.535	23.545	23.521	23.513	23.527	23.538	23.521	23.525	23.502	23.509	23.485	23.477	23.472	23.47	23.473	23.462	23.461	23.45	23.45	23.443	23.429	23.433	23.431	23.433	23.438	23.437	23.425	23.414	23.408	23.429	23.418	23.397	23.409	23.434	23.44	23.423	23.411
23.92	23.901	23.899	23.887	23.897	23.886	23.867	23.874	23.895	23.896	23.901	23.896	23.87	23.868	23.844	23.843	23.879	23.869	23.91	23.928	23.925	23.929	23.901	23.894	23.898	23.89	23.847	23.852	23.857	23.856	23.84	23.854	23.859	23.861	23.846	23.839	23.869	23.86	23.828	23.808	23.81	23.835	23.839	23.841	23.815	23.822	23.824	23.783	23.746	23.711	23.681	23.663	23.658	23.663	23.673	23.672	23.667	23.651	23.654	23.639	23.645	23.652	23.639	23.642	23.666	23.64	23.624	23.635	23.618	23.611	23.622	23.64	23.664	23.665	23.65	23.615	23.637	23.614	23.609	23.593	23.605	23.611	23.627	23.625	23.605	23.589	23.553	23.527	23.513	23.531	23.56	23.569	23.559	23.557	23.554	23.532	23.518	23.532	23.553	23.566	23.538	23.517	23.495	23.512	23.518	23.521	23.517	23.51	23.507	23.494	23.473	23.469	23.485	23.469	23.455	23.439	23.423	23.426	23.445	23.434	23.426	23.438	23.449	23.447	23.445	23.423	23.411	23.415	23.427	23.444	23.421	23.398	23.426	23.424	23.417	23.416	23.423
23.914	23.921	23.912	23.906	23.904	23.911	23.906	23.901	23.903	23.893	23.905	23.893	23.868	23.848	23.831	23.829	23.839	23.865	23.878	23.898	23.912	23.925	23.936	23.932	23.919	23.887	23.866	23.853	23.863	23.842	23.842	23.842	23.862	23.856	23.849	23.868	23.869	23.853	23.82	23.827	23.827	23.851	23.849	23.865	23.838	23.831	23.822	23.783	23.773	23.727	23.698	23.692	23.682	23.671	23.68	23.698	23.673	23.684	23.668	23.65	23.633	23.631	23.632	23.633	23.637	23.604	23.613	23.615	23.623	23.622	23.625	23.643	23.657	23.647	23.635	23.626	23.603	23.6	23.602	23.606	23.62	23.6	23.609	23.597	23.614	23.569	23.542	23.52	23.523	23.537	23.547	23.57	23.572	23.558	23.537	23.518	23.522	23.524	23.544	23.544	23.539	23.525	23.496	23.489	23.503	23.517	23.51	23.516	23.502	23.487	23.476	23.486	23.491	23.491	23.473	23.453	23.443	23.435	23.442	23.427	23.433	23.433	23.451	23.464	23.449	23.435	23.421	23.428	23.439	23.471	23.445	23.461	23.434	23.41	23.407	23.406	23.397
23.942	23.923	23.914	23.932	23.939	23.93	23.926	23.924	23.917	23.92	23.925	23.917	23.905	23.862	23.844	23.832	23.853	23.888	23.915	23.928	23.928	23.909	23.907	23.906	23.897	23.877	23.85	23.838	23.845	23.857	23.846	23.836	23.826	23.832	23.839	23.855	23.879	23.902	23.873	23.878	23.875	23.865	23.884	23.86	23.867	23.838	23.833	23.807	23.793	23.745	23.729	23.71	23.706	23.693	23.676	23.702	23.691	23.692	23.704	23.679	23.653	23.641	23.649	23.646	23.638	23.647	23.639	23.637	23.629	23.638	23.643	23.65	23.67	23.672	23.674	23.652	23.63	23.623	23.622	23.616	23.619	23.618	23.612	23.607	23.589	23.574	23.539	23.527	23.533	23.524	23.56	23.583	23.581	23.57	23.552	23.534	23.526	23.525	23.524	23.532	23.528	23.5	23.484	23.49	23.504	23.503	23.504	23.515	23.51	23.495	23.494	23.468	23.471	23.482	23.47	23.476	23.463	23.442	23.449	23.435	23.42	23.442	23.458	23.455	23.463	23.453	23.452	23.464	23.449	23.441	23.442	23.438	23.422	23.409	23.425	23.41	23.407
23.95	23.927	23.944	23.942	23.946	23.926	23.91	23.924	23.915	23.901	23.924	23.91	23.932	23.891	23.881	23.887	23.886	23.889	23.923	23.953	23.932	23.934	23.923	23.914	23.901	23.879	23.86	23.85	23.838	23.844	23.83	23.846	23.888	23.866	23.855	23.865	23.881	23.907	23.888	23.895	23.88	23.872	23.883	23.854	23.846	23.822	23.829	23.818	23.801	23.778	23.744	23.731	23.746	23.725	23.724	23.735	23.731	23.743	23.743	23.706	23.688	23.677	23.668	23.689	23.676	23.66	23.656	23.663	23.67	23.67	23.668	23.659	23.658	23.664	23.656	23.658	23.65	23.638	23.619	23.62	23.631	23.62	23.617	23.592	23.577	23.567	23.558	23.546	23.546	23.556	23.555	23.57	23.579	23.58	23.56	23.54	23.526	23.528	23.523	23.504	23.523	23.505	23.491	23.511	23.508	23.505	23.514	23.528	23.514	23.483	23.464	23.463	23.458	23.466	23.47	23.483	23.494	23.463	23.443	23.418	23.416	23.445	23.478	23.446	23.449	23.454	23.46	23.477	23.452	23.452	23.443	23.43	23.413	23.395	23.391	23.394	23.396
23.936	23.939	23.924	23.904	23.904	23.887	23.901	23.899	23.913	23.915	23.93	23.923	23.92	23.9	23.884	23.873	23.9	23.898	23.885	23.9	23.885	23.883	23.891	23.894	23.888	23.869	23.858	23.851	23.838	23.836	23.829	23.873	23.87	23.848	23.87	23.87	23.864	23.873	23.905	23.901	23.894	23.888	23.857	23.831	23.814	23.809	23.799	23.783	23.765	23.748	23.733	23.727	23.731	23.724	23.713	23.718	23.72	23.719	23.711	23.689	23.693	23.679	23.684	23.688	23.685	23.676	23.667	23.671	23.675	23.671	23.65	23.645	23.638	23.635	23.641	23.652	23.655	23.647	23.641	23.621	23.598	23.574	23.567	23.549	23.523	23.536	23.53	23.525	23.539	23.54	23.531	23.538	23.553	23.571	23.544	23.53	23.508	23.5	23.487	23.495	23.502	23.493	23.483	23.479	23.487	23.518	23.513	23.521	23.525	23.473	23.444	23.422	23.419	23.423	23.448	23.462	23.449	23.429	23.433	23.406	23.405	23.41	23.425	23.449	23.46	23.465	23.432	23.429	23.426	23.408	23.42	23.422	23.412	23.388	23.399	23.404	23.411
23.951	23.958	23.938	23.914	23.907	23.903	23.903	23.896	23.91	23.911	23.916	23.924	23.928	23.918	23.924	23.914	23.892	23.9	23.893	23.901	23.869	23.875	23.873	23.885	23.885	23.887	23.854	23.832	23.825	23.832	23.848	23.857	23.882	23.877	23.877	23.882	23.873	23.875	23.87	23.875	23.88	23.852	23.831	23.815	23.802	23.797	23.787	23.765	23.759	23.739	23.726	23.744	23.737	23.72	23.709	23.696	23.706	23.7	23.674	23.666	23.676	23.654	23.655	23.668	23.67	23.674	23.666	23.643	23.666	23.668	23.647	23.665	23.654	23.649	23.637	23.634	23.625	23.627	23.62	23.606	23.58	23.557	23.537	23.514	23.509	23.51	23.529	23.539	23.533	23.539	23.545	23.558	23.559	23.57	23.543	23.536	23.508	23.484	23.494	23.473	23.491	23.489	23.493	23.504	23.505	23.509	23.517	23.518	23.506	23.461	23.425	23.415	23.405	23.402	23.407	23.394	23.423	23.435	23.44	23.421	23.401	23.418	23.427	23.423	23.417	23.428	23.411	23.429	23.414	23.403	23.395	23.405	23.4	23.411	23.409	23.403	23.393
23.945	23.974	23.979	23.957	23.972	23.92	23.915	23.908	23.909	23.921	23.932	23.944	23.951	23.94	23.933	23.9	23.892	23.89	23.894	23.906	23.89	23.882	23.889	23.895	23.894	23.865	23.854	23.852	23.848	23.837	23.866	23.884	23.894	23.879	23.906	23.883	23.855	23.857	23.842	23.847	23.841	23.829	23.812	23.81	23.783	23.791	23.793	23.765	23.745	23.754	23.744	23.746	23.714	23.697	23.692	23.682	23.687	23.681	23.673	23.677	23.673	23.652	23.644	23.667	23.665	23.656	23.645	23.632	23.643	23.626	23.634	23.635	23.659	23.633	23.627	23.617	23.611	23.61	23.612	23.611	23.587	23.561	23.548	23.527	23.516	23.535	23.546	23.549	23.545	23.544	23.541	23.539	23.523	23.54	23.543	23.532	23.522	23.528	23.508	23.484	23.51	23.524	23.519	23.546	23.522	23.525	23.53	23.492	23.491	23.474	23.443	23.433	23.412	23.419	23.386	23.406	23.412	23.422	23.437	23.435	23.424	23.433	23.438	23.408	23.403	23.389	23.397	23.406	23.392	23.359	23.362	23.389	23.391	23.406	23.405	23.404	23.388
23.961	23.989	23.968	23.957	23.949	23.942	23.914	23.921	23.916	23.929	23.933	23.944	23.927	23.927	23.935	23.887	23.88	23.891	23.9	23.907	23.904	23.906	23.908	23.88	23.87	23.852	23.845	23.849	23.845	23.845	23.878	23.89	23.892	23.91	23.884	23.875	23.838	23.839	23.811	23.81	23.804	23.79	23.803	23.775	23.752	23.777	23.779	23.769	23.761	23.757	23.752	23.744	23.701	23.687	23.693	23.688	23.697	23.71	23.685	23.691	23.707	23.678	23.7	23.683	23.669	23.669	23.641	23.642	23.625	23.614	23.609	23.632	23.612	23.61	23.589	23.594	23.603	23.587	23.595	23.592	23.575	23.546	23.542	23.538	23.548	23.549	23.55	23.534	23.544	23.539	23.528	23.519	23.529	23.552	23.541	23.543	23.539	23.539	23.503	23.482	23.52	23.547	23.541	23.545	23.538	23.537	23.514	23.488	23.463	23.465	23.46	23.461	23.451	23.418	23.423	23.414	23.429	23.445	23.442	23.43	23.427	23.424	23.431	23.4	23.377	23.38	23.388	23.404	23.392	23.365	23.363	23.357	23.387	23.385	23.391	23.366	23.379
