CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,Success,Status,ErrorMessage,Runtime_s
24,H_EQ_rawGain_std3_CDL,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,9,0.0102674285714286,0.0924068571428571,0,6.58998610343714,23.6223100243775,23.6223100243775,NaN,13.0452979572465,1.92865493310657e-15,3.46406155894678,wrap,10,0.41216,0,1,OK,,5.1926842
25,H_EQ_rawGain_std4_ITU_P681,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.00355630293971101,50,0.222222222222222,18,20,0.00892,0.1784,0.16056,3.9717669659302,28.0203248126949,28.0203248126949,NaN,14.7313042030494,1.92865493310657e-15,4.6011047509407,wrap,10,0.35808,0,1,OK,,4.2269834
26,H_EQ_rawGain_std4_ITU_P681,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.191893756467748,37.5,0.615384615384615,13,15,0.01784,0.2676,0.23192,2.99259939622784,30.47902832041,30.47902832041,NaN,14.5878574714222,1.92865493310657e-15,4.55405490220298,wrap,10,0.71616,0,1,OK,,6.8638394
27,H_EQ_rawGain_std4_ITU_P681,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.131259342301943,51.2820512820513,0.444444444444444,18,20,0.01338,0.2676,0.24084,20.9547959513742,13.5743312755802,13.5743312755802,NaN,14.5337865662424,1.92865493310657e-15,4.51286525443159,wrap,10,0.53712,0,1,OK,,5.9645959
28,H_EQ_rawGain_std4_ITU_P681,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.330132579450185,65.7894736842105,0.695652173913043,23,25,0.0118933333333333,0.297333333333333,0.273546666666667,3.23270964862195,29.8086660108557,29.8086660108557,NaN,14.5870895714441,1.92865493310657e-15,4.53491927529671,wrap,10,0.47744,0,1,OK,,5.5912422
29,H_EQ_rawGain_std4_ITU_P681,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0898589683652797,73.5294117647059,0.304347826086957,23,25,0.0107136,0.26784,0.2464128,3.86337657437158,28.2606591573169,28.2606591573169,NaN,14.7315422593698,1.92865493310657e-15,4.6079367445971,wrap,10,0.43008,0,1,OK,,5.2554681
30,H_EQ_rawGain_std4_ITU_P681,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.223826485180003,41.1764705882353,0.571428571428571,7,14,0.0102674285714286,0.143744,0.071872,9.15584374358952,20.7660325547159,20.7660325547159,NaN,14.7743515983007,1.92865493310657e-15,4.62640897453223,wrap,10,0.41216,0,1,OK,,5.1996567
31,H_EQ_rawGain_std5_Jakes,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.00892,0.34788,0.33004,5.02618575040687,25.9752293085574,25.9752293085574,NaN,-67.7967586019479,1.92865493310657e-15,0.000393195788912796,wrap,2,0.35808,0,1,OK,,3.5016268
32,H_EQ_rawGain_std5_Jakes,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.01784,0.67792,0.64224,4.15097194746612,27.6370040320289,27.6370040320289,NaN,-67.6887873014587,1.92865493310657e-15,0.000397746139724734,wrap,2,0.71616,0,1,OK,,5.1764069
33,H_EQ_rawGain_std5_Jakes,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.01338,0.50844,0.48168,6.18921606931295,24.1672871111385,24.1672871111385,NaN,-67.8007132545341,1.92865493310657e-15,0.000392829870377256,wrap,2,0.53712,0,1,OK,,4.4182249
34,H_EQ_rawGain_std5_Jakes,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0118933333333333,0.451946666666667,0.42816,5.08898113720092,25.8673831775615,25.8673831775615,NaN,-67.8353195282957,1.92865493310657e-15,0.00039146855433698,wrap,2,0.47744,0,1,OK,,4.2190011
35,H_EQ_rawGain_std5_Jakes,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0107136,0.4071168,0.3856896,7.69522870062865,22.2755693699442,22.2755693699442,NaN,-67.8295855904547,1.92865493310657e-15,0.000391525308363509,wrap,2,0.43008,0,1,OK,,3.9244434
36,H_EQ_rawGain_std5_Jakes,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0102674285714286,0.390162285714286,0.369627428571429,5.15459622212455,25.7561069776239,25.7561069776239,NaN,-67.8025494331785,1.92865493310657e-15,0.000392727667747796,wrap,2,0.41216,0,1,OK,,3.9408683
37,H_EQ_rawGain_std6_CLoo,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.0933002348921631,58.974358974359,0.238095238095238,21,23,0.00892,0.20516,0.18732,37.0480255798356,8.6246986431025,8.6246986431025,NaN,-70.9963095421321,1.92865493310657e-15,0.000246580648121282,wrap,2,0.35808,0,1,OK,,4.1953012
38,H_EQ_rawGain_std6_CLoo,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.122634529147982,57.8947368421053,0.25,20,22,0.01784,0.39248,0.3568,25.6152343137593,11.8300333417553,11.8300333417553,NaN,-70.8298634953911,1.92865493310657e-15,0.000251017407382224,wrap,2,0.71616,0,1,OK,,6.8274103
39,H_EQ_rawGain_std6_CLoo,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.057206028898854,52.6315789473684,0.166666666666667,18,20,0.01338,0.2676,0.24084,22.4771548138645,12.965173263163,12.965173263163,NaN,-71.0107626462173,1.92865493310657e-15,0.0002455939219205,wrap,2,0.53712,0,1,OK,,5.8364823
40,H_EQ_rawGain_std6_CLoo,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.0762892376681614,87.5,0.153846153846154,26,28,0.0118933333333333,0.333013333333333,0.309226666666667,14.1064838697601,17.0116244680126,17.0116244680126,NaN,-71.1050656072126,1.92865493310657e-15,0.000243120488484978,wrap,2,0.47744,0,1,OK,,5.5436298
41,H_EQ_rawGain_std6_CLoo,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0763408858166923,79.3103448275862,0.142857142857143,21,23,0.0107136,0.2464128,0.2249856,6.39264368780604,23.8863900306161,23.8863900306161,NaN,-70.9970982557013,1.92865493310657e-15,0.000245902221566378,wrap,2,0.43008,0,1,OK,,5.2540619
42,H_EQ_rawGain_std6_CLoo,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.0702102883759162,73.6842105263158,0.192307692307692,26,28,0.0102674285714286,0.287488,0.266953142857143,28.7727056127284,10.8203859548039,10.8203859548039,NaN,-70.9636279902369,1.92865493310657e-15,0.000246732548814027,wrap,2,0.41216,0,1,OK,,5.1277356
43,H_EQ_rawGain_std7_Corazza,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.0933002348921631,58.974358974359,0.238095238095238,21,23,0.00892,0.20516,0.18732,44.2152108015284,7.08856600181681,7.08856600181681,NaN,-73.9963095300597,1.92865493310657e-15,0.00017456573034817,wrap,2,0.35808,0,1,OK,,4.2053155
44,H_EQ_rawGain_std7_Corazza,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.0977017937219731,67.6470588235294,0.222222222222222,18,23,0.01784,0.41032,0.32112,30.9773414974763,10.1791171301921,10.1791171301921,NaN,-73.8298634837726,1.92865493310657e-15,0.000177706715363281,wrap,2,0.71616,0,1,OK,,6.8531054
45,H_EQ_rawGain_std7_Corazza,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.057206028898854,52.6315789473684,0.166666666666667,18,20,0.01338,0.2676,0.24084,28.1406216853479,11.0133262463882,11.0133262463882,NaN,-74.0107626341047,1.92865493310657e-15,0.000173867181693985,wrap,2,0.53712,0,1,OK,,5.8292417
46,H_EQ_rawGain_std7_Corazza,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.0762892376681614,87.5,0.153846153846154,26,28,0.0118933333333333,0.333013333333333,0.309226666666667,21.0680776442901,13.5275017952558,13.5275017952558,NaN,-74.105065594834,1.92865493310657e-15,0.000172116124920352,wrap,2,0.47744,0,1,OK,,5.5637046
47,H_EQ_rawGain_std7_Corazza,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0352865660325338,73.6842105263158,0.115384615384615,26,28,0.0107136,0.2999808,0.2785536,9.84068550791988,20.1394929461348,20.1394929461348,NaN,-73.9970982436267,1.92865493310657e-15,0.000174085441128611,wrap,2,0.43008,0,1,OK,,5.1819679
48,H_EQ_rawGain_std7_Corazza,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.0922528940338379,57.8947368421053,0.2,20,22,0.0102674285714286,0.225883428571429,0.205348571428571,38.1871627025747,8.36165216816659,8.36165216816659,NaN,-73.9636279782551,1.92865493310657e-15,0.000174673267803244,wrap,2,0.41216,0,1,OK,,5.0670976
49,H_EQ_rawGain_std8_Lutz,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.00892,0.34788,0.33004,15.612907974407,16.1303240020198,16.1303240020198,NaN,-66.6236750722491,1.92865493310657e-15,0.000204887658659024,wrap,2,0.35808,0,1,OK,,3.9001713
50,H_EQ_rawGain_std8_Lutz,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.01784,0.67792,0.64224,10.5412332937458,19.5421714991021,19.5421714991021,NaN,-66.382647131532,1.92865493310657e-15,0.000210479096498218,wrap,2,0.71616,0,1,OK,,5.9702088
51,H_EQ_rawGain_std8_Lutz,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.01338,0.50844,0.48168,16.2025245737637,15.8083462239219,15.8083462239219,NaN,-66.5628272752948,1.92865493310657e-15,0.000206261764434518,wrap,2,0.53712,0,1,OK,,4.6183146
52,H_EQ_rawGain_std8_Lutz,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0118933333333333,0.451946666666667,0.42816,14.1087902670465,17.0102044490371,17.0102044490371,NaN,-66.6199741036671,1.92865493310657e-15,0.000205016326138415,wrap,2,0.47744,0,1,OK,,4.3873801
53,H_EQ_rawGain_std8_Lutz,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0107136,0.4071168,0.3856896,18.8105899367158,14.5119516783143,14.5119516783143,NaN,-66.6313185299419,1.92865493310657e-15,0.00020463338124463,wrap,2,0.43008,0,1,OK,,4.1534554
54,H_EQ_rawGain_std8_Lutz,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0102674285714286,0.390162285714286,0.369627428571429,14.9694598537934,16.4958774022894,16.4958774022894,NaN,-66.6100624280356,1.92865493310657e-15,0.000205110317189377,wrap,2,0.41216,0,1,OK,,4.2273119
