CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,Success,Status,ErrorMessage,Runtime_s
1,H_EQ_rawGain,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000446,0.021854,0.020962,5.00675002343453,26.0088818295138,26.0088818295138,NaN,12.4421184403927,1.92865493310657e-15,3.64061778825538,wrap,10,0.02238,0,1,OK,,5.097376
2,H_EQ_rawGain,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000892,0.042816,0.041032,3.78924634049663,28.4289432028098,28.4289432028098,NaN,13.7733792297652,1.92865493310657e-15,4.16908138472267,wrap,10,0.04476,0,1,OK,,7.9874248
