CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,Success,Status,ErrorMessage,Runtime_s
1,NoH_baseline,BPSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,77,79,0.000446,0.035234,0.034342,1.15144310173602,38.7751503543874,38.7751503543803,-1.63975825059599e-15,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.6230211
2,NoH_baseline,BPSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,76,78,0.000892,0.069576,0.067792,1.14326619058508,38.8370527911699,38.8370527911627,-5.3499136076958e-16,0,NaN,NaN,,NaN,NaN,0,1,OK,,16.9066987
3,NoH_baseline,BPSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,76,78,0.000669,0.052182,0.050844,1.15625887546538,38.7388984117461,38.7388984117391,3.5672951500671e-16,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.8833446
4,NoH_baseline,BPSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,75,77,0.000594666666666667,0.0457893333333333,0.0446,1.17713958725019,38.5834406942266,38.5834406942198,9.74985829449378e-16,0,NaN,NaN,,NaN,NaN,0,1,OK,,50.755344
5,NoH_baseline,BPSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,75,78,0.00053568,0.04178304,0.040176,1.15200764676458,38.770892763106,38.7708927630989,1.62372273030426e-15,0,NaN,NaN,,NaN,NaN,0,1,OK,,11.3365215
6,NoH_baseline,BPSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,75,78,0.000513371428571429,0.0400429714285714,0.0385028571428571,1.15552007466407,38.7444501038254,38.7444501038183,1.5489713842538e-15,0,NaN,NaN,,NaN,NaN,0,1,OK,,184.67378
7,NoH_baseline,QPSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,77,79,0.000223,0.017617,0.017171,1.0323927943287,39.7231007062401,39.7231007062313,0.0829674075361364,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.9822667
8,NoH_baseline,QPSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,76,78,0.000446,0.034788,0.033896,1.04306505520717,39.6337720819694,39.6337720819607,-0.0379392156070311,0,NaN,NaN,,NaN,NaN,0,1,OK,,26.6594293
9,NoH_baseline,QPSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,76,78,0.0003345,0.026091,0.025422,1.00090918772433,39.9921064835666,39.9921064835571,0.0553876791352819,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.1866836
10,NoH_baseline,QPSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,75,77,0.000297333333333333,0.0228946666666667,0.0223,1.02229011214326,39.8085167958939,39.8085167958849,-0.0012438972048793,0,NaN,NaN,,NaN,NaN,0,1,OK,,89.8079916
11,NoH_baseline,QPSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,75,77,0.00026784,0.02062368,0.020088,1.02822713921392,39.7582187494048,39.7582187493959,0.0247128305417209,0,NaN,NaN,,NaN,NaN,0,1,OK,,26.7701486
12,NoH_baseline,QPSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,75,77,0.000256685714285714,0.0197648,0.0192514285714286,1.03517140205442,39.6997546891007,39.6997546890919,0.0129124902259735,0,NaN,NaN,,NaN,NaN,0,1,OK,,178.4460213
13,NoH_baseline,8PSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,76,79,0.000148666666666667,0.0117446666666667,0.0112986666666667,0.988701079050154,40.0986998372518,40.0986998372421,0.0142289179321433,0,NaN,NaN,,NaN,NaN,0,1,OK,,2.7725713
14,NoH_baseline,8PSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,75,77,0.000297333333333333,0.0228946666666667,0.0223,1.0300587940959,39.7427597151646,39.7427597151557,-0.0362072411847509,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.2694265
15,NoH_baseline,8PSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,75,77,0.000223,0.017171,0.016725,1.04771877313465,39.5951054857096,39.595105485701,-0.0291859204086048,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.5051358
16,NoH_baseline,8PSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,75,77,0.000198222222222222,0.0152631111111111,0.0148666666666667,1.03234078151675,39.7235383196444,39.7235383196355,0.00301231403362801,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.4971796
17,NoH_baseline,8PSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,75,77,0.00017856,0.01374912,0.013392,1.0167762123342,39.8554924546834,39.8554924546743,0.113994213350098,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.7699159
18,NoH_baseline,8PSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,75,77,0.00017112380952381,0.0131765333333333,0.0128342857142857,1.02635319936038,39.7740631911763,39.7740631911673,0.123934917323001,0,NaN,NaN,,NaN,NaN,0,1,OK,,5.2796134
19,NoH_baseline,16QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,76,79,0.0001115,0.0088085,0.008474,3.72249458347797,28.5833185101582,28.5463332982136,10.1109581175235,0,NaN,NaN,,NaN,NaN,0,1,OK,,2.2001584
20,NoH_baseline,16QAM,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,76,78,0.000223,0.017394,0.016948,2.48159244069659,32.1053908490939,32.1736439463951,24.9240019075772,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.118415
21,NoH_baseline,16QAM,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,76,78,0.00016725,0.0130455,0.012711,3.43863356451478,29.2722820397578,29.2092889879606,17.5146955939175,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.7554708
22,NoH_baseline,16QAM,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,75,77,0.000148666666666667,0.0114473333333333,0.01115,2.76446287061136,31.1677847735527,31.1167606134877,5.68609426611134,0,NaN,NaN,,NaN,NaN,0,1,OK,,3.6624836
23,NoH_baseline,16QAM,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,75,78,0.00013392,0.01044576,0.010044,2.32014114428057,32.6897118856505,32.6309469161129,-1.70941041189364,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.1138411
24,NoH_baseline,16QAM,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,75,78,0.000128342857142857,0.0100107428571429,0.00962571428571429,2.83306414913827,30.9548718325608,30.9534818678114,14.7534499026232,0,NaN,NaN,,NaN,NaN,0,1,OK,,4.6928031
